,file,speaker,sentence,lang
21,citizen_sub_8a1a,LETTER,"Ainsi, son principal atout est de permettre des liaisons sans rupture de charge, entre des secteurs périurbains et les centres-villes très denses.",fr
22,citizen_sub_8a1a,LETTER,"Le tram-train est, dans son concept initial, un mode de transport à cheval entre l'urbain et le périurbain, capable d'emprunter aussi bien des infrastructures ferroviaires classiques que des voies de tramways en ville.",fr
23,citizen_sub_8a1a,LETTER,"Un tram sortant de la ville pour la campagne, ou délaissant la banlieue pour les rues du centre-ville, c'est au choix !",fr
24,citizen_sub_8a1a,LETTER,Se type de tramway circulera beaucoup plus rapidement sur les voies ferroviaires.,fr
25,citizen_sub_8a1a,LETTER,Un métro léger est une forme de transports en commun où des tramways roulent complètement ou partiellement en souterrain.,fr
26,citizen_sub_8a1a,LETTER,Un métro léger est assimilable à un tramway en surface et à un métro classique sur son parcours souterrain.,fr
27,citizen_sub_8a1a,LETTER,Le projet du tramway du Havre a été inclus dans la première phase du retour du tramway dans le Plan du Transport 2008 de la ville de Montréal.,fr
28,citizen_sub_8a1a,LETTER,Pourquoi que le promoteur et les autorités de la ville de Montréal n’ont pas fait une place plus grande dans la présentation de la première phase du réaménagement de l’autoroute Bonaventure ?,fr
29,citizen_sub_8a1a,LETTER,• La ligne du tramway du Havre pourra l’améliore grandement le futur projet de Griffintowm et aussi diminuer la présence des véhicules motorisés.,fr
30,citizen_sub_8a1a,LETTER,Le projet du tramway du Havre pourra être un facteur de succès au niveau du projet de réaménagement de l'autoroute Bonaventure.,fr
31,citizen_sub_8a1a,LETTER,Il permettra aussi d’assurer un accès facile au réseau de transport collectif montréalais aux personnes du secteur de l’autoroute et de la Cité Multimédia.,fr
32,citizen_sub_8a1a,LETTER,Le nouveau service de transport collectif vise également à : • Diminuer l’,fr
33,citizen_sub_8a1a,LETTER,usage des véhicules motorisés dans un arrondissement historique du Vieux-Montréal et les Quais du Vieux-Port,fr
34,citizen_sub_8a1a,LETTER,pendant les périodes de fort achalandage,fr
35,citizen_sub_8a1a,LETTER,• Stimuler le développement immobilier sur le territoire du Havre en reliant entre eux les secteurs en voies de requalifications.,fr
36,citizen_sub_8a1a,LETTER,"Redonner une seconde vie aux secteurs en voies de requalifications et qui feront l'objet de développements immobiliers importants le long du parcours du tramway (Griffintown, bassin Peel, îlots Bonaventure, Ancienne gare",fr
37,citizen_sub_8a1a,LETTER,"Viger et faubourg Québec, CHUM et Quartier des spectacles)",fr
38,citizen_sub_8a1a,LETTER,"Relier le Vieux-Montréal, les Quais du Vieux-Port et le bassin Peel au centre-ville et au réseau du métro.",fr
39,citizen_sub_8a1a,LETTER,• Offrir une desserte de transport collectif pour la partie sud de l'arrondissement de Ville-Marie et pour le Griffintown .La première Solution •,fr
40,citizen_sub_8a1a,LETTER,La première solution s’appliquera pour les deux lignes de tram-trains suivantes : – Le tram-train de Lachine.,fr
41,citizen_sub_8a1a,LETTER,Le tram-train de Brossard vers le centre-ville de Montréal.,fr
42,citizen_sub_8a1a,LETTER,Le tram-train de Lachine,fr
43,citizen_sub_8a1a,LETTER,Après que le tram-train a quitté l’arrondissement de Lachine.,fr
44,citizen_sub_8a1a,LETTER,Il utilisera la voie ferroviaire du CN jusqu’au bassin Peel.,fr
45,citizen_sub_8a1a,LETTER,"Par la suite, le tramway régional accédera au centre-ville de Montréal par la solution ci-dessous.",fr
46,citizen_sub_8a1a,LETTER,Le tram-train de Brossard vers le centre-ville de Montréal • Après que tramtrain de Brossard sera du côté de Montréal et qu’il a terminé le premier arrêt sur l’île-des-Sœurs.,fr
47,citizen_sub_8a1a,LETTER,Il utilisera la voie ferroviaire du CN pour accéder au bassin Peel.,fr
48,citizen_sub_8a1a,LETTER,"Par la suite, Il utilisera la solution cidessous :La solution • Quand les deux différentes lignes de tram-trains arriveront au bassin Peel via l’utilisation de la voie ferroviaire du CN.",fr
49,citizen_sub_8a1a,LETTER,Ils pourront par la suite rejoindre la voie de tramway urbaine de la rue Peel jusqu’à l’interception du boulevard René-Lévesque.,fr
50,citizen_sub_8a1a,LETTER,"Par la suite, ils pourront tourner du côté est du boulevard RenéLévesque jusqu’à interception du boulevard University.",fr
51,citizen_sub_8a1a,LETTER,"A cette interception, ils tourneront vers le sud pour rejoindre le terminus.",fr
52,citizen_sub_8a1a,LETTER,"Après avoir quitter le terminus, Ils feront le chemin par la direction opposée.",fr
53,citizen_sub_8a1a,LETTER,"Premièrement, ils rejoindront l’interception du boulevard René-Lévesque pour tourner du côté ouest jusqu’à l’arrêt de la rue Peel.",fr
54,citizen_sub_8a1a,LETTER,"Par la suite, ils tourneront du côté sud à l’interception de la rue Peel.",fr
55,citizen_sub_8a1a,LETTER,Ils utiliseront la voie de tramway urbaine de la rue Peel pour accéder à nouveau à la voie ferroviaire du bassin Peel.,fr
56,citizen_sub_8a1a,LETTER,Un exemple d’un tram-train sur la rue PeelExemple d’aménagement du boulevard René-LévesqueLa deuxième solution •,fr
57,citizen_sub_8a1a,LETTER,La deuxième solution pourra s’appliquer pour les deux lignes de tram-trains suivantes : – Le tram-train de Lachine.,fr
58,citizen_sub_8a1a,LETTER,Le tram-train de Brossard vers le centre-ville de Montréal.,fr
59,citizen_sub_8a1a,LETTER,Le tram-train de Lachine Quand le tram-train arrivera au bassin Peel via l’utilisation de la voie ferroviaire du CN.,fr
60,citizen_sub_8a1a,LETTER,Il pourra utiliser la solution ci-dessous pour accéder au centre-ville de Montréal.,fr
61,citizen_sub_8a1a,LETTER,Le tram-train de Brossard vers le centre-ville de Montréal Après que tram-train de Brossard sera du côté de Montréal et qu’il a complété le premier arrêt sur l’île-des-Sœurs.,fr
62,citizen_sub_8a1a,LETTER,Il utilisera la voie ferroviaire du CN pour accéder au bassin Peel.,fr
63,citizen_sub_8a1a,LETTER,"Par la suite, Il utilisera la deuxième solution pour un accès rapide vers le centre-ville de Montréal.",fr
64,citizen_sub_8a1a,LETTER,La solution • Quand les deux tram-trains arriveront au bassin Peel.,fr
65,citizen_sub_8a1a,LETTER,Ils pourront par la suite rejoindre la voie de tramway urbaine de la rue Peel jusqu’à l’interception de la rue Notre-Dame.,fr
66,citizen_sub_8a1a,LETTER,"Par la suite, ils accéderont à l’intérieur d’un tunnel comme un métro léger pour rejoindre la station du métro Bonaventure sur la ligne orange.",fr
67,citizen_sub_8a1a,LETTER,Exemple d’un tunnel d’un pré-métroExemple d’un tram-train en pré-métroLe Pré-Métro,fr
68,citizen_sub_8a1a,LETTER,"Tout d’abord, Qu’est-ce qu’un pré-métro ou métro léger",fr
69,citizen_sub_8a1a,LETTER,"? • Un pré-métro ou métro léger est un type de tramway que durant son parcourt, il utilisera un certain pourcentage de la voie de tramway urbaine en surface et aussi un certain pourcentage du parcourt en souterrain.",fr
70,citizen_sub_8a1a,LETTER,Cette technologie pourra être applicable pour faire terminer le trajet des deux lignes de tram-trains à intérieur d’une station de métro de la ligne orange.,fr
71,citizen_sub_8a1a,LETTER,Ceci permettra de maximiser l’usage de la ligne de tramway sur la rue Peel.,fr
72,citizen_sub_8a1a,LETTER,Il améliora le transport en commun dans le secteur du Vieux-Montréal et du côté sud-ouest.,fr
73,citizen_sub_8a1a,LETTER,Il bonifiera le projet du réaménagement de l’autoroute Bonaventure et de Griffintown.,fr
74,citizen_sub_8a1a,LETTER,Cette technologie est souvent utilisée en Europe et au États-Unis et elle est aussi utilisée au Canada.,fr
75,citizen_sub_8a1a,LETTER,Voici une liste de certaines villes qui utilise cette technologie.,fr
76,citizen_sub_8a1a,LETTER,Le métro léger de Stuttgart.,fr
77,citizen_sub_8a1a,LETTER,Le métro léger de Hanovre.,fr
78,citizen_sub_8a1a,LETTER,Le métro léger de Cologne.,fr
79,citizen_sub_8a1a,LETTER,Le métro léger d’Anvers.,fr
80,citizen_sub_8a1a,LETTER,Le métro léger de Charleroi Le métro léger de MilanÉtats-Unis • Boston :,fr
81,citizen_sub_8a1a,LETTER,Le pré-métro de la ligne verte (Green Line),fr
82,citizen_sub_8a1a,LETTER,• Minneapolis :La ligne Hiawatha (Hiawatha Line),en
83,citizen_sub_8a1a,LETTER,Le réseau des tramways de Muni •,fr
84,citizen_sub_8a1a,LETTER,"Los Angeles : La ligne Bleue, Verte et Or sont des pré-métros.",fr
85,citizen_sub_8a1a,LETTER,Le tramway 510 Spadina Le projet du tramway Eglinton Crosstown.,en
86,citizen_sub_8a1a,LETTER,Le projet du tramway Waterfront West Ottawa,en
87,citizen_sub_8a1a,LETTER,Le nouveau projet du tram-train électrifie de la ville Ottawa avec un tunnel de 3.2 kilomètres au centre-ville.,fr
88,citizen_sub_8a1a,LETTER,La nouvelle ligne sud-est (Southeast line),fr
89,citizen_sub_8a1a,LETTER,avec un tunnel dans le centre-ville de Calgary.,fr
90,citizen_sub_8a1a,LETTER,Cette ligne utilisera un tram-traim à plancher bas.,fr
91,citizen_sub_8a1a,LETTER,Le modèle sera un Siemens Avanto S70.Voici quelque photo de la ligne,fr
92,citizen_sub_8a1a,LETTER,L’entrée du tunnel du pré-métroLes usagers attendent le prochain tramway dans la station UnionLe tramway de la ligne 510 Spadina quitte le tunnel.,fr
93,citizen_sub_8a1a,LETTER,"En général, le projet du réaménagement de l’autoroute Bonaventure est un très bon projet.",fr
94,citizen_sub_8a1a,LETTER,Il corrige la blessure que cette autoroute à créer entre le secteur du Vieux-Montréal et le secteur sud-ouest.,fr
95,citizen_sub_8a1a,LETTER,Cette autoroute a coupé la libre circulation et il a provoqué presque tout le temps des embouteillages de circulations au centre-ville.,fr
96,citizen_sub_8a1a,LETTER,Le projet permettra une diminution de la circulation des véhicules motorisés.,fr
97,citizen_sub_8a1a,LETTER,• Elle donnera la priorité aux citoyens et aux transports collectifs.,fr
98,citizen_sub_8a1a,LETTER,La partie négative de se projet est que le promoteur n’a pas assez valoriser se nouveau moyen de transport collectif.,fr
99,citizen_sub_8a1a,LETTER,Il a été très timide sur le sujet.,fr
100,citizen_sub_8a1a,LETTER,"Par exemple, le fameux tramway du Havre et l’autre ligne de tramway qui devra circuler sur l’île Jean Drapeau et l’île Notre-Dame",fr
101,citizen_sub_8a1a,LETTER,La partie négative de se projet • Comme le système de tramway est un nouveau moyen de transport à implanter à Montréal.,fr
102,citizen_sub_8a1a,LETTER,Certains fonctionnaires et députés élus ne sont pas capables de prendre une décision sérieuse.,fr
103,citizen_sub_8a1a,LETTER,Il dépense des fonds publics sur des études à répétitions sans la réalisation du projet.,fr
104,citizen_sub_8a1a,LETTER,• C’est l’entêtement des trois niveaux gouvernementaux à ne pas favoriser de nouveau transport collectif pour diminuer indépendance de la voiture.,fr
105,citizen_sub_8a1a,LETTER,"Actuellement, les trois niveaux gouvernementaux favorisent trop l’usage de la voiture.",fr
106,citizen_sub_8a1a,LETTER,Liste des villes américaines et canadiennes avec un système de tram-train • •,fr
107,citizen_sub_8a1a,LETTER,"Salt Lake City, Utah Houston, Texas Dallas, Texas Austin, Texas Seattle Washington Phoenix",en
108,citizen_sub_8a1a,LETTER,", Arizona Norfolk, Virginia Charlotte, North Caroline • • •",en
109,citizen_sub_8a1a,LETTER,"Kinki Sharyo, de type electric",en
110,citizen_sub_8a1a,LETTER,"Kinki Sharyo, de type electric",en
111,citizen_sub_8a1a,LETTER,"Kinki Sharyo, de type electric Siemens",en
112,citizen_sub_8a1a,LETTER,"Kinki Sharyo, de type electric Delaware Valley , New-Jersey",en
113,citizen_sub_8a1a,LETTER,"Sharyo, de type diesel Cleveland,",en
