,file,speaker,sentence,lang
80,citizen_sub_8b5,LETTER,2.5 Transport en commun et accès piétonnier,fr
81,citizen_sub_8b5,LETTER,- éco-quarter Pointe-Saint-Charles se ravie de voir l’importance accordée au transport en commun.,fr
82,citizen_sub_8b5,LETTER,"Cependant, nous nous questionnons sur la pertinence du corridor Dalhousie et de son tunnel.",fr
83,citizen_sub_8b5,LETTER,Nous croyons qu’il serait indispensable de procéder à une évaluation plus poussée sur la possibilité de l’utilisation de voies réservées sur les rues Dukes et Nazareth.,fr
84,citizen_sub_8b5,LETTER,"En effet, suite à plusieurs estimations et commentaires des citoyens, nous en sommes venus à la conclusion que la transformation de l’autoroute en boulevard et l’effet travaux allaient réduire le volume de circulation à long terme.",fr
85,citizen_sub_8b5,LETTER,"Ainsi, les 8 voies devraient être moins achalandées que prévu et une voie dans chaque direction pourrait être entièrement destinée pour les autobus.",fr
86,citizen_sub_8b5,LETTER,Cette proposition permettrait de réduire de façon très importante le coût du projet et d’amoindrir les impacts négatifs sur les zones résidentielles de Griffintown.,fr
87,citizen_sub_8b5,LETTER,"D’autre part, nous sommes également contents de voir les propositions faites pour permettre le déplacement piétonnier de façon sécuritaire.",fr
88,citizen_sub_8b5,LETTER,"Nous souhaitons ardemment que ces dernières soient respectées intégralement et que tout soit fait pour favoriser au maximum l’accessibilité, la mobilité et la sécurité piétonnière.",fr
89,citizen_sub_8b5,LETTER,- éco-quartier Pointe-Saint-Charles se questionne sur l’abondance d’espaces verts projetés.,fr
90,citizen_sub_8b5,LETTER,"En effet, les plans et modélisations illustrent parfois des propositions contradictoires quant à la présence végétale.",fr
91,citizen_sub_8b5,LETTER,Nous croyons qu’il est important d’inclure des espaces verts composés des plantes vivaces et résistantes aux niveaux élevés de polluants.,fr
92,citizen_sub_8b5,LETTER,Nous recommandons un investissement à long terme dans un aménagement paysager écologique et durable.,fr
93,citizen_sub_8b5,LETTER,Cette recommandation s’applique également aux toits verts.,fr
94,citizen_sub_8b5,LETTER,"Il est important que ces derniers aient une profondeur de substrat et une densité adéquate pour permettre à une végétation, ayant un impact réel sur la qualité de l’air, de pousser.",fr
95,citizen_sub_8b5,LETTER,L’accès à certains toits devrait être restreint afin d’assurer le maintien en bonnes conditions de ces espaces verts.,fr
96,citizen_sub_8b5,LETTER,Nous suggérons également l’implantation de vignes ou de mur végétal sur les surfaces bétonnées.,fr
97,citizen_sub_8b5,LETTER,Les bâtiments 7commerciaux et industriels avoisinants devraient être encouragés de faire les mêmes actions pour augmenter les surfaces végétalisées.,fr
98,citizen_sub_8b5,LETTER,Nous espérons que nos recommandations et nos exigences seront pris en considération afin de mener à bien la phase 1 du projet Bonaventure.,fr
99,citizen_sub_8b5,LETTER,Nous croyons que ce projet a beaucoup de potentiel et qu’il est essentiel de travailler en collaboration avec les organismes des deux arrondissements pour assurer le bien-être de tous.,fr
100,citizen_sub_8b5,LETTER,Nous encourageons également la Société du Havre de Montréal à promouvoir le développement durable et vert des espaces publics et des bâtiments commerciaux et industriels avoisinants au projet Bonaventure.,fr
101,citizen_sub_8b5,LETTER,Nous croyons que la SHM en sortira gagnante en assurant la prolifération d’une image verte et engagée socialement dans tout le secteur.,fr
