,file,speaker,sentence,lang
26,report_report,LETTER,Plusieurs projets seraient mêmesprêts à démarrer et n’attendraient qu’une demande justifiée.,fr
27,report_report,LETTER,L’absence de promoteurspour le projet Bonaventure a été remarquée.,fr
28,report_report,LETTER,Plusieurs craignent que les nouveaux îlotscréés restent vacants longtemps.,fr
29,report_report,LETTER,"La concurrence est forte actuellement et le sera pourla prochaine décennie.
Volet résidentiel.",fr
30,report_report,LETTER,"L’attractivité et la convivialité des nouveaux milieux de vie ont aussi
été mises en doute.",fr
31,report_report,LETTER,Le climat sonore dans les îlots centraux se situerait au-delà desnormes recommandées pour les activités de socialisation et de détente que suggèrel’implantation de places publiques.,fr
32,report_report,LETTER,"De plus, les îlots centraux baigneraient dans uneconcentration de particules fines excédant les normes de santé publique.
",fr
33,report_report,LETTER,"L’environnement immédiat ne semble donc pas accueillant pour des résidentspermanents et les autres usagers des lieux.
",fr
34,report_report,LETTER,"Il est légitime de s’interroger également sur la poursuite du développement résidentielsur le site de la Lowney et, à proximité, une fois la phase 1 réalisée comme prévu.",fr
35,report_report,LETTER,"Lesabords du corridor Dalhousie, dont la concentration en particules fines s’approchait déjà
en 2007 de la limite, excéderaient franchement la norme.",fr
36,report_report,LETTER,"Ce secteur serait en outreexposé à des niveaux de bruit élevés, en plus de souffrir d’une mauvaise qualité de l’air.
",fr
37,report_report,LETTER,"La robustesse du scénario financier reste à valider
De l’avis de plusieurs, incluant la commission, le scénario financier mériterait d’êtrerévisé.",fr
38,report_report,LETTER,"Certains coûts pourraient avoir été sous-estimés ou ne pas avoir été pris enconsidération dans l’évaluation de la rentabilité du projet.
",fr
39,report_report,LETTER,"Les coûts d’acquisition des droits du CN et de Dépotium et les coûts de la mise envaleur des espaces du viaduc du CN n’ont pas été estimés, alors que les retombéessemblent avoir été incluses.",fr
40,report_report,LETTER,La consultation a révélé que l’actuelle entreprise locatricedu bâtiment-pont a signé l’an dernier un bail de 40 ans avec le CN.,fr
41,report_report,LETTER,"De plus, les coûts dedécontamination des terrains qui seraient vendus par la Ville ne semblent pas avoir été
dégrevés des recettes anticipées.",fr
42,report_report,LETTER,"On croit également qu’une estimation plus serrée dela valeur marchande des terrains libérés devrait être produite, en tenant compte del’existence du surplus actuel de terrains disponibles au centre-ville.
Enfin, dans des études assez récentes du promoteur, le projet Devimco à Griffintown a
été considéré comme un facteur de succès pour les futurs espaces à bureaux, à la foispar son apport d’une masse critique de résidents et d’une destination commerciale.",fr
43,report_report,LETTER,"Or,
ce projet a été considérablement réduit sans que la prévision des retombées n’ait été
ajustée.
Des recommandations
Un geste majeur d’aménagement de l’entrée sur le centre-ville de Montréal
Le projet de la SHM marquera profondément le territoire montréalais et son centre-ville.
La SHM cherche à générer de la richesse et des retombées positives pour les quartiersenvironnants et à créer un espace urbain de marque, à valeur identitaire forte.",fr
44,report_report,LETTER,"3.4.4 GVA Devencore, p. 15 et ss
M. Gérald Tremblay
Page 3
intéressant de constater que les entreprises recherchent elles aussi, les secteurs qui sedistinguent par une image forte.
La commission recommande de procéder à l’examen d’un scénario alternatif tout aussisignifiant en matière d’aménagement urbain et moins risqué financièrement.",fr
45,report_report,LETTER,"Plutôt quede faire apparaître un nouvel espace de développement immobilier de type centre-villedans un contexte de surplus de terrains disponibles, ce scénario mettrait l’",fr
46,report_report,LETTER,surla consolidation et l’histoire des quartiers déjà en voie de revitalisation.,fr
47,report_report,LETTER,"Il s’agit ici de toutle secteur à l’ouest de la rue Dalhousie qui s’étend jusqu’à la rue de la Montagne, ainsique du Faubourg aux Récollets.",fr
48,report_report,LETTER,"Le développement du pôle du savoir de l’École detechnologie supérieure serait visé au premier chef, pour en faire un pendant à la Cité du
Multimédia.",fr
49,report_report,LETTER,"Des projets allant dans ce sens existent déjà.
",fr
50,report_report,LETTER,"Ce scénario alternatif miserait sur la création d’un boulevard d’entrée de ville, un lieupublic de transition, s’ouvrant progressivement sur une découverte de la ville et de sespaysages, en harmonie avec la charge historique qu’offre ce milieu d’insertion, leberceau industriel du Québec et du Canada.",fr
51,report_report,LETTER,Le corridor réservé aux autobus serait alorsimplanté dans l’emprise du nouveau boulevard Bonaventure et rendrait caduquel’infrastructure prévue sur la rue Dalhousie.,fr
52,report_report,LETTER,"La haute qualité de l’aménagement dudomaine public proposé par la SHM et la dominante verte devraient être maintenues,
ainsi que la présence d’œuvres d’art ponctuant l’entrée dans la ville.",fr
53,report_report,LETTER,"Ce type dedéveloppement, analogue à celui déclenché par la réalisation du Vieux Port présenteraitl’avantage de bâtir sur l’existant.",fr
54,report_report,LETTER,"Ainsi, l’aménagement d’un véritable boulevard ouvertsur la ville et conçu de manière à mettre en valeur son caractère identitaire, deviendraitun important générateur de développement urbain tout autour.",fr
55,report_report,LETTER,"Il permettrait également à
la Ville de s’inscrire dans le sens de grandes réussites urbaines ailleurs dans le monde,
où il a été misé sur des espaces ouverts et conviviaux plutôt que construits lors duremplacement d’autoroutes.
",fr
56,report_report,LETTER,"Les enjeux de transport
Le transport collectif interrives est à la croisée des chemins et un saut qualitatif s’imposepour maintenir et accroître l’acquis actuel quant à l’importance du nombre de sesusagers.",fr
57,report_report,LETTER,"Ce saut qualitatif représenté par le système léger sur rail (SLR) tarde à venir.
Le projet de réaménagement de l’autoroute Bonaventure se retrouve ainsi en interactionavec plusieurs autres grands projets du domaine du transport qui peuvent influencer defaçon marquante la réponse aux besoins et, plus techniquement, la configuration et lafonctionnalité du boulevard proposé.",fr
58,report_report,LETTER,"La réfection ou le remplacement du pont
Champlain, la réfection de l’échangeur Turcot, le train rapide de la Rive-Sud (SLR) fontpartie de la liste de ces projets dont la réalisation dépend des gouvernements provincialet fédéral.",fr
59,report_report,LETTER,Ces projets ont cependant des horizons temporels souvent imprécis.,fr
60,report_report,LETTER,"Peud’options sont donc laissées à SHM pour traiter adéquatement du transport collectifinterrives.
",fr
61,report_report,LETTER,"La commission recommande à la Ville de prendre l’initiative, dans le cadre de la
Communauté métropolitaine de Montréal de développer, le plus rapidement possible,
une véritable stratégie métropolitaine du transport collectif qui permettrait notamment demettre en œuvre plus à fond le plan de transport de Montréal.
Page 4
M. Gérald Tremblay
De plus, on constate que les gains qui pourraient être effectués par les sociétés detransport avec le réaménagement de l’autoroute Bonaventure, ne sont pas équivalents.
",fr
62,report_report,LETTER,"La Société des transports de Montréal, notamment, a indiqué son intérêt pour la créationd’un véritable boulevard adapté au transport collectif et voit peu d’avantages au corridor
Dalhousie.",fr
63,report_report,LETTER,"Elle propose d’implanter des mesures préférentielles pour autobus sur lesrues Wellington, Duke, Nazareth et University.",fr
64,report_report,LETTER,"La commission recommande d’étudiercette hypothèse.
",fr
65,report_report,LETTER,L’Office a enregistré près de 700 présences de citoyens et de représentantsd’organismes qui ont participé aux diverses séances publiques.,fr
66,report_report,LETTER,"La commission a reçu
59 mémoires et présentations orales.",fr
67,report_report,LETTER,"Les interventions proviennent de résidents etd’organismes oeuvrant dans les domaines du développement communautaire, de larevitalisation urbaine, de la protection du patrimoine, du logement, du transport et de lasanté.",fr
68,report_report,LETTER,"D’autres émanent d’institutions, de sociétés ou firmes du domaine immobilier, desociétés semi-publiques, du milieu des affaires, de partis politiques municipaux et d’unarrondissement de la ville.
La commission tient à souligner la qualité de la participation du public et la rigueur desmémoires qui lui ont été soumis.",fr
69,report_report,LETTER,"Elle tient également à souligner la qualité etl’abondance de la documentation fournie par la SHM qui a démontré son ouvertured’esprit tout au long des travaux et son souci de répondre aux demandes d’information.
La gamme des opinions exprimées est très étendue, variant de l’appui sans réserve à
l’opposition la plus tranchée, en passant par des soutiens partiels et conditionnels.",fr
70,report_report,LETTER,"ont été soulevées sur le conceptd’aménagement proposé et ses impacts sur les quartiers limitrophes, sur la placeréservée aux différents modes de transport dans la reconfiguration de l’axe routier et surles risques immobiliers et financiers encourus.
",fr
71,report_report,LETTER,"L’intention de réaliser une entrée de ville belle, efficace et porteuse de qualité de vie esttoujours apparue en toile de fond comme le vœu partagé et la commission considèrequ’il vaut la peine de comparer les scénarios avant de passer à l’étape de la mise en
œuvre.
",fr
72,report_report,LETTER,"L’Office rendra ce rapport public le 31 mars, à moins que vous ne souhaitiez qu’il lefasse à une date plus rapprochée.",fr
73,report_report,LETTER,"De plus, si vous le jugez opportun, je pourrais merendre disponible pour présenter le rapport aux élus concernés.
",fr
74,report_report,LETTER,"Veuillez agréer, Monsieur le Maire, Monsieur le Président du comité exécutif,
l’",fr
75,report_report,LETTER,expression de mes sentiments les meilleurs,fr
76,report_report,LETTER,".
La présidente,
Louise Royc.c.
Michael Applebaum
Richard Bergeron
Projet de réaménagement de l’autoroute Bonaventure
TABLE DES MATIÈRES
Introduction .......................................................................................................................................1

L’avant-projet détaillé de la phase 1.........................................................................................5

Le projet et son cheminement.........................................................................................8

Le concept d’aménagement......................................................................................... 10

La démarche de consultation ....................................................................................... 12
Les préoccupations, les attentes et les opinions des citoyens..............................................",fr
77,report_report,LETTER,".............................................................................................. 16

L’accueil général de l’avant-projet................................................................................ 16

La notion d’entrée de ville ............................................................................................ 18

La configuration et les fonctions du boulevard urbain.................................................. 19

Le transport collectif et le corridor d’autobus Dalhousie",fr
78,report_report,LETTER,".............................................. 21

L’utilisation des espaces libérés autres que les îlots centraux .................................... 24

La qualité du cadre de vie proposé .............................................................................. 25

La faisabilité financière et la mise en œuvre du projet.................................................",fr
79,report_report,LETTER,"25

La gestion du chantier ..................................................................................................",fr
80,report_report,LETTER,"26
Les constatations et l’analyse de la commission.................................................................. 29

",fr
81,report_report,LETTER,"Un cadre contraignant .................................................................................................. 30

La nature du mandat confié à la SHM .....................................................................",fr
82,report_report,LETTER,"Un contenu de consultation singulier....................................................................... 31

",fr
83,report_report,LETTER,"....................................................................................... 35

La pertinence du projet ............................................................................................ 36

",fr
84,report_report,LETTER,"dans la dynamique du développement urbain du secteur........................ 38

",fr
85,report_report,LETTER,"41

Le projet dans le contexte historique et patrimonial du secteur ............................. 45

Le projet et la problématique du transport collectif..............................................",fr
86,report_report,LETTER,"51
L’examen du projet",fr
87,report_report,LETTER,"56
Projet de réaménagement de l’autoroute Bonaventure

",fr
88,report_report,LETTER,Les notions d’entrée de ville et de quartier .............................................................,fr
89,report_report,LETTER,"56

La forme urbaine proposée...................................................................................... 61

",fr
90,report_report,LETTER,"70

Le corridor d’autobus Dalhousie",fr
91,report_report,LETTER,".............................................................................. 73

La réutilisation du viaduc ferroviaire du CN .............................................................",fr
92,report_report,LETTER,"76
Conclusion ..................................................................................................................................... 79
Le mandat.............................................................................................................................. 83
La consultation publique........................................................................................................ 83
La commission et son équipe ................................................................................................",fr
93,report_report,LETTER,"84
L’équipe de l’OCPM...............................................................................................................",fr
94,report_report,LETTER,-ressources de la SHM (en ordre alphabétique),fr
95,report_report,LETTER,".......... 84
Les participants aux séances d’information en ordre de comparution ..................................",fr
96,report_report,LETTER,"87
Le mandat de l’Office de consultation publique de Montréal............................................... 101
Remerciements",fr
97,report_report,LETTER,".................................................................................................................... 101
Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute Bonaventure
Introduction
",fr
98,report_report,LETTER,"Le réaménagement de l’autoroute Bonaventure, un projet prévu en trois phases et
échelonné sur plus d’une vingtaine d’années, prévoit notamment de créer une entrée deville distinctive.",fr
99,report_report,LETTER,"L’avant-projet de la première phase, intitulé Quartier Bonaventure,
propose de transformer l’autoroute à cette fin, entre les rues Brennan et Saint-Jacques,
en une grande artère urbaine et d’implanter dans les espaces ainsi libérés un quartierhabité qui se voudra une nouvelle entrée sur le centre-ville.",fr
100,report_report,LETTER,"L’autoroute Bonaventureserait abaissée au moyen d’une descente du tablier routier entre les rues de la
Commune et Brennan.",fr
101,report_report,LETTER,"À partir de la rue Brennan, une artère urbaine se diviserait endeux chaussées, répartissant la circulation de part et d’autre d’îlots centraux dédiés audéveloppement sur les rues Duke vers le nord et Nazareth vers le sud.
",fr
102,report_report,LETTER,La Société du Havre a été mandatée par la ville de Montréal pour agir comme maîtred’œuvre de cet avant-projet détaillé (phase 1).,fr
103,report_report,LETTER,"Ce mandat fait écho au plan d’urbanismequi, sous l’orientation 2.5, objectif 11, prévoit l’action 11.6 suivante : « marquer demanière distinctive les entrées au territoire montréalais ».",fr
104,report_report,LETTER,"Par ailleurs, l’entrée de ville
Bonaventure étant l’une des entrées majeures au territoire montréalais et au centre-ville,
sa transformation a été perçue par la commission comme une occasion unique dedévelopper un modèle d’aménagement susceptible d’orienter différentes entrées de villeailleurs sur le territoire montréalais.",fr
105,report_report,LETTER,"Selon différentes écoles de pensée, l’on peutconsidérer celles-ci tour à tour comme un « vide », c’est-à-dire comme un sas detransition entre différentes échelles urbaines et qui puisse agir comme générateur dedéveloppement en ses abords, ou encore comme un « plein », soit un développementen lui-même.",fr
106,report_report,LETTER,"La question de l’insertion ou non du transport collectif à même le corridord’entrée a ici été traitée comme un intrant dans la dynamique de reconfiguration del’autoroute Bonaventure en boulevard, tel que le préconise d’ailleurs le plan de transportde Montréal (2008).",fr
107,report_report,LETTER,"C’est dans ce contexte de croisement du transport et del’aménagement urbain que la commission a étudié l’avant-projet, dans le cadre dumandat confié par la Ville à l’Office de consultation publique de Montréal de procéder à
une consultation.",fr
108,report_report,LETTER,"Une commission composée de trois personnes a ainsi été constituée;
elle rend compte de ses travaux dans le présent rapport.
",fr
109,report_report,LETTER,"Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute Bonaventure
Le mandat confié à l’Office se distingue par trois traits.",fr
110,report_report,LETTER,"En premier lieu, l’avant-projetn’étant pas assujetti à un projet de règlement, il ne devait donc pas en principe êtresoumis à la consultation publique.",fr
111,report_report,LETTER,"C’est en effet sur une base tout à fait volontaire que la
Société du Havre a choisi de soumettre son avant-projet détaillé au processus de laconsultation, souhaitant ainsi bénéficier de l’éclairage du public dans la préparation dece grand projet structurant et inclure, le cas échéant, les ajustements requis à la suite dela consultation publique.",fr
112,report_report,LETTER,"En second lieu et conséquemment au fait que l’avant-projet necomporte pas encore de projet de règlement, le mandat confié à l’Office par le comité
exécutif, n’est assorti d’aucune préoccupation spécifique.",fr
113,report_report,LETTER,"Il se limite en effet à tenirsimplement une consultation publique sur l’avant-projet détaillé, y compris sur le corridorde transport collectif Dalhousie.",fr
114,report_report,LETTER,"Cela a amené la commission à prendre acte desinquiétudes soulevées lors de l’audience quant aux garanties offertes par un projeturbain de longue haleine, astreint à des standards élevés dont on ne connaîtprécisément ni l’encadrement, ni l’échéancier de réalisation.",fr
115,report_report,LETTER,"En troisième lieu, le mandatporte uniquement sur la première phase d’un projet d’ensemble dont toutes lescaractéristiques ne sont pas encore complètement fixées et qui dictera pourtant leconcept des phases subséquentes.",fr
116,report_report,LETTER,"Cela explique pourquoi seul un nombre limité
d’intervenants s’est exprimé sur les aspects programmatiques et architecturaux du projetdéposé.",fr
117,report_report,LETTER,"Un nombre plus important de participants a préféré traiter de la pertinence del’avant-projet et du processus de développement de ce dernier dans une perspectiveplus large des trois phases du réaménagement de l’autoroute Bonaventure ou bien d’unterritoire d’étude agrandi, notamment pour inclure le quartier Griffintown.
",fr
118,report_report,LETTER,La palette des opinions exprimées est très étendue.,fr
119,report_report,LETTER,"Elle va de l’appui sans réserve oupresque à l’opposition la plus tranchée, en passant par des soutiens partiels etconditionnels.",fr
120,report_report,LETTER,La commission tient à souligner la qualité de la participation du public et larigueur des mémoires qui lui ont été soumis.,fr
121,report_report,LETTER,Elle tient également à souligner la qualité etl’abondance de la documentation fournie par le promoteur.,fr
122,report_report,LETTER,"Elle a pu constater sonouverture d’esprit et son grand souci de répondre aux demandes d’informationsadditionnelles, tant de la part du public que de celle de la commission.
À la suite des audiences, la commission a entamé la phase finale de son délibéré etrédigé son rapport.",fr
123,report_report,LETTER,Celui-ci est divisé en trois grandes parties.,fr
124,report_report,LETTER,"Le premier chapitre décrit

Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute Bonaventure
le projet tel que soumis par le promoteur.",fr
125,report_report,LETTER,", les attentes et les opinions des citoyens et des organismes, tellesqu’elles ressortent des mémoires et des interventions en audience.",fr
126,report_report,LETTER,"Le troisième chapitreprésente l’analyse de la commission, sa position et ses recommandations.
",fr
127,report_report,LETTER,"La commission destine son rapport aux élus municipaux, afin de leur communiquer lespréoccupations citoyennes et de contribuer, par son analyse, à une prise de décision
éclairée quant aux enjeux soulevés par la présente consultation.",fr
128,report_report,LETTER,"Son rapport s’adresse
également au promoteur, afin de lui permettre, grâce aux préoccupations exprimées,
d’améliorer son projet au moyen de solutions opportunes et en harmonie avec le milieudans lequel il s’insère.",fr
129,report_report,LETTER,"Enfin, le rapport est rendu public pour que les citoyens sel’approprient et y trouvent un instrument de suivi utile au-delà du présent exercice deconsultation publique.",fr
130,report_report,LETTER,"Rappelons enfin que toute la documentation reçue et produitedans le cadre de la consultation, y compris les transcriptions des séances publiques, estdisponible sur le site web de l’Office de consultation publique de Montréal (OCPM).
",fr
131,report_report,LETTER,"Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute Bonaventure

L’avant-projet détaillé de la phase 1
",fr
132,report_report,LETTER,"Ce chapitre résume les informations présentées par la Société du Havre de Montréal
(SHM) dans le cadre de la consultation publique sur l’avant-projet détaillé duréaménagement de l’autoroute Bonaventure (phase 1)2.",fr
133,report_report,LETTER,"Ces informations portent sur leconcept d’aménagement proposé, les renseignements présentés durant les séancesd’information, ainsi que sur l’ensemble des documents déposés par la SHM et qui sontdisponibles sur le site web de l’OCPM.
",fr
134,report_report,LETTER,"Le secteur d’intervention de la premièrephase du projet est circonscrit à l’est parla rue Duke, à l’ouest par la rue
Dalhousie, au nord par la rue SaintJacques et au sud par la rue de la
Commune.
",fr
135,report_report,LETTER,"-ci
chevauche
deux
arrondissements séparés par l’autoroute
Bonaventure",fr
136,report_report,LETTER,", soit ceux du Sud-Ouest etde Ville Marie.",fr
137,report_report,LETTER,"Pour ce secteur, le pland’urbanisme
prévoit
l’utilisation
des
immeubles à des fins diverses, commel’",fr
138,report_report,LETTER,"Les autresdispositions
réglementaires
se
différencient suivant que les immeublessont du côté est ou ouest de l’autoroute
Bonaventure.",fr
139,report_report,LETTER,"Par exemple, les hauteurs
Illustration 1",fr
140,report_report,LETTER,"3.1, p.23
autorisées varient entre 80 m au sudouest de la rue Wellington et 60 m au

",fr
141,report_report,LETTER,"La SHM est un organisme à but non lucratif (OBNL) dont la mission est de proposer pour le havre et lesespaces urbains qui l'entourent, les grandes lignes d'un plan de développement et d'aménagementconcerté, le tout assorti d'une structure de mise en œuvre et d'une stratégie de financement.",fr
142,report_report,LETTER,"En septembre
2007, la Ville de Montréal a confié à la SHM l’élaboration de l’avant-projet détaillé de la phase 1 duréaménagement de l’autoroute Bonaventure.
",fr
143,report_report,LETTER,"Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute",fr
144,report_report,LETTER,Bonaventurenord de la même rue et atteignent 120 m au nord-est de la rue Notre-Dame.,fr
145,report_report,LETTER,"La densité3
permise varie d’un coefficient d’occupation du sol4 de 3 à 10 du côté ouest et est fixé à 9
du côté est de l’autoroute.",fr
146,report_report,LETTER,"En ce qui concerne le patrimoine, du côté est, tout le secteurest identifié comme étant exceptionnel, tandis que du côté ouest, la partie située au sudde la rue Wellington est ainsi désignée.
Le secteur d’étude est, quant à lui, délimité parles rues Queen, Saint-Henri et Gauvin à l’est,
la rue Dalhousie à l’ouest, la rue Saint-Jacquesau nord et la rue de la Commune au Sud.",fr
147,report_report,LETTER,"Ilcouvre 29 hectares de terrain.
",fr
148,report_report,LETTER,", dans les quartiers limitrophes, ledomaine
immobilier
nouveaux
projets
construction,
tels
résidentiels

se
transforme.
",fr
149,report_report,LETTER,"De
résidentiels
sont
en
ceux
des
immeubles
Evolution
et
les
phases
subséquentes de l’ensemble",fr
150,report_report,LETTER,"D’autresprojets sont attendus, tels les bureaux du
701 University,
le
programme
révisé
de
Devimco, l’aménagement des Bassins du
Nouveau",fr
151,report_report,LETTER,"la réaffectation de l’édifice
Illustration 2 – Secteur d’étude (lignerouge) et secteur d’intervention (lignepointillée jaune), source : doc.3.1, p.4
Dow et, plus récemment, le développement lié
à la gare Windsor par Cadillac Fairview.

",fr
152,report_report,LETTER,Aires diversifiées comportant une composition variée d’activités et de l’habitation.,fr
153,report_report,LETTER,"Plusieurs de cessecteurs recouvrent des aires présentant un potentiel d’intensification du nombre de logements ou dunombre d’emplois. 

",fr
154,report_report,LETTER,"Le coefficient d'occupation du sol (COS) exprime le rapport souhaité entre la superficie totale de plancherd'un bâtiment (avec ou sans le stationnement intérieur, selon le cas) et la superficie totale du terrain.

Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute Bonaventure
Illustration 3 – Tendance de mise en valeur immobilière dans le secteur Bonaventure
La trame de rues orthogonales du secteur fut, à l’origine, mesurée et dessinée parl’arpenteur Louis Charland, à la demande de Mary Griffin en 1804.",fr
155,report_report,LETTER,"À cette époque, cefaubourg, maintenant connu sous le nom de Griffintown, se délimitait au nord par larivière Saint-Pierre (rue William), au sud par la commune de Sainte-Anne (rue de la
Commune), à l’est par la propriété des Sœurs Grises (rue des Sœurs Grises), et à
l’ouest par la future rue de la Montagne.",fr
156,report_report,LETTER,"En 1860, le marché au foin est déplacé dusquare Victoria vers son nouvel emplacement, entre la rue Duke et la rue Inspecteur à lahauteur de la rue William5.
Vers la fin du XIXe siècle, l’urbanisation s’accélère et la canalisation des cours d’eauayant été complétée, la trame des rues se fixe.",fr
157,report_report,LETTER,"Ce faubourg sera scindé une premièrefois dans les années trente, lors de la construction du viaduc ferroviaire du

Bodson, Gabriel.",fr
158,report_report,LETTER,in 8e Actesdu congrès de l’,fr
159,report_report,LETTER,Associationquébécoise pour le patrimoine industriel.,fr
160,report_report,LETTER,"Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute Bonaventure
Canadien National (CN) vers la gare Centrale et, une seconde fois, entre 1965 et 1967,
lors de la construction de l’autoroute Bonaventure,",fr
161,report_report,LETTER,"pour accéder au site Expo 67.

",fr
162,report_report,LETTER,"Le projet et son cheminement
Dans son projet de réaménagement Quartier Bonaventure, la SHM proposel’abaissement du tablier de l’autoroute, la création d’îlots aménagés à des fins dedéveloppement immobilier au centre de deux nouvelles artères, ainsi que l’implantationd’un corridor exclusif au transport collectif.",fr
163,report_report,LETTER,"L’illustration 4 de la page suivante montre leconcept d’aménagement de ce projet, pour lequel une certification Leadership in Energyand Environmental Design for Neighbourhood Development (LEED ND) est souhaitée.
",fr
164,report_report,LETTER,Le projet a pour objectif de contribuer à la transformation de ce secteur qualifié dedéstructuré en boulevard d’entrée de ville et en quartier habité et convivial.,fr
165,report_report,LETTER,"s’élèverait à près de 141,7 millions de dollars pour la première phase ducorridor Bonaventure et de 118 millions de dollars pour le corridor Dalhousie, soit unesomme globale de 259,7 millions de dollars.",fr
166,report_report,LETTER,"Le financement du premier corridor estinscrit au Programme triennal d’immobilisations (PTI) 2010-2012 de l’Agglomération à
hauteur de près de trois millions de dollars et le second au PTI 2011-2012 de l’Agencemétropolitaine de transport (AMT) avec une somme d’un peu plus de 118 millions dedollars6.",fr
167,report_report,LETTER,"D’après la SHM, ces investissements publics majeurs en infrastructuresinciteront des investissements immobiliers privés de l’ordre de 1,527 milliard de dollarsentre 2012 et 2031.
Dans le cadre de l’élaboration du projet et conformément aux exigences de la Ville, la
SHM a commandé une série d’études sur les répercussions éventuelles du projet sur laqualité du cadre de vie des quartiers limitrophes.",fr
168,report_report,LETTER,"La liste détaillée de ces études estannexée au présent rapport.

Ville de Montréal.",fr
169,report_report,LETTER,Budget 2010 de la Ville de Montréal.,fr
170,report_report,LETTER,"Consulté le 21 janvier 2010.
",fr
171,report_report,LETTER,"Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute Bonaventure
Illustration 4",fr
172,report_report,LETTER,- Plan image du réaménagement de l’autoroute Bonaventure,fr
173,report_report,LETTER,"Office de consultation publique de Montréal
Projet de réaménagement de l’autoroute Bonaventure
Bien que la majorité des terrains libérés soit déjà propriété de la Ville de Montréal, leconcept d’aménagement proposé requiert",fr
174,report_report,LETTER,acquisition de plusieurs terrains longeant lefutur corridor,fr
175,report_report,LETTER,"entre les rues Ottawa et William, de même qu’entre les rues
Saint-Paul et Saint Maurice.",fr
