,file,speaker,sentence,lang
51,citizen_sub_8b14,LETTER,Voir croquis no 4 et croquis 4a.,fr
52,citizen_sub_8b14,LETTER,Des mesures pour atténuer l’impact des voies réservées sur la circulation ont été indiquées à l’annexe 2.,fr
53,citizen_sub_8b14,LETTER,"Tramway éventuel sur la rue Peel Dans le plan de transport de Montréal, il est prévu à moyen terme d’instaurer des voies de tramway sur la rue Peel.",fr
54,citizen_sub_8b14,LETTER,"Dans les options A et B, nous considérons qu’il est possible de faire circuler des autobus et des tramways sur la même artère.",fr
55,citizen_sub_8b14,LETTER,Nous croyons que cette hypothèse est faisable et qu’elle mérite une étude plus exhaustive de la part du promoteur.,fr
56,citizen_sub_8b14,LETTER,"Dans l’éventualité d’une mise en place d’un tramway sur la rue Peel, des voies réservées temporaires devront être prévues sur d’autres rues pendant la construction de l’infrastructure pour le tramway.",fr
57,citizen_sub_8b14,LETTER,"Transformation de l’autoroute Bonaventure en boulevard urbain dans la zone du Technoparc Dans les options A, B et C proposées, l’autoroute Bonaventure dans la zone du Technoparc serait transformée en boulevard urbain par l’instauration de feux de circulations afin de permettre l’accès au pont Victoria et de permettre un accès à un nouveau stationnement incitatif situé près du pont Victoria.",fr
58,citizen_sub_8b14,LETTER,Reconfiguration des accès au pont Victoria,fr
59,citizen_sub_8b14,LETTER,Nous proposons de reconfigurer l’accès du pont Victoria afin qu’il se fasse exclusivement par l’autoroute Bonaventure.,fr
60,citizen_sub_8b14,LETTER,"Cette proposition réglerait la congestion routière du quartier PointeSaint-Charles qui est difficilement accessible pour ses résidents en autobus et en automobile en période de pointe l’après-midi et diminuerait grandement l’achalandage automobile sur les rues des Charlevoix, des Seigneurs, Peel et Wellington.",fr
61,citizen_sub_8b14,LETTER,"Pour que cette option soit faisable, il faudra que les agences et les sociétés de transport augmentent leur offre de transport en commun en conséquence.",fr
62,citizen_sub_8b14,LETTER,- Que le promoteur étudie plus attentivement un tracé de voie réservée sur la rue Peel ou d’autres rues nécessitant aucune structure additionnelle.,fr
63,citizen_sub_8b14,LETTER,"- Que la Ville de Montréal demande au promoteur qu’il étudie la possibilité de réduire significativement la circulation de transit aux ponts Wellington, des Seigneurs et Charlevoix en redirigeant la circulation automobile transitant par le pont Victoria par l’autoroute Bonaventure.",fr
64,citizen_sub_8b14,LETTER,- Que l’autoroute Bonaventure située dans la zone du Technoparc soit transformée en boulevard urbain au moyen de feux de circulations.,fr
65,citizen_sub_8b14,LETTER,- Qu’un stationnement incitatif soit créé dans la zone du Technoparc.,fr
66,citizen_sub_8b14,LETTER,Nous croyons que l’instauration de voies réservées d’autobus entre l’île des Sœurs et le centre ville comme un moyen essentiel et économique pour améliorer la qualité de l’air dans le centre ville et d’améliorer l’offre du transport en commun en attendant la venue éventuelle d’un train de type SLR dans l’axe nord/sud.,fr
67,citizen_sub_8b14,LETTER,"Cette offre de transport sera suivie, si le zonage est modifié adéquatement, d’une reconsolidation du tissu urbain et d’une requalification des zones industrielles laissées en friche.",fr
68,citizen_sub_8b14,LETTER,Nous considérons que le projet de prolonger la rue Dalhousie sous les voies du CN comporte beaucoup de risques techniques.,fr
69,citizen_sub_8b14,LETTER,La rénovation ou le remplacement de structures adjacentes seront probablement requis.,fr
70,citizen_sub_8b14,LETTER,Ces risques pourraient faire grandement augmenter les coûts du corridor Dalhousie qui sont présentement évalués à 85 millions de dollars.,fr
71,citizen_sub_8b14,LETTER,Nous comprenons que le promoteur veut améliorer l’aspect visuel du quartier traversé par l’autoroute Bonaventure.,fr
72,citizen_sub_8b14,LETTER,Nous considérons que Montréal nécessite la mise en place d’infrastructures de qualité afin de permettre le déplacement des citoyens et des marchandises selon différents modes de transport.,fr
73,citizen_sub_8b14,LETTER,"Compte tenu des tendances démographiques du Québec et de notre capacité de financer la construction et surtout l’entretien des infrastructures, nous croyons qu’il faut éviter la multiplication de nouveaux viaducs ou tunnels et réduire la capacité routière offerte aux automobilistes.",fr
74,citizen_sub_8b14,LETTER,"Nous croyons que les autorités tel que la Ville de Montréal, l’Agence métropolitaine de transport et le Ministère des transports procèdent à des investissements stratégiques qui limitent l’accessibilité aux automobilistes à faible coût par la création de voies réservées sur rues sans nécessiter de constructions de superstructures tel que de tunnel Dalhousie.",fr
75,citizen_sub_8b14,LETTER,Nous croyons que nos recommandations présentées dans ce mémoire pourraient bonifier le projet du réaménagement de l’autoroute Bonaventure.,fr
76,citizen_sub_8b14,LETTER,"De plus, la flexibilité qu’offrent les voies réservées que nous proposons permet aux sociétés de transport régionales de choisir un plus grand nombre de points de chute et d’embarquement de leurs clients que le corridor Dalhousie.",fr
77,citizen_sub_8b14,LETTER,Regroupement pour des voies réservées Janvier 2010,fr
78,citizen_sub_8b14,LETTER,Terminus 1000 de la Gauchetière Stationnement incitatif de 100 000 m2 pour 2 500 autos env.,fr
79,citizen_sub_8b14,LETTER,réservée exclusif aux autobus régionaux Feux de circulation tranformant l'autoroute en boulevard Croquis no,fr
80,citizen_sub_8b14,LETTER,- Wellington et Bridge Terminus 1000 de la Gauchetière Stationnement incitatif de 100 000 m2,fr
81,citizen_sub_8b14,LETTER,Feux de circulation tranformant l'autoroute en boulevard Croquis no 2,fr
82,citizen_sub_8b14,LETTER,"p.7Options A, B et C",fr
83,citizen_sub_8b14,LETTER,pour accéder au pont Victoria par automobile Voie réservée ‐ Option A Voie réservée ‐ Option B,fr
84,citizen_sub_8b14,LETTER,Stationnement incitatif futur de plus de 100 000 m2,fr
85,citizen_sub_8b14,LETTER,"Notes Dans le but de désengorger la rue Bridge et le quartier Pointe Saint‐Charles, l'accès au pont Victoria se ferait exclusivement par le boulevard Bonaventure.",fr
86,citizen_sub_8b14,LETTER,"Deux accès à sens reversible seraient maintenus comme actuellement, soit la rue des Irlandais et la rue Marc‐Cantin.",fr
87,citizen_sub_8b14,LETTER,"Des feux de circulation seraient nécessaires pour transformer l'autoroute en boulevard Arrêt proposé pour les autobus de la STM Trajet proposé de voie réservée Feux de circulation transformant l'autoroute en boulevard Croquis no 3 ‐ Options A, B et C p.8Option C",fr
88,citizen_sub_8b14,LETTER,Terminus 1000 de la Gauchetière Arrêts sur Nazareth en après-midi Arrêts pour certains autobus régionaux le matin pour la CitéMultimédia,fr
89,citizen_sub_8b14,LETTER,Stationnement incitatif de 100 000 m2,fr
90,citizen_sub_8b14,LETTER,Arrêt proposé pour certains autobus régionaux,fr
91,citizen_sub_8b14,LETTER,Trajet proposé de voie réservé pour autobus régionaux,fr
92,citizen_sub_8b14,LETTER,Feux de circulation tranformant l'autoroute en boulevard Croquis no 4 -Option C p.9Refuge pour autobus STM Arrêt le matin et après-midi pour certains autobus régionaux et STM Arrêt le matin pour certains autobus régionaux,fr
93,citizen_sub_8b14,LETTER,Accès du stationnement souterrain à être déplacé du côté Est de la rue Duke Arrêt Cité Multi-média pour autobus régionaux et STM Entrée d'autoroute fermée de 6h30 à 9h30 Arrêt le matin pour certains autobus régionaux Refuge pour autobus STM Trajets pour certains autobus régionaux et STM typ.,fr
94,citizen_sub_8b14,LETTER,"Accès proposé pour stationnement souterrain de la place publique Forge Cadieux,",fr
95,citizen_sub_8b14,LETTER,"813, Saint-Paul Bande de terrain à exproprier pour permettre la mise en place d'une quatrième voie pour autobus régionaux entre Saint-Paul et NotreDame Proposition de nouvelle géométrie pour la rue Duke Croquis 4a Vue globale de l'option C -Voie réservée University, Duke et Nazareth",fr
96,citizen_sub_8b14,LETTER,"p. 10 p.10Annexe 1 Transfert de la part modale Bien que le rapport prévoit qu’il y ait un transfert modale et que le promoteur souhaite que les transporteurs publiques offriront une augmentation de services et qu’un organisme compétent de covoiturage soit affecté à la promotion du covoiturage, nous croyons que d’autres mesures pourraient être mises en place pour réduire la quantité d’automobiles dans les quartiers environnants du projet :",fr
97,citizen_sub_8b14,LETTER,L’instauration d’un stationnement incitatif d’environ 2 500 places sur les terrains vagues situés près du Technoparc permettra de réduire le nombre d’automobiles qui accèdent au centre ville par l’autoroute Bonaventure.,fr
98,citizen_sub_8b14,LETTER,Il est à noter que le stationnement incitatif devra être payant.,fr
99,citizen_sub_8b14,LETTER,Voir croquis nos 1 à 4.,fr
100,citizen_sub_8b14,LETTER,2- Transformation de l’autoroute Bonaventure en boulevard urbain dans la zone du Technoparc La transformation de l’autoroute Bonaventure dans la zone du Technoparc en boulevard urbain par l’instauration de feux de circulation permettra l’accès au pont Victoria et permettra un accès à un nouveau stationnement incitatif situé près du pont Victoria.,fr
101,citizen_sub_8b14,LETTER,3- Voie réservées pour covoiturage D’autres mesures telles que la création d’une voie réservée aux approches du pont Victoria pour les véhicules ayant plus de trois passagers pourraient être mises en place.,fr
102,citizen_sub_8b14,LETTER,4- Diminution du nombre de stationnements Nous constatons un grand nombre de places de stationnements en surface au nord de la cité Multimédia et à l’ouest de la rue Dalhousie.,fr
103,citizen_sub_8b14,LETTER,Certains de ces places de stationnements sont disponibles à un coût équivalent au coût d’une passe mensuelle de la RTL ou de transporteurs régionaux de la deuxième couronne.,fr
104,citizen_sub_8b14,LETTER,"Pour augmenter le taux d’utilisation du transport en commun et réduire le nombre de places disponibles de stationnement qui défigurent le centre ville, nous proposons que la Ville de Montréal mette un mécanisme en place de réduction des stationnements.",fr
105,citizen_sub_8b14,LETTER,Un taux de diminution dans le secteur touché par le projet devra être établi et les espaces de stationnements enlevés seront transformées en parcelle de lots libre d’automobiles de façon permanente en attendant leur ré-urbanisation.,fr
106,citizen_sub_8b14,LETTER,"Ainsi, chaque propriétaire de stationnement devra réduire sa superficie graduellement pour atteindre le taux de réduction prévu.",fr
107,citizen_sub_8b14,LETTER,Les pertes monétaires du propriétaire seront compensées par une augmentation du coût des places de stationnement de par leur rareté grandissante.,fr
108,citizen_sub_8b14,LETTER,Il est à noter que la tendance de construire des grands stationnements intérieurs par divers paliers gouvernementaux est contre-productive à l’objectif visé de réduire le nombre d’automobiles dans le secteur.,fr
109,citizen_sub_8b14,LETTER,Tramway sur le pont Victoria À très long terme,fr
110,citizen_sub_8b14,LETTER,", nous pourrions envisager le retour d’un tramway à la place de voies routières sur le pont Victoria.",fr
111,citizen_sub_8b14,LETTER,"Il est à noter que pendant près de soixante années, le pont Victoria possédait deux voies de tramways desservant la ligne interurbaine",fr
112,citizen_sub_8b14,LETTER,en 1956 ces voies ont été converties en voies automobiles pour faire plus de place à l’automobile.,fr
113,citizen_sub_8b14,LETTER,6- Réhabilitation du pont tournant du CN dans l'axe de la rue Smith,fr
114,citizen_sub_8b14,LETTER,"En replaçant le pont tournant dans l'axe de la rue Smith et en rehaussant ses culées et son pivot central d'environ deux mètres, le lien qui traverse le canal Lachine pourrait être restauré.",fr
115,citizen_sub_8b14,LETTER,Ce pont pourrait servir comme voie réservée pour autobus.,fr
116,citizen_sub_8b14,LETTER,"Au point de vue des usagers du canal Lachine, le droit de passage des cyclistes et des bateaux sous le pont serait conservé car le pont ferroviaire du CN serait surélevé sur des nouvelles culées afin d’avoir le même tirant d'air que le pont Wellington.",fr
117,citizen_sub_8b14,LETTER,Il est à noter que le pont serait placé en position fixe et ne pourrait plus se pivoter.,fr
118,citizen_sub_8b14,LETTER,"Ne connaissant pas l'état de la charpente de ce pont, nous ne nous prononçons pas sur la faisabilité de cette option de réouverture de pont appartenant au CN.",fr
119,citizen_sub_8b14,LETTER,"Jumelé à la création d’un stationnement incitatif et de voies réservées pour co-voitureurs, nous croyons que le transfert de la part modale de voies réservées sur Peel, sur les rues Université, Nazareth et Duke serait supérieur à celui du projet de voie réservée d’autobus de la rue Dalhousie proposé par la Société du Havre de Montréal améliorant ainsi la fluidité des véhicules et la qualité de l’air des quartiers environnants du projet.",fr
120,citizen_sub_8b14,LETTER,L’ensemble des voies réservées proposées pour autobus permettraient d’augmenter sensiblement la capacité du réseau artériel à véhiculer les personnes par autobus voulant aller au centre ville diminuant la nécessité de maintenir la capacité routière actuelle.,fr
121,citizen_sub_8b14,LETTER,-Que le promoteur étudie et propose sur une zone étendue des mesures pour réduire la quantité d’automobiles dans le secteur Bonaventure et les quartiers environnants.,fr
122,citizen_sub_8b14,LETTER,12Restauration du pont tournant du CN dans l'axe de la rue Smith N,fr
123,citizen_sub_8b14,LETTER,Un rehaussement des culées et du pivot central d'environ deux mètres doit être fait afin de garder le même tirant d'air que le pont Wellington.,fr
124,citizen_sub_8b14,LETTER,Croquis no 5 p.13Annexe 2 Précision sur l’option C –Voie réservée rue,fr
125,citizen_sub_8b14,LETTER,"L’option C est de faire des voies réservées aux autobus unidirectionnelles sur les rues Université, Nazareth et Duke entre le boul.",fr
126,citizen_sub_8b14,LETTER,Lévesque et la rue Brennan.,fr
127,citizen_sub_8b14,LETTER,"Jugé trop contraignant comme entrave à la circulation des automobilistes, cette option n’a pas été choisie par le promoteur.",fr
128,citizen_sub_8b14,LETTER,Nous croyons que des mesures pourraient être mises en place pour permettre la circulation des autobus régionaux dans cet axe routier.,fr
129,citizen_sub_8b14,LETTER,Nous vous proposons quelques précisions sur cette option :,fr
130,citizen_sub_8b14,LETTER,"Rue Duke et University, direction Nord",en
131,citizen_sub_8b14,LETTER,"période de pointe du matin et du soir,",fr
132,citizen_sub_8b14,LETTER,", les autobus régionaux pourraient, à partir de la voie réservée située dans la voie de gauche de l’autoroute de continuer de rouler dans la voie de gauche sur une voie réservée située entre Brennan et René-Lévesque.",fr
133,citizen_sub_8b14,LETTER,"Le virage à gauche serait interdit aux automobilistes durant la période de pointe du matin sur la majorité des rues à l’exception des autobus régionaux qui auraient la possibilité de tourner à gauche sur les rues suivantes : Brennan, Wellington, William, Notre-Dame (élimination du sens unique), Saint-Jacques, Saint-Antoine, de la Gauchetière et RenéLévesque.",fr
134,citizen_sub_8b14,LETTER,Voir croquis no 4 et 4a.,fr
135,citizen_sub_8b14,LETTER,Nous pourrions envisager que les automobilistes puissent tourner à gauche sur les rues au nord de la rue Notre-Dame avec une signalisation appropriée.,fr
136,citizen_sub_8b14,LETTER,"Rue University et Nazareth, direction Sud,",en
137,citizen_sub_8b14,LETTER,- Les autobus régionaux pourraient prendre une voie réservée qui est implantée sur la voie de droite sur la rue Université et Nazareth entre René–Lévesque et Brennan.,fr
138,citizen_sub_8b14,LETTER,"À partir du terminus du 1000 de la Gauchetière les autobus régionaux pourraient y accéder principalement par la rue Notre-Dame, mais sur tout autre rue jugée convenable aux sociétés de transport en commun telles que les rues : de la Gauchetière, Saint-Antoine ou Saint-Jacques.",fr
139,citizen_sub_8b14,LETTER,"Les automobiles en direction sud auraient le droit de tourner à droite sur certaines rues tel que Saint-Antoine ouest, William et Wellington, des mesures d’atténuation et de sécurisation devront être prises pour améliorer le flot des véhicules.",fr
140,citizen_sub_8b14,LETTER,"Pour l’embarquement des passagers au Cité Multimédia, les autobus régionaux pourraient s’arrêter dans un élargissement de la rue (refuge) placé entre les rues Ottawa et William.",fr
141,citizen_sub_8b14,LETTER,- Les autobus de la STM qui arrêtent sur les différentes rues perpendiculaires à la rue Nazareth pourraient eux aussi bénéficier de refuges placés aux endroits requis.,fr
142,citizen_sub_8b14,LETTER,Ces refuges permettraient aux autobus de sortir de la voie réservée pour prendre ou laisser des passagers.,fr
143,citizen_sub_8b14,LETTER,Ces refuges sont identiques à ceux prévus par le promoteur sur la rue Dalhousie qui permet aux autobus qui n’ont pas à arrêter de continuer tout droit.,fr
144,citizen_sub_8b14,LETTER,"p. 14Rue Duke, conflits avec les virages à gauche et l’accès à l’entrée de l’autoroute",fr
145,citizen_sub_8b14,LETTER,720 Est Le promoteur a soulevé la difficulté d’avoir une voie réservée pour les autobus régionaux en direction Nord sur la rue Duke du fait du croisement des véhicules à l’entrée de l’autoroute et des virages à gauche des automobiles sur la rue Duke pour aller en direction ouest.,fr
146,citizen_sub_8b14,LETTER,Nous proposons quelques solutions pour résoudre ce problème.,fr
147,citizen_sub_8b14,LETTER,1- Fermeture de l’entrée autoroute,fr
148,citizen_sub_8b14,LETTER,720 direction est Pour l’entrée,fr
149,citizen_sub_8b14,LETTER,"720 en direction est, nous pourrions explorer la possibilité de l’interdire aux automobiles en période de pointe matinale.",fr
150,citizen_sub_8b14,LETTER,"Il serait rendu inaccessible aux automobiles de 6h30 à 9h30, soit 8 % du temps sur une base horaire annuelle, (3h x 5j.x 4sem x12mois / (24h x 365jours) = 8%.",fr
151,citizen_sub_8b14,LETTER,"L’après-midi, compte tenu du nombre réduit de véhicules en direction Nord, nous pourrions envisager un croisement de véhicules (autobus/autos)",fr
152,citizen_sub_8b14,LETTER,si les conditions et le flux véhiculaire le permet.,fr
153,citizen_sub_8b14,LETTER,"Il est à noter que dans le tronçon Duke entre Saint-Paul et Notre-Dame, la rue Duke proposée par le promoteur est réduite à trois voies.",fr
154,citizen_sub_8b14,LETTER,"Pour permettre de conserver la même capacité routière que le tronçon entre Brennan et Saint-Paul, nous proposons d’élargir la rue Duke à quatre voies à cet endroit.",fr
155,citizen_sub_8b14,LETTER,"2- Élargissement de la rue Duke entre Saint-Paul et Notre-Dame Il est à noter qu’entre la rue Duke et la rue Dupré, il y a l’édifice de la forge Cadieux situé au 813 Saint-Paul, mais d’après-nous, son état de dégradation avancé et la présence d’un mur aveugle sur la rue Duke diminue",fr
156,citizen_sub_8b14,LETTER,l’intérêt de conserver ce bâtiment.,fr
157,citizen_sub_8b14,LETTER,"À part ce bâtiment, il n’y a aucun édifice en place dans le quadrilatère formé par les rues Duke et Dupré, et les rues Saint-Paul et Saint-Jacques.",fr
158,citizen_sub_8b14,LETTER,Cette absence de bâtiments permettrait d’implanter sur la rue Duke entre Saint-Paul et Notre-Dame une quatrième voie pour que la voie réservée des autobus régionaux soit prolongée d’une façon continue vers le nord et permettre une reconfiguration acceptable comme entrée d’autoroute.,fr
159,citizen_sub_8b14,LETTER,Voir croquis no 6 et 6a.,fr
160,citizen_sub_8b14,LETTER,3- Reconfiguration de l’entrée de l’autoroute,fr
161,citizen_sub_8b14,LETTER,720 Une reconfiguration de l’entrée de l’autoroute pourrait aussi être envisagée.,fr
162,citizen_sub_8b14,LETTER,Un déplacement de l’entrée de 6 mètres vers l’Est demandera une implantation différente des nouveaux murs de soutènements prévus par le promoteur.,fr
163,citizen_sub_8b14,LETTER,Une reconfiguration de la géométrie du tunnel pourrait peut-être être définie afin de permettre que la voie réservée soit insérée entre le nouvel ilot d’habitation prévu par le promoteur et l’entrée d’autoroute.,fr
164,citizen_sub_8b14,LETTER,"N’ayant pas accès aux plans de l’autoroute, nous ne pouvons pas nous avancer sur la faisabilité de cette alternative.",fr
165,citizen_sub_8b14,LETTER,Virage à gauche pour automobiles en direction nord sur la rue Duke,fr
166,citizen_sub_8b14,LETTER,Nous proposons de prolonger les rues Queen et Prince au nord de la rue William.,fr
167,citizen_sub_8b14,LETTER,Ces prolongations de rues permettraient de recréer une trame de rues orthogonales dans le quartier Multimédia qui permettra aux automobilistes en direction nord sur la rue Duke d’accéder à l’ouest du nouveau boulevard Bonaventure en faisant une série de virages à droite.,fr
168,citizen_sub_8b14,LETTER,"Nous croyons que ces mesures pourraient être mises en place pour favoriser les autobus régionaux qui pourraient circuler sur les rues Université, Nazareth et Duke pour desservir les 20 000 usagers du transport en commun régionaux qui cherchent à accéder au terminus du 1000 de la Gauchetière ainsi que tout autre débarcadère situé sur rue ou dans un futur terminus situé dans un nouvel édifice situé au centre ville.",fr
169,citizen_sub_8b14,LETTER,Nous croyons que les mesures proposées pourraient être mises en place et qu’elles soient à un coût moindre que l’option choisie par le promoteur.,fr
170,citizen_sub_8b14,LETTER,"Pour les trajets de la STM, les documents du promoteur indiquent clairement le trajet que peut prendre les autobus no 168 provenant de l’île des Sœurs en direction du centre ville.",fr
