,file,speaker,sentence,lang
10,citizen_sub_8a11,LETTER,"Nonetheless, more than three decades later, the Bonaventure Expressway still stands and only now is its future being seriously questioned.",en
11,citizen_sub_8a11,LETTER,"Today, the Bonaventure Expressway serves primarily to move tens of thousands of South Shore commuters to downtown Montreal in the morning, then home again in the evening.",en
12,citizen_sub_8a11,LETTER,These commuters currently use private vehicles and buses in an approximately 40/60% ratio.,en
13,citizen_sub_8a11,LETTER,"Although the Bonaventure Expressway has effectively been obsolete with respect to its original mandate for decades, it nonetheless survives as a pendulum transportation corridor.",en
14,citizen_sub_8a11,LETTER,The SHM's proposal and our counterproposal both address the need to preserve this function under a revised form.,en
15,citizen_sub_8a11,LETTER,The Quartier Bonaventure project is the first of three phases.,en
16,citizen_sub_8a11,LETTER,The second and third phases encompass the redevelopment of the Bonaventure Expressway and its surroundings between the Peel Basin and the Champlain Bridge.,en
17,citizen_sub_8a11,LETTER,"The analysis provided in this document is limited only to this first phase of the project, except where decisions at this stage have a direct and significant impact on subsequent phases.",en
18,citizen_sub_8a11,LETTER,07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 3CONCERNS ABOUT THE SHM'S QUARTIER BONAVENTURE PROPOSAL,en
19,citizen_sub_8a11,LETTER,"This section identifies and details the CSRG's concerns with specific aspects of the SHM's Quartier Bonaventure proposal, and is divided into the following subsections: • Dalhousie Bus Corridor • Urban Boulevard and Road Infrastructure • Redevelopment and Heritage Conservation Dalhousie Bus Corridor The initiative to create a public transit corridor is both welcomed and desirable, however, the proposed Dalhousie Bus Corridor is arguably the most contrived and inappropriate solution among many viable alternatives.",en
20,citizen_sub_8a11,LETTER,We will argue the following two points: • The Dalhousie Bus Corridor is an incomplete solution with dubious justification •,en
21,citizen_sub_8a11,LETTER,"The findings of the 2008 Dessau/Groupe S.M. bus corridor study are invalid The Dalhousie Bus Corridor is an Incomplete Solution With Dubious Justification Currently, over 1000 buses pass through the sector daily, transporting passengers to and from the South Shore and Nun's Island.",en
22,citizen_sub_8a11,LETTER,"The current configuration entails the following problems ([1] p.34, [2] p.1619): • Buses must circulate through shared city streets in order to service an intermediate stop in Griffintown • The Downtown Terminus or Terminus Centre-Ville (TCV) is currently operating above capacity and cannot accommodate all of the buses, many of which must now stop outdoors • There is no marshaling/waiting area adjacent to the TCV, and many buses must wait, often at idle, on nearby city streets • Buses typically travel empty half of the time due to the pendulum nature of displacements While the SHM's proposed Dalhousie Bus Corridor would allow buses to follow a reserved, shortestdistance route from the Peel Basin to the TCV, this configuration only addresses the first of the aforementioned problems.",en
23,citizen_sub_8a11,LETTER,"In other words, the corridor would only serve to move buses more efficiently to a destination incapable of handling their volumes.",en
24,citizen_sub_8a11,LETTER,"Even if additional TCV capacity were to be added by the AMT, as the SHM suggest, critical problems remain: ...disruptions by congestion, pedestrians and manoeuvres inside the TCV affect the terminus’s reception capacity and restrict its theoretical capacity.",en
25,citizen_sub_8a11,LETTER,"With arrivals every 31 seconds during the morning rush hour and departures every 29 seconds during the evening rush hour, the TCV is operating at its maximum hourly capacity.",en
26,citizen_sub_8a11,LETTER,"Moreover, worse traffic blockages, such as those caused by events at the Bell Centre, may disrupt operations for several minutes, or even for the remainder of the peak period.",en
27,citizen_sub_8a11,LETTER,"07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 4Fortunately, the SHM recognize their proposed bus corridor as merely a temporary solution.",en
28,citizen_sub_8a11,LETTER,"Clearly, a more effective and neighbourhood-friendly long-term solution is sought after which does not involve hoards of buses plodding through downtown city streets.",en
29,citizen_sub_8a11,LETTER,"The only such solution currently tabled is the AMT's proposed Light Rail Transit System (LRT) to the South Shore which, coincidentally, is slated to use right-of-way on the Bonaventure axis.",en
30,citizen_sub_8a11,LETTER,"Consider the following characteristics of the Dalhousie Bus Corridor which, again, would merely act as a temporary solution, addressing only one of the many problems with the existing situation: Cost $86M by the SHM's estimate or $131M / km $119M by the AMT's estimate or $181M / km (Price per km based on the cited corridor length of 656m ([3] p.151))",en
31,citizen_sub_8a11,LETTER,"Irreversible Changes Dalhousie Street, in its current form, is no more than 175m long.",en
32,citizen_sub_8a11,LETTER,"To complete the remaining 70% of corridor length, the following irreversible changes are required: • Tunnel at an inefficient angle through the CN rail viaduct (approx.",en
33,citizen_sub_8a11,LETTER,100m) • Expropriate and demolish on all right-of-way between William and StMaurice streets (approx.,en
34,citizen_sub_8a11,LETTER,200m) • Expropriate and demolish on all right-of-way between Wellington and Brennan streets (approx.,en
35,citizen_sub_8a11,LETTER,100m) • Place supporting piles immediately in front of and the length of the facade of a historical building on the northern tunnel portal Health & Pollution The City of Montreal confirmed at the OCPM hearings that the concentration of particulate matter (PM2.5) pollution would increase from 29 to 37 μg/m3 on the West side of the CN viaduct due to the expected bus traffic.,en
36,citizen_sub_8a11,LETTER,Environment Canada and the MDDEP prescribe concentrations not exceeding 30 μg/m3 Safety at The proposed corridor closely parallels the CN viaduct causing severe blind Intersections spots at intersections with all East-West streets from St-Paul to Wellington.,en
37,citizen_sub_8a11,LETTER,"(see Figure 6: intersection of the Dalhousie tunnel with Wellington) Barrier to Mobility The proposed corridor would create another high-volume traffic street-level barrier to East-West mobility, further severing historic Griffintown in two halves.",en
38,citizen_sub_8a11,LETTER,Impact Studies The western boundary of impact studies is almost exclusively limited to the CN viaduct.,en
39,citizen_sub_8a11,LETTER,"The effects of the proposed Dalhousie Bus Corridor, located to the West of the CN viaduct, either lack the necessary studies or are simply ignored.",en
40,citizen_sub_8a11,LETTER,07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 5The Findings of the 2008 Dessau/Groupe S.M. Bus Corridor Study are Invalid,en
41,citizen_sub_8a11,LETTER,"The study which promotes the choice of Dalhousie as a corridor is critically flawed, thus invalidating its conclusions.",en
42,citizen_sub_8a11,LETTER,"In 2007, the firm Tecsult produced a study which recommended Ann Street for a temporary bus corridor, citing the following concerning the Dalhousie Street option: La rue Dalhousie comport l'inconvénient majeur de ne pas déboucher sur l'axe Wellington.",en
43,citizen_sub_8a11,LETTER,"Il serait très onéreux d'amenager une percée vers Wellington, à cause des voies ferrées surélevees et des emprises des batiments de la “New City Gas” situées dans l'axe de Dalhousie, entre les rues Ottawa et Wellington.",fr
44,citizen_sub_8a11,LETTER,"Curiously, a follow up report 11 months later by the firms Dessau/Groupe S.M.",en
45,citizen_sub_8a11,LETTER,[3] uses alternate and arguably contrived reasoning to arrive at the conclusion that Dalhousie is indeed the best option for a bus corridor.,en
46,citizen_sub_8a11,LETTER,"This second and final study places only 20% of the weight on the avoidance of major, difficult, long and expensive interventions, and, even more incredibly, accords a perfect 5/5 score based on the minimal impacts on the insertion into the immediate surroundings (Table 1).",en
47,citizen_sub_8a11,LETTER,Recall that the majority of the Dalhousie route requires either major interventions and/or expropriations!,en
48,citizen_sub_8a11,LETTER,The study examines seven distinct routes.,en
49,citizen_sub_8a11,LETTER,"Interestingly, each route is presented on a map which shows Dalhousie Street extending north between William and St-Maurice streets (Figure 1).",en
50,citizen_sub_8a11,LETTER,Dalhousie Street does not extend nor has it ever extended north of William Street!,en
51,citizen_sub_8a11,LETTER,"While the authors of the study may argue that this anomaly was used to present all seven traces on the same base map, why then does the Bonaventure option use this non-existent extension, and moreover only in the northbound direction?",en
52,citizen_sub_8a11,LETTER,"This would significantly and artificially inflate the cost and level of intervention required for the Bonaventure option, severely penalising its overall score (Table 1).",en
53,citizen_sub_8a11,LETTER,"The three routes closely examined in the 2008 Dessau/Groupe S.M. study (adapted from [5]) 07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 6The Dessau/Groupe S.M. study is in fact littered with additional deficiencies, including, but not limited to the following: •",en
54,citizen_sub_8a11,LETTER,"The study only examines in detail three of the seven routes, one of which is essentially the existing route sought to be replaced.",en
55,citizen_sub_8a11,LETTER,"The Peel Street route (#1) receives only cursory examination, citing conflict with the tramway route.",en
56,citizen_sub_8a11,LETTER,"No explanation is given as to when, if ever, the tramway is likely to be implemented, and how this compares with the expected lifetime of a temporary bus corridor.",en
57,citizen_sub_8a11,LETTER,"The Bonaventure route (#5) considers only a contrived version of the existing configuration where buses exit and enter the axis at William and Notre-Dame streets, respectively.",en
58,citizen_sub_8a11,LETTER,"Variants where the buses use the axis further to St-Jacques or St-Antoine are not even considered, despite being significantly more viable than the LRT route (#4) among others.",en
59,citizen_sub_8a11,LETTER,"Despite the fact that the examined Bonaventure route would include a significantly greater proportion of reserved lanes than at present, it is still accorded the lowest score relative to the improvement of service and quality (Table 1) • While the Dalhousie route is incorrectly accorded a perfect score for minimising impact on its surroundings, the Ann route is incredibly accorded the lowest score (Table 1)!",en
60,citizen_sub_8a11,LETTER,"If the Ann route were correctly accorded any superior score to the Dalhousie route in this category, it would have the highest overall score.",en
61,citizen_sub_8a11,LETTER,The Dalhousie route is accorded the highest score for operation and maintenance conditions despite inherent difficulties with tunnel maintenance and the disastrous consequences of accidents and breakdowns in the narrow two-lane tunnel it would require (Table 1).,en
62,citizen_sub_8a11,LETTER,Compilation of scores of the 2008 Dessau/Groupe S.M. study (adapted from [5] p.145 due to digitisation problems of the original document),en
63,citizen_sub_8a11,LETTER,The critical deficiencies with the Dessau/Groupe S.M. study invalidate its findings.,en
64,citizen_sub_8a11,LETTER,"In other words, if a temporary bus corridor is indeed required, a new study providing unbiased comparison of all viable options would need to be conducted to determine the optimal route.",en
65,citizen_sub_8a11,LETTER,"In summary, the Dalhousie Bus Corridor is merely an exercise in geometry: it is the shortest route between two points.",en
66,citizen_sub_8a11,LETTER,"This temporary corridor, which would forever change the sensitive neighbourhood 07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 7into which it would slice at great expense and with dubious justification, would serve only to move buses more efficiently on the final 656m of their journey to and from a destination incapable of even supporting them.",en
67,citizen_sub_8a11,LETTER,"Urban Boulevard and Road Infrastructure The replacement of the Bonaventure Expressway by an urban boulevard is both welcomed and desirable, however the scale and function of the proposed artery are both excessive.",en
68,citizen_sub_8a11,LETTER,"As explained in the Context section, the Bonaventure Expressway is currently long outliving its mandate which became obsolete with the completion of the Ville-Marie Expressway connecting the Turcot Interchange and the downtown core.",en
69,citizen_sub_8a11,LETTER,"At present, the Bonaventure Expressway serves primarily to transport South Shore and Nun's Island commuters to and from downtown Montreal at peak hours.",en
70,citizen_sub_8a11,LETTER,"Outside of rush hours, the expressway, Duke and Nazareth streets receive minimal traffic and operate well under capacity.",en
71,citizen_sub_8a11,LETTER,The SHM's proposed urban boulevard consists of two unidirectional four-lane arterial roads following the existing trace of Duke and Nazareth streets.,en
72,citizen_sub_8a11,LETTER,"Unlike the elevated highway, these roads would have lower speed limits and traffic lights at all five intersections preceding Notre-Dame.",en
73,citizen_sub_8a11,LETTER,"As confirmed by the SHM at the OCPM public hearings, these roads will not be able to cope with existing traffic flows at rush hours, and will become severely congested.",en
74,citizen_sub_8a11,LETTER,"Outside of rush hours, these roads will operate far below capacity.",en
75,citizen_sub_8a11,LETTER,"Therefore, except for a narrow time window at rush hour transitions, these roads will either operate far below or above capacity.",en
76,citizen_sub_8a11,LETTER,"In other words, the urban boulevards proposed by the SHM will effectively never be correctly adapted to actual traffic flow requirements.",en
77,citizen_sub_8a11,LETTER,[6] The SHM's proposed urban boulevard will actually increase the number of vehicles circulating at street level through the sector.,en
78,citizen_sub_8a11,LETTER,"While the existing elevated highway is an unfortunate and unsightly intrusion, it nonetheless serves to keep transitory traffic off of city streets.",en
79,citizen_sub_8a11,LETTER,"The proposed urban boulevard would transfer this traffic, which has no business in the sector, to street level.",en
80,citizen_sub_8a11,LETTER,The SHM intends to reduce private vehicle displacements by 20% in favour of public transit.,en
81,citizen_sub_8a11,LETTER,"However, this would merely transfer traffic to the proposed Dalhousie Corridor which would, in turn, increase the number of bus displacements, also at grade.",en
82,citizen_sub_8a11,LETTER,"Because all of the vehicular traffic, including all buses, would circulate on a city grid with traffic controls at all intersections, significantly more time would be spent, on average, running polluting internal combustion engines in the neighbourhood.",en
83,citizen_sub_8a11,LETTER,The net result being increased air and noise pollution despite the increase in public transit ridership.,en
84,citizen_sub_8a11,LETTER,"Note that at present, the empty returning buses are able to quickly and discretely transit the sector using the elevated 07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 8expressway, which will no longer be possible following its demolition.",en
85,citizen_sub_8a11,LETTER,The SHM's proposed road infrastructure includes many significant changes to the existing configuration which are poorly justified or lack rigorous study.,en
86,citizen_sub_8a11,LETTER,"For instance, Ottawa street changes from eastbound-only to bidirectional between Ann and Duke streets (Figure 6).",en
87,citizen_sub_8a11,LETTER,"More critically, a change in direction is prescribed for St-Paul & Montfort streets where the garage access to 750 residential units is located.",en
88,citizen_sub_8a11,LETTER,"The result is such that in order to access these garages, drivers have no alternative but to use the urban boulevard located several hundred meters away (Figure 4).",en
89,citizen_sub_8a11,LETTER,Access routes to Lowney garages (http://www.griffintown.org/dalhousie/images/imgLowneyGarageRoutes.jpg) The SHM's proposed interim connection with Phase III of the project is shortsighted.,en
90,citizen_sub_8a11,LETTER,"Although for the foreseeable future, a causeway will continue to span the Peel Basin, this link will be reexamined as the final phase of the project.",en
91,citizen_sub_8a11,LETTER,"The options include a tunnel, another causeway, a bridge on a different axis, or an unforeseen alternative.",en
92,citizen_sub_8a11,LETTER,"By displacing the highway-boulevard transition south to Brennan Street, the boulevards on Duke and Nazareth are forced to curve away from their historic trace and the margin to accommodate any non-causeway option is significantly reduced.",en
93,citizen_sub_8a11,LETTER,"In summary, the urban boulevards of the Quartier Bonaventure are poorly adapted to daily traffic flows, the proposed road configuration actually increases the number of vehicles circulating at ground level and the problems this entails, poorly justified road configuration changes have unforeseen repercussions, and the proposed modification of the southern expressway connection restricts future alternatives.",en
94,citizen_sub_8a11,LETTER,Redevelopment and Heritage Conservation Redevelopment of the Quartier Bonaventure sector and its eastern and western borders is long overdue.,en
95,citizen_sub_8a11,LETTER,"The SHM's mandate to redevelop these areas is therefore welcomed, however their vision is severely misguided.",en
96,citizen_sub_8a11,LETTER,07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 9The centerpiece of the SHM's Quartier Bonaventure is the image of tall futuristic buildings sprouting from the islands of land within an urban boulevard pair.,en
97,citizen_sub_8a11,LETTER,Consider the justification for this core aspect of the project given the following characteristics: Pure Imagery The architecture presented is merely imagery.,en
98,citizen_sub_8a11,LETTER,There are no firm clients to develop the central islands and the architecture is purely speculative.,en
99,citizen_sub_8a11,LETTER,The proposed heights and densities are considerably more imposing than in neighbouring Griffintown and the Faubourg des Récollets.,en
100,citizen_sub_8a11,LETTER,Lack of Demand Neighbouring projects such as 701 University are stalled due to a lack of potential clients.,en
101,citizen_sub_8a11,LETTER,Why would the prospects be different in Quartier Bonaventure whose zoning is even more ambitious?,en
102,citizen_sub_8a11,LETTER,Access High density buildings sandwiched between a pair of urban boulevards pose serious access problems.,en
103,citizen_sub_8a11,LETTER,Most notable is the island between Notre-Dame and William which has effectively zero road access on its two longest frontages due to the A-720 access ramps (Figure 5).,en
104,citizen_sub_8a11,LETTER,"Poor accessibility of the island between William and Notre-Dame streets In the case where no developers can be found for the central parcels of land and these stagnate, Quartier Bonaventure essentially becomes nothing more than an elevated highway transferred to street level.",en
105,citizen_sub_8a11,LETTER,"The SHM's proposed Quartier Bonaventure ignores the deeply entrenched history of the sector, and the potential for reanimation of historical sites.",en
106,citizen_sub_8a11,LETTER,"Consider the following message from the Chair of the Board of Directors and the President and Chief Excutive Officer of the SHM: We propose to invoke the “magic of the site” to bring history back to life in what was once the heart of the City, by mending the links between Griffintown and the Faubourg des Récollets while emphasizing the many aspects of their heritage.",en
107,citizen_sub_8a11,LETTER,"([1] p.1) 07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 10Despite this claim, the proposal ignores virtually all of the remaining historical buildings bordering the sector, instead replacing them with wooden blocks of “development potential” in their model.",en
108,citizen_sub_8a11,LETTER,"Buildings such as the historical New City Gas Company, which illuminated the factories that drove the industrial revolution of the New World, have their facades desecrated with the support pillars for a bus corridor (Figure 6).",en
109,citizen_sub_8a11,LETTER,"And the historic Haymarket Square park, which epitomized the division of Griffintown, being sliced in half first by the CN viaduct and then the expressway, would not have its “magic” brought back to life, nor its heritage emphasized.",en
110,citizen_sub_8a11,LETTER,"Instead the SHM propose to build a new park one block south as a matter of convenience, and slice a bus corridor through the western half of its historic counterpart.",en
111,citizen_sub_8a11,LETTER,"Tunnel supports block the entire front facade of the historic New City Gas Building The Parc Pilote dog park, at the corner of Duke and Brennan streets, is the only “living” thing in the current Quartier Bonaventure, bringing residents from both the east and west sides of the expressway together on a daily basis.",en
112,citizen_sub_8a11,LETTER,"Although the SHM have promised to relocate the park during construction and find a permanent site for it later, curiously it does not figure into the final plans despite the availability of green space both at its existing location and nearby.",en
113,citizen_sub_8a11,LETTER,"In summary, the redevelopment plans for the Quartier Bonaventure are overambitious and risk either integrating poorly with their surroundings or not being realised at all.",en
114,citizen_sub_8a11,LETTER,"Moreover, the proposal is ignorant to both the deeply entrenched history of the neighbourhood and its sites including precious signs of rebirth such as the Parc Pilote dog park.",en
115,citizen_sub_8a11,LETTER,07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 11Summary of Concerns The CSRG's concerns with the SHM's proposed Quartier Bonaventure may be summarised as follows.,en
116,citizen_sub_8a11,LETTER,The road infrastructure proposed to supercede the Bonaventure Expressway is poorly adapted to current and future needs and actually degrades conditions for both motorists and local residents.,en
117,citizen_sub_8a11,LETTER,"The Dalhousie Bus Corridor, which should provide an improved public transport alternative, is in fact an overpriced, ineffective and unjustifiable temporary solution which overflows the project boundaries into a sensitive adjoining neighbourhood.",en
118,citizen_sub_8a11,LETTER,"The redevelopment plans central to the proposal are overzealous, risk failure, and were clearly created in a vacuum with respect to integration and heritage.",en
119,citizen_sub_8a11,LETTER,07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 12COUNTER-PROPOSAL FOR THE QUARTIER BONAVENTURE,en
120,citizen_sub_8a11,LETTER,"The CSRG shares the SHM's objectives to eliminate the elevated portion of the highway north of the Peel Basin, redevelop the reclaimed land, and to strongly favour and improve public transport alternatives in order to reduce the number of private vehicles circulating on the same axis.",en
121,citizen_sub_8a11,LETTER,"However, the CSRG instead promotes light rail in lieu of buses, urban roads suited to off-peak traffic flows, zoning complementary with neighbouring sectors and much stronger emphasis on heritage reanimation.",en
122,citizen_sub_8a11,LETTER,Electrified Light Rail Transit System As A Cornerstone,en
123,citizen_sub_8a11,LETTER,"The solution to all of the problems of transporting tens of thousands of commuters on the Bonaventure axis without an expressway is simple, practical and ready to be deployed: the Light Rail Transit System (LRT) proposed by the AMT in 2007 and championed by the Réseau de Transport de Longueuil (RTL), which incidentally operates the most buses on this route.",en
124,citizen_sub_8a11,LETTER,"The AMT's LRT would connect McGill and Bonaventure Métro stations with the South Shore (Figure 7), and run adjacent to Nazareth Street within the Quartier Bonaventure, with a station between William and Ottawa streets (Figures 7 and 8).",en
125,citizen_sub_8a11,LETTER,It would replace the need for most buses connecting Montreal and the South Shore on the Autoroute 10 axis.,en
126,citizen_sub_8a11,LETTER,Route of the LRT connecting downtown Montreal and the South Shore (adapted from [2] p.34),en
127,citizen_sub_8a11,LETTER,"The LRT is an expensive and challenging project largely due to the need to cross the St-Lawrence Seaway, for which a major infrastructure investment is required.",en
128,citizen_sub_8a11,LETTER,"However, the LRT would only need to extend as far as the south side of the Peel Basin in order to provide a viable public transportation alternative during Phase I of the Bonaventure Expressway redevelopment.",en
129,citizen_sub_8a11,LETTER,"An intermodal station at the southern terminus would allow buses and private vehicles to transfer their passengers efficiently, directly from the expressway, without ever having to enter into a hostile urban environment.",en
130,citizen_sub_8a11,LETTER,07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 13Figure 8.,en
131,citizen_sub_8a11,LETTER,Multimedia Station of the LRT ([2] p.45-46),en
132,citizen_sub_8a11,LETTER,"The advantages of the adapted LRT solution are the following: • provide a modern, electric mass transport alternative during the transformation of the sector and well beyond • allow buses to transfer passengers earlier, without ever entering into city traffic, thereby shortening their routes (in terms of distance but especially time) and increasing on-time performance • eliminate the need for the expensive and unpopular Dalhousie Bus Corridor or any alternative bus corridor • eliminate the need to expand the TCV (bus terminal) and allow all remaining bus lines to enjoy the full use of its internal facilities • allow South Shore and Nun's Island public transit commuters to directly reach both the Orange and Green Métro lines, balancing the load at Bonaventure Métro Station • allow Orange and Green Métro line users another possibility to transfer between the lines and continue beyond, alleviating congestion, especially at Berri-UQAM Station • strongly encourage dense development near the Cité Multimédia LRT Station between William and Ottawa streets (Figure 8) • greatly reduce air and noise pollution in a long-suffering area • operation is unaffected by traffic or weather disturbances 07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 14Figure 9.",en
133,citizen_sub_8a11,LETTER,Potential (initial) southern intermodal terrminus of the LRT near Pierre-Dupuy ave.,en
134,citizen_sub_8a11,LETTER,"(adapted from [7] p.90) Plans and studies have already been conducted which would allow for construction of the LRT to commence within a short delay, and become operational before any major interventions on the expressway take place ([2] p.75).",en
135,citizen_sub_8a11,LETTER,"The current number of public transit displacements is above the threshold required to justify light rail, and this number is expected to increase ([1] p.30, [2] p.63-64).",en
136,citizen_sub_8a11,LETTER,"Moreover, the LRT is competitively priced when compared with the proposed Dalhousie Corridor (Table 2).",en
137,citizen_sub_8a11,LETTER,Comparative pricing of the Dalhousie Corridor and South Shore LRT Dalhousie Corridor LRT Estimated Price (AMT) $119M (2009) $870M (2007),en
138,citizen_sub_8a11,LETTER,"Length 0.656 km 12.8 km Price / km $181M $68M Clearly, investments not related to LRT track length (rolling stock, maintenance sheds) would increase the price/km figure of any shortened route, however, the corresponding reduction of bus route length would result in savings that would offset these additional costs.",en
139,citizen_sub_8a11,LETTER,Studies would be required to determine the optimal initial length of the LRT in this regard.,en
140,citizen_sub_8a11,LETTER,"For a very rough initial estimate, consider that approximately 2km of track would be required to join Bonaventure station with a station near Pierre-Dupuy Avenue: 2km x $68M/km = $136M, or only 14% more than the cost of the Dalhousie Bus Corridor.",en
141,citizen_sub_8a11,LETTER,"07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 15While the Quartier Bonaventure proposal indicates that the right-of-way for the LRT is indeed preserved, in a September 2008 consultation meeting with the SHM it is concluded: La [SHM] affirme que protéger l’emprise d’un service de transport en commun à haut débit est bien au-delà de son mandat.",en
142,citizen_sub_8a11,LETTER,"([7] Annexe 7, p.20)",fr
143,citizen_sub_8a11,LETTER,"It is clear that the SHM are neither capable, nor mandated, nor motivated to assume the role of elaborating the LRT solution (it does not appear in their final plans).",en
144,citizen_sub_8a11,LETTER,"Therefore, the CSRG urges that all means and control be accorded to the AMT, the rightful developer of any public transportation system or corridor in the sector.",en
145,citizen_sub_8a11,LETTER,"Moreover, the AMT is best qualified to establish whether the LRT right-of-way could be advantageously moved east toward the areas liberated by the demolition of the expressway, and study any possibility of integrating the future airport train, depending on the technology used.",en
146,citizen_sub_8a11,LETTER,"In summary, an adapted version of the AMT's South Shore LRT is the ideal solution to the problem of displacements on the Bonaventure axis given its cost-effectiveness and readiness for deployment.",en
147,citizen_sub_8a11,LETTER,The adapted LRT successfully counters all of the problems inherent to an urban boulevard and bus corridor solution.,en
148,citizen_sub_8a11,LETTER,"This undertaking would be the cornerstone of the project, providing a modern, clean and popular entryway into the city, attracting new development and stimulating growth.",en
149,citizen_sub_8a11,LETTER,"Road Infrastructure for Long-Term Local and Through-Traffic Needs A simple yet effective rule in transportation planning is the following: If you build it, they will come With respect to the LRT described in the previous section, this adage is of course advantageous.",en
150,citizen_sub_8a11,LETTER,"However, the same rule applies to the proposed urban boulevards: if you build four lanes, private vehicles will indeed fill these four lanes.",en
151,citizen_sub_8a11,LETTER,"Instead, the CSRG proposes to build only the capacity required at off-peak hours.",en
152,citizen_sub_8a11,LETTER,"With an excellent alternative to private transportation in place (the LRT), and with adequate parking facilities at its southern terminus, there is no urgency for additional road capacity, even in the absence of an expressway.",en
153,citizen_sub_8a11,LETTER,"If rush hour traffic is too heavy, commuters in private vehicles have the option to park and transfer to the LRT.",en
154,citizen_sub_8a11,LETTER,"Or instead, they may enter downtown via Turcot and A-720: the designated highway link since the mid-1970s.",en
155,citizen_sub_8a11,LETTER,"Revised studies may be required to determine the ideal off-peak capacity of Duke and Nazareth streets, however any local resident can readily point out that two lanes in each direction would be more than ample.",en
156,citizen_sub_8a11,LETTER,"Given that Duke and Nazareth currently have the capacity to support three lanes, an option with two lanes and street parking (outside of rush hours) would surely suffice.",en
157,citizen_sub_8a11,LETTER,This option would save the expense of modification of these streets for additional or reduced capacity.,en
158,citizen_sub_8a11,LETTER,"As confirmed by the SHM at the OCPM hearings, the road link across the Peel Basin represents the third phase of the project, and therefore its exact nature is uncertain.",en
159,citizen_sub_8a11,LETTER,"The link could be a highway 07 01 10 – Committee For the Sustainable Redevelopment of Griffintown – Page 16causeway, as is currently the case, or a more expensive but less visually abrasive tunnel, or even another alternative not yet identified.",en
160,citizen_sub_8a11,LETTER,"For this reason, we urge that the interim (Phase I) connection between the highway and the urban roads minimise the impact on the existing and historic city grid.",en
161,citizen_sub_8a11,LETTER,"The lowest impact solution (and likely the least expensive) would be to widen the existing offramp at Wellington and the onramp at Brennan streets, and simply demolish all northern portions of the elevated highway (Figure 10).",en
