,file,speaker,sentence,lang
23,citizen_sub_8b9,LETTER,"En effet, différentes études ont associé l’absence d’espaces de jeu dans les tours à [1] appartements à une augmentation de stress chez des parents.",fr
24,citizen_sub_8b9,LETTER,"Un corridor d'autobus face à 700 unités résidentielles (le Lowney) où des familles peuvent y vivre, ce n'est pas sans impact sur le niveau de stress de ces parents.",fr
25,citizen_sub_8b9,LETTER,"Il aurait été louable que la SHM songe plutôt à s'assurer qu'il y aura suffisamment de services pour les familles avant de penser au trajet d'autobus dans ce quartier, car le projet prévoit luimême 2800 logements.",fr
26,citizen_sub_8b9,LETTER,"D'ailleurs, différentes recommandations de la Direction de santé publique s'applique tout aussi bien dans ce projet",fr
27,citizen_sub_8b9,LETTER,"Assurer l’aménagement d’espaces adaptés aux besoins des familles, entre autres, par la taille des logements et par des aires de jeu pour enfants, conviviales et sécuritaires, à [1] proximité des espaces résidentiels »",fr
28,citizen_sub_8b9,LETTER,Il faudrait s'assurer que le projet fixe une taille raisonnable pour les logements afin de pouvoir accueillir des familles et non uniquement souhaiter qu'elles viennent s'y installer.,fr
29,citizen_sub_8b9,LETTER,Implanter des mesures d’apaisement de la circulation à l’échelle du quartier.,fr
30,citizen_sub_8b9,LETTER,Cette recommandation est en totale incompatibilité avec le corridor d'autobus.,fr
31,citizen_sub_8b9,LETTER,"Préciser les normes environnementales à respecter pour les constructions,",fr
32,citizen_sub_8b9,LETTER,notamment en [1] compensant le déficit d’espaces verts au sol par le verdissement des toits,fr
33,citizen_sub_8b9,LETTER,"Le mot clef ici est bien sûr « préciser » et il faut l'entendre au même titre que le mot imposer, car ces normes qu'on se fixe ne doivent pas être présentes uniquement pour mousser le projet.",fr
34,citizen_sub_8b9,LETTER,Il faut être conséquent avec ses souhaits et avoir certaines contraintes au moment-même de la vente des terrains sous l'autoroute Bonaventure pour qu'on impose aux futurs acquéreurs des normes à respecter.,fr
35,citizen_sub_8b9,LETTER,"Il faut cesser de voir ce projet comme un simple réaménagement d'autoroute, en soit disant boulevard urbain, et il est temps de penser aux gens qui vont y vivre et d'écouter ceux qui y résident actuellement.",fr
36,citizen_sub_8b9,LETTER,Il faut arrêter de nous dire ce qui est bon pour nous et qu'on nous demande en quoi consiste pour nous une réelle qualité de vie!,fr
37,citizen_sub_8b9,LETTER,En plus de la qualité de vie gravement affectée,fr
38,citizen_sub_8b9,LETTER,", on peut ajouter une situation critique pour la santé de la population par cette concentration d'autobus près des logements.",fr
39,citizen_sub_8b9,LETTER,"Il est déplorable et même questionnable à savoir, pourquoi les études de la qualité de l'air ne se sont pas davantage souciées de l'impact de tous ces autobus de ce côté-ci de la voie ferrée.",fr
40,citizen_sub_8b9,LETTER,"De surcroît, en sachant qu'on frôle d'ores et déjà la limite des standards 3 [2] pancanadiens pour les particules fines de 30 µg/m , il s'agit d'un signe flagrant d'insouciance en allant de l'avant avec cette approche.",fr
41,citizen_sub_8b9,LETTER,"En dépassant de beaucoup cette limite, tel qu'estimé, on ne fait qu'aggraver une situation présentement très préoccupante [3] selon les études de santé publique.",fr
42,citizen_sub_8b9,LETTER,"(tableau 2, p. 4-5)- Charte du piéton Lors de la séance de consultation publique du 24 décembre 2009, Monsieur Gaëtan Rainville a affirmé au nom de la SHM : «",fr
43,citizen_sub_8b9,LETTER,On veut un projet qui s’inscrit dans les objectifs et politiques de la Ville de Montréal.,fr
44,citizen_sub_8b9,LETTER,"Je vous fais fi de toute la liste de politiques et plans, mais pour n’en citer que quelquesunes, vous avez la Charte du piéton [...] » Dans les engagements de la ville de Montréal, on retrouve effectivement la charte du piéton et celle-ci stipule que: «",fr
45,citizen_sub_8b9,LETTER,"En plaçant le piéton au coeur des priorités, Montréal compte accorder toute la place nécessaire à la pratique sécuritaire et conviviale de la marche.",fr
46,citizen_sub_8b9,LETTER,"Elle veut ainsi diminuer les divers impacts liés à l’usage croissant des véhicules motorisés, notamment la pollution atmosphérique, le bruit, les émissions de gaz à effet de serre (GES), le coût des infrastructures et l’espace occupé par [4]",fr
47,citizen_sub_8b9,LETTER,les véhicules dans les milieux de vie.,fr
48,citizen_sub_8b9,LETTER,"» Si on tente de comparer concrètement la situation actuelle et le plan proposé du corridor Dalhousie à l'aide d'un exemple, on constatera que la priorité a été accordé aux véhicules motorisés et non aux piétons.",fr
49,citizen_sub_8b9,LETTER,"Personnellement, je vais travailler à la cité du Multimédia et si on fait le calcul, je dois traverser exactement 8 voies: 2 pour de l'inspecteur, je continue devant le poste de police 20 sans même avoir à traverser Dalhousie, 3 pour Nazareth et finalement 3 pour Duke, tout en évitant d'avoir à affronter le no man's land de Bonaventure.",fr
50,citizen_sub_8b9,LETTER,"Si on fait le même calcul avec ce qui est proposé par la SHM, j'arrive à 12 sans oublier l'obligation d'avoir à affronter cette fois-ci ce nouveau no man's land Dalhousie.",fr
51,citizen_sub_8b9,LETTER,"La SHM prétend faciliter le rapprochement entre les quartiers à Est/Ouest du projet Bonaventure, mais en réalité elle ne fait qu'empirer la situation pour les piétons.",fr
52,citizen_sub_8b9,LETTER,"Toujours en se fiant à la charte du piéton, des points clairs ont été identifiés au niveau du champ d'application pour la planification et aménagement des milieux de vie.",fr
53,citizen_sub_8b9,LETTER,"Pour ne nommer que ceux-ci, il est affirmé que la ville de Montréal : • Prend en considération les besoins des piétons tout au long du processus de planification;",fr
54,citizen_sub_8b9,LETTER,Réduit les effets de coupure dans le tissu urbain;,fr
55,citizen_sub_8b9,LETTER,Développe des itinéraires menant vers des lieux d’activité fréquentés par les piétons;,fr
56,citizen_sub_8b9,LETTER,"Revoit la qualité, l’esthétisme et la fonctionnalité des corridors piétons;",fr
57,citizen_sub_8b9,LETTER,"Or, les besoins du piéton ont été ignorés par le fait de choisir une rue qui ne présentait à l'heure actuelle aucun problème pour le piéton et en faire un corridor d'autobus imposant.",fr
58,citizen_sub_8b9,LETTER,"Comme il a été démontré, le tissu urbain serait encore plus déchiré qu'il ne l'est déjà en augmentant le nombre de voies à franchir.",fr
59,citizen_sub_8b9,LETTER,L'itinéraire de la majorité des résidents du Lowney serait impacté de manière significative pour leurs activités quotidiennes.,fr
60,citizen_sub_8b9,LETTER,L'esthétisme de 1600 véhicules massifs dans le paysage urbain de Griffintown laissera une marque indéniable et les différents corridors possibles d'Est en Ouest pour les piétons deviendraient systématiquement en concurrence directe avec celui des autobus.,fr
61,citizen_sub_8b9,LETTER,La Direction de la santé publique dans un autre document a aussi fait part de l'importance de l'aménagement pour assurer la sécurité routière des piétons.,fr
62,citizen_sub_8b9,LETTER,Elle affirme que: Les solutions passent encore par l’aménagement!,fr
63,citizen_sub_8b9,LETTER,"Des aménagements visant à réduire: la vitesse des véhicules, la circulation de transit dans les secteurs résidentiels,le risque de collision aux intersections.",fr
64,citizen_sub_8b9,LETTER,"Ainsi, plus on augmente le nombre de transit, comme un corridor de 1600 autobus, plus la sécurité est diminuée.",fr
65,citizen_sub_8b9,LETTER,"Toutes les intersections du corridor Dalhousie se trouvent à proximité de passages sous le viaduc ferroviaire du CN, ce qui peut nuire considérablement une fois de plus à la sécurité.",fr
66,citizen_sub_8b9,LETTER,"Tel que mentionné dans les politiques de sécurité en transport sur le site du ministère des Transport du Québec, je propose qu'un audit de sécurité soit considéré par la SHM comme étant une étape essentielle du projet.",fr
67,citizen_sub_8b9,LETTER,"L'idée d'avoir une piste cyclable est excellente, mais si on considère que les piétons, les automobilistes et maintenant les cyclistes devront tous franchir ce corridor à des intersections où la visibilité est quasi nulle, il faudrait au moins qu'un audit soit fait pour confirmer le niveau de risque sur la sécurité.",fr
68,citizen_sub_8b9,LETTER,Le ministère a identifié plusieurs enjeux sur la sécurité routière et parmi ceux-ci: Enjeu 17,fr
69,citizen_sub_8b9,LETTER,"- Une meilleure planification du territoire et une meilleure gestion des corridors routiers Depuis plus de 20 ans, de nombreuses études ont démontré l'existence d'un lien direct entre l'accroissement du nombre de points d'accès et la diminution de la sécurité de la route.",fr
70,citizen_sub_8b9,LETTER,Le taux d'accidents est en effet deux fois plus élevé lorsqu'il n'y a aucune limitation d'accès.,fr
71,citizen_sub_8b9,LETTER,"Depuis le début des années 1990, le MTQ poursuit des démarches auprès de ses partenaires municipaux afin qu'ils tiennent compte de la planification des transports dans l'aménagement du territoire, et ce faisant, qu'ils réduisent le nombre d'accès sur leurs routes.",fr
72,citizen_sub_8b9,LETTER,"La sécurité routière, l'équilibre entre la circulation de transit et la circulation locale, et le maintien de la qualité de vie en bordure des routes passent par une gestion complète et intégrée des corridors [8] routiers.",fr
73,citizen_sub_8b9,LETTER,L'idée d'ajouter un transit d'autobus dans le quartier nuira considérablement à la circulation locale et à la sécurité routière.,fr
74,citizen_sub_8b9,LETTER,- Optimisation des trajets actuels vs futurs,fr
75,citizen_sub_8b9,LETTER,"La SHM justifie un investissement de près de 118 M$ (selon le budget de l'AMT), pour un trajet désuet dès sa mise en fonction et qui aura nécessité de creuser un tunnel à proximité d'un bâtiment patrimonial, d'entammer des expropriations pour de nombreux terrains, de relocaliser le poste de police hâtivement et possiblement détruire une bâtisse.",fr
76,citizen_sub_8b9,LETTER,"Le terminus du 1000 de la Gauchetière est dès aujourd'hui saturé, qu'en sera-t-il demain après avoir concentré le nombre d'autobus sur un même trajet et en y augmentant le nombre.",fr
77,citizen_sub_8b9,LETTER,J'ai bien peur de voir ce scénario une fois réalisé et ainsi admirer un bouchon d'autobus matin et soir.,fr
78,citizen_sub_8b9,LETTER,La solution qu'envisage l'AMT pour palier à ce problème consiste en l'ajout d'un nouveau pôle intermodal de la gare Windsor.,fr
79,citizen_sub_8b9,LETTER,"On prétend ici qu'il n'y a pas de contradiction avec le choix du corridor Dalhousie, par contre j'en vois un dans le fait qu'il faut investir massivement et causer énormément de torts à la population locale pour y arriver alors qu'il ne s'agit même pas d'une solution répondant à tous les problèmes.",fr
80,citizen_sub_8b9,LETTER,"Si on part du fait qu'il ne s'agit que d'une partie de la solution future, on peut être en mesure d'estimer que les contraintes négatives de ce choix sont disproportionnées par rapport aux points positifs.",fr
81,citizen_sub_8b9,LETTER,"Il y a moyen de faire beaucoup mieux en basant tous les calculs sur le fait qu'il n'y ait pas un seul terminus, mais bien deux!",fr
82,citizen_sub_8b9,LETTER,Ce deuxième terminus pourrait facilement bénéficier de la rue Peel où éventuellement une partie des circuits d'autobus serait remplacé par un tramway.,fr
83,citizen_sub_8b9,LETTER,L'argument d'amortir le 118 M$ par des coûts d'opération diminués n'étant pas particulièrement convainquant à moins de faire le calcul sur des centaines d'années.,fr
84,citizen_sub_8b9,LETTER,Il l'est encore moins si on considère en plus qu'une partie des ces autobus ne bénéficieront pas particulièrement d'une optimisation de trajet du fait que la destination n'est pas la même.,fr
85,citizen_sub_8b9,LETTER,"- Meilleure gestion du trafic d'autobus Rapidement, il faudrait favoriser la corporation Cadillac Fairview conjointement à l'AMT pour développer un «pôle de développement intermodal et multifonctionnel» et répartir une partie du trafic d'autobus sur Peel.",fr
86,citizen_sub_8b9,LETTER,L'autre partie du trafic pourrait se répartir sur Duke et Nazareth avec des voies réservées.,fr
87,citizen_sub_8b9,LETTER,"Cette approche se veut plutôt temporaire, le temps d'avoir un remplacement des autobus par un moyen de transport en commun plus approprié.",fr
88,citizen_sub_8b9,LETTER,- Système Léger sur Rail (SLR),fr
89,citizen_sub_8b9,LETTER,"Pour un projet qui se prétend audacieux et faisant déjà appel aux différents paliers gouvernementaux, il m'apparaît évident qu'une solution beaucoup plus novatrice serait appropriée, le SLR!",fr
90,citizen_sub_8b9,LETTER,J'irais même jusqu'à dire qu'il est honteux de ne pas avoir tout misé la planification de transport sur une autre solution que les autobus.,fr
91,citizen_sub_8b9,LETTER,"Il ne faut pas réfléchir longtemps pour comprendre qu'avec un débit de 1600 autobus, cette solution a été surexploitée depuis trop longtemps.",fr
92,citizen_sub_8b9,LETTER,"Ignorer une solution comme le SLR, c'est s'obstiner à créer des problèmes de qualité de vie, de santé publique, de sécurité et aller droit vers des dépenses folles qui vont totalement à l'encontre du développement durable.",fr
93,citizen_sub_8b9,LETTER,"Il faut cesser immédiatement de voir les autobus comme une solution, mais plutôt comme un problème.",fr
94,citizen_sub_8b9,LETTER,De nombreux acteurs de différents milieux on exigé un changement en ce sens.,fr
95,citizen_sub_8b9,LETTER,"La Chambre de Commerce et d'Industrie de la Rive-Sud (CCIRS) tente de se faire entendre [5] par sa Coalition pour le système léger sur rail, il est grand temps de les écouter.",fr
96,citizen_sub_8b9,LETTER,"En 2002, le Conseil régional de l'environnement de Montréal (CRE-Mtl) a élaboré un document pour commenter les approches préconisées par l'AMT dans sa planification.",fr
97,citizen_sub_8b9,LETTER,Le CRE-Montréal est d’avis que l’AMT doit : « 1.,fr
98,citizen_sub_8b9,LETTER,Poursuivre le développement du réseau de transport en commun,fr
99,citizen_sub_8b9,LETTER,L’AMT doit continuer d’aller de l’avant avec ses projets de développement du réseau de transport en commun.,fr
100,citizen_sub_8b9,LETTER,L’implantation d’un système de transport de type SLR doit être une priorité de l’AMT.,fr
101,citizen_sub_8b9,LETTER,Une partie de la classe politique est déjà en faveur de cette solution et ce à différents paliers.,fr
102,citizen_sub_8b9,LETTER,"On peut lire sur le blog de Stéphane Bergeron, député du PQ et porte-parole en matière de transports : «",fr
103,citizen_sub_8b9,LETTER,"Le Québec dispose en abondance de cette source d’énergie renouvelable que constitue ici l’électricité, de même que de l’expertise et des infrastructure qui pourraient lui permettre d’investir le [9] créneau d’avenir des modes de transports verts.",fr
104,citizen_sub_8b9,LETTER,"» Caroline St-Hilaire, mairesse de Longueil, dans son plan d'action, explique : «",fr
105,citizen_sub_8b9,LETTER,Nous poursuivrons les représentations afin que soit implantée une gare intermodale à Saint[10],fr
106,citizen_sub_8b9,LETTER,Hubert de même qu’un Système Léger sur rails (SLR) sur l’axe du pont Champlain.,fr
107,citizen_sub_8b9,LETTER,» Tous les partis politiques de la ville de Montréal sont pour le SLR.D'après le parti Vert du Québec:,fr
108,citizen_sub_8b9,LETTER,"- considérant que chaque dollar public investi en TC en rapporte 1,45$, - considérant que pour chaque dollar dépensé dans les secteurs automobile-pétrole, 50 cents sort du Québec,",fr
109,citizen_sub_8b9,LETTER,"- considérant que l'argent dépensé dans le TC reste au Québec,",fr
110,citizen_sub_8b9,LETTER,"- considérant que cette argent permet la prospérité de nos constructeurs en transport en commun situé dans plusieurs régions du Québec, - considérant que le coût l'utilisation du TC est de deux à trois fois moins élevé que celui de l'utilisation de l'automobile et que la différence pourrait être dépensée localement.",fr
111,citizen_sub_8b9,LETTER,"Le PVQ en vient à la conclusion que réduire notre dépendance à l'automobile en investissant dans un système de TC d'envergure n'est pas seulement une nécessité environnementale, c'est également une nécessité [11] économique qui profitera à tout le Québec.",fr
112,citizen_sub_8b9,LETTER,Le gouvernement du Québec s'est doté d'une loi sur le développement durable devrait voir d'un bon oeil cette idée du SLR.,fr
113,citizen_sub_8b9,LETTER,"[12] qui Selon Marc Le Tourneur, Directeur Général de TaM, dans une présentation pour Le Système Léger sur Rail de Montpellier, on peut grossièrement résumer que le SLR représente «",fr
114,citizen_sub_8b9,LETTER,Un bon rapport qualité-prix,fr
115,citizen_sub_8b9,LETTER,"» : • coût d’investissement 3 fois plus faible qu’un métro, • coût de fonctionnement 2 fois plus faible qu’un bus (à la PKO*).",fr
116,citizen_sub_8b9,LETTER,[13] PKO = places x kilomètres offertes Selon plusieurs experts,fr
117,citizen_sub_8b9,LETTER,", le prix de l'essence grimpera dès que la reprise économique sera significativement entamée.",fr
118,citizen_sub_8b9,LETTER,"Le projet du quartier Bonaventure se prétend audacieux en voulant donner à Montréal une entrée de ville prestigieuse, alors qu'il mise tout son plan de transport en commun sur les autobus en se contentant de laisser la porte ouverte au SLR.",fr
119,citizen_sub_8b9,LETTER,Un vrai projet audacieux se mesure aussi par son effet mobilisateur et en ce sens il offre une opportunité unique d'attirer l'attention des différents paliers gouvernementaux pour mettre de l'avant comme solution principale le SLR.,fr
120,citizen_sub_8b9,LETTER,"Non seulement cela augmenterait l'efficacité de la liaison entre la rive sud et le centre-ville de Montréal, mais il représente un gain sur les coûts d'opération, stimulerait l'économie, diminuerait la pollution et obtiendrait un appui massif de la population.",fr
121,citizen_sub_8b9,LETTER,Références [1] http://www.santepub-mtl.qc.ca/Publication/pdfenvironnement/memoireGriffintown.pdf [2] http://www.hc-sc.gc.ca/ewh-semt/air/out-ext/reg-fra.php [3] http://www.santepub-mtl.qc.ca/Publication/pdfenvironnement/memoireTurcot2009.pdf [4],fr
