,file,speaker,sentence,lang
20,citizen_sub_8b1,LETTER,"D’une part, à titre de propriétaire d’un terrain jouxtant l’autoroute, le projet de la SHM améliore les perspectives de sa mise en valeur immobilière et, d’autre part, à titre de société paramunicipale, le projet constitue, pour la SHDM, un important levier de revitalisation des secteurs bordant l’autoroute laissés-pour-compte depuis de trop nombreuses années.",fr
21,citizen_sub_8b1,LETTER,"Par ailleurs, la SHDM a collaboré avec la SHM à la réalisation des premières études de faisabilité du réaménagement du corridor autoroutier.",fr
22,citizen_sub_8b1,LETTER,La SHDM salue les initiatives de la SHM qui s’est engagée dans un processus de planification détaillée sur plusieurs années.,fr
23,citizen_sub_8b1,LETTER,Cette approche a permis d’associer une vision métropolitaine de réaménagement du corridor autoroutier à une recherche de solutions aux enjeux d’aménagements locaux des secteurs bordant l’actuelle autoroute.,fr
24,citizen_sub_8b1,LETTER,"De cette façon, les enjeux relevant de l’archéologie, du patrimoine et du développement immobilier ont été associés à ceux d’ordre plus technique des infrastructures routières et du transport urbain.",fr
25,citizen_sub_8b1,LETTER,"La SHDM est d’avis qu’au plan du développement immobilier, plusieurs irritants qui constituent un frein à la poursuite de projets dans l’après Cité multimédia du faubourg des Récollets seront réglés par les efforts de la SHM.",fr
26,citizen_sub_8b1,LETTER,"Pensons à l’enclos de la voirie municipale, au nettoyage des camions à ordures, à la chute à neige, aux dépôts de toute sorte sous le tablier de l’autoroute, au camionnage associé à ces activités et, non le moindre, aux aménagements du transport collectif toujours peu invitant et parfois peu sécuritaire.",fr
27,citizen_sub_8b1,LETTER,"Tous ces éléments rendent le voisinage rébarbatif à la réalisation de nouveaux projets immobiliers sur des terrains vacants, souvent utilisés à des fins de stationnement, et à la réhabilitation de bâtiments vétustes dont certains sont d’intérêt patrimonial.",fr
28,citizen_sub_8b1,LETTER,La SHM met de l’avant une proposition novatrice pour créer de la valeur.,fr
29,citizen_sub_8b1,LETTER,La clé de voute de la proposition d’aménagement est l’établissement d’îlots centraux dont certains sont réservés aux fins de développement immobilier avec des tours effilées annonçant le centre-ville.,fr
30,citizen_sub_8b1,LETTER,"Ces îlots, façonnés à même l’emprise existante de l’autoroute, procureront à la Ville des nouveaux revenus importants au moment de leur mise en marché et de nouveaux revenus fonciers récurrents à compter de la livraison des constructions envisagées.",fr
31,citizen_sub_8b1,LETTER,La SHDM considère que la marge de manœuvre est assez limitée pour assurer des conditions optimales de développement immobilier sur ces îlots.,fr
32,citizen_sub_8b1,LETTER,La SHM a prescrit des largeurs minimales d’îlot de façon à dégager les voies de circulation requises et un espace piétonnier convivial et sécuritaire.,fr
33,citizen_sub_8b1,LETTER,"Toute réduction à la largeur effective des îlots diminuerait, voire écarterait, leur attractivité pour des projets immobiliers, que ce soit à des fins commerciales ou résidentielles.",fr
34,citizen_sub_8b1,LETTER,| Décembre 2009 2 de 5Quartier Bonaventure,fr
35,citizen_sub_8b1,LETTER,Projet de réaménagement de l’autoroute Bonaventure,fr
36,citizen_sub_8b1,LETTER,"De plus, la SHDM partage l’avis de la SHM que la présence des brettelles d’accès à l’autoroute Ville-Marie longeant un des îlots,",fr
37,citizen_sub_8b1,LETTER,constitue un défi majeur pour l’établissement d’un projet viable.,fr
38,citizen_sub_8b1,LETTER,Les meilleurs efforts devront donc être déployés pour réduire l’impact de la présence de ces rampes autoroutières.,fr
39,citizen_sub_8b1,LETTER,L’autoroute Bonaventure a longtemps été dans la mire des planificateurs et la détérioration de l’infrastructure après plus de 40 ans est l’occasion pour envisager son remplacement et corriger les fractures urbaines d’un ouvrage surélevé.,fr
40,citizen_sub_8b1,LETTER,Ce diagnostic a été posé dès le début des années 80.,fr
41,citizen_sub_8b1,LETTER,"Depuis, les divers plans de revitalisation, notamment du faubourg des Récollets, n’ont pu être menés à terme en partie à cause du maintien de l’ouvrage autoroutier.",fr
42,citizen_sub_8b1,LETTER,"Aujourd’hui, la proposition de la SHM offre une solution de remplacement viable et constitue l’aboutissement des interventions publiques des dernières décennies dans le Vieux-Montréal, le Vieux-Port, la Cité multimédia et le Quartier international.",fr
43,citizen_sub_8b1,LETTER,La proposition permet aussi un retissage entre ces secteurs et Griffintown à l’ouest du corridor.,fr
44,citizen_sub_8b1,LETTER,Quartier Bonaventure possède plusieurs similarités avec le Quartier international car les deux visent à rectifier les dérangements du passage d’infrastructures autoroutières dans des quartiers centraux.,fr
45,citizen_sub_8b1,LETTER,"Ces deux interventions urbaines ont des morphologies semblables, soit des îlots centraux, dont certains réservés au développement immobilier, balisés par des boulevards unidirectionnels.",fr
46,citizen_sub_8b1,LETTER,Le QIM a intégré les enjeux de développement immobilier dès le début de sa planification.,fr
47,citizen_sub_8b1,LETTER,"Le résultat est probant pour le Quartier Bonaventure car le QIM a favorisé la réalisation du siège administratif de la Caisse de dépôt et de placement du Québec, l’hôtel W et l’hôtel Westin pour en nommer que certains des principaux projets associés au QIM.",fr
48,citizen_sub_8b1,LETTER,"Par ailleurs, le Quartier Bonaventure suit une logique de développement semblable au QIM où les enjeux d’accessibilité et de visibilité du lieu sont prioritaires et permettent de viabiliser l’investissement dans des projets immobiliers.",fr
49,citizen_sub_8b1,LETTER,La SHDM est d’avis que placer l’accessibilité au cœur des enjeux crée des opportunités pour introduire de nouvelles fonctions commerciales et résidentielles aux abords du corridor réaménagé soit le fondement d’un processus de revitalisation et de développement.,fr
50,citizen_sub_8b1,LETTER,"La SHDM croit que le projet Quartier Bonaventure, fondé sur des principes d’accessibilité, vers et entre les secteurs bordant l’axe routier, donnerait un coup d’envoi à la revitalisation de ces quartiers de façon à :  Inciter une deuxième vague de revitalisation dans le faubourg des Récollets après celle de la Cité multimédia et des projets résidentiels initiés sous la SHDM à la fin des années 90;",fr
51,citizen_sub_8b1,LETTER," Appuyer le projet résidentiel M9, phase 3, situé à l’angle de la rue Wellington et de l’autoroute Bonaventure, qui table sa mise en marché sur le projet Quartier Bonaventure.",fr
52,citizen_sub_8b1,LETTER,| Décembre 2009 3 de 5Quartier Bonaventure,fr
53,citizen_sub_8b1,LETTER,Projet de réaménagement de l’autoroute Bonaventure,fr
54,citizen_sub_8b1,LETTER," Créer des conditions favorables pour investir dans la valorisation de bâtiments d’intérêt patrimonial actuellement sous-exploités, tels les entrepôts sous le viaduc ferroviaire et l’ancien « New",fr
55,citizen_sub_8b1,LETTER,"La SHDM souligne que le corridor Dalhousie, proposé par la SHM, crée une animation de part et d’autre du viaduc ferroviaire permettant enfin d’envisager de façon réaliste la mise en valeur des entrepôts situés en dessous.",fr
56,citizen_sub_8b1,LETTER,Les principes de base du Quartier Bonaventure sont solides et bien encrés dans une dynamique de revitalisation et de développement immobilier dans la continuité de la Cité multimédia et du Quartier international.,fr
57,citizen_sub_8b1,LETTER,"Pour demeurer viable, le Quartier Bonaventure, dont le projet s’étend sur quelques décennies, doit garder une approche dynamique et flexible pour s’ajuster aux tendances et aux fluctuations du marché.",fr
58,citizen_sub_8b1,LETTER,Les projets envisagés sur les îlots centraux prendront un certain temps avant d’être réalisés.,fr
59,citizen_sub_8b1,LETTER,"À titre d’exemple, l’absorption de nouveaux espaces à bureaux à Montréal se fait graduellement et plusieurs emplacements stratégiques et prêts à développer attendent depuis des années les opportunités pour aller de l’avant.",fr
60,citizen_sub_8b1,LETTER,Les terrains dégagés par le réaménagement de l’autoroute Bonaventure s’ajoutent à l’offre actuelle et auront un impact sur les caractéristiques du marché immobilier et pour l’absorption de nouveaux projets au centre-ville.,fr
61,citizen_sub_8b1,LETTER,"Bien que la planification fine du volet immobilier du Quartier Bonaventure ne soit pas amorcée à ce moment, la SHDM suggère de considérer les points suivants au moment opportun :  Prévoir un échéancier réaliste, compatible avec le marché et envisager immédiatement des aménagements paysagers temporaires pouvant inclure des installations artistiques éphémères, pour meubler les îlots pendant une détention pouvant s’étendre sur plusieurs années et ceci afin d’éviter un visage inachevé aux îlots.",fr
62,citizen_sub_8b1,LETTER,Les aménagements paysagers devraient être intégrés à la planification du Quartier Bonaventure et les budgets requis devraient être identifiés.,fr
63,citizen_sub_8b1,LETTER, Optimiser la configuration de certains îlots pour une accessibilité et desserte fonctionnelles des immeubles projetés.,fr
64,citizen_sub_8b1,LETTER,"À ce titre, la faisabilité immobilière d’un des îlots est précaire en raison de la présence de brettelles encombrantes de l’autoroute Ville-Marie.",fr
65,citizen_sub_8b1,LETTER," Les paramètres architecturaux et urbanistiques proposés (usages, hauteurs, densités, volumétrie...) et les images saisissantes des constructions projetées demeurent une vision mise de l’avant par la SHM à titre indicatif.",fr
66,citizen_sub_8b1,LETTER,"Il sera tout à fait pertinent que la Ville et les arrondissements interpelés par le projet de réaménagement de l’autoroute puissent, à court terme, formaliser ces intentions de développement par des prescriptions réglementaires avant que la SHM entame la mise en marché des îlots centraux.",fr
67,citizen_sub_8b1,LETTER,Le règlement d’urbanisme qui encadrera les nouvelles constructions dans ce corridor devront faire preuve de flexibilité dans l’application des divers paramètres.,fr
68,citizen_sub_8b1,LETTER,| Décembre 2009 4 de 5Quartier Bonaventure,fr
69,citizen_sub_8b1,LETTER,Projet de réaménagement de l’autoroute Bonaventure CONCLUSION À titre d’intervenante dans les faubourgs et le long du canal de Lachine,fr
70,citizen_sub_8b1,LETTER,", la SHDM poursuivra sa collaboration avec SHM afin d’assurer le développement de certaines de ses propriétés situées aux abords du corridor Bonaventure suivant les orientations d’aménagement du Quartier Bonaventure.",fr
71,citizen_sub_8b1,LETTER,La SHDM peut également offrir son expertise pour mener à bien le projet Quartier Bonaventure notamment dans la mise en marché des sites à développer.,fr
72,citizen_sub_8b1,LETTER,"La SHDM a développé, au fil des ans, une expertise dans la mise en marché de sites complexes et stratégiques pour le compte de la Ville.",fr
73,citizen_sub_8b1,LETTER,"Son approche fait appel au secteur privé pour réaliser des projets avec des conditions spécifiques en termes d’investissement, d’échéancier et de qualité architecturale.",fr
74,citizen_sub_8b1,LETTER,"Le projet de conversion à des fins hôtelières des immeubles appartenant au quotidien The Gazette, le développement résidentiel dans le faubourg Québec, les projets résidentiels M9 et Quai de la Commune, tous dans le faubourg des Récollets, sont des projets associés aux interventions de la SHDM.",fr
75,citizen_sub_8b1,LETTER,"Enfin, la SHDM est disposée à évaluer toute demande pour appliquer son programme Accès Condos aux projets résidentiels pouvant s’établir sur les îlots centraux et dans les faubourgs situés de part et d’autre de l’autoroute réaménagée.",fr
