,file,speaker,sentence,lang
16,citizen_sub_8b10,LETTER," Compte tenu de sa capacité, du lien direct qu’elle offre tant à l’A-720 qu’au centre-ville, la rue Peel devrait être considérée comme un itinéraire de remplacement à Bonaventure.",fr
17,citizen_sub_8b10,LETTER," De façon générale, les mesures de gestion de la circulation prévues pendant les travaux devraient empêcher le débordement de la circulation sur le réseau routier artériel et local du Vieux-Montréal.",fr
18,citizen_sub_8b10,LETTER,Association des résidants du Vieux-Montréal (ARVM),fr
19,citizen_sub_8b10,LETTER,L’ARVM est un organisme sans but lucratif ayant pour mission de veiller à la qualité de vie des résidants de l’arrondissement historique du Vieux-Montréal.,fr
20,citizen_sub_8b10,LETTER,Toute personne résidant sur ce territoire est ipso facto membre de l’Association.,fr
21,citizen_sub_8b10,LETTER,"Un Conseil d’administration formé de 12 personnes vivant sur le territoire du Vieux-Montréal et élues en Assemblée générale, traite des préoccupations des résidants soit la qualité des services publics, l’intégration des projets publics et privés, l’urbanisme, le patrimoine et la culture, la circulation et le stationnement ainsi que les nuisances diverses.",fr
22,citizen_sub_8b10,LETTER,"L’Association contribue à divers comités et tables de concertation mis sur pied par la Ville de Montréal ou les autres intervenants dans le Vieux-Montréal, notamment la Table de concertation du Vieux-Montréal et concerte son action avec les associations des quartiers et faubourgs avoisinants.",fr
23,citizen_sub_8b10,LETTER,"L’ARVM informe les résidants, les consulte et rend publiques leurs opinions via son site internet (http://arvm.ca) et le journal « Le Vieux-Montréal ».",fr
24,citizen_sub_8b10,LETTER,4Commentaires généraux sur le projet de réaménagement de l’autoroute Bonaventure.,fr
25,citizen_sub_8b10,LETTER, Les résidants du Vieux-Montréal ne peuvent qu’être favorables aux objectifs poursuivis par le projet.,fr
26,citizen_sub_8b10,LETTER," En effet, la revitalisation du Faubourg des Récollets, immédiatement à l’ouest du Vieux-Montréal, et le remaillage du tissu urbain liant le Faubourg des Récollets et Griffintown ne présenteraient que des avantages pour les résidants du Vieux-Montréal tant au point de vue de l’urbanité que du maintien des valeurs foncières.",fr
27,citizen_sub_8b10,LETTER," L’objectif de diminution de l’utilisation de l’automobile comme mode d’accès à Montréal, notamment pour les déplacements pendulaires, est également souhaité et pourrait bénéficier aux conditions de circulation du Vieux-Montréal.",fr
28,citizen_sub_8b10,LETTER," Enfin, il y a lieu de constituer une entrée de ville de prestige dans l’axe du Pont Champlain, d’y améliorer la perspective vers le centre-ville et de poursuivre le travail entrepris en ce sens sur Université entre René Lévesque et Saint-Antoine.",fr
29,citizen_sub_8b10,LETTER," Suite aux soirées d’information et à la consultation des documents disponibles sur le site de la Commission, l’ARVM constate que le concept architectural proposé ne s’inscrit pas dans une vision d’ensemble de l’aménagement du territoire ce qui pourrait hypothéquer les retombées du projet sur la revitalisation des secteurs avoisinants et la prompte réalisation d’une entrée de ville prestigieuse.",fr
30,citizen_sub_8b10,LETTER," L’association est également préoccupée des impacts possibles du projet, particulièrement des impacts liés au débordement de la circulation, sur la qualité de vie des résidants du Vieux-Montréal tant pendant qu’après les travaux.",fr
31,citizen_sub_8b10,LETTER,Le concept d’aménagement et son arrimage au concept routier ,fr
32,citizen_sub_8b10,LETTER,"En réponse aux questions sur l’intégration du projet dans une vision d’aménagement d’ensemble, les représentants de la ville de Montréal et du promoteur ont indiqué qu’une vision actuelle tenant compte des « nouvelles dynamiques de développement » était requise et que la révision du Plan d’urbanisme, prévue en 2010, pourrait fournir l’occasion de la formaliser (séances du 24 et du 26 novembre).",fr
33,citizen_sub_8b10,LETTER,"5 La nécessité d’une harmonisation réglementaire entre les arrondissements Ville-Marie et Sud-Ouest a aussi été mentionnée, l’outil réglementaire approprié et, le cas échéant, les modalités de consultation publique devant être retenus en fonction du premier projet présenté.",fr
34,citizen_sub_8b10,LETTER,(885 à 900).,fr
35,citizen_sub_8b10,LETTER, La SHM pour sa part a indiqué qu’elle n’avait pas de mandat pour établir une stratégie de développement immobilier et qu’un délai entre la réalisation du concept routier et celle du concept architectural était possible.,fr
36,citizen_sub_8b10,LETTER,"En réponse à la Commission, la SHM a aussi confirmé que le seul concept d’aménagement considéré avait été le développement d’un maximum de pi2 dans l’îlot central, ce choix étant en grande partie dicté par le financement du volet routier (3625 à 3705).",fr
37,citizen_sub_8b10,LETTER,"De même, le parti pris architectural retenu (nombre réduit de bâtiments, volumétrie, usages, etc.) faciliterait la mise en marché des superficies dégagées compte tenu des contraintes inhérentes au site, en particulier l’étroitesse de l’îlot central (1355 à 1365).",fr
38,citizen_sub_8b10,LETTER,"Cette contrainte est en grande partie liée au maintien,",fr
39,citizen_sub_8b10,LETTER,"à la demande du Ministère des Transports, de l’entrée/sortie de l’A720.",fr
40,citizen_sub_8b10,LETTER,"Les effets sur la circulation métropolitaine, artérielle ou locale du maintien ou de la fermeture de l’entrée/sortie n’ont cependant pas été évalués (1765 à 1840).",fr
41,citizen_sub_8b10,LETTER," L’ARVM considère que le concept architectural proposé ne s’inscrivant pas dans un plan d’urbanisme à jour, il est difficile d’apprécier la pertinence de ses composantes (densité, volumétrie, gabarit, usages, etc.) ainsi que son potentiel de réalisation surtout en présence d’autres projets immobiliers concurrentiels (Projet Lucien-L’Allier/Gare Windsor) à proximité.",fr
42,citizen_sub_8b10,LETTER, L’ARVM est préoccupée qu’aucune solution alternative n’ait été élaborée pour l’utilisation de l’îlot central et des contraintes techniques déterminantes pour la configuration et les possibilités de mise en valeur de l’ilot n’aient été évaluées.,fr
43,citizen_sub_8b10,LETTER,"L’ARVM est d’avis,  Que l’analyse de la nécessité de l’entrée/sortie de l’A-720 à Université devrait être réalisée avant la finalisation de l’avant-projet routier et du concept d’aménagement, cet élément étant déterminant pour établir la faisabilité et les caractéristiques de l’ensemble du projet y compris la voie réservées pour autobus.",fr
44,citizen_sub_8b10,LETTER,"Que la révision du Plan d’urbanisme devrait fournir une vision d’ensemble pour le centre-ville et les arrondissements Ville-Marie et du Sud-Ouest qui serve de référent à l’élaboration de diverses solutions d’aménagement et de mise en valeur des espaces publics libérés (espace vert, parc, variantes de concept architectural).",fr
45,citizen_sub_8b10,LETTER," Que le concept d’aménagement éventuellement retenu et, le cas échéant, les mesures réglementaires nécessaires à sa mise en œuvre devraient être soumis à la consultation publique avant la mise en œuvre du projet routier.",fr
46,citizen_sub_8b10,LETTER,Que la réalisation du volet routier et du volet aménagement devrait être étroitement rapprochée dans le temps afin d’éviter l’augmentation de la frange urbaine existante.,fr
47,citizen_sub_8b10,LETTER,Impacts du projet sur la circulation métropolitaine et la circulation dans le Vieux-Montréal ,fr
48,citizen_sub_8b10,LETTER,"Le Rapport final d’avant-projet détaillé conclue qu’en plus des mesures de transfert modal, des mesures doivent aussi être prises par les partenaires (élargissement de l’A-15 et réfection de l’échangeur Turcot) pour assurer l’équilibre du réseau supérieur lié à la diminution de la capacité sur Bonaventure (document 3.5.1, point 7.6.3).",fr
49,citizen_sub_8b10,LETTER,"Le même rapport prévoit, avant mesures de transfert modal, un transfert d’environ 1000 véhicules en pointe AM sur le réseau artériel du Sud-ouest (Wellington, St-Patrick, etc.) entre l’A-15 et le centre-ville (point 7.5.3).",fr
50,citizen_sub_8b10,LETTER," L’annexe 7 de l’étude d’avant-projet indique également une augmentation de 32% de la circulation sur la rue Mill à l’est de Bonaventure (de 861 à 1137 véhicules, total des heures de pointe AM et PM, en provenance ou en direction de Mill) (document 3.5.2.2).",fr
51,citizen_sub_8b10,LETTER,"Ces situations risquent de perdurer puisque de l’avis même de l’AMT, plusieurs des mesures nécessaires au transfert modal dans l’axe du Pont Champlain en sont aux étapes initiales de planification (2ième terminus au centre-ville et amélioration de divers tronçons de la voie réservée existante) (2125 et ss, 2775 et ss.).",fr
52,citizen_sub_8b10,LETTER,"Le Rapport synthèse reconnait qu’au plan de la circulation automobile, la diminution sera faible et qu’il y aura une « réaffectation des itinéraires » (document 1.3.1, p.36).",fr
53,citizen_sub_8b10,LETTER," Déjà, selon le Plan de gestion des déplacements du Vieux-Montréal, 50% (21 000) des déplacements quotidiens dans le quartier sont attribuables à du transit, la rue Mill à laquelle on peut accéder tant à partir de 7Bonaventure que du Pont Victoria comptant pour 8 000 (38%) de cette circulation.",fr
54,citizen_sub_8b10,LETTER," Enfin, il n’est pas évident que l’impact du projet sur le Pont Victoria ait été évalué, aucune donnée de circulation (actuelle ou simulée)",fr
55,citizen_sub_8b10,LETTER,dans les études bien que le pont Victoria y soit identifié comme un élément du réseau supérieur,fr
56,citizen_sub_8b10,LETTER," L’ARVM est préoccupée que la diminution de la capacité routière sur Bonaventure, que l’insuffisance du réseau supérieur à accommoder cette croissance avant que les mesures de transfert modal ne soient effectives et que la mise en place d’un sens unique vers l’est sur la rue Saint-Paul n’aient un effet de débordement sur le réseau routier du Vieux-Montréal, y augmentant la circulation de transit qui constitue déjà une situation problématique.",fr
57,citizen_sub_8b10,LETTER,"L’ARVM est d’avis  Que la réalisation de Bonaventure devrait être coordonnée avec les autres améliorations identifiées sur le réseau supérieur (A-15, Turcot) afin de limiter les débordements sur les réseaux artériels et locaux.",fr
58,citizen_sub_8b10,LETTER, Que les impacts du projet sur la circulation dans le Vieux-Montréal devraient être analysés de façon plus systématique et que des mesures permanentes appropriées de gestion de la circulation dans le corridor Bonaventure devraient être prévues pour atténuer ces impacts.,fr
59,citizen_sub_8b10,LETTER,Qu’une solution permanente visant à diriger dans le corridor Bonaventure réaménagé la circulation empruntant actuellement la rue Mill en provenance du Pont Victoria et du Sud-Ouest devrait être mise en place concurremment à la réalisation du projet.,fr
60,citizen_sub_8b10,LETTER,"Impacts de la réalisation des travaux sur la qualité de vie des résidants  De façon générale, les impacts des travaux eux-mêmes ont été peu évalués et le peu de mesures de mitigation prévues risquent d’avoir des impacts négatifs pour les résidants à proximité des travaux et ceux du Vieux-Montréal.",fr
61,citizen_sub_8b10,LETTER,"Les travaux sont considérés principalement sous l’angle des contraintes de réalisation et à la circulation et les mesures d’atténuation préconisées visent essentiellement la réduction des délais, la limitation des contraintes sur la circulation et la limitation des coûts de réalisation.",fr
62,citizen_sub_8b10,LETTER,"le Rapport synthèse préconise des horaires de travail prolongés et l’optimisation des travaux relativement à la circulation (document 1.3.1, p.40).",fr
63,citizen_sub_8b10,LETTER,"Le Rapport final d’avant-projet détaillé va plus loin, prévoyant le sciage, morcelage et concassage sur place des matériaux de l’autoroute actuelle entre les piles 10 et 18 ainsi que la démolition de nuit du tablier entre les travées 10 et 12 localisées entre Wellington et Brennan, soit à proximité du M9 (document 3.5.1, points 3.2.2 et 4.1) .",fr
64,citizen_sub_8b10,LETTER,"En matière de circulation, le Rapport synthèse prévoit explicitement « réduire l’utilisation de l’automobile dans le secteur des travaux en limitant l’accès au secteur par des fermetures stratégiques, particulièrement les accès de l’autoroute A-720….. et offrir un itinéraire facultatif sur l’autoroute Bonaventure en direction du centre-ville par le pont de la rue Mill » (1.3.1, p.40).",fr
65,citizen_sub_8b10,LETTER," L’ARVM considère que les objectifs de réduction des délais, de limitation des contraintes sur la circulation et de limitation des coûts de réalisation, bien que pertinents et souhaitables ne devraient pas être poursuivis à l’encontre de la qualité de vie des résidants du secteur.",fr
66,citizen_sub_8b10,LETTER," L’ARVM est préoccupée des impacts du bruit, des vibrations et des poussières associés aux travaux notamment les travaux de démolition de l’infrastructure actuelle sur les résidants à proximité du secteur de part et d’autre de Bonaventure, plus particulièrement sur ceux du complexe M-9.",fr
67,citizen_sub_8b10,LETTER, L’ARVM considère que les mesures de gestion de la circulation mentionnées ci-haut ne sont pas conformes aux objectifs stratégiques 2010-2013 du Plan sectoriel de gestion des déplacements du VieuxMontréal i.e.,fr
68,citizen_sub_8b10,LETTER,"« Valoriser le rôle de Bonaventure/A-720 pour le transit, limiter le transit Nord-Sud et maîtriser le transit Est-Ouest ».",fr
69,citizen_sub_8b10,LETTER,"L’ARVM est d’avis  Que la réalisation des travaux devrait tenir compte de la proximité des résidants et que des mesures d’atténuation du bruit, des vibrations, de la poussière et autres impacts associés aux travaux (démolition, réalisation des nouvelles structures, transport des matériaux, etc.)",fr
70,citizen_sub_8b10,LETTER,"devraient être prévues, notamment l’interdiction de travaux durant la nuit.",fr
71,citizen_sub_8b10,LETTER," Que compte tenu de sa capacité, du lien direct qu’elle offre tant à l’A-720 qu’au centre-ville, la rue Peel devrait être considérée comme un itinéraire de remplacement à Bonaventure.",fr
72,citizen_sub_8b10,LETTER," Que de façon générale, les mesures de gestion de la circulation prévues pendant les travaux devraient empêcher le débordement de la circulation sur le réseau routier artériel et local du Vieux-Montréal.",fr
