,file,speaker,sentence,lang
21,citizen_sub_8b8,LETTER,"In the proposed design great effort was made to accommodate two guiding principles: • Create a project where land can be sold off to developers to generate needed funding • To accomplish this, find a pathway to accommodate south shore commuter buses and ensure the bus routes not interfere with the saleability of the land • Promote notions such as ‘quartier’, ‘vivable’, ‘viable’, ‘convivial’, ‘durable’,’dimension humain’ Montreal faces a complexity of issues that must be addressed coherently.",en
22,citizen_sub_8b8,LETTER,"Fortunately there is little opposition, if any, to the removal of the Bonaventure.",en
23,citizen_sub_8b8,LETTER,A prestigious entryway to the city should harmonize with the fabric of the city and should have a “wow!” factor.,en
24,citizen_sub_8b8,LETTER,On entering the city we have before us a grand view.,en
25,citizen_sub_8b8,LETTER,The entry way should draw on the sense of prestige that we feel as we look up the hill.,en
26,citizen_sub_8b8,LETTER,"Similarly, the view down the hill should allow us to take in the largest vista possible, one that allows us to see as much as possible of the canal and the river areas.",en
27,citizen_sub_8b8,LETTER,"The entire southern section of the downtown core to the south of Notre-Dame Street is part of this entranceway including Old Montreal, the Old Port, the Cite Multi Media, the Faubourg Recollet, along the Lachine canal to the Peel Basin through the heart of Griffintown and westward.",en
28,citizen_sub_8b8,LETTER,"Urban planning authorities in major urban centres endeavour to showcase culture and heritage and promote the recycling of old industrial buildings as the centrepieces of development and revitalization, places for cultural and community activity, a preservation of heritage.",en
29,citizen_sub_8b8,LETTER,These centre-pieces trigger redevelopment and reinvestment in the surrounding areas creating economic vitality and enriching the city at large.,en
30,citizen_sub_8b8,LETTER,"Ultimately the recycling and revitalization of old industrial / port areas contributes to improving quality of life for the city at large, drawing residents back to the city core.",en
31,citizen_sub_8b8,LETTER,"They also serve artistic and cultural endeavours, become destination neighbourhoods, drawing local citizenry as well as tourism.",en
32,citizen_sub_8b8,LETTER,"We can look to cities in Europe, France, Germany, Britain, the Distillery District in Toronto, The old City in Quebec.",en
33,citizen_sub_8b8,LETTER,In recent decades a lot has been accomplished to bring the area east of the Bonaventure and along the canal back to vibrant areas that Montrealers are proud of.,en
34,citizen_sub_8b8,LETTER,For over 20 years run down areas of the city have been transforming into flourishing jewels of the city.,en
35,citizen_sub_8b8,LETTER,"Moving forward, this should continue without obstruction and should be a de facto priority of urban planning projects particularly in historic neighbourhoods wherever possible.",en
36,citizen_sub_8b8,LETTER,New buildings in this area should not obstruct the vista.,en
37,citizen_sub_8b8,LETTER,Building heights should integrate with the surrounding area Harmony between old and new is essential.,en
38,citizen_sub_8b8,LETTER,It is my understanding that decisions regarding how the Bonaventure at the south side of the canal will join the north side of the canal have yet to be taken.,en
39,citizen_sub_8b8,LETTER,I pose this question because if we don’t know how these two segments of the Bonaventure will connect then we are missing information that could guide how we design the entry to the city and integrate the neighbourhoods running to the east and west.,en
40,citizen_sub_8b8,LETTER,Will there continue to be roadway over the Peel basin?,en
41,citizen_sub_8b8,LETTER,Is it possible this segment will be removed and replaced by smaller bridges to the east or west of the Peel basin or perhaps a tunnel under the canal?,en
42,citizen_sub_8b8,LETTER,Each of the latter options could change the gateway to the city.,en
43,citizen_sub_8b8,LETTER,FINANCING ISSUES One of the most shocking revelations came out on the 3rd night of the Public Consultation hearings.,en
44,citizen_sub_8b8,LETTER,"The removal of the Bonaventure and building of infrastructure is to be financed in large part, by the sale to real-estate developers of municipal owned land under the present expressway.",en
45,citizen_sub_8b8,LETTER,"At present, real-estate market forces indicate that there is no market for the proposed type of real-estate development for the next 20-30 years.",en
46,citizen_sub_8b8,LETTER,Therefore tax payer dollars will pay for the removal of the Bonaventure and the construction of the infrastructure in its entirety.,en
47,citizen_sub_8b8,LETTER,The promoters hope to recoup some of the cost possibly decades down the road.... if ever.,en
48,citizen_sub_8b8,LETTER,"There is no guarantee that the funding proposed by the sale of land will ever be realized, nor that the ‘Ilot’ of the Quartier Bonaventure will ever be built.",en
49,citizen_sub_8b8,LETTER,(partie 3 L3580-3675 Are we about to sanction demolishing the Bonaventure and building a bus corridor incurring greater public debt than necessary all so that we can create a vacant space for the next few decades?,en
50,citizen_sub_8b8,LETTER,Are we going to create a “wrong side of the track” and destroy hope for creative development and harmony in Griffintown for something that is not yet viable?,en
51,citizen_sub_8b8,LETTER,3The promoters do not appear to be overly concerned with the budget required to build the Dalhousie Bus Corridor either.,en
52,citizen_sub_8b8,LETTER,The bus corridor is to be funded through the AMT and financed by the Ministry of Transport and as such would not come from the City of Montreal budget.,en
53,citizen_sub_8b8,LETTER,Perhaps the costs are not an issue for the SHM.,en
54,citizen_sub_8b8,LETTER,"One way or another, the funding comes from taxpayer dollars.",en
55,citizen_sub_8b8,LETTER,There is great concern over the waste of public funds.,en
56,citizen_sub_8b8,LETTER,The citizens expect accountability not shell games.,en
57,citizen_sub_8b8,LETTER,Gratuitous spending is not an option.,en
58,citizen_sub_8b8,LETTER,KEEPING PACE WITH A CHANGING ENVIRONMENT The promoter has not kept pace with the changing environment.,en
59,citizen_sub_8b8,LETTER,The SHM project was conceived while Devimco was working on the Griffintown project (note the images and maquettes on display).,en
60,citizen_sub_8b8,LETTER,"The Devimco project has since fallen apart, construction of South shore metro stations, SLR’s, the AMT inter-modal terminus on Peel Street, the réaménagement of the Champlain Bridge have all been announced.",en
61,citizen_sub_8b8,LETTER,Still the SHM plan has not changed in light of these developments.,en
62,citizen_sub_8b8,LETTER,"Les Montrealais are facing a time of great transition in road-works, public transportation, and the emergence of better technologies in the art of moving people.",en
63,citizen_sub_8b8,LETTER,"Is it possible that by the time the SHM Quartier Bonaventure is ready to be developed, the bus corridor will already be obsolete replaced by light-rail, tramways, and south shore metro services thereby eliminating the need for bus transportation into the city to a significant extent?.",en
64,citizen_sub_8b8,LETTER,Is it possible that pollution from automobiles will be dramatically less in 10 or 20 years from now given the rush to produce hybrid and electric automobiles?,en
65,citizen_sub_8b8,LETTER,"REFLECTIONS ON THE CONSULTATION PROCESS In its’ presentation, the SHM highlights adherence to the ‘politique’ of the ‘Ville de Montreal Chartre de la famille’, ‘qualité de vie’, ‘processus de consultation’, ‘projet durable’ and so on.",fr
66,citizen_sub_8b8,LETTER,"Un Quartier viable et vivable, Un artère à dimension humaine.",fr
67,citizen_sub_8b8,LETTER,"And yet, the promoters failed to integrate the Quartier Bonaventure with the surrounding area.",en
68,citizen_sub_8b8,LETTER,The principles of consultation and sustainable development must take on a true sense and not be an empty gesture for promotional purposes.,en
69,citizen_sub_8b8,LETTER,"One thing is clear they did not consult with the residents, businesses, or property owners of Griffintown .",en
70,citizen_sub_8b8,LETTER,It is surprising and sad that the promoters missed an opportunity to engage in a true consultation process.,en
71,citizen_sub_8b8,LETTER,"It would have saved time, money and created a better project.",en
72,citizen_sub_8b8,LETTER,Fortunately a stronger Griffintown has emerged as a result.,en
73,citizen_sub_8b8,LETTER,Meetings of neighbours have been 4held every week for almost a year.,en
74,citizen_sub_8b8,LETTER,"Together, les Griffinois oppose the destruction of the fabric of the neighbourhood.",en
75,citizen_sub_8b8,LETTER,The promoters failed to do their homework.,en
76,citizen_sub_8b8,LETTER,They failed to address the impact of an imaginary development project (the Quartier Bonaventure and the Dalhousie Bus Corridor) on real people.,en
77,citizen_sub_8b8,LETTER,The residents of Griffintown should not be obliged to defend themselves against an interlocutor.,en
78,citizen_sub_8b8,LETTER,One would expect the consultation process to include an objective evaluation of the merits and deficits in its largest most inclusive form.,en
79,citizen_sub_8b8,LETTER,This project should adhere to the highest standards of urban planning practice.,en
80,citizen_sub_8b8,LETTER,What is desirable for one neighbourhood should not be to the detriment of another.,en
81,citizen_sub_8b8,LETTER,"M. Rainville admitted that few, if any Impact studies conducted included Griffintown or were specific to Griffintown.",en
82,citizen_sub_8b8,LETTER,One must ask why not?,en
83,citizen_sub_8b8,LETTER,"Could it be that the results would not serve the promoters, agenda?",en
84,citizen_sub_8b8,LETTER,"A project of this size, scope and cost must be subject to unbiased scrutiny.",en
85,citizen_sub_8b8,LETTER,The potential for collateral damage should have been evaluated and minimized.,en
86,citizen_sub_8b8,LETTER,There should be no doublestandards.,en
87,citizen_sub_8b8,LETTER,"Ideals of “vivable”, “convivial”,”anime “viable”, et “durable” upheld for the not yet existent Quartier Bonventure must be upheld for the Griffintown area where real people already live work and pass leisure time.",en
88,citizen_sub_8b8,LETTER,The knowledge base to indicate that this is a “healthy” project is simply not there.,en
89,citizen_sub_8b8,LETTER,"Had the necessary work been done, the choices and recommendations made by the promoter would hopefully have been different.",en
90,citizen_sub_8b8,LETTER,"Yes, Griffintown is in a state of change, but that change must not be thwarted due to oversight and less than ideal planning.",en
91,citizen_sub_8b8,LETTER,"One cannot speak about the Dalhousie Bus Corridor without acknowledging 3 important issues, emerging transportation modalities, the impact on The Lowney projects and the New City Gas Works.",en
92,citizen_sub_8b8,LETTER,"As mentioned earlier, many new projects to improve public transportation for South shore commuters are in the works.",en
93,citizen_sub_8b8,LETTER,Transportation planning should not take place piecemeal or in a vacuum.,en
94,citizen_sub_8b8,LETTER,Would the money designated to be spent on the temporary bus corridor be better allocated to other projects sooner with longer lasting results?,en
95,citizen_sub_8b8,LETTER,"5What is the true cost of boring a tunnel in the elevated rail, and expropriating land and buildings that would be demolished to make way for the bus corridor?",en
96,citizen_sub_8b8,LETTER,Could temporary noninvasive solutions be used in the interim?,en
97,citizen_sub_8b8,LETTER,Can we ask that new alternatives to the Dalhousie corridor be investigated by the AMT and its appropriate partners given that it is their mandate?,en
98,citizen_sub_8b8,LETTER,Do we really need the Dalhousie bus corridor?,en
99,citizen_sub_8b8,LETTER,Will it be obsolete by the time it is built or shortly after?,en
100,citizen_sub_8b8,LETTER,"If it is temporary and precarious, how can we justify spending 120 million dollars and more and putting the New City Gas Complex at risk?",en
101,citizen_sub_8b8,LETTER,"Can we not find a far less expensive temporary solution that will allow us to put money into other emerging transportation modalities in the interim allowing us as a society to get started on those sooner, if the money can be made available?",en
102,citizen_sub_8b8,LETTER,Common sense has the people of Griffintown concerned.,en
103,citizen_sub_8b8,LETTER,It is no secret that there is opposition to the bus corridor.,en
104,citizen_sub_8b8,LETTER,"A project that is detrimental to quality of life, health and safety is not acceptable.",en
105,citizen_sub_8b8,LETTER,Neither is a project that negatively compromises heritage properties and the fabric of the area.,en
106,citizen_sub_8b8,LETTER,Exhaustive urban planning studies are needed.,en
107,citizen_sub_8b8,LETTER,I am one of the owners of the New City Gas so I will admit to a particular bias.,en
108,citizen_sub_8b8,LETTER,"A priori, we were not consulted.",en
109,citizen_sub_8b8,LETTER,The owners of the New City Gas have never seen any plans or images of what the SHM intends for the tunnel or for our buildings.,en
110,citizen_sub_8b8,LETTER,"While artist renderings and simulation were shown during the public consultations, there was nothing on what Dalhousie to the south of Ottawa street would look like.",en
111,citizen_sub_8b8,LETTER,"There was no explanation of how the bus corridor would pass the 37 feet between the elevated rail and the New City Gas buildings, and perhaps more importantly what the New City Gas buildings would look after the interventions to create the tunnel The images we did see marketing the arcade beneath the railway were very nice, but somehow unrealistic, featured wide open spaces and very few buses.",en
112,citizen_sub_8b8,LETTER,"Rumour has it that a series of concrete reinforced columns will be required as supports for the elevated rail along the entire length of the building on the Dalhousie side, but these were not shown as part of the presentation.",en
113,citizen_sub_8b8,LETTER,It is very difficult to be supportive of a proposal that has little information but that poses a great deal of risk to something that warrants care and protection.,en
114,citizen_sub_8b8,LETTER,Are we reacting to something 6that has not been thought through?,en
115,citizen_sub_8b8,LETTER,Is there a reason that there is so much missing information?,en
116,citizen_sub_8b8,LETTER,Is it being kept somewhat secret for a reason?,en
117,citizen_sub_8b8,LETTER,It is very difficult to be specific about concerns when we do not know what we need to be concerned about.,en
118,citizen_sub_8b8,LETTER,"At the public question period, a series of related questions were put forward to which there were rather vague responses.",en
119,citizen_sub_8b8,LETTER,M. Rainville indicated that they were not so far in the project.,en
120,citizen_sub_8b8,LETTER,Il y a encore beaucoup a faire pour decider exactement comment sera realise le passage sous les voies ferrees (2145) (consultation publique premiere partie Vol.,fr
121,citizen_sub_8b8,LETTER,"If in fact, exhaustive studies have not been conducted on the building of the tunnel and the New City Gas buildings how do they know that the Dalhousie corridor is the best solution?",en
122,citizen_sub_8b8,LETTER,Here are some of the concerns expressed.,en
123,citizen_sub_8b8,LETTER,I assure you there are more.,en
124,citizen_sub_8b8,LETTER,Can M. Rainville’ explain how the bus corridor is to be designed or constructed in relation to the NCG in clear terms?,en
125,citizen_sub_8b8,LETTER,What is the strategy for carving out the bus corridor?,en
126,citizen_sub_8b8,LETTER,How long will it take to build?,en
127,citizen_sub_8b8,LETTER,Will the bridge and the buildings become structurally dependent on each other?,en
128,citizen_sub_8b8,LETTER,What precautions are required to preserve the NCG while the train tunnel is being built and the train continues to operate without interruption?,en
129,citizen_sub_8b8,LETTER,Will our own business be disrupted?,en
130,citizen_sub_8b8,LETTER,Can you show us what the tunnel / rail-bridge and NCG will look like?,en
131,citizen_sub_8b8,LETTER,Will it be wide enough?,en
132,citizen_sub_8b8,LETTER,Can we be sure that the New City Gas can tolerate the construction of the corridor both short and long term?,en
133,citizen_sub_8b8,LETTER,We can only see one of the NCG buildings from Dalhousie and Ottawa.,en
134,citizen_sub_8b8,LETTER,What about the parts of the complex on the rest of the block?,en
135,citizen_sub_8b8,LETTER,What will we see from the south side?,en
136,citizen_sub_8b8,LETTER,How will this impact the building at 141 Ann Street Who will be responsible during and after?,en
137,citizen_sub_8b8,LETTER,Will the buildings be able to tolerate the construction project?,en
138,citizen_sub_8b8,LETTER,If it goes ahead how long will it take to build?,en
139,citizen_sub_8b8,LETTER,"Who will pay for damages that arise during or after construction, or 2 years, 5 years 10 years down the road, if, the vibrations or pollution start causing all sorts of problems to the integrity of the buildings?",en
140,citizen_sub_8b8,LETTER,"Will the City, the Ministère de transport, the AMT, the SHM commit to paying for deteriorations to the NCG buildings long-term?",en
141,citizen_sub_8b8,LETTER,or will they simply go away and leave us the problem?,en
142,citizen_sub_8b8,LETTER,The best M. Rainville could say was ”vous allez devoir prendre des precautions lors de la construction afin de proteger le batiment.,fr
143,citizen_sub_8b8,LETTER,What is that supposed to mean?,en
144,citizen_sub_8b8,LETTER,"As the transcript shows, M. Rainville said they would work closely with us.",en
145,citizen_sub_8b8,LETTER,Unfortunately the lack of consultation has caused me to have my doubts on that.,en
146,citizen_sub_8b8,LETTER,7A study conducted by SNC Lavalin released Nov 2009 identifies the precariousness of constructing a tunnel adjacent to the New City Gas building and indicates increased cost as a result.,en
147,citizen_sub_8b8,LETTER,The AMT estimate was $119 million but was not all-inclusive.,en
148,citizen_sub_8b8,LETTER,How much will the tunnel cost?,en
149,citizen_sub_8b8,LETTER,"How much are the 90,000 square feet of expropriations going to cost and how much is the rest of the demolition and construction going to cost?",en
150,citizen_sub_8b8,LETTER,Is the police station to be moved because of the Dalhousie corridor and at what cost?,en
151,citizen_sub_8b8,LETTER,"And why is the SHM recommending we spend so much taxpayer money on a temporary solution when the same money could go to a long term solution 8PRIMARY RECOMMENDATIONS: • In the absence of due diligence, and given the enormous potential for collateral damage to Griffintown, this project should not be permitted to go forward as is.",en
152,citizen_sub_8b8,LETTER,• Eliminate the Dalhousie bus corridor.,en
153,citizen_sub_8b8,LETTER,"If we won’t need it, we should not build it.",en
154,citizen_sub_8b8,LETTER,The AMT and its partners are responsible for elaborating a comprehensive regional transportation plan.,en
155,citizen_sub_8b8,LETTER,"As the SHM has not exercised unbiased due diligence, in its analysis of off island transportation routing, and as it is not its area of expertise it should have no further role in this mandate OTHER RECOMMENDATIONS • To the extent possible, expansive views should be maximized.",en
156,citizen_sub_8b8,LETTER,The redevelopment of the area calls for a harmoniousness of scale and continuity.,en
157,citizen_sub_8b8,LETTER,"The height of buildings should be restricted to fit in to the landscape, making the area warm and welcoming for people at the ground level.",en
158,citizen_sub_8b8,LETTER,We should not have high towers at this level of the city.,en
159,citizen_sub_8b8,LETTER,Buildings should not be built right to the edge of the sidewalks unless the sidewalks are of an enlarged width.,en
160,citizen_sub_8b8,LETTER,If the Bonaventure entry into the City of Montreal is to be a majestic entry into the city then care should be taken to create public spaces that can provide open vistas linking the city to the south side of the canal.,en
161,citizen_sub_8b8,LETTER,"In this instance, smaller bridges accommodating to human scale such as the Mill street and Wellington Street bridges might be effective, diminish traffic, accommodate cyclists, pedestrians, and other forms of light transportation.",en
162,citizen_sub_8b8,LETTER,Decisions regarding the connection between the south side of the canal and the north side of the canal need to be taken before this project moves ahead.,en
163,citizen_sub_8b8,LETTER,If we don’t know how these two segments of the roadway into the city are going to connect we are missing information that guides planning and restricts options.,en
164,citizen_sub_8b8,LETTER,A parkway type approach that could link with the south side of the canal would integrate well with an eventual routing that could extend as far as the Champlain bridge entrance.,en
165,citizen_sub_8b8,LETTER,Grand parkways have worked very effectively in other cities providing for traffic flow at a comfortable pace with beautiful surroundings and the possibility of integrating foot and bicycle paths as well.,en
166,citizen_sub_8b8,LETTER,"They have been extremely effective in Gatineau and Ottawa, (i.e. Gatineau parkway, Colonel By Drive, Riverside parkway, Island Park Drive Urban planning authorities must ensure enhancement of historical neighbourhoods 9•",en
167,citizen_sub_8b8,LETTER,"If temporary solutions are needed, look to the most cost effective and least invasive way of addressing the issue • Examine alternative bus routes: Use the Duke / Nazareth Bonaventure corridor in the interim with a view to eliminating a dedicated bus corridor altogether Examine dividing the buses into several routes; use the Bonaventure corridor to arrive at the present AMT terminal, use Peel street to route traffic to the Peel Station inter-modal.",en
168,citizen_sub_8b8,LETTER,Direct some of the buses to other metro stations.,en
169,citizen_sub_8b8,LETTER,Wait to see what we really need.,en
170,citizen_sub_8b8,LETTER,• Examine a tunnel underneath the future streets of the Quartier Bonaventure (Duke/ Nazareth) creating a bypass that does not disturb Griffintown or the future Quartier Bonaventure at all.,en
171,citizen_sub_8b8,LETTER,This would certainly improve the east /west street level liveability Thank you for reading this submission 10,en
