,file,speaker,sentence,lang
86,citizen_sub_8b12,LETTER,"New City Gas Company of Montreal offre un potentiel particulier (qui pourrait s’inspirer du Distillery District à Toronto), dont la matérialisation permettrait d’éviter qu’on en démolisse une partie.",fr
87,citizen_sub_8b12,LETTER,"Dans certains cas, des démarches devraient être entreprises pour protéger les immeubles industriels les plus marquant par un statut légal.",fr
88,citizen_sub_8b12,LETTER,"Des démarches de citation ou de classement pourraient être étudiées, par exemple, pour l’ensemble de la New",fr
89,citizen_sub_8b12,LETTER,"City Gas of Montreal, l’un des plus remarquables complexes industriels à Montréal sur le plan architectural et historique.",fr
90,citizen_sub_8b12,LETTER,Mémoire du Conseil des monuments et sites du Québec et de l’Association québécoise pour le patrimoine industriel,fr
91,citizen_sub_8b12,LETTER,"La place accordée au patrimoine et les préoccupations liées au projet À la lecture des documents préparés par la Société du Havre et ses divers collaborateurs et présentés au public par l’entremise du site Internet de l’OCPM, nous nous sommes questionnés sur la place réelle accordée à la dimension patrimoniale au sein du projet.",fr
92,citizen_sub_8b12,LETTER,"En effet, nous avons constaté qu’à l’exception de l’étude réalisée par la firme SNC‐Lavalin portant sur les impacts vibratoires de la construction d’un tunnel routier sous l’emprise ferroviaire du CN dans l’axe de la rue Dalhousie sur l’un des bâtiments appartenant au complexe de la New City Gas Company (situé au 172, rue Dalhousie), aucun autre texte n’a explicité clairement une préoccupation ou une considération de sauvegarde de la qualité et de l’intégrité de l’ensemble industriel.",fr
93,citizen_sub_8b12,LETTER,"D’autre part, la formulation de stratégies formelles d’intégration au projet de réaménagement et de mise en valeur semble avoir été omise.",fr
94,citizen_sub_8b12,LETTER,Quelles sont donc les intentions concrètes de la Société du Havre et les actions prévues à cet égard?,fr
95,citizen_sub_8b12,LETTER,"Considérant la proposition d’instaurer un corridor de transport en commun le long des anciennes installations de la New City Gas Company, les travaux et l’achalandage éventuels qui en découleraient, il est d’autant plus important de veiller à combler cette lacune.",fr
96,citizen_sub_8b12,LETTER,Mémoire du Conseil des monuments et sites du Québec et de l’,fr
97,citizen_sub_8b12,LETTER,Association québécoise pour le patrimoine industriel,fr
98,citizen_sub_8b12,LETTER,Le site et les bâtiments de l’ancienne New City Gas Company a. Retour sur les valeurs patrimoniales associées au complexe industriel,fr
99,citizen_sub_8b12,LETTER,"Valeur historique et documentaire : Construits en 1849, 1859 et 1861, certains bâtiments du complexe sont non seulement les plus anciens, mais également les derniers témoins de l’industrie de la production et de la distribution du gaz à Montréal.",fr
100,citizen_sub_8b12,LETTER,"De plus, ce site rappelle une étape importante de l’industrialisation, soit la « révolution de la lumière ».",fr
101,citizen_sub_8b12,LETTER,"À cette époque, la New City Gas Company a donné naissance à l’implantation de l’éclairage public et particulier, permettant ainsi aux lieux de travail d’augmenter significativement leur production en dehors des heures d’ensoleillement.",fr
102,citizen_sub_8b12,LETTER,"D’un point de vue historique et en raison de son âge et de son rôle dans l’histoire de Montréal, ce site possède une valeur patrimoniale exceptionnelle.",fr
103,citizen_sub_8b12,LETTER,"Valeur architecturale : L’architecte, urbaniste, promoteur et industriel",fr
104,citizen_sub_8b12,LETTER,"John Ostell a réalisé les bâtiments les plus anciens du complexe, soit ceux en brique avec un soubassement de pierre, possédant un toit à deux versants coiffé d’un lanterneau.",fr
105,citizen_sub_8b12,LETTER,"puisqu’ils rappellent, en raison des contreforts extérieurs, une architecture religieuse à laquelle on associe souvent le style d’Ostell.",fr
106,citizen_sub_8b12,LETTER,"D’autres détails architecturaux sont également remarquables, tels que les grandes arcades de brique, la présence de l'ancien sigle de la Montreal Light",fr
107,citizen_sub_8b12,LETTER,"Valeur de matérialité : Bien que depuis plusieurs décennies, le manque d’entretien ait affecté l’aspect physique des bâtiments, il est important de souligner que ceux‐ci ont néanmoins conservé une intégrité formelle (structure et matériaux).",fr
108,citizen_sub_8b12,LETTER,"Malgré la démolition de certaines parties de bâtiment en raison de la construction du viaduc ferroviaire du CN durant les années 1920, celui‐ci a tout de même conservé sa toiture et sa maçonnerie d’époque",fr
109,citizen_sub_8b12,LETTER,"Ainsi, la valeur de matérialité du complexe demeure relativement bonne, et ce même si l’état physique de certains bâtiments demeure précaire.",fr
110,citizen_sub_8b12,LETTER,"À une certaine époque, le complexe de la New City Gas Company occupait également certains terrains situés sur des îlots voisins.",fr
111,citizen_sub_8b12,LETTER,Ces installations ont cependant toutes été démolies.,fr
112,citizen_sub_8b12,LETTER,"Ces disparitions rappellent l’ampleur que pouvait avoir cette compagnie à une certaine époque, ainsi que l’importance de porter un regard contextuel sur le patrimoine industriel afin d’aspirer à une interprétation intelligible et pertinente.",fr
113,citizen_sub_8b12,LETTER,"À cet effet, rappelons qu’il nous apparaît important de considérer aussi l’édifice plus récent datant des années 1920.",fr
114,citizen_sub_8b12,LETTER,"Cet édifice à ossature de béton, rattaché à l’un des plus anciens bâtiments du complexe et situé à l’angle des rues Ann et Ottawa, participe à juste titre à la définition et la qualification de l’environnement industriel des lieux.",fr
115,citizen_sub_8b12,LETTER,"Aujourd’hui, le cadre bâti dont est composé l’ensemble industriel est doté d’une forte puissance évocatrice en raison de son imposant gabarit et de sa position géographique.",fr
116,citizen_sub_8b12,LETTER,"Celui‐ci participe à la définition d’un paysage urbain pouvant être apprécié tant à partir du quartier Griffintown, de l’autoroute Bonaventure que du viaduc ferroviaire.",fr
117,citizen_sub_8b12,LETTER,La valeur contextuelle liée à la New City,fr
118,citizen_sub_8b12,LETTER,nous apparaît donc très forte et mériterait une attention comparable à celle accordée Mémoire du Conseil des monuments et sites du Québec et de l’Association québécoise pour le patrimoine industriel,fr
119,citizen_sub_8b12,LETTER,phase 1 8à la qualité architecturale des bâtiments du complexe.,fr
120,citizen_sub_8b12,LETTER,"Enfin, la valeur contextuelle contribue de façon importante à la lecture de l’espace.",fr
121,citizen_sub_8b12,LETTER,"Bien que depuis 1957, les installations qui composent le complexe de l’ancienne New City Gas Company n’œuvrent plus dans le domaine de l’énergie, celles‐ci ont depuis toujours conservé une vocation industrielle.",fr
122,citizen_sub_8b12,LETTER,usage doit donc être interprétée et comprise comme le potentiel évocateur de la fonction originelle des bâtiments et du site.,fr
123,citizen_sub_8b12,LETTER,"En d’autres mots, de par sa structure et sa composition intérieures et extérieures, est‐il toujours possible de procéder à une lecture du complexe ?",fr
124,citizen_sub_8b12,LETTER,Les installations présentes témoignent‐elles toujours des activités liées à la production et la distribution du gaz ?,fr
125,citizen_sub_8b12,LETTER,"Dans la mesure où ce serait le cas, il nous apparaît important de considérer ces éléments comme générateurs d’une plus value pour la mise en valeur du site.",fr
126,citizen_sub_8b12,LETTER,Mémoire du Conseil des monuments et sites du Québec et de l’,fr
127,citizen_sub_8b12,LETTER,Association québécoise pour le patrimoine industriel,fr
128,citizen_sub_8b12,LETTER,Compte tenu des sections précédentes qui composent ce mémoire,fr
129,citizen_sub_8b12,LETTER,", nous énonçons ici une série de recommandations en vrac qui regroupent des pistes d’intervention et de mise en œuvre.",fr
130,citizen_sub_8b12,LETTER,"• Veiller à ce que les interventions privilégiées par la Société du Havre et d’éventuel(s) promoteur(s) garantissent la conservation de l’intégrité (historique, architecturale, contextuelle et de matérialité) de l’ensemble du complexe de la New City Gas Company (cadre bâti et site)(se référer à la section 3, pp. 6‐7).",fr
131,citizen_sub_8b12,LETTER,"Dans ce sens, effectuer au préalable des études patrimoniales qui évalueraient différentes options d’intervention visant la mise en valeur des installations de l’ancienne New City Gas Company (recyclage, interprétation, promotion, requalification, etc.).",fr
132,citizen_sub_8b12,LETTER,"En vertu de la Loi sur les biens culturels (LBC), à l’échelle municipale, citer à titre de monument historique et, à l’échelle provinciale, envisager l’hypothèse de classer le site de la New City Gas Company.",fr
133,citizen_sub_8b12,LETTER,"L’adoption de telles mesures permettraient de formaliser légalement les engagements du(des) propriétaire(s) et du(des) promoteur(s) en matière de protection et de mise en valeur patrimoniales et pourraient également donner droit à une aide financière et technique (LBC, L.R.Q., c.B‐4).",fr
134,citizen_sub_8b12,LETTER,"Afin que la ville de Montréal puisse effectuer un contrôle et un suivi plus serré des décisions et des opérations entourant le projet, favoriser l’élaboration d’un PPU qui soit en amont des actions planifiées et entreprises par la Société du Havre et d’(un) éventuel(s) promoteur(s).",fr
135,citizen_sub_8b12,LETTER,"Dans le cas où Montréal désirerait s’inspirer du PPU (programme particulier d’urbanisme) de Griffintown déjà existant, il serait souhaitable de revoir les intentions de démolition énoncées concernant certains bâtiments appartenant au complexe de la New City Gas Company.",fr
136,citizen_sub_8b12,LETTER,"Ce document prévoyait la préservation de deux bâtiments seulement (PPU Griffintown, p. 41).",fr
137,citizen_sub_8b12,LETTER,• Jeter les bases d’un partenariat novateur en matière de financement.,fr
138,citizen_sub_8b12,LETTER,La restauration récente du château d’eau en forme de pinte de lait géante de l’ancienne laiterie Guaranteed Pure,fr
139,citizen_sub_8b12,LETTER,Milk est un exemple éloquent.,fr
140,citizen_sub_8b12,LETTER,"Dans ce dossier, Héritage Montréal a initié un partenariat financier avec certains intervenants issus du secteur privé, notamment avec la Fédération des producteurs de lait du Québec.",fr
141,citizen_sub_8b12,LETTER,"Ainsi, on pourrait imaginer l’adoption de mesures similaires avec Gaz Métropolitain ou encore avec Hydro‐Québec pour la conservation de l’ensemble de la New City Gas Company.",fr
142,citizen_sub_8b12,LETTER,Mémoire du Conseil des monuments et sites du Québec et de l’Association québécoise pour le patrimoine industriel,fr
143,citizen_sub_8b12,LETTER,"Atelier B.R.I.C. (2007), Secteur de planification détaillée de Griffintown.",fr
144,citizen_sub_8b12,LETTER,"Principes d’intervention pour la conservation, la mise en valeur et le développement du secteur, Montréal.",fr
145,citizen_sub_8b12,LETTER,"Conseil du patrimoine de Montréal (2007), Avis.",fr
146,citizen_sub_8b12,LETTER,"Numéro de dossier A07‐SO‐01, projet de développement «",fr
147,citizen_sub_8b12,LETTER,"Le Village Griffintown », Montréal, consulté en ligne le 3 janvier 2010 :",fr
148,citizen_sub_8b12,LETTER,"http://ville.montreal.qc.ca/portal/page?_pageid=2980,3122577&_dad=portal&_schema=PORTAL Héritage Montréal (2009), La New City Gas, consulté en ligne le 3 janvier 2010 : http://www.heritagemontreal.org/fr/la‐new‐city‐gas/",fr
149,citizen_sub_8b12,LETTER,"Loi sur les biens culturels, (L.R.Q., c.B‐4) Luc Noppen et Lucie K. Morisset (1996), Nous et les autres: la formation des espaces identitaires au Québec et ailleurs, Sainte‐Foy : Célat, Presses de l'Université Laval.",fr
150,citizen_sub_8b12,LETTER,"Patri‐Arch (2007), Planification détaillée du secteur Griffintown :",fr
151,citizen_sub_8b12,LETTER,"Analyse du cadre bâti, synthèse, Ville de Montréal : service de la mise en valeur du territoire et du patrimoine, division patrimoine et toponymie.",fr
152,citizen_sub_8b12,LETTER,"(2009), Rapport‐Révision 3‐Projet Bonaventure",fr
153,citizen_sub_8b12,LETTER,", Volet caractérisation environnementale, Impacts vibratoires sur le bâtiment de la New City Gas situé au 172 rue Dalhousie, Montréal.",fr
154,citizen_sub_8b12,LETTER,"Ville de Montréal (2004), Plan d’urbanisme, Partie II :",fr
155,citizen_sub_8b12,LETTER,"Chapitre d’arrondissement du Sud‐Ouest, Montréal, consulté en ligne le 3 janvier 2010 : http://ville.montreal.qc.ca/portal/page?_pageid=2761,3096665&_dad=portal&_schema=PORTAL Ville de Montréal (2008), Programme particulier d’urbanisme.",fr
156,citizen_sub_8b12,LETTER,"Griffintown secteur Peel‐ Wellington, Version préliminaire, Montréal, consulté en ligne le 3 janvier 2010 : http://ville.montreal.qc.ca/portal/page?_pageid=81,13491985&_dad=portal&_schema=PORTAL Mémoire du Conseil des monuments et sites du Québec et de l’Association québécoise pour le patrimoine industriel",fr
