,file,speaker,sentence,lang
60,citizen_sub_8b3,LETTER,"On pourrait la contrer en réservant une bonne proportion des terrains pour y développer 39 % de logements sociaux (soit dans la même proportion qu’il y a de ménages locataires de Montréal consacrant plus de 30 % de leur revenu pour se loger) et en limitant la hauteur des nouveaux immeubles à la même que celles des bâtisses actuelles des quartiers riverains, à l’est et à l’ouest.",fr
61,citizen_sub_8b3,LETTER,Sûrement pas pour les familles...,fr
62,citizen_sub_8b3,LETTER,"Depuis quelques années déjà, la mairie de Montréal se désole de l’exode des familles vers les banlieues.",fr
63,citizen_sub_8b3,LETTER,Il y a de quoi;,fr
64,citizen_sub_8b3,LETTER,"une ville sans enfants, c’est triste à mourir.",fr
65,citizen_sub_8b3,LETTER,"Mais ce n’est guère surprenant qu’elles choisissent de partir quand on sait que le taux d’inoccupation des logements de 3 chambres à coucher est toujours en bas en bas de 2 % et que le marché ne construit à peu près que des petits logements dans des grands ensembles, principalement pour les personnes âgées fortunées.6 Là encore, on aurait pu espérer que la Ville profite de l’occasion pour développer un projet attrayant pour ces familles.",fr
66,citizen_sub_8b3,LETTER,Et pourtant... L’environnement proposé dans le « Quartier Bonaventure » est à l’opposé de ce qu’elles recherchent.,fr
67,citizen_sub_8b3,LETTER,"Avec des immeubles résidentiels de 7, 8, voire 20 et 30 étages",fr
68,citizen_sub_8b3,LETTER,", on pense plutôt aux développements récents dans l'Ouest canadien qui, s’ils ont fait la fortune des investisseurs et des spéculateurs, ont chassé nombre de ménages à faible et à modeste revenus des centres-villes.",fr
69,citizen_sub_8b3,LETTER,"Pour d’autres, ces tours rappelleront les HLM européens d’après guerre, tant décriés, que les villes s’évertuent aujourd’hui à remplacer par des maisons de plus petites tailles, avec des espaces publics à dimension humaine.",fr
70,citizen_sub_8b3,LETTER,"Est-il nécessaire de rappeler qu’il existe une alternative entre le modèle de développement énergivore des banlieues, avec ses chapelets de bungalows, d’autoroutes et de centres d’achats, et celui, en hauteur, du centre-ville?",fr
71,citizen_sub_8b3,LETTER,"Un modèle de développement qui, jusqu’à présent, a distingué Montréal de Toronto, Boston ou New York, avec ses « plex », ses escaliers en colimaçons et ses rues bordées d’arbres.",fr
72,citizen_sub_8b3,LETTER,Un type d’aménagement qui serait tout à fait en continuité avec la trame actuelle du Faubourg aux Récollets et de Griffintown.,fr
73,citizen_sub_8b3,LETTER,"Chose certaine, pas besoin d’être devin pour prévoir qu’on n’attirera pas de familles dans ce secteur en faisant débouler le centre-ville jusqu’aux rives du Saint-Laurent.",fr
74,citizen_sub_8b3,LETTER,Une stratégie d’inclusion appliquée quand ça tente...,fr
75,citizen_sub_8b3,LETTER,"En 2007, lorsqu’elle a dressé son premier bilan de la mise en œuvre de sa Stratégie d’inclusion de logements abordables, la Ville s’est enorgueillie d’avoir contribué à la réalisation d’au moins 15 % de logements sociaux et 15 % de logements dits abordables sur l’ensemble des grands développements 6 SCHL;",fr
76,citizen_sub_8b3,LETTER,Rapport sur le marché locatif —,fr
77,citizen_sub_8b3,LETTER,Une « carte postale »... ou un milieu de vie ?,fr
78,citizen_sub_8b3,LETTER,"» (suite) résidentiels.7 Pour y parvenir, elle a déployé tous les efforts pour convaincre les développeurs privés, au nom de la mixité sociale.",fr
79,citizen_sub_8b3,LETTER,"On aurait pu s’attendre à ce qu’elle en fasse pareillement dans le cadre du projet « Bonaventure », d’autant qu’elle en sera le maître d’œuvre.",fr
80,citizen_sub_8b3,LETTER,"Et pourtant... La Ville prévoit n’imposer sa Stratégie d’inclusion qu’aux seuls développeurs des terrains municipaux, c’est-à-dire sur les terrains qui constituent l’emprise actuelle de l’autoroute.",fr
81,citizen_sub_8b3,LETTER,"Ainsi, à peine 120 des 2000 logements planifiés dans le secteur seront des logements coopératifs et sans but lucratif destinés à des ménages à faible et à modeste revenus, et de ceux-là, seulement 60 ménages ayant un besoin impérieux d’une aide financière au logement bénéficieront d’une subvention de supplément au loyer...",fr
82,citizen_sub_8b3,LETTER,"Comment admettre qu’on vise si peu, dans un contexte de rareté de logements et de croissance des besoins, particulièrement sur les sites publics payés à même les taxes des contribuables?",fr
83,citizen_sub_8b3,LETTER,L’usage que la Ville fera de ses terrains dans le projet Bonaventure est de ce point de vue un véritable gaspillage de ressources et de fonds publics.,fr
84,citizen_sub_8b3,LETTER,Réparer les erreurs du passé ou les reproduire?,fr
85,citizen_sub_8b3,LETTER,La disparition de l’autoroute Bonaventure aurait pu être l’occasion de réparer les erreurs du passé.,fr
86,citizen_sub_8b3,LETTER,"Bonaventure, Ville-Marie et l’échangeur",fr
87,citizen_sub_8b3,LETTER,"ont tous été bâtis en rasant des grands pans de vieux quartiers où vivaient les descendants de ceux qui avaient construit le pont Victoria, de ceux et de celles qui avaient trimé dans les usines du premier parc industriel canadien, le Canal Lachine.",fr
88,citizen_sub_8b3,LETTER,"Ces infrastructures ont laissé des blessures dont le Sud-Ouest n’est pas encore remis, sans compter que sa population subit, soir et matin, le déferlement de milliers de véhicules en provenance des banlieues sud et ouest.",fr
89,citizen_sub_8b3,LETTER,Il serait juste que la démolition de Bonaventure et son remplacement par un boulevard urbain participe à améliorer leurs conditions de vie et de logement et non le contraire.,fr
90,citizen_sub_8b3,LETTER,"Au final, ce projet comporte de nombreuses incongruités, voire des aberrations urbanistiques.",fr
91,citizen_sub_8b3,LETTER,Il manque aussi terriblement d’ambition puisqu’il passe à côté d’une occasion rare de corriger la situation de ménages montréalais mal-logés et de répondre aux besoins des familles.,fr
92,citizen_sub_8b3,LETTER,On doit également s’interroger sur l’approche de consultation « par petits bouts » que la Ville adopte trop fréquemment.,fr
93,citizen_sub_8b3,LETTER,"En ne permettant pas à la population de se positionner d’entrée de jeu sur l’ensemble du projet et ses 3 phases de réalisation, sur les choix stratégiques à faire en matière de transport, d’aménagement urbain et d’usage des terrains publics et privés, on ne lui permet pas d’imaginer un développement durable pour ce secteur névralgique de Montréal, qu’on veut pour nos enfants et leurs familles.",fr
94,citizen_sub_8b3,LETTER,"En fait, on condamne la population à réécrire le plan directeur d’aménagement à la petite semaine.",fr
95,citizen_sub_8b3,LETTER,inclusion de logements abordables dans les nouveaux projets résidentiels : avancement de sa mise en œuvre;,fr
96,citizen_sub_8b3,LETTER,Une « carte postale »... ou un milieu de vie ?,fr
97,citizen_sub_8b3,LETTER,"La réfection de Bonaventure offre une occasion à ne pas rater de réduire l’afflux de véhicules dans le Sud-Ouest et le centre-ville, d’y améliorer le cadre de vie des populations actuelles et de celles qui s’y installeront.",fr
98,citizen_sub_8b3,LETTER,"Mais pour cela, il faut revoir le projet de fond en comble.",fr
99,citizen_sub_8b3,LETTER,"• Que la Ville retourne d’abord à sa table à dessin pour élaborer un projet « durable » proposant un cadre de vie en phase avec les attentes des familles et non calqué sur le centre-ville, soit :",fr
100,citizen_sub_8b3,LETTER,"- un projet beaucoup moins dense, avec des immeubles moins hauts, en harmonie avec le bâti existant des alentours, où l‘on pourra mieux contrôler la valeur des terrains et les coûts de construction et qui propose entre autres un cadre de vie attrayant pour les familles désirant se rapprocher des services, à un prix vraiment abordable;",fr
101,citizen_sub_8b3,LETTER,"- un projet participant à une réduction beaucoup plus importante du nombre de voitures entrant dans le nouveau quartier, dans le Sud-Ouest et dans le centre-ville, avec une amélioration plus structurante du transport en commun (exemple : ajout de nouvelles infrastructures pour les trains de banlieues;",fr
102,citizen_sub_8b3,LETTER,nouvelles infrastructures pour le réseau local de surface;,fr
103,citizen_sub_8b3,LETTER,"Qu’en matière de construction résidentielle, la Ville priorise les besoins pressants des ménages montréalais mal-logés et des requérants de HLM :",fr
104,citizen_sub_8b3,LETTER,- en réservant ses terrains au développement de nouveaux logements sociaux,fr
105,citizen_sub_8b3,LETTER,"- et en imposant l’inclusion de logements sociaux sur les sites privés appelés à être redéveloppés, dans toutes les phases du projet et dans les secteurs avoisinants",fr
106,citizen_sub_8b3,LETTER,", cela à la hauteur des besoins des locataires montréalais.",fr
