,file,speaker,sentence,lang
30,citizen_sub_8b4,LETTER,"Le Grand Sud-Ouest de Montréal c’est aussi un nombre impressionnant de commerçants, petits et grands, qui comptent sur la disponibilité d’un réseau autoroutier de proximité et d’échangeurs faciles d’accès, fluide et sécuritaire pour leur amener la clientèle dont ils ont besoin pour assurer la profitabilité de leurs opérations.",fr
31,citizen_sub_8b4,LETTER,"Le Grand Sud-Ouest de Montréal c’est encore des milliers de professionnels et de travailleurs qui attirés par ses nombreux accès au réseau routier de Montréal, par son service de transport public des plus sécuritaires au monde (Métro et autobus) et par la très grande qualité de vie qu’il a à leur offrir, s’y sont installés avec leurs familles.",fr
32,citizen_sub_8b4,LETTER,"Le Grand Sud-Ouest c’est aussi une population étudiante importante, composer d’adolescents et d’adultes, qui ont choisi de faire soit des études universitaires à l’École de Technologie Supérieure (arrondissement Sud-Ouest) ou encore collégiales de jour ou de soir au C.É.G.E.P. André",fr
33,citizen_sub_8b4,LETTER,Laurendeau (arrondissement LaSalle).,fr
34,citizen_sub_8b4,LETTER,"Il y a aussi les autres étudiants, tout aussi nombreux, qui fréquentent régulièrement une des nombreuses institutions scolaires privées ou publiques, de niveau secondaire et primaire de langue française et anglaise, ou encore de formation professionnelle du grand Sud-Ouest de Montréal.",fr
35,citizen_sub_8b4,LETTER,"La CCISOM ne prétend pas parler au nom de toutes ces personnes, mais c’est en tenant compte des intérêts de celles-ci et principalement des entreprises, des industries et des commerçants membres qu’elle représente qu’elle dépose ce mémoire sur le projet de Réaménagement de l’Autoroute Bonaventure.",fr
36,citizen_sub_8b4,LETTER,La Chambre de Commerce et d'industrie du Sud-Ouest de Montréal accueille avec enthousiasme le projet de réaménagement de l’autoroute Bonaventure.,fr
37,citizen_sub_8b4,LETTER,"Elle croit, tout comme ses concepteurs et plusieurs intervenants dans le projet de Réaménagement de l’Autoroute Bonaventure, que le portrait du transport à Montréal au cours des prochaines années et des décennies à venir sera bien différent de celui que l’on connaît aujourd’hui.",fr
38,citizen_sub_8b4,LETTER,Le projet de Réaménagement de l’Autoroute Bonaventure,fr
39,citizen_sub_8b4,LETTER,– Mémoire de la CCISOM 2Jeudi 7 janvier 2010,fr
40,citizen_sub_8b4,LETTER,"Il n’est donc pas étonnant de constater que le projet de Réaménagement de l’Autoroute Bonaventure est à l’image non seulement de gens d’aujourd'hui, mais aussi des générations qui nous suivent, des générations qui ont une vision encore plus environnementale de la Ville de Montréal et qui veulent faire des choix plus écologiques dans leur manière de vivre et de se transporter en milieu urbain.",fr
41,citizen_sub_8b4,LETTER,"Le projet de Réaménagement de l’Autoroute Bonaventure est aussi à l’image de la vitalité économique de la grande région Montréalaise et plus principalement du Grand Sud-Ouest de Montréal, à l’image des tendances en matière de développement durable et à l’image des actions positives et constructives qui ont été prises afin de mieux répondre aux préoccupations environnementales et créer un véritable et enviable milieu de vie urbain.",fr
42,citizen_sub_8b4,LETTER,"LE DEVELOPPEMENT ECONOMIQUE Ceci étant dit, compte tenu des préoccupations et de l’expérience de la Chambre de commerce et d’industrie du Sud-Ouest de Montréal, c’est principalement sous l’angle du développement économique que nous désirons apporter notre point de vue.",fr
43,citizen_sub_8b4,LETTER,"Comme tout projet du genre, le projet du Quartier Bonaventure comporte des coûts et des risques pour les administrations et les citoyens, ainsi que des désagréments liés aux travaux nécessaires, autant pour les riverains que pour les utilisateurs actuels de la portion d’autoroute que le projet vise à transformer.",fr
44,citizen_sub_8b4,LETTER,"Notre objectif est de comparer ces coûts, ces risques et ces désagréments, que plusieurs évoqueront en détails soient en votre présence ou dans différents mémoires, aux avantages que la réalisation de ce projet pourrait conférer à Montréal, et en particulier aux résidents, travailleurs et commerçants des quartiers environnants.",fr
45,citizen_sub_8b4,LETTER,"Les avantages économiques sont nombreux, et ils s’ajoutent à d’autres avantages plus intangibles comme la beauté d’une entrée prestigieuse au cœur de la ville, le caractère distinctif du design et de l’éclairage urbain, la diminution du bruit, de la pollution atmosphérique et des manquements à l’esthétisme.",fr
46,citizen_sub_8b4,LETTER,"Nous nous limiterons, pour notre part aux aspects quantifiables du projet, ceux qui se mesurent, se calculent et que l’on peut insérer dans son chiffrier.",fr
47,citizen_sub_8b4,LETTER,"Essentiellement, nous cherchons à répondre aux questions suivantes : 1.",fr
48,citizen_sub_8b4,LETTER,"L’économie montréalaise profitera-t-elle de cet investissement, et suffisamment pour pallier les risques et les coûts de renoncement?",fr
49,citizen_sub_8b4,LETTER,"La Ville de Montréal, le Sud-Ouest de Montréal et les gouvernements supérieurs y trouvent-ils leur compte sur le plan économique?",fr
50,citizen_sub_8b4,LETTER,Le projet de Réaménagement de l’,fr
51,citizen_sub_8b4,LETTER,se résume essentiellement à des dépenses publiques qui permettront par la suite à des investissements privés de se réaliser.,fr
52,citizen_sub_8b4,LETTER,"Habituellement, des travaux de cette ampleur sur des infrastructures existantes comportent assez peu de retombées au-delà de celles induites par l’embauche des travailleurs affectés aux travaux.",fr
53,citizen_sub_8b4,LETTER,"Si on avait simplement décidé de retaper la portion surélevée et vieillissante de l’autoroute Bonaventure, en consolidant les piliers et en restaurant des parties du tablier, la Ville",fr
54,citizen_sub_8b4,LETTER,Le projet de Réaménagement de l’Autoroute,fr
55,citizen_sub_8b4,LETTER,– Mémoire de la CCISOM 3Jeudi 7 janvier 2010 aurait dû consacrer 45 millions de dollars pour gagner une décennie supplémentaire avant de procéder à la reconstruction complète de l’autoroute.,fr
56,citizen_sub_8b4,LETTER,"Or, de tels travaux n’auraient fait que prolonger inutilement le statu quo.",fr
57,citizen_sub_8b4,LETTER,"En bout de ligne, les quartiers riverains se retrouveraient tout aussi enclavés que maintenant, la même zone urbaine bien située serait tout aussi déstructurée, les transports collectifs toujours aussi limités.",fr
58,citizen_sub_8b4,LETTER,Nous n’aurions rien gagné sinon un répit de dix ans avant de devoir tout reconstruire pour plus de 100 millions de dollars d’ici 2030 au plus tard.,fr
59,citizen_sub_8b4,LETTER,"Même les revenus d’impôt additionnels tirés des travailleurs affectés au chantier nous échapperaient, étant destinés aux paliers provincial et fédéral.",fr
60,citizen_sub_8b4,LETTER,"Notre économie n’y gagnerait rien non plus : au bout du compte, la valeur des travaux, un gain pour l’activité économique, serait neutralisée par la valeur des emprunts nécessaires pour les réaliser, dont les contribuables montréalais feront les frais.",fr
61,citizen_sub_8b4,LETTER,"Or, le projet de Réaménagement de l’Autoroute Bonaventure et soumis à l’étude est différent et distinctif.",fr
62,citizen_sub_8b4,LETTER,"De par sa nature, il aura pour conséquence de retisser ensemble des quartiers isolés et de générer des opportunités pour de nouveaux développements résidentiels et commerciaux.",fr
63,citizen_sub_8b4,LETTER,"Transformer l’autoroute Bonaventure en boulevard urbain et en réaménager les espaces riverains coûtera essentiellement la même chose, sur un horizon de 40 ans, que le maintien du statu quo, compte tenu de l’âge avancé de l’autoroute.",fr
64,citizen_sub_8b4,LETTER,La grande différence se situe au niveau des investissements privés rendus possibles par le choix de la nouvelle approche.,fr
65,citizen_sub_8b4,LETTER,"Comme le montrent bien les cartes et les maquettes, le projet permettra de bâtir de nouvelles unités résidentielles dans des secteurs présentement occupés par des terrains sous-exploités et des servitudes publiques.",fr
66,citizen_sub_8b4,LETTER,Le potentiel immédiat est impressionnant.,fr
67,citizen_sub_8b4,LETTER,"Tout d’abord, il faut compter les nouvelles unités dans la portion centrale de la nouvelle autoroute urbaine, et le développement additionnel plus au Sud, dans le secteur de la Commune.",fr
68,citizen_sub_8b4,LETTER,"Non seulement ces édifices vont améliorer le paysage urbain et conférer sa signature à un tout nouveau quartier muni d’une superbe place publique, ils devraient générer des investissements privés de 567 millions de dollars au cours de la prochaine décennie.",fr
69,citizen_sub_8b4,LETTER,Le réaménagement du viaduc ferroviaire du CN permettra de plus de dégager des espaces commerciaux distinctifs et forts bien situés.,fr
70,citizen_sub_8b4,LETTER,"Toutefois, la part du lion des investissements privés se retrouvera de part et d’autre de la nouvelle entrée sur le centre-ville, dans le Faubourg des Récollets et le quartier Griffintown, réparti entre les arrondissements Sud-Ouest et Ville-Marie.",fr
71,citizen_sub_8b4,LETTER,La transformation de l’axe Bonaventure permettra la mise en valeur de terrains vacants ou sousexploités dans tout ce périmètre et contribuera au désenclavement de l’arrondissement SudOuest de Montréal.,fr
72,citizen_sub_8b4,LETTER,"En tout et partout, c’est plus d’un milliard et demi d’investissements privés qui seront générés par le projet.",fr
73,citizen_sub_8b4,LETTER,"En ajoutant les coûts liés à l’aménagement du corridor Dalhousie pour les autobus aux coûts de la transformation de l’autoroute à proprement parler, l’investissement public total est de 228 millions.",fr
74,citizen_sub_8b4,LETTER,"C’est donc dire que 6,70$ d’investissements privés seront générés pour chaque dollar d’investissement public consenti.",fr
75,citizen_sub_8b4,LETTER,"Il s’agit là d’un excellent ratio pour des projets de réaménagement urbain, si on le compare à celui du réaménagement du secteur Docklands à Londres (ratio de 4$ pour 1), au projet Waterfront à Toronto (3) ou encore la Le projet de Réaménagement de l’Autoroute Bonaventure",fr
76,citizen_sub_8b4,LETTER,– Mémoire de la CCISOM 4Jeudi,fr
77,citizen_sub_8b4,LETTER,7 janvier 2010 revitalisation du Vieux-Port de Montréal (3),fr
78,citizen_sub_8b4,LETTER,Un si bon ratio en comparaison de trois projets qui font aujourd’hui l’unanimité indique à quel point le développement de cette partie de la ville a souffert de la présence de l’autoroute actuelle.,fr
79,citizen_sub_8b4,LETTER,"De fait, le ratio serait de dix pour un si on excluait les coûts du corridor Dalhousie, qui se justifie en soi par sa contribution notable aux objectifs de transfert modal qui son au cœur des politiques de transport de la Ville et des gouvernements supérieurs.",fr
80,citizen_sub_8b4,LETTER,"Or, il s’agit là d’une estimation conservatrice basée sur les plans proposés et prévus.",fr
81,citizen_sub_8b4,LETTER,"Les nouveaux hôtels, restaurants et boutiques susceptibles de s’établir à proximité pour desservir le plus grand nombre de résidents et de visiteurs ne font pas partie de l’équation, mais sont néanmoins de réelles possibilités, comme en fait foi l’expérience du Quartier international de Montréal.",fr
82,citizen_sub_8b4,LETTER,C’est sans compter l’effet d’entraînement sur le quartier Griffintown et d’autres îlots situés entre Griffintown et le pont Victoria.,fr
83,citizen_sub_8b4,LETTER,"Quoi qu’il en soit, la valeur ajoutée du projet est estimée à un milliard de dollars.",fr
84,citizen_sub_8b4,LETTER,On parle ici d’une création d’emploi équivalente à 23 000 personnes/années durant la phase des travaux.,fr
85,citizen_sub_8b4,LETTER,"Par la suite, il faut prévoir l’ajout de 5 000 emplois durables par année dans le secteur à terme en raison du développement résidentiel et commercial.",fr
86,citizen_sub_8b4,LETTER,Aucun de ces emplois ne serait créé dans le contexte de travaux se limitant à restaurer l’infrastructure existante.,fr
87,citizen_sub_8b4,LETTER,"Pour la Ville de Montréal, il ne fait pas de doute que le jeu en vaut la chandelle.",fr
88,citizen_sub_8b4,LETTER,"Sous l’angle budgétaire, l’administration municipale devra débourser 228 millions, mais prévoit tirer des revenus additionnels de près de 340 millions au cours des vingt prochaines années, tout en évitant sur cette période de débourser les 145 millions autrement nécessaires au maintien du statu quo.",fr
89,citizen_sub_8b4,LETTER,"La Ville prévoit récupérer en revenus additionnels son investissement initial sur une période de neuf ans, ce qui est excellent pour des projets d’infrastructure – et ce, à un taux de risque acceptable.",fr
90,citizen_sub_8b4,LETTER,Pour illustrer à quel point c’est un bon coup pour la Ville – considérons seulement les revenus associés à la reconversion des terrains dont la ville est propriétaire.,fr
91,citizen_sub_8b4,LETTER,Près de 30 000 mètres carrés sont présentement propriété de la ville dans l’axe de l’Autoroute Bonaventure.,fr
92,citizen_sub_8b4,LETTER,"Il s’agit de mètres carrés qui doivent être entretenus, qui ne rapportent rien, qui défigurent trois quartiers, et qui se retrouvent dans cette situation uniquement en raison de l’autoroute.",fr
93,citizen_sub_8b4,LETTER,"La vente de ces terrains à des promoteurs privés et les taxes de bienvenue qui accompagneront le développement rapporteront pas moins de 65 millions de dollars à la Ville, et ce à brève échéance.",fr
94,citizen_sub_8b4,LETTER,", rares sont les projets d’infrastructure qui promettent autant de retombées économiques positives sur un horizon aussi court.",fr
95,citizen_sub_8b4,LETTER,"Prolonger le statu quo encore vingt ans, l’alternative forcée à l’abandon du projet à l’étude, nous coûterait presque aussi cher et priverait une génération de Montréalais d’une formidable opportunité de création de richesse, de qualité de vie et de fierté.",fr
96,citizen_sub_8b4,LETTER,"Ce projet est non seulement le premier pas vers la reconquête des rives de Montréal par les Montréalais, c’est un formidable tonique à la revitalisation de tout un secteur qui appartient par la géographie et l’histoire au cœur vibrant de Montréal et du secteur couvert par la Chambre de commerce et d’industrie du Sud-Ouest de Montréal.",fr
97,citizen_sub_8b4,LETTER,Le projet de Réaménagement de l’,fr
98,citizen_sub_8b4,LETTER,– Mémoire de la CCISOM 5,fr
