,speaker,sentence,lang
22,LETTER,"En bref, ce que propose la Société du Havre, c’est de transformer ce tronçon d’autoroute de plus ou moins 1 km en boulevard urbain à huit voies et de créér un corridor exclusif pour le transport en commun dans l’axe de la rue Dalhousie, ce qui permettrait de dégager quelque 24 000 m2 d’espace constructible entre les deux axes du nouveau boulevard plus ou moins situés dans les emprises des rues Duke (direction nord) et Nazareth (direction sud).",fr
23,LETTER,"Le promoteur propose toute une série d’intervention visant à faire de ce nouveau corridor une entrée de ville « prestigieuse » et conviviale, et de s’inscrire dans une perspective de revitalisation et de requalification amorcée depuis plusieurs années autour de l’ÉTS, de la cité du multimédia, du canal de Lachine et de Griffintown.",fr
24,LETTER,"Intérêt du RESO pour le projet Depuis ses tout début, le RESO s’intéresse aux interventions d’aménagement urbain sur le territoire du Sud-Ouest avec la préoccupation qu’elles contribuent à la revitalisation économique et sociale de la communauté du Sud-Ouest et à l’amélioration des conditions et de la qualité de vie de ses résidants.",fr
25,LETTER,"À de multiples occasions, le RESO a fait ressortir le défi de retisser des liens entre le Sud-Ouest et le Vieux-Montréal.",fr
26,LETTER,La fracture urbaine créée par la construction du viaduc ferroviaire puis de l’autoroute Bonaventure a été maintes fois déplorée et des propositions plus modestes ont été faites pour favoriser plus de fluidité entre ces deux secteurs de la ville.,fr
27,LETTER,Mentionnons simplement la proposition de renforcer la vocation commerciale de la rue Notre-Dame 3 Mémoire du RESO sur le projet Quartier Bonaventure,fr
28,LETTER,"pour les visiteurs du canal de Lachine dans le Plan de développement récréotouristique du Sud-Ouest (2001) et la proposition de corridor culturel sur la rue Ottawa entre la Fonderie Darling et le site des Postes (maintenant les Bassins du nouveau Havre) proposé par la Cité des artistes, reprise par un collectif d’organismes culturels de Griffintown et appuyée par le RESO (2004-2008)",fr
29,LETTER,". Depuis la création de la Société du Havre, le RESO a participé activement aux processus de consultation, de concertation et de rétroaction menés par la Société, et s’est montré globalement favorable aux objectifs de réaménagement et de redéveloppement proposé par la Société.",fr
30,LETTER,"Commentaires sur le projet Démarche de concertation et de consultation Tout d’abord, nous tenons à souligner les efforts remarquables de la Société du Havre pour informer, consulter et prendre en considération les attentes et les préoccupations des multiples intervenants concernés par la mission, les objectifs et les projets de la Société.",fr
31,LETTER,Il s’agit là d’une valeur intrinsèque qui au départ constitue à notre avis le premier facteur de succès d’un projet d’envergure comme celui proposé par la Société.,fr
32,LETTER,"Le fait de soumettre le projet à la consultation publique constitue également un geste volontaire audacieux compte tenu de la complexité des enjeux, mais qui ne peut que conduire à une bonification du projet.",fr
33,LETTER,C’est dans cet esprit constructif que le RESO aborde le projet de la phase 1 du réaménagement de l’autoroute Bonaventure.,fr
34,LETTER,"Le concept : rénover ou réaménager Fondamentalement, l’idée de démolir une infrastructure autoroutière aboutissant presqu’au cœur du centre-ville pour la transformer en boulevard mieux intégré à la trame urbaine et permettant de retisser et de requalifier des quartiers plus ou moins déstructurés est très bien accueillie par le RESO.",fr
35,LETTER,"Dans un contexte urbain aussi proche du centre-ville, il est plus que légitime et pertinent de corriger l’effet de déstructuration et de clivage d’une infrastructure autoroutière sur le tissu et le paysage urbain, d’autant plus qu’il s’agit d’une des principales « entrées de ville » de Montréal donnant directement accès au centre-ville.",fr
36,LETTER,Nous adhérons à la logique qu’il est plus souhaitable d’investir dans le réaménagement de cette infrastructure pour libérer un potentiel de développement immobilier susceptible de requalifier cette entrée de ville que d’investir des millions « à fonds perdus » pour entretenir une infrastructure qui n’a plus sa place dans un secteur en pleine transformation et qui de toute façon devra probablement être reconstruite dans une vingtaine d’années.,fr
37,LETTER,"Une entrée de ville à requalifier La notion d’entrée de ville est très séduisante en tant que symbole identitaire pour les dirigeants d’une ville, et l’idée de prestige qui y est accolée reflète bien l’importance que la Ville et la Société y accordent.",fr
38,LETTER,L’entrée de ville qui permettait d’établir sur des axes 4 Mémoire du RESO sur le projet Quartier Bonaventure,fr
39,LETTER,"le passage entre le domaine rural, les faubourgs et la ville proprement dite a été mise à mal depuis l’arrivée de l’automobile et plus particulièrement dans la deuxième moitié du XXe siècle, par la dynamique d’étalement urbain fondée sur les infrastructures autoroutières qu’elle a entraînée, au point où les frontières entre les milieux urbain, périurbain et rural sont devenues floues.",fr
40,LETTER,"Dans le contexte d’urbanisation plus ou moins contrôlé en Amérique du Nord, « les entrées de ville sont décrites majoritairement comme des espaces commerciaux en milieu périurbain qui font l’objet de peu de considérations esthétiques.",fr
41,LETTER,"(...) Ce sont aussi des espaces qui se sont multipliés depuis les années 50, avec l’essor de la banlieue, qui s’est accompagné d’une dépendance croissante à l’automobile.",fr
42,LETTER,"Il y a donc eu développement rapide et souvent incontrôlé, mal planifié.",fr
43,LETTER,"De plus, le développement autoroutier, par le peu de contacts ou de relations qu’il permet avec les abords immédiats, contribue à créer une ségrégation entre deux domaines : celui de l’infrastructure et celui des espaces urbains traversés.",fr
44,LETTER,La logique autoroutière impose donc davantage une logique de connexion au réseau et de visibilité qu’une réelle réciprocité avec les milieux traversés »1.,fr
45,LETTER,C’est ce que la Société propose de corriger en transformant l’autoroute actuelle en boulevard urbain et en lui donnant un traitement urbanistique et architectural qui renforce sa fonction identitaire et symbolique.,fr
46,LETTER,L’idée d’améliorer la qualité de « l’expérience visuelle » ou du « parcours d’entrée » qui conduit au centre de la ville est un objectif auquel,fr
47,LETTER,on peut se rallier dans la mesure où tout ne se résume pas à reproduire et renforcer un « pattern » essentiellement associé à la place de l’automobile comme mode de transport et qu’on applique le même principe au parcours qui sera emprunté par le système de transport collectif.,fr
48,LETTER,"Ultimement, nous croyons qu’il est davantage important d’insister sur le développement d’un environnement urbain de grande qualité, inclusif et orienté clairement en fonction des objectifs de développement durable, de transport collectif et de qualité de vie, et ce autant du côté de l’arrondissement Ville-Marie que du côté de l’arrondissement du Sud-Ouest, que sur la notion d’entrée de ville « prestigieuse ».",fr
49,LETTER,"Un quartier à retisser Parmi les objectifs du projet proposé par la Société du Havre, celui de retisser les liens entre deux secteurs fragmentés par l’autoroute nous semble être un des plus intéressants.",fr
50,LETTER,"Tel que nous l’avons souligné en introduction, le RESO a toujours été préoccupé par l’amélioration des liens entre les secteurs à l’est et à l’ouest de l’autoroute.",fr
51,LETTER,"À plusieurs égards, la transformation de l’autoroute en boulevard urbain favorisera une meilleure connexion entre l’est et l’ouest de l’arrondissement.",fr
52,LETTER,"Nous accueillons très favorablement les propositions de la Société pour rendre plus convivial 1 Valois, Nicole et Ludwig Desjardins.",fr
53,LETTER,"Infrastructures routières, logiques d’acteurs et dimension paysagère : le cas des entrées de l’Île de Montréal.",fr
54,LETTER,Communication faite à l’occasion de : Design et projets d’équipements publics,fr
55,LETTER,- 4 et 5 novembre 2004 - Colloque,fr
56,LETTER,http://www.design-pour-tous.info/Infrastructures-routiereslogiques-d-acteurs-et-dimension-paysagere-le-cas-des-entrees-de-l-Ile-de-Montreal.html 5 Mémoire du RESO sur le projet,fr
57,LETTER,"à travers le nouvel aménagement,",fr
58,LETTER,notamment pour les piétons et les cyclistes,fr
59,LETTER,"Il reste que la barrière du viaduc ferroviaire demeure intimidante et les propositions pour le rendre plus animé et plus transparent, et d’en rendre les traversées plus esthétiques et sécuritaires sont aussi importants pour que la convivialité ne s’arrête pas au viaduc.",fr
60,LETTER,Il faut souhaiter la pleine collaboration du CN pour que la fluidité des liens entre les deux secteurs soit vraiment la plus grande possible.,fr
61,LETTER,"Nous avons été informés par la Société du Havre de son intention de solliciter des subventions pour aménager un « corridor de fraîcheur » dans l’axe est-ouest, entre le faubourg des récollets et Griffintown.",fr
62,LETTER,Une telle intervention serait de nature à bonifier cette fluidité entre l’est et l’ouest du secteur et à « motiver » et encourager des déplacements piétonniers ou cyclistes dans cet axe.,fr
63,LETTER,Nous croyons que ce corridor de fraîcheur devrait être aménagé dans l’axe de la rue Ottawa pour qu’il contribue à la création du corridor culturel que nous évoquions plus haut.,fr
64,LETTER,"D’autre part, le renforcement de la continuité commerciale sur la rue Notre-Dame entre le faubourg des Récollets et Griffintown contribuerait également à bonifier ces liens estouest.",fr
65,LETTER,Il nous semble que l’occupation de l’îlot bordé au nord par la rue Notre-Dame devrait prendre cette préoccupation en considération.,fr
66,LETTER,"Enfin, il est dommage que l’accès et la sortie du tunnel Ville-Marie ne permettent pas de reconnecter les rues Saint-Paul et Saint-Maurice.",fr
67,LETTER,Nous reviendrons plus loin sur cette question.,fr
68,LETTER,"Soutenir la revitalisation amorcée par de multiples acteurs et intervenants Comme nous l’évoquions plus haut,",fr
69,LETTER,les secteur entourant le corridor Bonaventure est en pleine transformation depuis une quinzaine d’années.,fr
70,LETTER,"Amorcée dans les années ’90 par l’implantation de la Cité du multimédia dans le Faubourg des Récollets et de l’École de technologie supérieure dans l’ancienne brasserie O’Keefe dans Griffintown, la transformation s’est poursuivie par la réouverture du canal de Lachine à la navigation de plaisance, le dégagement du bassin Peel et l’aménagement du quartier international dans les années 2000.",fr
71,LETTER,"Ces interventions majeures et structurantes ont amené la Ville à réaménager complètement l’avenue McGill entre St-Jacques et de la Commune et entraîné la multiplication de projets immobiliers mixtes (Griffintown, Bassins du Nouveau Havre et Lowneys) qui en font un des secteurs les plus effervescents de Montréal.",fr
72,LETTER,Le projet de réappropriation de l’autoroute Bonaventure pour en faire un espace mieux intégré à l’environnement urbain du secteur ne peut que contribuer à le rendre encore plus attrayant pour la poursuite de cette revitalisation en autant que les bonnes décisions soient prises dans une perspective à long terme.,fr
73,LETTER,"La revitalisation d’un secteur déstructuré comme celui de l’autoroute Bonaventure doit venir épauler les actions de multiples partenaires déjà fortement engagés dans la revitalisation socio-économique du centre-ville et de ses quartiers connexes, et ce, en servant de catalyseur à de multiples autres projets ou lieux en devenir en périphérie, comme un éventuel corridor culturel sur la rue Ottawa, mais aussi pour assurer l’avenir de biens patrimoniaux comme le bâtiment de la « New City Gas » (172, rue Dalhousie) et l’immeuble « Baron Sport », dont l’intégrité et l’avenir peuvent être menacés par le projet actuel du Quartier Bonaventure et du corridor Dalhousie.",fr
74,LETTER,6 Mémoire du RESO sur le projet,fr
75,LETTER,"– 7 janvier 2010Ce projet, pour être inclusif et rassembleur auprès de multiples intervenants et acteurs publics, privés et communautaires, doit miser sur toutes les potentialités environnantes, et ce de manière à inclure une vision d’avenir pour des bâtiments historiques marginalisés et sous utilisés localisés à proximité.",fr
76,LETTER,"L’avenir du bâtiment de la New City Gas n’a, somme toute",fr
77,LETTER,", pas été pris suffisamment en compte comme potentiel à mettre en valeur dans le projet actuel du Quartier Bonaventure.",fr
78,LETTER,"Pour le RESO, un bâtiment d’une telle valeur historique demeure un « actif » important pour le développement du secteur, sur lequel l’on devra miser tôt ou tard.",fr
79,LETTER,Sa mise en valeur potentielle dans l’axe d’un corridor culturel futur sur la rue Ottawa devrait être considérée à même le projet du Quartier Bonaventure.,fr
80,LETTER,Un axe et des objectifs de transport,fr
81,LETTER,Le projet de la Société du Havre met beaucoup l’accent sur des objectifs de transport s’inscrivant dans une nouvelle logique qui favorise le transport collectif et diminue la place de l’automobile comme moyen de déplacement pendulaire entre la Ville et la banlieue.,fr
82,LETTER,On ne peut qu’applaudir à cet objectif qui reflète bien les objectifs du plan de transport de la Ville de Montréal et répond aux attentes des citoyens montréalais qui ont à composer quotidiennement avec les impacts négatifs d’infrastructures de transport envahissantes et déstructurantes en plein cœur de quartiers densément habités ou appelés à le devenir.,fr
83,LETTER,"Malgré tout, on peut se demander si le projet proposé par la Société se rend jusqu’au bout de cette logique quand on nous présente comme une contrainte incontournable la nécessité d’intégrer les voies d’accès et de sortie du tunnel Ville-Marie, ce qui oblige la Société à proposer un corridor alternatif pour le passage des quelque 1400 autobus qui font quotidiennement la navette entre la rive-sud et le centre-ville.",fr
84,LETTER,"Après avoir étudier 7 scénarios, la Société en vient à la conclusion que ce corridor alternatif et exclusif pour les autobus devrait être localisé sur la rue Dalhousie.",fr
85,LETTER,"D’après les réponses obtenues aux questions du RESO à ce sujet lors des soirées d’information, aucune évaluation d’un scénario de fermeture de ces deux bretelles et de l’intégration de corridors réservés au transport collectif dans les voies du nouveau boulevard urbain n’a été effectuée.",fr
86,LETTER,Il semble que le ministère des Transports n’ait pas voulu envisager cette hypothèse sans que nous ayons pu savoir quels étaient les motifs invoqués.,fr
87,LETTER,"Cette attitude du MTQ nous semble inacceptable, d’autant plus que la solution du corridor Dalhousie présentent plusieurs désavantages :  Un coût estimé à près de 120M$ pour un aménagement qui devrait être temporaire en attendant qu’un système de transport collectif plus efficace soit installé (SLR ou tramway), ce qui pourrait se faire d’ici une dizaine d’années;",fr
88,LETTER," Les nuisances et les impacts appréhendés par des propriétaires d’immeubles (notamment deux immeubles ayant une valeur patrimoniale, la New City Gas et l’édifice abritant le commerce Baron Sports) et des résidants situés sur ou à proximité de la rue Dalhousie;",fr
89,LETTER, La nécessité d’exproprier.,fr
90,LETTER,7 Mémoire du RESO sur le projet,fr
91,LETTER,"un rapport coût/bénéfices extrêmement élevé qui au final entraînera des gains très modestes en terme de transfert modal puisque déjà, les deux-tiers des déplacements dans ce corridor se font par transport collectif",fr
92,LETTER,"D’autre part, la fermeture de l’accès et de la sortie au tunnel Ville-Marie pourrait présenter plusieurs avantages et serait plus cohérente avec les objectifs d’intégration urbaine et de réduction de l’automobile comme mode de transport pendulaire :  Possibilité d’intégrer les voies réservées aux autobus sur les deux axes du nouveau boulevard éliminant ainsi le recours à un corridor alternatif;",fr
93,LETTER," Possibilité de reconnecter les rues Saint-Paul et Saint-Maurice, réduisant ainsi la fracture créée par le viaduc du CN;",fr
94,LETTER, Diminution des investissements requis pour la réalisation du projet;,fr
95,LETTER, Possibilité d’investir les sommes économisées dans la solution à plus long terme (SLR ou tramway).,fr
96,LETTER,"Au final, un projet plus cohérent, une meilleure intégration de toutes les composantes, une plus grande perméabilité de part et d’autre du viaduc du CN, des coûts moins élevés, une plus grande acceptabilité sociale du projet.",fr
97,LETTER,"Dans la logique de la transformation de toute l’autoroute en boulevard urbain, est-il vraiment nécessaire de maintenir le même niveau de connexion avec l’autoroute VilleMarie?",fr
98,LETTER,"D’autant plus que la même entrée et la même sortie sont accessibles à quelque cent mètres de celles qui seraient fermées (accès devant l’ÉTS près de Peel et NotreDame, sortie aboutissant au coin de St-Jacques et Mansfield).",fr
99,LETTER,"De façon générale, on ne peut expliquer la position du MTQ que par une certaine propension à ignorer les enjeux d’intégration et d’aménagement urbains des territoires traversés par les infrastructures routières sous leur juridiction, une opinion que semblent partager Valois et Desjardins : « Pour ce qui est du ministère des Transports, il y a lieu de croire qu’il est très campé dans son rôle de maître d’ouvrage et très centré sur l’implantation et sur l’opération d’infrastructures.",fr
100,LETTER,"On y fait encore très peu d’aménagement, au sens de réciprocité entre planification des infrastructures et territoires traversés.",fr
101,LETTER,"Cette vision très sectorielle du transport tend à changer, mais pour l’instant la séparation entre conception et gestion du réseau et espace public semble prédominer, tout en constituant la source de nombreux problèmes qui nous intéressent ici.",fr
102,LETTER,"Cette attitude empêche également toute pensée des entrées en termes de projet urbain, approche prônée par de nombreux acteurs de l’aménagement rencontrés.",fr
103,LETTER,"» S’il est évident que les façons de « penser la ville » ont définitivement changé ces dernières années, notamment en matière d’aménagement et d’urbanisme mais aussi de transport, il semble que le MTQ n’a pas évolué encore suffisamment dans cette direction.",fr
104,LETTER,"Pour l’instant, le RESO ne prend pas position contre le corridor Dalhousie.",fr
105,LETTER,Nous souhaitons simplement qu’un autre scénario qui nous semble plus cohérent avec la vision préconisée par la Société et comportant plusieurs avantages soit étudié et évalué 8 Mémoire du RESO sur le projet Quartier Bonaventure,fr
106,LETTER,– 7 janvier 2010par le ministère des Transports et la Société du Havre.,fr
107,LETTER,"Une fois tous les éléments sur la table, avec leurs inconvénients et leurs avantages, les citoyens seront davantage en mesure de porter un jugement et d’appuyer les solutions les plus appropriées.",fr
108,LETTER,"Vocation, usages, densité et hauteurs",fr
109,LETTER,"Au plan des vocations et des usages proposés, à première vue, la proposition nous apparaît intéressante.",fr
110,LETTER,"Compte tenu de la nature préliminaire de la proposition à cet égard, il y a encore beaucoup de précisions à apporter pour se faire une opinion finale.",fr
111,LETTER,"Le « mix » résidentiel, bureaux, commercial nous semble pertinent.",fr
112,LETTER,Il faudra voir à terme dans quelles proportions la mixité de fonction proposée coïncidera avec les besoins du marché.,fr
113,LETTER,"Il est clair que dans le contexte de développement effervescent auquel nous référions plus haut, il y a fort à parier que la poursuite du développement du campus de l’ÉTS, de la Cité du multimédia et du Quartier International générera une demande pour des espaces à bureaux et des unités résidentielles.",fr
114,LETTER,"En ce qui concerne la densité et les hauteurs proposées, à priori, et dans la mesure où la viabilité économique du projet le justifie, la proposition nous semble acceptable, quoique nous soyons sensibles aux préoccupations exprimées quant à l’intégration de telles densité et hauteurs dans le paysage urbain environnant.",fr
115,LETTER,Il faudra voir si les scénarios alternatifs sur le plan de l’intégration des voies réservées pour le transport collectif que nous proposons seront effectivement réalisables et dans quelle mesure ils pourraient avoir un impact sur la logique économique du projet avant de nous prononcer définitivement sur ce sujet.,fr
116,LETTER,Inclusion de logements sociocommunautaires et abordables,fr
117,LETTER,L’inclusion de logement sociocommunautaire et abordable dans un projet de cette envergure selon la stratégie de la Ville nous semble essentielle.,fr
118,LETTER,in situ ou hors site?,fr
119,LETTER,"Dans l’état actuel du projet, il ne nous est pas possible de nous prononcer de façon définitive sur cette question.",fr
120,LETTER,"l’inclusion à l’intérieur du projet, d’autant plus qu’il s’agit de propriétés municipales.",fr
121,LETTER,Plus de discussions et d’échanges sur les possibilités concrètes à cet égard devront avoir lieu avec tous les partenaires concernés.,fr
122,LETTER,Aménagement du domaine et des espaces publics et plan de développement de l’art public La proposition fait une bonne place aux espaces publics et aux espaces verts à l’intérieur du territoire d’intervention et propose un ambitieux plan de développement de l’art public pour contribuer à la qualité exceptionnelle des aménagements proposés.,fr
123,LETTER,"Pour assurer une bonne continuité et une bonne harmonisation avec les secteurs limitrophes, il serait bon de planifier des interventions de même nature dans les axes est-ouest à consolider, notamment mais pas exclusivement dans l’axe de la rue Ottawa.",fr
124,LETTER,"À cet égard, l’arrimage avec les interventions planifiées ou à venir des deux arrondissements limitrophes nous semble incontournable et on devrait envisager de 9 Mémoire du RESO sur le projet Quartier Bonaventure",fr
125,LETTER,une signature visuelle et esthétique à tout le secteur au-delà du territoire d’intervention délimité par la Société.,fr
126,LETTER,Il est clair à cette étape préliminaire qu’il est difficile d’estimer avec précision les retombées en termes d’emplois.,fr
127,LETTER,"Selon la proportion des différents usages qui seront réellement implantés sur le site et de leur effet d’entraînement sur l’environnement immédiat, plusieurs centaines d’emplois pourraient être relocalisés ou créés dans le nouveau secteur.",fr
128,LETTER,"Pour le RESO, il demeure essentiel de définir une stratégie pour faire en sorte que le maximum de ces emplois soient accessibles pour la population du SudOuest, combinée à une stratégie pour la préparation et la formation des personnes sans emploi.",fr
129,LETTER,"Fondamentalement, dans ses grands principes et ses objectifs, le projet Bonaventure est un bon projet.",fr
130,LETTER,La façon d’intégrer le transport collectif dans le réaménagement proposé est la principale source de questionnement pour le RESO et plusieurs intervenants.,fr
131,LETTER,"Il y a encore des études et des scénarios à évaluer pour s’assurer que le projet Bonaventure réponde à tous les principes et objectifs mis de l’avant de la façon la plus cohérente, la plus harmonieuse et la plus acceptable possible sur les plans urbanistique, économique, social et environnemental.",fr
132,LETTER,"En résumé, voici nos principales suggestions et recommandations :       Que le scénario de fermeture des deux bretelles permettant d’accéder et de sortir du Tunnel Ville-Marie et de l’intégration de corridors réservés au transport collectif dans les voies du nouveau boulevard urbain soit étudié et évalué par le ministère des Transports en collaboration avec la Société du Havre;",fr
133,LETTER,Que tous les efforts soient faits pour aménager un corridor de fraîcheur dans l’axe de la rue Ottawa pour qu’il contribue à la création du corridor culturel et pour consolider les liens entre le côté est et le côté ouest du corridor Bonaventure;,fr
134,LETTER,Que l’aménagement de l’îlot bordé au nord par la rue Notre-Dame soit conçu pour favoriser la continuité commerciale sur la rue Notre-Dame de part et d’autre du corridor Bonaventure;,fr
135,LETTER,Qu’une discussion soit amorcée à brève échéance avec les acteurs concernés des deux arrondissements touchés par le projet pour définir une stratégie consensuelle pour l’inclusion de logement sociocommunautaire et abordable;,fr
136,LETTER,Que les aménagements des espaces publics et des espaces verts (incluant le plan de développement de l’art public) soit planifié et arrimé avec les deux arrondissements dans un esprit de continuité et d’harmonisation sur l’ensemble du secteur environnant;,fr
137,LETTER,Qu’une stratégie d’embauche locale et de préparation et de formation de la main d’œuvre soit définie et mise en œuvre avec le RESO et les principaux acteurs 10 Mémoire du RESO sur le projet Quartier Bonaventure,fr
138,LETTER, concernés dès que la programmation des espaces à développer sera plus détaillée;,fr
139,LETTER,"Que le projet du Quartier Bonaventure soit conçu non seulement comme une « entrée de ville » mais aussi comme un projet urbain « dans la ville » qui permet de mieux interconnecter les territoires périphériques qui s’y rencontrent sur les plans social, économique, urbanistique, architectural, culturel, etc. Que les bâtiments d’intérêt patrimonial situés dans ou à proximité du secteur d’intervention (notamment la New City Gas et l’édifice «",fr
140,LETTER,Baron sports ») soient non seulement protégés mais également mis en valeur dans le cadre du projet Quartier Bonaventure à titre de référents identitaires et symboliques du nouveau quartier au même titre que la signature visuelle et que le traitement architectural que l’on souhaite donner à l’entrée de ville.,fr
141,LETTER,11 Mémoire du RESO sur le projet,fr
