,speaker,sentence,lang
21,LETTER,"Why are services, such as dry cleaners, restaurants and boutiques more important businesses than self-storage?",en
22,LETTER,"We may not be “sexy” in the eyes of the Society but we do not create garbage, pollution, noise or traffic.",en
23,LETTER,"During our recent meetings, we agreed to work with the Society to upgrade the facade of our buildings.",en
24,LETTER,We are here to stay.,en
25,LETTER,"CONCERNS REGARDING THE PROJECT: Should this project be funded, we are concerned about the access to our business.",en
26,LETTER,"In other words, what steps will the Society undertake to ensure our clients have access to their respective lockers during each development Phase.",en
27,LETTER,We recently endured street closings at both our Murray St. location where the city of Montreal recently repaved the entire street and our Lachine location where the city demolished the overhead pass (1st Avenue).,en
28,LETTER,"In both instances, the access road to our building was completely blocked.",en
29,LETTER,"While the city of Lachine had a detour sign for client’s who were traveling East on HWY 20 and exiting on 1St Avenue, there were no such detour signs for client’s traveling West.",en
30,LETTER,The overhead pass was closed from April 2009 and only reopened in early October 2009.,en
31,LETTER,This closure had a major negative impact on our business.,en
32,LETTER,Finding a city supervisor or outside contractor proved to be equally frustrating as they all refused to provide any information or answer any of our concerns.,en
33,LETTER,"As for our Murray Street location, we also encountered similar problems.",en
34,LETTER,The work lasted more than one month with the entire street closed for over a week and neither did the city nor contractor offer any assistance.,en
35,LETTER,The attitude from the city and contractor was all about executing the work rather then ensuring access to our business or lessening any negative impact to our business.,en
36,LETTER,"Consequently, we are very concerned about access to our five buildings (CV 1, 2, 4, 5, & 6) should the present project be approved.",en
37,LETTER,What assurances or guarantees can the Society provide that contractors and city employees will respect access to all Depotium sites?,en
38,LETTER,"Will there be a designated person who will be tasked to address our concerns during Phase I and ensuing phases, and if so, will this person be accessible?",en
39,LETTER,3. Will the Society have a pool of money (compensation) to off-set blocked access to our business or any negative impact to our business?,en
40,LETTER,"4. Does the Society have a formula or will they prepare a formula to compensate Depotium for any blocked access or negative impact to our business during the individual phases, specifically Phase I?",en
41,LETTER,"If the Society wishes to work with Depotium, why did the Society remove us from their slide show?",en
42,LETTER,Why did the Society talk about redevelopment of the CN buildings knowing there was an existing business with a 40-year registered lease?,en
43,LETTER,7. Does the Society wish to work with Depotium and respect the existing Lease?,en
44,LETTER,How many times has the Society approached CN about canceling Depotium’s Lease?,en
45,LETTER,9. Is it the Society’s intention to cause harm to Depotium? 10.,en
46,LETTER,What guarantees can the Society offer that they will not cause a prejudice or cause harm to Depotium?,en
47,LETTER,"What guarantees is the Society prepared to offer that they will work with existing businesses, specifically Depotium? 12.",en
48,LETTER,Is it the Society’s intention to recommend the expropriation or work towards the expropriation of Depotium’s Lease? 13.,en
49,LETTER,"If the Society omitted, failed or neglected to report the true status of Depotium’s lease to the public, what other major factors is the Society withholding from the public?",en
50,LETTER,(It is a fact that the Society met with us prior to the release of the present report.,en
51,LETTER,It is also a fact that the Society met with CN as to the nature and extent of our Lease.),en
52,LETTER,SUGGESTIONS TO ENHANCE THE PROJECT:,en
53,LETTER,"As we discussed in our first meeting, we are prepared to work with the Society to allow the Society to install windows on our buildings facing Nazareth and Dalhousie.",en
54,LETTER,"As we previously discussed, we can not allow the use of our business as a corridor but are willing to work with the Society to clean the underpasses and for the Society to provide additional lighting and greenery; the whole, subject to CN’s approval.",en
