,speaker,sentence,lang
27,LETTER,Le pré-métro 15 7 Conclusion 18,fr
28,LETTER,8 Annexe : Liste des villes américaines et canadiennes avec un système de tram-train 20Introduction,fr
29,LETTER,Le projet du réaménagement de l’autoroute Bonaventure sera le moment idéal pour implanter le retour d’un système de tramway à Montréal.,fr
30,LETTER,Il y’a présentement dans le projet du Havre l’implantation d’un système de tramway qui utilisera la voie ferroviaire du côté sud de la rue de la Commune.,fr
31,LETTER,"Il sera intéressant que les autorités de la ville de Montréal incluant le promoteur de se projet, se met en accord pour la réalisation de cette ligne de tramway.",fr
32,LETTER,Le trajet du tramway du Havre correspond presque identiquement au trajet de la ligne autobus 515.,fr
33,LETTER,Les deux projets de tram-trains ci-dessous pourront circuler sur la voie de tramway urbaine de la rue Peel pour un accès plus rapide vers le centre-ville de Montréal.,fr
34,LETTER,4Le tram-train de l’arrondissement de Lachine vers le centre-ville de Montréal.,fr
35,LETTER,Le tram-train de la ville de Brossard vers le centre-ville de Montréal.,fr
36,LETTER,"Comme le tramway et le tram-train auront des planchers bas, ils pourront faire descendre ou monter les passagers à partir d’un simple trottoir.",fr
37,LETTER,Le tram-train est un véhicule idéal pour l’île de Montréal.,fr
38,LETTER,Il permet à un citoyen qui demeurer dans un arrondissement éloigné et une ville banlieusarde d’accéder rapidement au centre-ville.,fr
39,LETTER,Il élimine quelques correspondances entre les transporteurs publics et aussi les problèmes de stationnements.,fr
40,LETTER,5Définition du terme tram-train et pré-métro Tram,fr
41,LETTER,"est un nouveau mode de transport en commun, apparu en 1992.",fr
42,LETTER,Ce concept consiste à offrir un mode de transport qui circule aussi bien sur le Réseau Ferroviaire National (RFN) que sur les voies urbaines d'un tramway ferré.,fr
43,LETTER,"Ainsi, son principal atout est de permettre des liaisons sans rupture de charge, entre des secteurs périurbains et les centres-villes très denses.",fr
44,LETTER,"Le tram-train est, dans son concept initial, un mode de transport à cheval entre l'urbain et le périurbain, capable d'emprunter aussi bien des infrastructures ferroviaires classiques que des voies de tramways en ville.",fr
45,LETTER,"Un tram sortant de la ville pour la campagne, ou délaissant la banlieue pour les rues du centre-ville, c'est au choix !",fr
46,LETTER,Se type de tramway peut circule beaucoup plus rapidement sur les voies ferroviaires.,fr
47,LETTER,Un métro léger est une forme de transports en commun où des tramways roulent complètement ou partiellement en souterrain.,fr
48,LETTER,Un métro léger est assimilable à un tramway en surface et à un métro classique sur son parcours souterrain.,fr
49,LETTER,Le projet du tramway du Havre a été inclus dans la première phase du retour du tramway dans le Plan du Transport 2008 de la ville de Montréal.,fr
50,LETTER,Pourquoi que le promoteur et les autorités de la ville de Montréal n’ont pas fait une place plus grande dans la présentation de la première phase du réaménagement de l’autoroute Bonaventure ?,fr
51,LETTER,La ligne du tramway du Havre pourra l’améliore grandement le futur projet de Griffintowm et aussi diminuer la présence des véhicules motorisés.,fr
52,LETTER,Le projet du tramway du Havre pourra être un facteur de succès au niveau du projet de réaménagement de l'autoroute Bonaventure.,fr
53,LETTER,Il permettra aussi d’assurer un accès facile au réseau de transport collectif montréalais aux personnes du secteur de l’autoroute et de la Cité Multimédia.,fr
54,LETTER,7Le nouveau service de transport collectif vise également à : Diminuer l’usage des véhicules motorisés dans un arrondissement historique du Vieux-Montréal et les Quais du Vieux-Port pendant les périodes de fort achalandage.,fr
55,LETTER,Stimuler le développement immobilier sur le territoire du Havre en reliant entre eux les secteurs en voies de requalifications .,fr
56,LETTER,"Redonner une seconde vie aux secteurs en voies de requalifications et qui feront l'objet de développements immobiliers importants le long du parcours du tramway (Griffintown, bassin Peel, îlots Bonaventure, Ancienne gare",fr
57,LETTER,"Viger et faubourg Québec, CHUM et Quartier des spectacles)",fr
58,LETTER,"Relier le Vieux-Montréal, les Quais du Vieux-Port et le bassin Peel au centre-ville et au réseau du métro.",fr
59,LETTER,Offrir une desserte de transport collectif pour la partie sud de l'arrondissement de Ville-Marie et pour le Griffintown .,fr
60,LETTER,La première solution s’appliquera pour les deux lignes de tram-trains suivantes : Le tram-train de Lachine.,fr
61,LETTER,Le tram-train de Brossard vers le centre-ville de Montréal.,fr
62,LETTER,Le tram-train de Lachine Après que le tram-train a quitté l’arrondissement de Lachine.,fr
63,LETTER,Il utilisera la voie ferroviaire du CN jusqu’au bassin Peel.,fr
64,LETTER,"Par la suite, le tramway régional pourra accéder au centre-ville de Montréal par la solution ci-dessous.",fr
65,LETTER,vers le centre-ville de Montréal,fr
66,LETTER,Après que tram-train de Brossard sera du côté de Montréal et qu’il a terminé le premier arrêt sur l’île-des-Sœurs.,fr
67,LETTER,Il utilisera la voie ferroviaire du CN pour accéder au bassin Peel.,fr
68,LETTER,"Par la suite, Il utilisera la solution ci-dessous :",fr
69,LETTER,La solution Quand les deux différentes lignes de tram-trains arriveront au bassin Peel via l’utilisation de la voie ferroviaire du CN.,fr
70,LETTER,Ils pourront par la suite rejoindre la voie de tramway urbaine de la rue Peel jusqu’à l’interception du boulevard René-Lévesque.,fr
71,LETTER,"10Par la suite, ils pourront tourner du côté est du boulevard René-Lévesque jusqu’à interception du boulevard University.",fr
72,LETTER,"A cette interception, ils tourneront vers le sud pour rejoindre le terminus.",fr
73,LETTER,"Après avoir quitter le terminus, Ils feront le chemin par la direction opposée.",fr
74,LETTER,"Premièrement, ils rejoindront l’interception du boulevard René-Lévesque pour tourner du côté ouest jusqu’à l’arrêt de la rue Peel.",fr
75,LETTER,"Par la suite, ils tourneront du côté sud à l’interception de la rue Peel.",fr
76,LETTER,Ils utiliseront la voie de tramway urbaine de la rue Peel pour accéder à nouveau à la voie ferroviaire du bassin Peel.,fr
77,LETTER,Un exemple d’un tram-train sur la rue Peel 11Exemple d’aménagement du boulevard René-Lévesque 12La deuxième solution,fr
78,LETTER,La deuxième solution pourra s’appliquer pour les deux lignes de tram-trains suivantes : Le tram-train de Lachine.,fr
79,LETTER,Le tram-train de Brossard vers le centre-ville de Montréal.,fr
80,LETTER,Le tram-train de Lachine Quand le tram-train arrivera au bassin Peel via l’utilisation de la voie ferroviaire du CN.,fr
81,LETTER,Il pourra utiliser la solution ci-dessous pour accéder au centre-ville de Montréal.,fr
82,LETTER,Le tram-train de Brossard vers le centre-ville de Montréal Après que tram-train de Brossard sera du côté de Montréal et qu’il a complété le premier arrêt sur l’île-des-Sœurs.,fr
83,LETTER,Il utilisera la voie ferroviaire du CN pour accéder au bassin Peel.,fr
84,LETTER,"Par la suite, Il utilisera la deuxième solution pour un accès rapide vers le centre-ville de Montréal.",fr
85,LETTER,La solution Quand les deux tram-trains arriveront au bassin Peel.,fr
86,LETTER,Ils pourront par la suite rejoindre la voie de tramway urbaine de la rue Peel jusqu’à l’interception de la rue Notre-Dame.,fr
87,LETTER,"Par la suite, ils accéderont à l’intérieur d’un tunnel comme un métro léger pour rejoindre la station du métro Bonaventure sur la ligne orange.",fr
88,LETTER,Cette solution est un pré-métro.,fr
89,LETTER,13Exemple d’un tunnel d’un pré-métro,fr
90,LETTER,"Exemple d’un tram-train en pré-métro 14Le Pré-Métro Tout d’abord, Qu’est-ce qu’un pré-métro ou métro léger ?",fr
91,LETTER,Un pré-métro ou métro léger est un type de tramway que durant son parcourt,fr
92,LETTER,", il utilisera un certain pourcentage de la voie de tramway urbaine en surface et aussi un certain pourcentage du parcourt en souterrain.",fr
93,LETTER,Cette technologie pourra s’appliquer pour faire terminer le trajet des deux lignes de tram-trains à intérieur d’une station de métro de la ligne orange.,fr
94,LETTER,Ceci permettra de maximiser l’usage de la ligne de tramway sur la rue Peel.,fr
95,LETTER,Il améliora le transport en commun dans le secteur du Vieux-Montréal et du côté sud-ouest.,fr
96,LETTER,Il bonifiera le projet du réaménagement de l’autoroute Bonaventure et de Griffintown.,fr
97,LETTER,Cette technologie est souvent utilisée en Europe et au États-Unis et elle est aussi utilisée au Canada.,fr
98,LETTER,Voici une liste de certaines villes qui utilise cette technologie.,fr
99,LETTER,Le métro léger de Stuttgart.,fr
100,LETTER,Le métro léger de Hanovre.,fr
101,LETTER,Le métro léger de Cologne.,fr
102,LETTER,Le métro léger d’Anvers.,fr
103,LETTER,Le métro léger de Charleroi Le métro léger de Milan États-Unis Boston Minneapolis,fr
104,LETTER,Le pré-métro de la ligne verte (Green Line),fr
105,LETTER,La ligne Hiawatha (Hiawatha Line),en
106,LETTER,"Le réseau des tramways de Muni La ligne Bleue, Verte et Or sont des métros légers.",fr
107,LETTER,Le tramway 510 Spadina Le projet du tramway Eglinton Crosstown.,en
108,LETTER,Le projet du tramway Waterfront West Le nouveau projet du tram-train électrifie de la ville Ottawa avec un tunnel de 3.2 kilomètres au centre-ville.,fr
109,LETTER,La nouvelle ligne sud-est (Southeast line),fr
110,LETTER,avec un tunnel dans le centre-ville de Calgary.,fr
111,LETTER,Cette ligne utilisera un tram-traim à plancher bas.,fr
112,LETTER,Le modèle sera un Siemens Avanto S70.,fr
113,LETTER,Voici quelque photo de la ligne,fr
114,LETTER,L’entrée du tunnel du pré-métro,fr
115,LETTER,16Les usagers attendent le prochain tramway dans la station Union,fr
116,LETTER,Le tramway de la ligne 510 Spadina quitte le tunnel.,fr
117,LETTER,", le projet du réaménagement de l’autoroute Bonaventure est un très bon projet.",fr
118,LETTER,Il corrige la blessure que cette autoroute à créer entre le secteur du Vieux-Montréal et le secteur sud-ouest.,fr
119,LETTER,Cette autoroute a coupé la libre circulation et il a provoqué presque tout le temps des embouteillages de circulations au centre-ville.,fr
120,LETTER,Le projet permettra une diminution de la circulation des véhicules motorisés.,fr
121,LETTER,Elle donnera la priorité aux citoyens et aux transports collectifs.,fr
122,LETTER,La partie négatif de se projet est que le promoteur n’a pas assez valoriser se nouveau moyen de transport collectif.,fr
123,LETTER,Il a été très timide sur le sujet.,fr
124,LETTER,"Par exemple, le fameux tramway du Havre et l’autre ligne de tramway qui devra circuler sur l’île Jean Drapeau et l’île Notre-Dame.",fr
125,LETTER,18La partie négative de se projet Comme le système de tramway est un nouveau moyen de transport à implanter à Montréal.,fr
126,LETTER,Certains fonctionnaires et députés élus ne sont pas capables de prendre une décision sérieuse.,fr
127,LETTER,Il dépense des fonds publics sur des études à répétitions sans la réalisation du projet.,fr
128,LETTER,C’est l’entêtement des trois niveaux gouvernementaux à ne pas favoriser de nouveau transport collectif pour diminuer indépendance de la voiture.,fr
129,LETTER,"Actuellement, les trois niveaux gouvernementaux favorisent trop l’usage de la voiture.",fr
130,LETTER,"19Liste des villes américaines et canadiennes avec un système de tram-train États-Unis Portland, Oregon Siemens Avanto S70",fr
131,LETTER,"Utah Siemens Avanto S70 Houston, Texas Siemens Avanto S70 Dallas, Texas Kinki Sharyo, de type electric Austin, Texas Stadler Rail",en
132,LETTER,"Sharyo, de type electric Phoenix, Arizona",en
133,LETTER,"Sharyo, de type electric Norfolk",en
134,LETTER,"Kinki Sharyo, de type electric Delaware Valley , New-Jersey",en
135,LETTER,"Sharyo, de type diesel Cleveland,",en
