,speaker,sentence,lang
22,LETTER,"Les objectifs de ce projet ressemblent à ceux du Quartier 2Bonaventure : régénérer les bâtiments obsolètes, autoriser de nouvelles constructions, veiller à l’équilibre bureaux/logements, faciliter les liaisons avec les lieux d’habitation.",fr
23,LETTER,Leur but avoué est que La Défense redevienne « un moteur permettant d’attirer les entreprises étrangères en France ».,fr
24,LETTER,"Et il est question, tout comme ici, de créer des espaces publics conviviaux, de favoriser la circulation piétonnière, de miser sur les transports en commun et d’en faire un lieu d’",fr
25,LETTER,"exposition permanent de sculpture moderne, un lieu de vie,",fr
26,LETTER,Et ils souhaitent le faire maintenant en vue de parachever les travaux à l’horizon 2015 pour justement contrer la montée des villes des pays émergents.,fr
27,LETTER,"Alors si la recette est bonne pour Paris… Mais en ce qui concerne les tendances à l’international, il est aussi important de noter, comme le révélait un article récent paru dans Business Week1, que l’innovation s’installe au centre-ville (Innovation Goes Downtown).",fr
28,LETTER,"Citant des dirigeants du mouvement 22@Barcelona, les promoteurs du quartier de l’innovation de cette ville espagnole, qui exportent leur modèle de développement créatif, il semble que de plus en plus, les villes développent des districts ouverts aux entreprises d’innovation, fournissant des conditions qui plaisent à cette main-d’œuvre créative, où les gens peuvent vivre et travailler dans un environnement stimulant, urbain, animé, offrant aussi des activités de sport et de plein air dans un environnement écologique.",fr
29,LETTER,"Des villes comme Séoul avec son Digital Media City et Singapour avec Fusionopolis, Biopolis et le projet One North, mais aussi des villes du Golfe persique et des États-Unis veulent se réinventer et investissent des milliards $ pour créer des parcs scientifiques urbains dans le but d’attirer les cerveaux du monde entier et de créer de la richesse.",fr
30,LETTER,"Revenons chez nous, mais en étant conscients que les villes, avec lesquelles Montréal est en compétition, misent sur ce type de développement de quartiers d’affaires, de lieux créatifs où les entreprises souhaiteront s’installer.",fr
31,LETTER,"De l’urgence d’agir Le quartier Bonaventure à Montréal, c’est le voisin immédiat du quartier des affaires, c’est aussi l’entrée ouest de notre ville, donc la route empruntée à partir de l’aéroport vers le centre-ville, la porte d’entrée.",fr
32,LETTER,"Et il faut avoir été accueillir de potentiels investisseurs à Dorval pour les amener en ville pour savoir qu’il y a urgence à revamper ces lieux, ce premier coup d’œil à l’arrivée.",fr
33,LETTER,"Revamper, oui, mais pas n’importe comment.",fr
34,LETTER,"Or, après avoir pris connaissance du projet de la Société du Havre, nous avons constaté à quel point il dépasse la simple réfection d’une autoroute pour mettre l’accent sur la création d’une entrée de ville prestigieuse tout en intégrant les dimensions essentielles à la vie d’un quartier habité et animé et ce, dans le respect des grandes orientations qui font consensus auprès des Montréalais, comme le respect de l’environnement et la promotion du transport actif.",fr
35,LETTER,"Ce projet permet aussi de refaire le lien entre des quartiers, qui ont été séparés par des tonnes de béton durant des décennies.",fr
36,LETTER,"Il favorise également la construction de nouveaux logements, ce qui assurera une saine mixité entre activité économique et vie de quartier, sans compter l’importance accordée aux aspects culture et design, qui sont la signature de Montréal, un ""branding"" de plus en plus reconnu d’ailleurs.",fr
37,LETTER,"À CFI-Montréal, nous ne sommes pas des urbanistes, ni des architectes, nous sommes des spécialistes de la promotion et de l’attraction de sociétés financières.",fr
38,LETTER,Nous aborderons donc les aspects du projet qui correspondent à notre champ d’expertise.,fr
39,LETTER,"Nous saluons cependant les efforts de concertation du milieu, déployés par le promoteur, qui n’a pas craint de soumettre largement son projet et de prendre en considération les critiques et commentaires.",fr
40,LETTER,"1 Innovation Goes Downtown, in Business Week, 19 novembre 2009.",en
41,LETTER,"Pourquoi donc, du point de vue du développement économique, faut-il appuyer ce projet d’amélioration du quartier Bonaventure ?",fr
42,LETTER,"D’abord parce que ce projet améliore la qualité de vie de tous, notamment en redonnant de nouvelles portions de fleuve aux insulaires que nous sommes, qu’il tire profit des réalités géographiques et historiques du territoire visé.",fr
43,LETTER,"C’est un avantage considérable pour les Montréalais, mais cela revêt un caractère stratégique indispensable lorsqu’il est question d’attirer des entreprises ici.",fr
44,LETTER,"Car, parmi les outils à leur disposition, les entreprises en quête de localisation pour leurs activités consultent fréquemment les grands indices et palmarès pour se faire une première idée des villes.",fr
45,LETTER,"Déjà, Montréal se qualifie assez bien pour ce qui est de sa qualité de vie.",fr
46,LETTER,"En effet, selon ""The Global Financial Centres Index"" produit par ""The City of London"", Montréal se classait parmi les 30 plus grands centres financiers au monde en mars 2008 et arrivait au 15e rang pour la qualité de son environnement d’affaires.",fr
47,LETTER,"De plus, selon le sondage 2008 sur la qualité de vie produit par la firme Mercer, Montréal se classait en 22e position parmi les 215 villes à l’étude, ce qui constituait une amélioration de son classement par rapport à l’année précédente.",fr
48,LETTER,"Cela est bien, mais tout projet qui permet de hausser ce niveau est vivement souhaitable et permettra d’enrichir la candidature de Montréal à ces palmarès.",fr
49,LETTER,"Car, dans le secteur de la finance en particulier, cet indice de qualité de vie prend d’autant plus d’importance qu’il permet d’attirer et de retenir une main-d’œuvre sophistiquée, très recherchée et courtisée par les grandes villes du monde.",fr
50,LETTER,"Ainsi, plus la main-d’œuvre est un facteur stratégique, plus il est important de pouvoir lui offrir une qualité de vie élevée.",fr
51,LETTER,"Ce projet y contribuera, nous en sommes convaincus.",fr
52,LETTER,"Puis, parce que ce projet crée de la richesse.",fr
53,LETTER,"Selon les promoteurs, ce projet qui comporte des investissements publics de 227,7 M$ devrait générer des investissements privés de l’ordre de 1,5 G$ et créer plus de 20 000 emplois pendant les trois ans et demi des travaux.",fr
54,LETTER,"Montréal a besoin de ce type d’investissements structurants, essentiels en raison du vieillissement de ses infrastructures et grandement souhaitable en raison des améliorations significatives qu’il représente tant pour la vie et l’animation des quartiers concernés que pour la fluidité et l’efficacité dans le transport collectif des personnes, une donnée économique valorisée par les investisseurs.",fr
55,LETTER,"De plus, selon les analyses de la Ville, le délai de récupération de ses investissements est de 9 ans.",fr
56,LETTER,Il n’y a qu’à voir l’impact extrêmement positif qu’a eu le Quartier international de Montréal (QIM) sur le maintien et l’attraction d’organisations internationales à Montréal et plus globalement sur le caractère international de la ville.,fr
57,LETTER,"Plus personne aujourd’hui ne songerait à revenir en arrière dans ce dossier, même s’il se trouvait quelques voix critiques au départ, tout comme pour la place des festivals du quartier des spectacles.",fr
58,LETTER,"De plus, lorsqu’un dossier de candidature est soumis pour obtenir la présence d’une organisation internationale, le fait qu’elle pourra loger dans le QIM, là où se trouvent déjà une soixantaine d’autres OI, constitue un argument additionnel.",fr
59,LETTER,"Mais restons dans la création de richesse : les éléments de ce projet touchant au transport collectif nous semblent également extrêmement prometteurs, car une ville qui ne peut offrir d’autres choix efficaces pour remplacer les déplacements solo en auto n’est pas dans la course, surtout en comparaison avec les villes européennes.",fr
60,LETTER,"Il faut savoir qu’il y a aussi un coût qui se chiffre en milliards $ par année à la congestion des routes non seulement pour le transport des marchandises, mais en perte d’heures travaillées.",fr
61,LETTER,"Le transport collectif efficace n’est donc plus une option seulement environnementale, c’est aussi un ""must"" au plan économique, qui fait 4partie de l’analyse de coûts des entreprises.",fr
62,LETTER,"Certaines villes souffrent énormément de la saturation de leur réseau autoroutier, ce projet améliorera la situation tant à Montréal qu’en direction de la Rive Sud, en valorisant le transport collectif et actif.",fr
63,LETTER,"Parce que ce projet, à l’image du Montréal que nous voulons, intègre le design et la culture, crée des espaces publics conviviaux et sécuritaires, met l’accent sur le verdissement et la présence d’œuvres d’art public, favorise un développement immobilier à proximité du centreville, qui allie l’accès à la nature et aux activités de plein air à la vie économique d’une ville nord-américaine, tout à fait le genre de concept susceptible de plaire à une clientèle d’investisseurs.",fr
64,LETTER,"Quand on présente Montréal à un investisseur étranger, on peut lui affirmer qu’à une heure de vol de New York, son entreprise aura accès à tous les réseaux, pourra compter sur un système financier et bancaire solide, des infrastructures de communication à la fine pointe, des employés qualifiés, bilingues, voire trilingues, formés par des institutions d’enseignement montréalaises chevronnées, le tout à un coût d’exploitation parmi les plus bas en Amérique du Nord…",fr
65,LETTER,"d’œuvre sera d’autant plus facile à attirer qu’une petite famille pourra y grandir dans un milieu de vie sécuritaire, branché, urbain, mais à échelle humaine.",fr
66,LETTER,"En ce sens, le quartier Bonaventure est un plus dans notre argumentaire de vente.",fr
67,LETTER,"Car, ce quartier situé entre le fleuve et le centre-ville, certifié LEED NC, offrant des habitations écologiques de grande qualité et une foule d’activités et des espaces verts, pistes cyclables, etc. a tout pour plaire !",fr
68,LETTER,"Déjà, le Québec, en raison de son hydro-électricité et des efforts soutenus du gouvernement du Québec, a bonne réputation au plan de l’environnement et du développement durable dans le monde.",fr
69,LETTER,"Ce projet s’inscrit dans la poursuite de ces objectifs en allant plus loin que le simple remplacement d’une structure de béton désuète, mais en proposant la mise en valeur d’un territoire et un aménagement qui en fera un point d’attraction dans la ville, qui créera une vitalité nouvelle tout en se fondant sur les principes de développement qui font consensus.",fr
70,LETTER,"Nous ne pouvons que nous féliciter de cette heureuse initiative et l’appuyer sans réserve, car c’est le genre de projets dont Montréal a besoin, surtout en ces temps de morosité économique.",fr
71,LETTER,"Je dirai en terminant qu’une des qualités périphériques de ce projet, mais qui mérite d’être soulignée car c’est un fait rare, il est, comme la Société du Havre l’a souhaité, rassembleur et porteur.",fr
72,LETTER,"Tant mieux si cette consultation permet de le bonifier, mais surtout nous souhaitons, qu’en le connaissant davantage, les Montréalais l’apprivoiseront et en seront fiers.",fr
73,LETTER,"Quand on voit les projets qui se développent dans les autres grandes villes, il n’y a pas de honte à promouvoir des projets ambitieux, qui sont le meilleur antidote à la morosité économique et au repli sur soi comme collectivité.",fr
74,LETTER,Je vous remercie de votre attention.,fr
