,speaker,sentence,lang
31,LETTER,"Corridor d’autobus sur la rue Dalhousie La Phase 1 de la démolition-reconstruction de l’autoroute Bonaventure, jumelée à la création du corridor Dalhousie, représentent un investissement public de 225 M$. Quand d’une part on voit ce qui se fait ailleurs dans le monde dans des contextes similaires, quand d’autre part on prend la mesure de ce que pourrait devenir un territoire aussi riche de potentiel que l’est la frange sud du centre-ville de Montréal, force est de constater qu’il s’agirait d’une bien mauvaise allocation de fonds publics.",fr
32,LETTER,"En clair, le projet SHM est un piètre projet.",fr
33,LETTER,"Par bonheur, il n’est pas trop tard pour renverser la vapeur.",fr
34,LETTER,Nous proposerons dans ce document les premiers éléments de ce qui pourrait devenir un véritable projet d’aménagement et de développement urbain pour le sud du centre-ville de Montréal.,fr
35,LETTER,Les propositions que nous présentons dans ce document sont interreliées et font partie d’une seule et même solution que nous croyons rentable pour les Montréalaises et Montréalais.,fr
36,LETTER,Proposition 1: Procéder à la démolition pure et simple de l’autoroute Bonaventure,fr
37,LETTER,"Le MTQ estime à 58 000 véhicules par jour le traﬁc actuel sur l’autoroute Bonaventure : 57 000 automobiles et camions, 1 000 autobus.",fr
38,LETTER,"D’emblée, il s’agit d’un volume de circulation ne justiﬁant pas la présence d’une autoroute : plusieurs grandes artères de Montréal – boulevard HenriBourassa, boulevard Pie-IX, chemin de la Côte-desNeiges et autres – supportent plus que ce volume de circulation journalière.",fr
39,LETTER,"À l’ère de la lutte aux changements climatiques, les pouvoirs publics se disent tous favorables à la réduction de la circulation automobile, au proﬁt du transport collectif.",fr
40,LETTER,C’est ce que fait la Ville de Montréal dans son Plan de transport.,fr
41,LETTER,"C’est aussi l’objectif que dit poursuivre la SHM par la Phase 1 de son projet Bonaventure, lequel, en période de pointe du matin (PAM), ferait passer la part modale du transport collectif de 63 % à 72 %, comme on peut le voir au tableau qui suit.",fr
42,LETTER,"Déplacements dans l'axe Bonaventure (nombre de personnes, pointe du matin",fr
43,LETTER,Automobile Déplacements provenant de : Sud-Ouest et A-15 Île des Soeurs Pont Champlain,fr
44,LETTER,0 1 200 8 064 0 9 264 19% Transport collectif Déplacements provenant de : Île des Soeurs (tramway) Pont Champlain (autobus) (tramway),fr
45,LETTER,Montréal 1 250 22 450 269 23 969 63%,fr
46,LETTER,1 750 27 950 292 29 992 72% 2 615 6 960 29 772 39 347 81% Source des données de base : Groupe MODYM et Ville de Montréal 2008,fr
47,LETTER,", in Quartier Bonaventure, Synthèse des études de l'avant-projet détaillé, mars 2009, p. 37.",fr
48,LETTER,Mémoire sur le réaménagement de l’autoroute Bonaventure 3Procéder à la démolition pure et simple de l’autoroute Bonaventure,fr
49,LETTER,"Si l’on ne se laisse pas distraire par sa forme, force est d’admettre que le projet de la SHM en est un de reconstruction d’un lien routier majeur, pour ne pas dire d’un lien autoroutier, entre le pont Champlain et le centreville.",fr
50,LETTER,"Ensemble, les trois phases de ce projet, considérant l’option nettement favorisée d’un tunnel sous le bassin Peel, représenteraient un investissement de 768 M$1.",fr
51,LETTER,"Ce chiﬀre doit déjà être révisé puisque depuis la publication de cette évaluation, le coût de la Phase 1 est passé de 90 M$ à 141,7 M$, une hausse de 57 %.",fr
52,LETTER,"Appliqué à l’ensemble du projet, ce taux de majoration en fait passer le coût à 1,2 milliards de dollars.",fr
53,LETTER,"À elle seule, la construction d’un tunnel sous le bassin Peel doit dès lors être majoré de 582 M$ à 916 M$. Conséquente avec son intention de maintenir un axe routier majeur entre le pont Champlain et le centre-ville, la SHM annonce la construction de plusieurs milliers de nouveaux espaces de stationnement.",fr
54,LETTER,"Elle propose 1 003 espaces supplémentaires dans les quatre îlots dont la Ville de Montréal est propriétaire (emprise de l’autoroute Bonaventure actuelle), plus environ 2 000 dans le Faubourg aux Récollets2.",fr
55,LETTER,"On doit ajouter à ce nombre les 6 720 espaces déjà autorisés par la Ville de Montréal pour le secteur Griﬃntown, immédiatement voisin, ainsi qu’autour de 2 000 pour le projet Bassin du nouveau Havre, également situé à proximité.",fr
56,LETTER,"Au total, on parle donc de la construction programmée de 12 000 espaces supplémentaires de stationnement dans le secteur, au coût d’environ 500 millions de dollars3.",fr
57,LETTER,1 200 M$ pour le projet routier et 500 M$ pour les investissements d’accompagnement dans la fonction stationnement,fr
58,LETTER,", cela donne un total de 1,7 milliards de dollars investis dans le maintien et l’amélioration de l’accessibilité au centre-ville par automobile.",fr
59,LETTER,"Au vu de ces chiﬀres, on se demande comment les experts retenus par la SHM ont pu conclure à la réduction de 17 % de la circulation automobile dans le corridor Bonaventure.",fr
60,LETTER,"D’autant que l’augmentation correspondante prévue de 25 % de l’achalandage du transport collectif ne s’appuie sur aucune amélioration un tant soit peu marquante du service, par rapport à la situation actuelle.",fr
61,LETTER,Convenons que les chiﬀres avancés par la SHM sont pour le moins suspects.,fr
62,LETTER,Le projet proposé par la SHM perpétue la pratique des soixante dernières années d’arrimer le développement urbain aux infrastructures de transport routier et d’accroître la dépendance à l’automobile.,fr
63,LETTER,"Ce que propose la SHM aggravera les problèmes de pollution, de bruit et plus généralement de qualité de vie dont souﬀre déjà le secteur, rendant illusoire la volonté d’y attirer des investissements immobiliers majeurs, ainsi que plusieurs milliers de nouveaux habitants.",fr
64,LETTER,Montréal propose une approche audacieuse qui permettrait au potentiel de développement du secteur de se manifester concrètement : procéder à la démolition pure et simple de l’autoroute Bonaventure.,fr
65,LETTER,"Pour favoriser un transfert modal de l’automobile vers le transport collectif, il faut réduire les avantages réels ou perçus de l’automobile, en même temps qu’on améliore signiﬁcativement l’oﬀre quantitative et qualitative de transport collectif.",fr
66,LETTER,"C’est ce que font les villes les plus dynamiques du monde, comme l’illustrent les ﬁches produites en annexe portant sur Paris, San Francisco, Milwaukee et Portland.",fr
67,LETTER,"Bonaventure est non seulement une autoroute inutile, mais encore un axe routier superﬂu.",fr
68,LETTER,"En procédant purement et simplement à sa démolition et en faisant du pont Victoria un lien exclusivement dédié au transport collectif, tout en améliorant radicalement l’oﬀre de ce dernier, on peut envisager un transfert modal massif de l’automobile vers ce dernier.",fr
69,LETTER,"De plus, on crée de ce fait au sud du centre-ville les conditions optimales favorisant son redéveloppement rapide.",fr
70,LETTER,C’est ce qu’illustre le plan Proposition d’une Rambla sur la rue University.,fr
71,LETTER,"1 Société du Havre, L’autoroute Bonaventure, Vision 2025, Synthèse des études du projet de réaménagement, octobre 2005, p. 19.",fr
72,LETTER,"2 Société du Havre de Montréal, Réaménagement de l’autoroute Bonaventure, Phase 1, Étude d’avant-projet détaillée, rapport ﬁnal, 2 mars 2009, p. 58 et suivantes.",fr
73,LETTER,"En fait, la SHM annonce un minimum de 1 863 et un maximum de 5 445 nouveaux espaces de stationnement pour l’ensemble de la Phase 1.",fr
74,LETTER,"3 À 40 000 $ environ l’unité, puisqu’il s’agit dans tous les cas d’espaces souterrains.",fr
75,LETTER,Proposition d’une Rambla sur la rue University Mémoire présenté à l’OCPM Réaménagement de l’autoroute Bonaventure,fr
76,LETTER,Légende Ligne de tramway proposée n,fr
77,LETTER,"wn nto fi Grif La Rambla, Barcelone, Espagne sin Bas l Pee Bas sin P eelProcéder à la démolition pure et simple de l’autoroute Bonaventure",fr
78,LETTER,"Dès lors, le projet Bonaventure n’en serait plus un d’entrée de ville mais bien de retissage de la ville.",fr
79,LETTER,"Entre les rues Brennan et St-Jacques, l’autoroute actuelle serait remplacée par un véritable «boulevard University», une Rambla, façon Barcelone, comportant en son centre une large allée plantée.",fr
80,LETTER,C’est ce parc de 800 mètres de long qui opérerait le retissage des diverses composantes du secteur.,fr
81,LETTER,"Selon notre évaluation, cette approche résolument",fr
82,LETTER,Transit Oriented Development pour l’ensemble de la partie sud du centre-ville permettrait de réduire de 35 % les déplacements par automobile et d’augmenter de 64 % ceux par transport collectif dans l’actuel corridor Bonaventure.,fr
83,LETTER,La part modale du transport collectif pour les déplacements en provenance de l’île des Sœurs et des ponts Champlain et Victoria passerait par le fait même à plus de 80 %.,fr
84,LETTER,"Il convient de préciser que contrairement aux prévisions de la Société du Havre, il s’agit dans ce cas d’une prévision ﬁable, puisqu’elle s’appuie sur de réels moyens d’atteindre les objectifs annoncés.",fr
85,LETTER,"Une fois le pont Victoria fermé à la circulation automobile et les transferts modaux opérés entre l’automobile et le transport collectif, il subsisterait en pointe du matin 9 264 déplacements par automobile en provenance de L’Îledes-Sœurs et du pont Champlain se destinant au grand centre-ville.",fr
86,LETTER,"d’une journée de semaine, on parle d’un volume de 37 800 automobiles.",fr
87,LETTER,Ce traﬁc automobile résiduel aurait trois options : 1) poursuivre jusqu’à l’échangeur Turcot et entrer au centre-ville par l’autoroute Ville-Marie ;,fr
88,LETTER,2) bifurquer sur la rue Bridge et entrer dans le secteur Griﬃntown par le pont Wellington ;,fr
89,LETTER,3) emprunter plutôt la rue Mill et entrer dans le VieuxMontréal par le pont du même nom.,fr
90,LETTER,"Une fois que les automobilistes auront fait leur choix et adopté leurs nouvelles habitudes, l’impact sur la circulation dans le quartier Pointe-Saint-Charles, dans le secteur Griﬃntown et dans le Vieux-Montréal sera négligeable.",fr
91,LETTER,"La démolition complète de l’autoroute, de la rue SaintJacques à l’axe du pont Victoria, ainsi que l’aménagement de la Rambla, ne coûterait pas plus cher que les 141 M$ prévus pour la Phase 1 du projet SHM.",fr
92,LETTER,"La Phase 2, qui concerne le remplacement de l’autoroute riveraine par un boulevard urbain, dans le secteur Technoparc, demeurerait pour sa part inchangée.",fr
93,LETTER,Le projet Bonaventure ainsi revu et corrigé coûterait donc tout au plus 200 M$... plutôt que les 1 200 M$ du projet SHM.,fr
94,LETTER,"Development ne propose pas d’investir moins de fonds publics, mais de les investir diﬀéremment.",fr
95,LETTER,"En l’occurrence, le milliard de dollars épargné du côté de la construction autoroutière serait utilisé pour doter le corridor de transport d’une véritable solution transport collectif du XXIe siècle.",fr
96,LETTER,"Passer immédiatement à une solution de transport collectif digne du XXIe siècle, à savoir un corridor tramway via le pont Victoria et le boulevard Taschereau Le corridor Bonaventure est déjà notre plus belle réussite de transfert modal de l’automobile vers le transport collectif.",fr
97,LETTER,"d’une journée de semaine, les deux modes se partagent à égalité les déplacements de personnes dans ce corridor, soit 65 000 personnes chacun.",fr
98,LETTER,"Aux heures de pointe du matin et du soir, la part du transport collectif s’élève même à 63 %, puisqu’à ces moments 24 000 personnes utilisent ce mode, contre 14 200 l’automobile.",fr
99,LETTER,"6 Comment faire mieux, pour atteindre une part modale de 80 % et plus ?",fr
100,LETTER,La réponse est toute simple : investir dans les transports collectifs de haut niveau.,fr
101,LETTER,"C’est ce que nous proposons de faire en implantant une ligne tramway passant par le pont Victoria, tel qu’illustré à la page ci-contre.",fr
102,LETTER,P o n tt Jacques-Car JJacques,fr
103,LETTER,Lon Longueuil L Long ngue eui euil e uil gue gue il Montréal Mémoire présenté à l’OCPM,fr
104,LETTER,Sa lle i -V le ar Ligne de tramway proposée,fr
105,LETTER,oi ab wn Po to Ch n ffi nt V or ict,en
106,LETTER,Ch lm 1ère ligne de Tramway,fr
107,LETTER,nt a Ch le ar h -C i,en
108,LETTER,- Côte-des-Neiges e ég s t -S St Ligne,fr
109,LETTER,Tramway de la M&SC à la sortie du pont Victoria (1909),fr
110,LETTER,es o r eu s ie vr e r nt Fleuve Saint--LLaure s nd ll hi c ur re t en s -L t in Légende em -L b am Ch ss d Brossard Bros B ro oss os Proposition d’une ligne de tramway passant par le pont VictoriaD’après les informations compilées par David B. Hanna en 2006 le -l’Î e -d ut,fr
111,LETTER,Bo MIB 1897 ord la -N ré nt o M s et oll c é x-R u -a,fr
112,LETTER,"ult a S MP&I Montréal, Parc & Île 190 9 Service annulé 1957-59 MP &I 1 893 es es gn d a c La ont xM u De a rle oint e P mm y Su tone S .",fr
113,LETTER,18 ul lise -Pa l’,fr
114,LETTER,"in e Sa ue d r Service annulé sur la boucle de Longueuil en 1933,",fr
115,LETTER,"sur le Pont Victoria en 1955, et le reste en 1958 MP&I Montréal Island Belt Line qui deviendra la le vil y a ck Ma Montréal Terminal en 1899 Partie est abandonnée dans les années 1930, le reste en 1957 12 19 M& SC 19 13 urent M P& I1 89 5 rt be m -La ia nt S t-La t ren u -La int a S al uis -Roy o -L t int",fr
116,LETTER,We ve C e a -H int e GT 18 a S r 97,en
117,LETTER,Ca M&SC Montréal & Southern Counties «,en
118,LETTER,La Soutaine » e uv e l F M&SC 1 916 ly mb,fr
119,LETTER,"Réseau de tramways de banlieue développé entre 1893 et 1916Passer immédiatement à une solution de transport collectif digne du XXIe siècle,",fr
120,LETTER,à savoir un corridor tramway via le pont Victoria et le boulevard Taschereau Le réseau initial de tramway prévu au Plan de transport de la Ville de Montréal comporte une boucle empruntant la rue Peel pour desservir le Vieux-Montréal.,fr
121,LETTER,Le tramway se rendra donc prochainement au bassin Peel.,fr
122,LETTER,"En partant de ce point, il serait aisé de traverser le canal Lachine via l’ancien pont tournant du CN, puis de longer la rue Bridge jusqu’au pont Victoria.",fr
123,LETTER,"Historiquement, celui-ci fut d’abord exclusivement dédié au transport ferroviaire, puis, à compter de 1909, à celui-ci et au tramway dit « de banlieue », ancêtre du tram-train d’aujourd’hui.",fr
124,LETTER,"Le démantèlement du réseau de tramway, dans les années 1950, conduisit à la décision d’aﬀecter au transport routier la voie disponible de part et d’autre du pont Victoria.",fr
125,LETTER,"Aujourd’hui, celui-ci est emprunté quotidiennement par 35 000 automobiles, ce qui en fait de loin le lien routier le moins stratégique entre l’île de Montréal et la Rive-Sud.",fr
126,LETTER,"Sous l’angle de l’eﬃcacité du transport routier, rendre ce pont au transport collectif n’entraînerait aucune conséquence dramatique.",fr
127,LETTER,"D’autant que s’agissant de dédier à nouveau les deux voies du pont au tramway, on peut s’attendre à un taux élevé de transfert vers celui-ci.",fr
128,LETTER,"Il reste qu’il faudra d’une part négocier avec le Canadien National, propriétaire du pont, d’autre part investir quelques centaines de millions pour que le pont Victoria puisse à nouveau accueillir des tramways.",fr
129,LETTER,"Le pont franchi, le tramway desservirait d’abord le territoire de Saint-Lambert, puis emprunterait le boulevard Taschereau jusqu’au terminus Panama, pour enﬁn compléter son parcours jusqu’au terminus Chevrier en empruntant le couloir dédié au transport collectif déjà en opération.",fr
130,LETTER,"Au prix international de 40 M$4 le kilomètre , ce corridor tramway long de 14 km reliant la station de métro Peel au terminus Chevrier coûterait entre 500 et 600 M$... soit nettement moins que la seule construction d’un tunnel routier sous le bassin Peel.",fr
131,LETTER,"que si la construction d’une ligne tramway suppose des d’investissements relativement élevés, cette technologie réduit considérablement les coûts d’opération du transport collectif.",fr
132,LETTER,"En eﬀet, une rame tramway de 45 mètres de longueur a une capacité de 350 passagers, soit autant que six autobus réguliers, ou encore quatre autobus articulés, réduisant dans les mêmes proportions les coûts en personnel.",fr
133,LETTER,"Mémoire sur le réaménagement de l’autoroute Bonaventure Précisons par ailleurs que l’utilisation de rames tramway de 45 mètres, jumelé à un service aux deux minutes, oﬀre une capacité de 10 500 passagers à l’heure et par direction, ce qui est plus que requis considérant l’achalandage prévu sur la ligne Victoria-Taschereau.",fr
134,LETTER,"Cette proposition d’amélioration de l’oﬀre de transport collectif entre le centre-ville et la Rive-Sud doit être comparée aux deux autres envisagées, soit pour l’une l’aménagement du corridor Dalhousie prévu au projet SHM, pour l’autre, la construction d’un SLR en parallèle du pont Champlain tel que proposé par l’AMT.",fr
135,LETTER,"L’aménagement du corridor Dalhousie consiste à détourner sur la petite rue de ce nom les quelques 1 300 autobus empruntant chaque jour l’actuel corridor Bonaverture et se destinant au terminus centre-ville (TCV), le tout sur une distance d’à peine 600 mètres, entre les rues Brennan et Notre-Dame.",fr
136,LETTER,On cherche en vain ce que ce projet apporte en termes d’amélioration de l’oﬀre et du service de transport collectif : il s’agit toujours d’un service d’autobus;,fr
137,LETTER,les temps de déplacement ne sont aucunement réduits.,fr
138,LETTER,C’est pourquoi il est justiﬁé de douter des hypothèses pour le moins optimistes de transfert modal retenues par la SHM.,fr
139,LETTER,"L’objectif réel recherché est de simplement déplacer de quelques centaines de mètres à l’Ouest les problèmes de bruit, de pollution et de sécurité qu’entraîne le passage journalier de 1 300 autobus.",fr
140,LETTER,"Le moins qu’on puisse dire, c’est que dépenser 84 M$ pour la même chose plus loin s’apparente à un gaspillage de fonds publics.",fr
141,LETTER,"Le corridor Dalhousie ne serait qu’une solution temporaire (ce qui constitue en soi un autre argument pouvant être invoqué pour mettre en doute la pertinence d’y consacrer 84 M$ de fonds publics), dans l’attente d’un projet sur lequel l’AMT travaille depuis plus de 10 ans : la construction d’un système léger sur rails, ou SLR, en parallèle du pont Champlain.",fr
142,LETTER,"4 Prix de la phase un du Boulevard des Maréchaux, à Paris, du réseau complet de Bordeaux, ou encore du réseau de 122 km prévu pour Toronto, une fois retiré la ligne Eglenton, construite en tunnel.",fr
143,LETTER,"9Passer immédiatement à une solution de transport collectif digne du XXIe siècle, à savoir un corridor tramway via le pont Victoria et le boulevard Taschereau Suivant les dernières évaluations, ledit SLR coûterait plus d’un milliard de dollars, soit beaucoup plus cher que la solution du tramway Victoria-Taschereau.",fr
144,LETTER,"En second lieu, puisqu’il serait construit en parallèle du pont Champlain, il ne réduirait pas la capacité globale du réseau routier entre le centre-ville et la Rive-Sud.",fr
145,LETTER,"Or, on l’a vu plus tôt, on ne peut espérer un transfert modal un tant soit peu significatif que si l’on réduit la capacité routière en même temps que l’on augmente l’offre de transport collectif, les deux simultanément.",fr
146,LETTER,"En troisième lieu, le SLR s’inscrit dans une logique strictement transport qui le couple à une autoroute et lui fait lier le centre-ville à deux méga stationnements, le tout en veillant à minimiser le nombre d’arrêts le long du parcours.",fr
147,LETTER,"Par opposition, la logique du tramway consiste à traverser et desservir les milieux de vie, comme le fait celui que nous proposons tout au long du boulevard Taschereau, puis sur le territoire de Saint-Lambert, pour finir par desservir le territoire montréalais lui-même, de Griffintown à la station de métro Peel : si pour certains usagers le temps de parcours serait allongé, cela sera compensé par la desserte quasi porte-à-porte dont bénéficieront de nombreux autres usagers.",fr
148,LETTER,"En quatrième lieu, le tramway est un puissant instrument de refaçonnage et de redéveloppement urbain.",fr
149,LETTER,Implanté de façon adéquate ce serait l’occasion pour le boulevard Tachereau de changer de vocation et de connaître une nouvelle prospérité.,fr
150,LETTER,"Quant aux projets Griffintown, Faubourg-aux-Récollets et autres, ils commenceraient par enfin sortir de terre, puis verraient leur rythme de réalisation grandement accéléré.",fr
151,LETTER,"Le pire des scénarios consisterait à dépenser 1,2 milliards pour reconstruire l’autoroute Bonaventure tel que proposé par la SHM, en même temps que l’on dépenserait un montant similaire pour aller de l’avant avec le projet SLR de l’AMT : on aurait dépensé jusqu’à 2,5 milliards de dollars pour un résultat décevant, voire insignifiant, sous l’angle du transfert modal de l’auto vers le transport collectif.",fr
152,LETTER,"De plus, l’afflux conséquent de véhicules tuerait dans l’œuf toute velléité que le sud-ouest du centre-ville devienne le nouveau fer de lance du développement de la métropole du Québec.",fr
153,LETTER,"Tout bien considéré, passer immédiatement à cette solution digne du XXIe siècle que constitue le corridor tramway Victoria-Taschereau est l’une des décisions les plus judicieuses que l’on puisse aujourd’hui prendre pour l’avenir non seulement de Montréal, mais aussi de l’ensemble de la région métropolitaine.",fr
154,LETTER,Renoncer à l’approche aﬀairiste de la Ville au proﬁt d’un véritable projet,fr
155,LETTER,d’aménagement urbain L’illusion de la rentabilité,fr
156,LETTER,"La Ville de Montréal consent à investir 141,7 M$ dans la Phase 1 du projet Bonaventure en soutenant que cet investissement sera « rentable ».",fr
157,LETTER,"Elle arrive à cette conclusion en évaluant à 51,1 M$ les revenus qu’elle toucherait de la vente des îlots centraux et de l’îlot de la Commune, îlots qui totalisent 2,4 hectares de superﬁcie.",fr
158,LETTER,"Suite à l’érection sur ces terrains d’un hôtel de 288 chambres, de 985 logements et de 450 000 pieds carrés de superﬁcies de bureaux, elle évalue à 13,9 M$ les droits de mutation primaire et secondaire qu’elle encaissera.",fr
159,LETTER,"Enﬁn, la Ville estime que les investissements privés à hauteur de 567 M$ ainsi réalisés sur ces terrains 10 lui rapporteront annuellement 13,2 M$ au titre des taxes foncières.",fr
160,LETTER,"Selon nous, il s’agit là d’une pure illusion de rentabilité, d’un château de cartes ne demandant qu’à s’eﬀondrer.",fr
161,LETTER,"Avec la vague de construction hôtelière que le centreville a connue ces toutes dernières années, le cas de l’hôtel est le plus facile à régler : on ne verra aucun nouvel hôtel surgir de terre au centre-ville avant une bonne dizaine d’années, vraisemblablement plus.",fr
162,LETTER,"On devra se compter chanceux que la rénovation et l’agrandissement du Ritz, rue Sherbrooke, ﬁnissent par aller de l’avant.",fr
163,LETTER,"Renoncer à l’approcheaﬀairiste de la Ville au proﬁt d’un véritable projet d’aménagement urbain Concernant les espaces à bureau, il faut d’abord prendre en considération qu’au printemps 2009, le taux de vacance dans les édiﬁces à bureaux de classe A au centre-ville était de 6,6 % 5, soit 1,5 des 23,5 millions de pieds carrés disponibles :",fr
164,LETTER,"Depuis lors, la situation s’est dégradée, non pas améliorée.",fr
165,LETTER,"Par ailleurs, de nombreux projets bien réels, soutenus par des promoteurs parmi les plus crédibles et bénéﬁciant pour la plupart de localisations très attractives, tardent à se réaliser, faute de clients.",fr
166,LETTER,"Le Tableau 2 dresse la liste de huit de ces projets, totalisant près de six millions de pieds carrés locatifs, projets qui représenteraient une augmentation de 25 % de l’oﬀre de bureaux de classe A au centreville.",fr
167,LETTER,"Pourquoi la société Westcliﬀ, qui proﬁte d’une localisation à tous égards enviable, choisiraitelle de renoncer à son projet du Square Victoria pour aller plutôt s’implanter sur l’un des étroits îlots de l’axe Bonaventure, d’autant que ces îlots sont de part et d’autres bordés par des terrains vagues ?",fr
168,LETTER,"Le vaste terrain vacant situé à l’angle de la rue Bleury et du boulevard De Maisonneuve, au nord-ouest de la toute nouvelle Place des Festivals",fr
169,LETTER,", ne représente-t-il pas une localisation beaucoup plus attractive que l’axe Bonaventure ?",fr
170,LETTER,"Or, aucun promoteur ne s’est encore manifesté pour occuper cet emplacement de choix.",fr
171,LETTER,Qui souhaiterait habiter au centre d’une autoroute ?,fr
172,LETTER,"Suivant le projet SHM, les larges avenues de Nazareth et de Duke, avec chacune quatre voies de circulation, borderont les futurs îlots centraux et constitueront le segment ﬁnal de l’autoroute Bonaventure, laquelle demeurera indéﬁniment en place.",fr
173,LETTER,"On peut conclure que ces îlots centraux n’ont aucune valeur et, aussi loin qu’on puisse le concevoir, qu’il ne s’y construira rien.",fr
174,LETTER,"Ils demeureront indéﬁniment vacants, comme le sont encore, vingt ans plus tard, l’îlot Overdale et le site de l’ancien hôtel Queen, dont on disait à l’époque que leur redéveloppement à coups de centaines de millions de dollars était imminent.",fr
175,LETTER,Sans doute ces îlots seront-ils «,fr
176,LETTER,"temporairement » transformés en espaces de stationnement, subissant jusqu’à la lie le triste sort de l’îlot Overdale et de l’ancien hôtel Queen.",fr
177,LETTER,Mémoire sur le réaménagement de l’autoroute Bonaventure,fr
