,speaker,sentence,lang
28,LETTER,Ce qui représenterait une économie de 100 millions de dollars pour les montréalais.,fr
29,LETTER,La Société du Havre ne mentionne pas que selon l’Étude d’avant‐projet d’un système léger sur rail (fév.,fr
30,LETTER,2007) où il est dit : «,fr
31,LETTER,"En dehors du centre‐ville, les autobus sont également ralentis par la congestion sur l’autoroute Bonaventure, qui peut parfois s’étendre au‐delà du pont Victoria.",fr
32,LETTER,"En période de pointe du soir, les autobus doivent prévoir un délai pour accéder à la voie réservée lorsqu’ils atteignent le feu de circulation sur les autoroutes 15 et 20.",fr
33,LETTER,"En raison de la congestion sur l’autoroute, les autobus sont forcés d’attendre de longues périodes avant de pouvoir s’engager sur la voie réservée.",fr
34,LETTER,"En direction inverse à la pointe en après‐midi, la congestion cause parfois des files d’attente s’étendant depuis le pont Champlain jusqu’à l’autoroute 30.",fr
35,LETTER,Ces files d’attente entraînent des retards considérables et rendent aléatoire l’heure d’arrivée des autobus.,fr
36,LETTER,"La question est de savoir si ces 30 secondes d’économie valent 100 millions $, sachant que le gros du retard se fait en dehors du centre‐ville.",fr
37,LETTER,1 Consultation du 2 décembre 2009L’aspect immobilier du projet Bonaventure 2.1,fr
38,LETTER,Il n’y qu’a Montréal que l’on peut rêver d’un projet nécessitant un taux de densité de population au kilomètre carré comparable à Hong Kong (25 350 habitants au km2 vs 2000 pour Montréal) pour proposer un projet tel que celui de l’autoroute Bonaventure.,fr
39,LETTER,Comment justifier autrement un projet immobilier localisé entre deux autoroutes ?,fr
40,LETTER,En effet il apparaît dichotomique que la Société du Havre puise proposer un tel projet sans qu’il y est un seul promoteur immobilier qui puisse soutenir ses prétentions qui n’est été nommé et prêt à y investir.,fr
41,LETTER,Ce qui nous fait dire que le 1.5 milliard de dollars attendu en investissements privés est de loin surévalué.,fr
42,LETTER,"2.3 À la lecture de certaines recommandations il est suggéré que les futures constructions tiennent compte du bruit ambiant afin d’accroître leur résistance au bruit, ce qui en langage de tous les jours, veut dire des coûts de construction plus élevés.",fr
43,LETTER,"Déjà au moment où l’on se parle, le prix au pied carré est de l’ordre de 400.00$ au centre‐ville de Montréal.",fr
44,LETTER,Donc si le constructeur doit tenir compte du facteur bruit lors du design de ses unités d’habitation le coût ne peut que s’en trouver plus élevé.,fr
45,LETTER,"Donc si nous parlons de coûts plus élevés, la clientèle visée ne peut être que plus exigeante en termes de goût et de localisation.",fr
46,LETTER,Qui voudra alors se dire heureux de vivre entre deux autoroutes ?,fr
47,LETTER,L’aspect légal du projet 3.1,fr
48,LETTER,Il est surprenant que Société du Havre n’est pas fourni d’étude sur l’aspect légale du projet au sens où celle‐ci s’expose possiblement à de nombreuses poursuites légales quand elle envisage d’imposer un couloire d’autobus à proximité de résidences privés avec toute les conséquences que cela peut impliquer.,fr
49,LETTER,"D’autant plus que ces résidences auront été construites avant le couloire et que le promoteur du projet, la Société du Havre, est au fait de ces constructions.",fr
50,LETTER,Donc je demande à ce que la Société du Havre produise une expertise en ce sens.,fr
51,LETTER,L’aspect ludique du projet de l’autoroute Bonaventure 4.1,fr
52,LETTER,La Société du Havre nous présente de jolies images sur lesquelles nous retrouvons des gens heureux se promenant sur dans un parc bordée de ‘’deux rues’’ à 4 voies chacune.,fr
53,LETTER,"Selon les études déposées par la Société du Havre, nommément celles portant sur le bruit et la pollution atmosphérique, il est mentionné que le niveau de bruit ambiant serait de l’ordre de 72 dB, alors que tout humains normalement constitué, s’il veut se détendre nécessite un bruit ambiant de l’ordre de 50 dB. Conclusion : l’image de ces personnes heureuses et reposées est douteuse.",fr
54,LETTER,"Le parc, l’ilot vert, que la Société du Havre nous propose est possiblement une répétition du Square Vigor, faisant face à l’hôtel de ville et ceinturé des rue Viger, St‐ Denis, St‐Antoine et St‐Hubert, ou encore une répétition du Square Émilie‐Gamelin.",fr
55,LETTER,"Ces lieux sont très prisés des itinérants, des toxicomanes et prostitués.",fr
56,LETTER,"Pour une entré de ville qui soit percutante, s’il m’est permis d’utiliser le vocabulaire de Société du Havre, cela serait très percutant en effet le soir venu.",fr
57,LETTER,"L’aspect transparence de la Société du Havre 5.1 Des six trajets possibles pour les autobus en provenance de la rive‐sud, un seul est pleinement documentée et accessible au public, soit le projet retenu.",fr
58,LETTER,La Société du Havre ayant réussi à résumer les autres options en quelques paragraphes seulement.,fr
59,LETTER,Il n’existe à ce jour aucun document disponible pour soutenir ces affirmations.,fr
60,LETTER,Il est donc demandé que soit rendu accessible l’ensemble de 45 millions de dollars d’études qui furent menées à ce jour.,fr
61,LETTER,"5.2 Il en est de même lorsque la Société du Havre affirme que Transport Québec refuse de fermer l’entré au tunnel par la rue Peel, à proximité de la rue Saint‐Maurice afin de réaménager le secteur et d’éviter le couloir Dalhousie.",fr
62,LETTER,Aucun document justificatif n’est disponible.,fr
63,LETTER,"Je demande donc une copie officielle de la réponse de Transport Québec comme quoi cela n’est pas possible et pourquoi, et ce dans un souci de transparence.5.4 La Société du Havre ne mentionne pas explicitement dans sa documentation, de même qu’aux résidents du Lowney, que l’horaire des autobus dans le couloir Dalhousie sera de 5 am à minuit.",fr
64,LETTER,"Donc aux résidents ayant pignon sur la rue Saint‐Maurice, ceux‐ci seront exposé à 20 heures par jour au bruit et à la pollution des autobus de la rive‐sud.",fr
65,LETTER,C’est dire du peu d’intérêt que peuvent porter les promoteurs de ce projet aux résidents du quartier.,fr
66,LETTER,En aucun cas M. Rainville n’a voulu répondre aux questions2 de savoir qui paierait pour les filtres HEPA pour les édifices environnant tel que suggéré dans l’étude portant sur la pollution atmosphérique de même pour la question de la sensibilité de la société quant aux préoccupations des résidents du quartier.,fr
67,LETTER,5.6 Sommaire décisionnel 1091075004 ‘’Pendant que des travaux préparatoires prendront place au niveau des infrastructures souterraines les propositions d'aménagement y compris celle relative à l'aménagement du corridor de transport collectif,fr
68,LETTER,seront soumis à la consultation publique.,fr
69,LETTER,"En parallèle, la Société du Havre poursuivra la préparation des plans et devis définitifs et sera à même d'y inclure les ajustements requis à la suite de la consultation publique qui sera conduite par l'Office de consultation publique’’.3 À la lecture du Système de gestion des décisions des instances",fr
70,LETTER,", il apparait clairement que cette consultation soulève des doutes, au sens que tout semble décidé et que seul quelques ajustements de convenances seront fait afin d’apaiser les résistances locales.",fr
71,LETTER,"Pourtant Mme HÉLÈNE LAPERRIÈRE, présidente, affirmait lors de la séance du 2 décembre 2009 que « c’est qu’on est en avant-projet ».!",fr
72,LETTER,La question est de savoir qui dit vrai ici ?,fr
73,LETTER,"L’aspect sécurité 6.1 Pour toute personne utilisant le transport collectif de Montréal un temps soit peu, cette personne peut attester qu’il arrive fréquemment que les autobus brûlent des feux rouges.",fr
74,LETTER,"Donc si l’on se reporte aux commentaires de M. Rainville lors de l’assemblée du 2 décembre 2009, comme quoi il est plus important de contrôler les piétons pour ce qui 2 3 Consultation du 2 décembre 2009",fr
75,LETTER,Sommaire décisionnel 1091075004 http://www2.ville.montreal.qc.ca/ocpm/pdf/P42/1a1.pdfest de l’intersection Saint‐Maurice et rue de l’Inspecteur.,fr
76,LETTER,Qui contrôlera les autobus alors ?,fr
77,LETTER,"6.2 Comment expliquer alors aux résidents du quartier que le chantier no 16, du plan de transport de la ville de Montréal, qui s’intitule : Redonner aux résidents des quartiers montréalais la qualité de vie qui leur revient, qu’on propose tout le contraire.",fr
78,LETTER,"On y parle de mesures visant à apaiser la circulation, améliorer la sécurité et redonner aux résidents de ces quartiers la quiétude et la qualité de vie qui leur revient4.",fr
79,LETTER,Dalhousie fait dans le sens contraire et pourtant M.Carette le défend.,fr
80,LETTER,6.3 M. Carette de la ville de Montréal s’exprimant le 1er décembre dernier nous disait «,fr
81,LETTER,"Au niveau du plan de transport, nous avons adopté une charte des piétons.",fr
82,LETTER,Cette charte de piétons s’assure de respecter et de s’assurer de l’intégration de l’ensemble des aménagements pour favoriser la marche à pied et on doit appliquer également cette charte de piétons dans le projet Bonaventure.,fr
83,LETTER,"Elle est où cette charte sachant qu’un piéton se doit de traverser les rues Notre‐Dame d’un coté, de L’Inspecteur de l’autre et finalement Saint‐Maurice, un couloir ou circulent 1 500 autobus, soit 1 autobus au 17 secondes à l’heure de pointe, afin de rentrer chez lui ?",fr
84,LETTER,6.4 Qu’en est‐il encore lorsque M. Réjean Durocher dit : «,fr
85,LETTER,"Monsieur Carette l’a démontré tantôt, on passe directement en dessous de près de 700 résidences qui sont les gens de la Lowney.",fr
86,LETTER,"On est vraiment dans une zone de conflit avec la circulation automobile, les commerces, les résidents, des difficultés pour une petite rue comme celle‐là.",fr
87,LETTER,"Alors, cette solution aussi également a été rejetée.",fr
88,LETTER,"» 5 Donc si on suit le raisonnement de ce professionnel c’est que si ce n’est pas acceptable sur de L’Inspecteur cela doit l’être forcément acceptable sur Saint‐Maurice, à savoir de l’autre coté de l’immeuble!",fr
89,LETTER,Voilà une contradiction majeure qui tend encore une fois à prouver que le projet du couloir Dalhousie est mal bouclé et inacceptable.,fr
90,LETTER,Une autre raison de rejeter ce projet de couloir Dalhousie c’est ce commentaire de M. Durocher : « Et c’est là qu’est enfin arrivée la solution Dalhousie.,fr
91,LETTER,"Dalhousie actuellement est en ligne directe, ou presque en ligne directe à part",fr
92,LETTER,le petit détour ici via la rue Saint‐Maurice pour rejoindre le terminus centre‐ville,fr
93,LETTER,"Si on regarde actuellement les photos, on s’aperçoit",fr
94,LETTER,"que le long de cette rue‐là, il y a très peu 4 Plan de transport de la ville de Montréal intitulé :",fr
95,LETTER,"Le plan de transport, un choix de société.",fr
96,LETTER,"http://ville.montreal.qc.ca/portal/page?_pageid=4577,7757563&_dad=portal&_schema=PORTAL 5 Soirée d’information du 1er décembre",fr
97,LETTER,", il n’y a pratiquement pas d’usages de part et d’autre.",fr
98,LETTER,"C'est une rue qui est vraiment près du corridor ferroviaire, donc, éventuellement si on veut faire de transport modal avec tout autre niveau, ça devient intéressant.",fr
99,LETTER,"Et on s’éloigne effectivement de la rue de l’Inspecteur, donc, des gens.",fr
100,LETTER,» Oui on s’éloigne de 1 mètre et on y retrouve un édifice donnant accès à plus de 300 condominiums!,fr
101,LETTER,"L’aspect transport 7.1 Selon le document de ville de Montréal intitulé : Exigences en matière d’études d’impact sur les déplacements, version 6.1, fév.",fr
102,LETTER,"2009, il appert qu’il existe un conflit majeur quant à la gestion du trafic urbain au coin des rue Saint‐Maurice et de L’Inspecteur.",fr
103,LETTER,En effet comment concilier les piétons retournant à leur domicile du Lowney et le corridor autobus Dalhousie.,fr
104,LETTER,"Nous avons des autobus pressées d’arriver à leur destination, question de rencontrer leur standard et des résidents montréalais désirant se rendre en sécurité à leur domicile.",fr
105,LETTER,"La Société du Havre et ses amis semblent oublier le passé, lire l’histoire du Boulevard Pie‐IX.",fr
106,LETTER,Trop nombreux sont les cadavres qui jonchent cette artère.,fr
107,LETTER,Tellement qu’ils ont forcé la fermeture de ce corridor express.,fr
108,LETTER,La proximité piéton et transport dense d’autobus ne peut que provoquer des accidents.,fr
109,LETTER,"À ce jour, le quartier Griffintown n’est pas encore développé à sa pleine",fr
110,LETTER,"capacité, donc de jour en jour l’achalandage piétonnier augmentera, de même augmentera les risques mortels des résidents du quartier.",fr
111,LETTER,Le couloire Dalhousie ne sera qu’une reproduction de ce qui se passe en ce moment sur l’autoroute Bonaventure: une voie de stationnement.,fr
112,LETTER,"En aucun cas la ville de Montréal, avec son service d’urbanisme ne peut garantir que le couloire Dalhousie ne sera pas une voie de stationnement en heure de pointe compte tenu des feux de signalisation et de la synchronisation des feux.",fr
113,LETTER,Ce qui aura pour effet d’augmenter le taux de pollution atmosphérique environnant et ce au détriment des résidents.,fr
114,LETTER,Ma conclusion est que ce projet,fr
115,LETTER,n’est pas au point et qu’il se doit d’être revu afin de tenir compte des montréalais qui habitent le quartier.,fr
116,LETTER,"Il est à prévoir, au grand déplaisir de la Société du Havre, qu’il y aura de plus en plus de résidents qui se lèveront pour s’objecter au couloir Dalhousie.",fr
