,speaker,sentence,lang
13,M. GAËTAN RAINVILLE,IL Y A VISIONNEMENT D’UNE VIDÉO),fr
14,M. GAËTAN RAINVILLE,Permettez-moi de vous présenter aussi,fr
15,M. GAËTAN RAINVILLE,", je suis accompagné ici de plusieurscollaborateurs et partenaires qui ont participé à l’élaboration du projet et qui sont des gensdes services entre autres de la Ville ou des arrondissements de Ville-Marie ou du SudOuest et d'autres partenaires aussi de l’externe, notamment monsieur Michel Veilleux quiest vice-président à l’Agence métropolitaine de transport, planification et innovation, demême que monsieur Guy Martin qui est responsable des opérations au Réseau detransport de Longueuil.",fr
16,M. GAËTAN RAINVILLE,"Alors, on est ici pour vous parler ce soir du milieu de vie.",fr
17,M. GAËTAN RAINVILLE,Je voudrais attirer votreattention sur l’objet de la consultation de ce soir.,fr
18,M. GAËTAN RAINVILLE,Vous avez vu dans le documentaudiovisuel que de nombreux bâtiments sont illustrés.,fr
19,M. GAËTAN RAINVILLE,"Vous avez vu différentes hauteurs,différents volumes, différents reculs des basilaires, des volumes intermédiaires allongés,des tours effilées.",fr
20,M. GAËTAN RAINVILLE,"Nous ne sommes pas ici ce soir pour soumettre à votre consultationl’architecture de ces bâtiments-là, ni leur gabarit, ni leur insertion, ni la densité, mais noussommes plus sur le concept général de développement de ce projet-là.",fr
21,M. GAËTAN RAINVILLE,"Dans un deuxième temps, lorsque nous aurons des projets précis avec despromoteurs qui auront des projets spécifiques à développer, évidemment les mécanismesde consultation usuels seront en place pour accueillir vos commentaires.",fr
22,M. GAËTAN RAINVILLE,"Alors, le site et son contexte, maintenant.",fr
23,M. GAËTAN RAINVILLE,"Pourquoi démolir l’autoroute et la remplacer par des artères urbaines etpuis essayer de faire un quartier animé, habité avec des travailleurs, des résidants, desvisiteurs?",fr
24,M. GAËTAN RAINVILLE,"Actuellement, l’opportunité découle de l’âge de la structure.",fr
25,M. GAËTAN RAINVILLE,Vous voyez l’état dela structure.,fr
26,M. GAËTAN RAINVILLE,"Rassurez-vous, c’est une photo qui a été prise il y a quelque temps déjà etpuis les réparations nécessaires et requises ont été faites.",fr
27,M. GAËTAN RAINVILLE,"Alors, vous pouvez passer entoute sécurité encore sur l’autoroute Bonaventure.",fr
28,M. GAËTAN RAINVILLE,"Sauf que si on voulait maintenir le statuquo actuellement, c'est-à-dire maintenir l’autoroute dans l’état où elle est, la Ville deMontréal devrait investir 45 M$ dans l’horizon de 2014 à 2017, plus un autre 100 M$ unevingtaine d’années plus tard à la fin de la vie utile qu’on aurait achetée avec les premiers45 M$.C’est aussi parce que ça représente des espaces extraordinaires à requalifier dansle secteur et quand on parle du secteur, ce n’est pas uniquement le secteur qui est situésous le tablier de l'autoroute qui sera démolie, mais ce sont les secteurs avoisinants.",fr
29,M. GAËTAN RAINVILLE,Vouspouvez voir par cette photo le nombre de terrains vagues généralement utilisés par dustationnement quotidien ou à la semaine ou au mois.,fr
30,M. GAËTAN RAINVILLE,Alors ce n'est certes pas le meilleurusage qu’on puisse faire de terrains à proximité du centre-ville.,fr
31,M. GAËTAN RAINVILLE,"En termes de retombéeséconomiques, il y a beaucoup mieux à faire.",fr
32,M. GAËTAN RAINVILLE,"Alors, on peut voir ici, aussi, qu’on veut faire revivre un quartier etmalheureusement, ce à quoi on fait face présentement, c’est cette image.",fr
33,M. GAËTAN RAINVILLE,C’est unebarrière physique monumentale qui a scindé deux quartiers : le Griffintown et le Faubourgdes Récollets.,fr
34,M. GAËTAN RAINVILLE,"Alors, ça représente actuellement, ça, un potentiel de développement de110 000 mètres2 d'espace de terrain.",fr
35,M. GAËTAN RAINVILLE,On veut aussi doter Montréal d’une entrée de ville percutante.,fr
36,M. GAËTAN RAINVILLE,On veut que cetteentrée de ville soit digne d’une métropole.,fr
37,M. GAËTAN RAINVILLE,On veut que les visiteurs qui entreront parBonaventure aient un souvenir impérissable justement de ce qu’ils auront vu en arrivant àcet endroit-là.,fr
38,M. GAËTAN RAINVILLE,On veut que les gens qui transitent là à tous les jours pour venir travailler ouretourner chez eux ou venir étudier ou faire des emplettes au centre-ville puissent serappeler et que ça soit pour eux un passage agréable.,fr
39,M. GAËTAN RAINVILLE,On veut que les Montréalais soientfiers de cette entrée-là et puissent en parler comme on parle d’une belle carte postale.,fr
40,M. GAËTAN RAINVILLE,"Alors, maintenant, on veut aussi refaire les liens entre les quartiers.",fr
41,M. GAËTAN RAINVILLE,"Vous pouvezvoir ici, c'est une des rues est-ouest et on peut voir justement avec la superstructure del’autoroute comment les liens est-ouest ont été brisés.",fr
42,M. GAËTAN RAINVILLE,"Non seulement ils ont été brisés àcet endroit-là, mais les rues St-Paul et St-Maurice ont également été complètementcoupées, interrompues en raison de la construction à la fois de l’autoroute, mais aussi desentrées et des sorties, de l’entrée et de la sortie qui conduit à l’autoroute Ville-Marie.",fr
43,M. GAËTAN RAINVILLE,"Alors, on peut voir ici, quand on dit rebâtir ou refaire un quartier ou faire revivre unquartier, de quoi on parle?",fr
44,M. GAËTAN RAINVILLE,On parle d’un quartier qui existait antérieurement.,fr
45,M. GAËTAN RAINVILLE,"Vous pouvezvoir, ici, vous avez le pont ferroviaire ou bâtiment, pont ou appelez-le viaduc ferroviaire duCanadien National.",fr
46,M. GAËTAN RAINVILLE,Il était en construction à l’époque de la prise de la photo parce qu’onpeut voir que les rues Ottawa et la rue Notre-Dame n’étaient pas encore à l’époque déjàcouvertes par le pont.,fr
47,M. GAËTAN RAINVILLE,Et il va de soi que les voies ferrées n’étaient pas non plus installées.,fr
48,M. GAËTAN RAINVILLE,"On peut voir aussi qu’il y avait déjà, la trame de rue existait.",fr
49,M. GAËTAN RAINVILLE,"Vous avez la rueOttawa, la rue William, la rue St-Paul, la rue St-Maurice, la rue Notre-Dame et plus au nordla rue St-Jacques.",fr
50,M. GAËTAN RAINVILLE,"Alors, on a démoli au-delà de 200 bâtiments pour faire place à laconstruction de l’autoroute au milieu des années 60 pour donner accès à Expo ’67.Alors, voici ce avec quoi nous sommes en présence maintenant à l’entrée de ville.",fr
51,M. GAËTAN RAINVILLE,"Alors, vous allez comprendre que lorsqu’on dit de faire une entrée de ville percutante ousaisissante ou mémorable, bien, c'est de ça dont on veut justement se défaire.",fr
52,M. GAËTAN RAINVILLE,C'est unecour de voirie qui sert aux activités évidemment de voirie de l’arrondissement de VilleMarie.,fr
53,M. GAËTAN RAINVILLE,"Alors, vous pouvez voir que sous certains tronçons du tablier, on le voit moinsquand on passe sur les rues Duke et Nazareth en raison des clôtures opaques,heureusement, qui ceinturent ces espaces-là, mais vous avez de l’entreposage de toutessortes de matériel.",fr
54,M. GAËTAN RAINVILLE,"Alors, vous pouvez voir aussi que ça sert beaucoup à des espaces destationnement, présentement.",fr
55,M. GAËTAN RAINVILLE,"Si on passe maintenant à ce qui fait l’objet de notre rencontre plus précisément cesoir, c'est-à-dire le milieu de vie.",fr
56,M. GAËTAN RAINVILLE,"Alors, on veut recréer des quadrilatères ou des îlotscentraux, si vous voulez.",fr
57,M. GAËTAN RAINVILLE,"Alors, ce qui est en orange justement représente les différentsîlots qui vont être développés ou qui vont être mis en valeur, plutôt, suite à la démolition del’autoroute.",fr
58,M. GAËTAN RAINVILLE,"Alors, on peut voir que, comme le disait le vidéo tout à l’heure, l’autoroute vase diviser en deux artères : une en direction nord, Duke, et Nazareth.",fr
59,M. GAËTAN RAINVILLE,"Alors, c’est tout cequi est sous le tablier qui pourrait être mis en valeur, de même que l’îlot de la Communequi abrite présentement la cour de voirie.",fr
60,M. GAËTAN RAINVILLE,Vous avez des illustrations ici de ce que ça peut montrer.,fr
61,M. GAËTAN RAINVILLE,"Vous avez ici, dans leQuartier international de Montréal, qui est un succès phénoménal, duquel on s‘inspirebeaucoup pour faire ce projet-là.",fr
62,M. GAËTAN RAINVILLE,"Et vous avez une autre illustration ici, celle-là est tirée dela Ville de Québec, dans le quartier Saint-Roch dont on voit les clochers de l'église ici.",fr
63,M. GAËTAN RAINVILLE,"Alors, vous avez la rue de la Commune, vous avez l’édifice du Soleil à Québec.",fr
64,M. GAËTAN RAINVILLE,C'est unquartier qui a fait l’objet d’une transformation extraordinaire depuis une vingtaine d'années.,fr
65,M. GAËTAN RAINVILLE,"C'est un quartier qui était relativement malfamé de la ville de Québec, mais qui est devenuun des bijoux dont les gens sont très fiers à l’extérieur des fortifications de Québec.",fr
66,M. GAËTAN RAINVILLE,On veut dans ce projet des trottoirs sécuritaires.,fr
67,M. GAËTAN RAINVILLE,Nous avons beaucoup depréoccupations pour la protection des piétons.,fr
68,M. GAËTAN RAINVILLE,"Alors, vous voyez, toutes les flèchesindiquent les cheminements piétons principaux qui vont se retrouver avec, à chacune desintersections, des feux de circulation à priorité piéton et certains avec décomptenumérique.",fr
69,M. GAËTAN RAINVILLE,"On a ici maintenant une coupe au niveau de la rue Duke et c'est entre les ruesOttawa, entre St-Paul et William, où vous pouvez voir justement quand on parlait destrottoirs, ici, on parle d’une largeur variable, mais qui est de l’ordre en moyenne de 9,5mètres.",fr
70,M. GAËTAN RAINVILLE,"On parle de trottoirs généreux, de forme...",fr
71,M. GAËTAN RAINVILLE,"d’une façon générique, mais quand onarrive à se demander qu’est-ce que c'est exactement, bien c’est 9,5 mètres.",fr
72,M. GAËTAN RAINVILLE,On va voirdes exemples tout à l’heure de ce à quoi ça peut ressembler.,fr
73,M. GAËTAN RAINVILLE,"Tandis que du côté des îlotscentraux, des quadrilatères qui seront rendus disponibles par la disparition du tablier del’autoroute, on arrive avec 4,2 mètres de trottoirs du domaine public, mais qui seront encontinuité avec 3,4 mètres, d’une façon variable selon les bâtiments, parce qu’on exigeraque les bâtiments soient en recul au niveau du rez-de-chaussée et que le reste soit enporte-à-faux pour justement donner beaucoup plus d’espace aux piétons.",fr
74,M. GAËTAN RAINVILLE,"On a une autre coupe ici qui est toujours sur la rue Duke, direction nord, mais quiest vis-à-vis la place publique qui sera située au centre du projet et sous laquelle onretrouvera un stationnement pour remplacer essentiellement les places de stationnementqui vont disparaître suite à la démolition de l’autoroute, celles qui se trouvent sous letablier.",fr
75,M. GAËTAN RAINVILLE,"Et vous pouvez voir ici encore, évidemment, là, le trottoir est constitué du parc,tandis qu’ici, on a encore, au niveau de la place publique, on a 6,75 mètres de largeur detrottoir.",fr
76,M. GAËTAN RAINVILLE,"Alors, voici l’ambiance qu’on veut créer.",fr
77,M. GAËTAN RAINVILLE,"On veut que ce soit aménagé avec unéclairage approprié, contemporain et qui donnera l'importance, justement, de la qualité duQuartier Bonaventure.",fr
78,M. GAËTAN RAINVILLE,Et on peut voir ici une photo réelle de trottoirs qui sont situés sur larue St-Antoine en face du Centre de commerce mondial.,fr
79,M. GAËTAN RAINVILLE,"Alors, c'est des trottoirs qui vontêtre encore beaucoup plus larges que ceux",fr
80,M. GAËTAN RAINVILLE,"-ci, à titre d'exemple.",fr
81,M. GAËTAN RAINVILLE,On veut un milieu de vie qui soit accessible.,fr
82,M. GAËTAN RAINVILLE,"Actuellement, nous sommes à l’étudede deux passages où on fera des aménagements pour cyclistes : un en direction est sur larue Ottawa et un en direction ouest sur la rue William.",fr
83,M. GAËTAN RAINVILLE,"Alors, quand on me parled’aménagement, c’est en développement actuellement.",fr
84,M. GAËTAN RAINVILLE,Sous quelle forme ça seprésentera?,fr
85,M. GAËTAN RAINVILLE,On le veut le plus convivial et le plus sécuritaire possible.,fr
86,M. GAËTAN RAINVILLE,On veut – et toujours en parlant d’accessibilité,fr
87,M. GAËTAN RAINVILLE,– il y aura certainement des stationsBixi à l’intérieur du quartier pour desservir justement les pistes cyclables à proximité et surle site.,fr
88,M. GAËTAN RAINVILLE,"Évidemment, on veut favoriser le transport actif, donc des intersections sécuritaireset le tout étant relié au système de métro souterrain.",fr
89,M. GAËTAN RAINVILLE,"Alors, à partir du métro SquareVictoria, il y aura les tunnels appropriés pour se rendre jusqu’à la pointe nord du projet etpasser en souterrain ensuite jusqu’à la place publique où il y a accès au stationnementsouterrain et possiblement aux bâtiments qui seront localisés entre les rues Wellington etla rue Ottawa.",fr
90,M. GAËTAN RAINVILLE,"Alors, tout ça ici sera relié au réseau souterrain piétonnier.",fr
91,M. GAËTAN RAINVILLE,"Alors, ici, la mixité des fonctions.",fr
92,M. GAËTAN RAINVILLE,On a choisi le centre du quartier pour y ériger unegigantesque place publique sur laquelle on travaille présentement à définir laprogrammation des différents aménagements et équipements pour desservir la clientèleappropriée.,fr
93,M. GAËTAN RAINVILLE,"Alors, vous aurez sur les îlots, ici, des constructions qui offriront une mixité delogements, de bureaux, de commerces de proximité pour les gens qui vont faire leursemplettes ou qui ont besoin de services de proximité et vous aurez possiblement un hôtel.",fr
94,M. GAËTAN RAINVILLE,"Alors, ce que vous avez vu tout à l’heure dans le vidéo, c'est des bâtiments dont lapremière impression laisse toujours sur un sentiment qu’il s'agit de bâtiments extrêmementélevés et qui ressemblent à ceux du centre-ville, alors qu’il n’en est rien.",fr
95,M. GAËTAN RAINVILLE,"Vous avez uneéchelle ici qui démontre à partir d’ici les tours à bureaux du projet Bonaventure et vousavez une hauteur maximale illustrée ici de 118 mètres, qui se compare à peu près à cequ’on retrouve dans le Vieux-Montréal, c'est-à-dire l’Hôtel Intercontinental de même que laBanque Royale au 360, St-Jacques.",fr
96,M. GAËTAN RAINVILLE,"Alors, vous voyez que ce n’est rien en comparaisondes gratte-ciel du centre-ville de Montréal.",fr
97,M. GAËTAN RAINVILLE,"Et, de plus, les basilaires et les volumesintermédiaires rappellent la hauteur du paysage directement avoisinant.",fr
98,M. GAËTAN RAINVILLE,"On veut une mixité de fonctions pour créer un véritable milieu de vie où, à la fois,les gens pourront vivre et résider, y travailler, le visiter, se détendre, découvrir et faire desemplettes et obtenir des services divers des différents... pas commerces, mais deproximité.",fr
99,M. GAËTAN RAINVILLE,"On veut également, on recherche le développement durable dans tout ce projet-làet nous avons l’intention d’appliquer pour obtenir une accréditation LEED ND pour« Neighbourhood",fr
100,M. GAËTAN RAINVILLE,"Il n’y en a vraiment pas beaucoup au Canada, ni mêmeau Québec.",fr
101,M. GAËTAN RAINVILLE,"Une des premières accréditations qui est en cours présentement, c’est àBoisbriand, l’accréditation Or.",fr
102,M. GAËTAN RAINVILLE,"Alors, déjà notre projet, par sa nature et par ses qualitésintrinsèques, répond à plusieurs des critères de base qui sont des préalables",fr
103,M. GAËTAN RAINVILLE,"àl’accréditation LEED et l’emplacement, parce qu’on est dans un environnement bâti, déjàdesservi par des infrastructures, et on est à proximité des services de transport collectif,",fr
104,M. GAËTAN RAINVILLE,"alors déjà ça, ça vaut beaucoup d’avancement pour l’obtention de l’accréditation",fr
105,M. GAËTAN RAINVILLE,LEED.On va évidemment viser à ce que les bâtiments et les infrastructures soientécologiques.,fr
106,M. GAËTAN RAINVILLE,"On souhaite qu’il y ait des toits verts, des terrasses qui seraient avec de lavégétation, des espaces de détente et des espaces communautaires qui vont compléter letout, de façon à répondre justement aux besoins de la communauté et à cetteaccréditation.",fr
107,M. GAËTAN RAINVILLE,"Ce n'est pas juste par orgueil qu’on recherche ça, c’est pour rechercher unequalité de vie et aussi pour obtenir une meilleure valeur marchande finalement de tout leconcept.",fr
108,M. GAËTAN RAINVILLE,La réduction des îlots de chaleur fait également partie de nos préoccupations.,fr
109,M. GAËTAN RAINVILLE,"Alors, vous allez comprendre que déjà en démolissant une structure de bétongigantesque, qui constitue un énorme îlot de chaleur, déjà sa propre démolition entraînedes effets bénéfiques.",fr
110,M. GAËTAN RAINVILLE,Et on peut voir maintenant des espaces verts qu’on veut le plus possibleverdoyants.,fr
111,M. GAËTAN RAINVILLE,"Et ce qu’on a mis en orange ici, ce sont des espaces qui contiendronténormément d’espaces, ce sont des espaces publics qui contiendront beaucoup devégétation.",fr
112,M. GAËTAN RAINVILLE,"Et vous pouvez voir, même sur les terrains privés, on va exiger évidemmentqu’il y ait de la végétation, qu’il y ait des toits verts ou toits blancs.",fr
113,M. GAËTAN RAINVILLE,On veut des espaces publics qui soient animés.,fr
114,M. GAËTAN RAINVILLE,"Alors, on a des exemples ici,encore une fois, de la Place Riopelle",fr
115,M. GAËTAN RAINVILLE,"– non, c’est le Square Victoria.",fr
116,M. GAËTAN RAINVILLE,"Vous avez dans leQIM différents exemples d’animation de toute nature et vous avez évidemment – on a leparc canin, le parc d’exercice pour chiens actuellement qui se situe au coin des ruesBrennan et Duke, qui vraisemblablement, de façon temporaire, pourrait être fermé pendantla construction alentour de ce site-là, mais qui va être réaménagé dans le secteur.",fr
117,M. GAËTAN RAINVILLE,"Ça,c'est un engagement que nous avons pris.",fr
118,M. GAËTAN RAINVILLE,"La place publique dont on parlait tout à l’heure qui sera un lieu d’animationprivilégié, où on retrouvera vraisemblablement une place pour l’art public, une placegigantesque.",fr
119,M. GAËTAN RAINVILLE,On parlait de réduction des îlots de chaleur.,fr
120,M. GAËTAN RAINVILLE,Il va certainement y avoir aussiune place pour l’eau.,fr
121,M. GAËTAN RAINVILLE,"Alors, sous quelle forme ça se fera?",fr
122,M. GAËTAN RAINVILLE,C'est à être défini maintenant eton y travaille.,fr
123,M. GAËTAN RAINVILLE,"Alors, voici cette place publique en hiver.",fr
124,M. GAËTAN RAINVILLE,"On peut voir l’absenceactuellement de végétation ou d’espace vert... pardon, pas en hiver celle-là, c'est en été.c'est parce qu’on est en train de travailler avec nos collègues et collaborateurs sur lesdifférents aménagements et équipements qu’il nous faudra.",fr
125,M. GAËTAN RAINVILLE,"Maintenant, c'est un des premiers projets à Montréal qui, dès le développement duprojet, fait l'objet d’un plan de développement d’art public.",fr
126,M. GAËTAN RAINVILLE,"Et grâce à la collaboration denos collègues de la ville-centre, on aura évidemment à l’entrée, ici, un geste assezimportant d’art public qui soulignera justement l’entrée de ville et la créativité, soitmontréalaise ou internationale, c'est à décider au niveau de la façon d’y arriver.",fr
127,M. GAËTAN RAINVILLE,La mêmechose au niveau de la place publique et différents endroits dans le secteur.,fr
128,M. GAËTAN RAINVILLE,"Ce qui est important de noter, c'est que nous voulons aussi mettre à profit lespassages sous le viaduc du Canadien National qui sont de belles arcades",fr
129,M. GAËTAN RAINVILLE,"– on va le voiren photo tout à l’heure – mais qui méritent d'être d'abord mieux aménagés, mieux éclairéset aussi mieux décorés.",fr
130,M. GAËTAN RAINVILLE,Et quoi de mieux que de les décorer en faisant appel à desœuvres d’art et aussi à un rappel de l’histoire.,fr
131,M. GAËTAN RAINVILLE,"Alors, vous avez ici un passage piéton justement sous le viaduc ferroviaire.",fr
132,M. GAËTAN RAINVILLE,Jepense que je vais avoir l’unanimité ici pour dire qu’il y a quelque chose à faire pourembellir ce lieu sans le dénaturer.,fr
133,M. GAËTAN RAINVILLE,On parlait d’éclairage tout à l’heure.,fr
134,M. GAËTAN RAINVILLE,"Bien, voyez-vous, on a un exemple ici, juste àl’est de la rue Berri, c’est le viaduc de la rue Notre-Dame.",fr
135,M. GAËTAN RAINVILLE,"Juste par un simple faitd’éclairage, on a mis en valeur une structure qui pourrait autrement être fort banale.",fr
136,M. GAËTAN RAINVILLE,"Etajoutons à ça des œuvres d'art bien, bien aménagées.",fr
137,M. GAËTAN RAINVILLE,"Et puis voici, maintenant, le viaduc ferroviaire du Canadien National tout près de larue Dalhousie.",fr
138,M. GAËTAN RAINVILLE,Et voici ce que ça pourrait devenir à titre d'exemple.,fr
139,M. GAËTAN RAINVILLE,"C'est une photographietirée de Berlin où c'est un pont ferroviaire qui est en opération encore, mais qui abrite debelles boutiques actuellement qui desservent de façon très agréable les visiteurs et lesrésidants.",fr
140,M. GAËTAN RAINVILLE,"Alors, la même chose ici à New York.",fr
141,M. GAËTAN RAINVILLE,"Ça, c’est un pont qui n'est pas ferroviaire,celui-là, sur lequel des automobiles en grand nombre circulent, mais qu’on a aménagéaussi.",fr
142,M. GAËTAN RAINVILLE,"Sur la rue Dalhousie, voici ce qu’on propose de faire.",fr
143,M. GAËTAN RAINVILLE,Il y a la rue Dalhousie quisera élargie à cet endroit-ci pour y aménager une station d'autobus pour les autobus enprovenance de l’Île-des-Sœurs et de la Rive-Sud.,fr
144,M. GAËTAN RAINVILLE,"Les gens qui présentement descendentsous le tablier de l'autoroute à la rue William trouveront un endroit plus approprié, plusconfortable et plus convivial lorsqu’ils descendront de l’autobus à cet endroit-là.",fr
145,M. GAËTAN RAINVILLE,C'est en gros ce qu’on veut faire.,fr
146,M. GAËTAN RAINVILLE,"C'est un milieu de vie animé où lesrésidants, les visiteurs, les travailleurs sauront trouver matière à combler tous leursbesoins.",fr
147,M. GAËTAN RAINVILLE,"On veut une entrée de ville, que j’ai dit tout à l’heure, percutante.",fr
148,M. GAËTAN RAINVILLE,"On la veut à la hauteur de la métropole, de Montréal.",fr
149,LA PRÉSIDENTE,Nous allons faire une brève pause d’une quinzaine deminutes pour vous permettre de vous inscrire au registre pour les questions quioccuperont la deuxième partie de cette rencontre.,fr
150,LA PRÉSIDENTE,SUSPENSION DE LA SÉANCE***************REPRISE DE LA SÉANCE,fr
151,LA PRÉSIDENTE,J’appellerais donc en tout premier monsieur Marcel Sévigny,fr
152,LA PRÉSIDENTE,", s'il vous plaît.",fr
153,M. MARCEL SÉVIGNY,Une première qui concerne un élément d’informationque,fr
154,M. MARCEL SÉVIGNY,Rainville nous a donné mardi soir.,fr
155,M. MARCEL SÉVIGNY,"En fait, il nous disait qu’on prévoyait dansle courant des travaux de faire en sorte que, pour les automobilistes en particulier, il y aitbeaucoup plus de problèmes, finalement, de circulation dans le secteur, puisqu’il y auraiteffectivement des travaux.",fr
156,M. MARCEL SÉVIGNY,"Et donc, ma question c'est que dans ce sens-là, ça veut direbeaucoup moins de circulation automobile qui pourrait peut-être emprunter l’actuelleautoroute Bonaventure et donc amener les gens tranquillement à, je dirais, mettons, àchanger un certain nombre de leurs habitudes, entre autres, ou à prendre des voiesailleurs.",fr
157,LA PRÉSIDENTE,"Je comprenais que c'est ce qui était souhaité, mais monsieur Rainville acertainement une réponse précise pour ça.",fr
158,M. GAËTAN RAINVILLE,Voici ce que j'ai dit mardi soir.,fr
159,M. GAËTAN RAINVILLE,J’ai soulevé ce qu’on aappelé chez nous «,fr
160,M. GAËTAN RAINVILLE,"Autrement dit, effectivement, pendant les travaux deconstruction et de démolition de l’autoroute ou de déconstruction parce qu’on va maintenir,on va garder les matériaux pour les recycler, il va certainement y avoir, malgré toutes lesmesures de mitigation qui vont être prises, il va y avoir une certaine congestion au-delà dece qu’on connaît maintenant.",fr
161,M. GAËTAN RAINVILLE,"Et, effectivement, j’ai dit si on pouvait avoir cet effet travauxlà qui se poursuit dans le temps et qui devient permanent, c'est véritablement ce qu’onsouhaite, parce que ce qu’on souhaite, Madame la Présidente, c'est qu’il y ait un transfertmodal.",fr
162,M. GAËTAN RAINVILLE,C'est-à-dire qu’il y ait un passage de l’automobile à l’autobus.,fr
163,M. GAËTAN RAINVILLE,"Alors, écoutez, c'estce qu’on souhaite et c'est ce qui est arrivé – je donnais deux exemples mardi soir – autrain de Blainville et puis au Quartier international de Montréal où les gens ont commencéà aller au Quartier international de Montréal en prenant le métro et ce sont des habitudesqui se sont perpétuées après, parce qu’il y a eu un accroissement d’achalandagedémontré et qui est demeuré après.",fr
164,M. MARCEL SÉVIGNY,"Donc, ça voudrait dire, Monsieur Rainville, qu’on pourrait avoir un boulevard urbainau lieu de 4 voies de chaque côté, on pourrait avoir un boulevard urbain de 3 voies dechaque côté et que ça confirmerait, en fait, ce qui se passerait finalement durant lestravaux.",fr
165,M. MARCEL SÉVIGNY,"En tout cas, c'est en fait un commentaire-question en même temps.",fr
166,LA PRÉSIDENTE,"Votre question, est-ce que je comprends bien votre question, c’est jusqu’où peuton aller pour réduire...",fr
167,M. MARCEL SÉVIGNY,"Bien, en fait, est-ce qu’on a besoin effectivement de 4 voies de chaque côtési, effectivement, on enclenche un processus de réduction de la circulation dans cettepartie-là de la ville?",fr
168,M. MARCEL SÉVIGNY,"Et donc, pour moi, ça voulait dire qu’on pouvait effectivement réduirele niveau de circulation de façon beaucoup plus importante que celle qui est proposéedans le projet, qui prévoit une réduction de 12 000 à 10 000 véhicules par jour sur leboulevard urbain.",fr
169,M. MARCEL SÉVIGNY,"Et donc, si on avait 3 voies de chaque côté plutôt que 4, peut-êtrequ’effectivement, on pourrait partir de 12 000 et baisser peut-être de la moitié jusqu’àfacilement 6000 ou 5000 véhicules.",fr
170,M. MARCEL SÉVIGNY,"Et donc diminuer tous les impacts du bruit, de lapollution, et cetera, et cetera.",fr
171,LA PRÉSIDENTE,On peut en faire une question.,fr
172,M. MARCEL SÉVIGNY,"C’est toute l’implication de ma question, dans le sens...",fr
173,LA PRÉSIDENTE,Jusqu’où on peut aller.,fr
174,M. MARCEL SÉVIGNY,Jusqu’où on peut aller.,fr
175,M. MARCEL SÉVIGNY,C'est dans ce sens-là.,fr
176,M. GAËTAN RAINVILLE,mais je n’hésitais pas parce que je ne savais pas la réponse.,fr
177,M. GAËTAN RAINVILLE,"J’attendais quevous me donniez la parole, Madame la Présidente.",fr
