,speaker,sentence,lang
66,LETTER,"À titre d’exemple, depuis de nombreuses années, c’est le milieu de l’habitation communautaire qui a développé la presque totalité des logements de trois chambres à coucher et plus pour les grandes familles montréalaises, notamment celles à faible revenu.",fr
67,LETTER,Les familles nombreuses doivent en effet composer avec un important déficit de grands logements à coût abordable.,fr
68,LETTER,2 5 Le montant du loyer est fixé à 25% du revenu du ménage et la balance est assumée par l’État.,fr
69,LETTER,"Mémoire Bâtir son quartier Consultation sur le Quartier Bonaventure (phase 1)Bien plus qu’un investissement, le développement de l’habitation communautaire est un moteur économique pour la société montréalaise.",fr
70,LETTER,"Il stimule les secteurs de la construction et des services reliés au développement, à l’opération des immeubles et à l’offre de services de soutien, créant de nombreux emplois.",fr
71,LETTER,"En outre, les projets génèrent des revenus fonciers pour les municipalités.",fr
72,LETTER,"Entre éléments de consensus et préoccupations Éléments de consensus Bien que ce projet soulève des inquiétudes, il importe de souligner certains éléments positifs qui ressortent fortement.",fr
73,LETTER,Nous tenons d’abord à souligner la vision de la Société du Havre pour le redéveloppement d’un secteur appelé à se transformer de façon majeure à moyen terme.,fr
74,LETTER,"Le choix de prioriser un boulevard urbain nous apparait judicieux, approprié dans le contexte actuel et adapté aux attentes des Montréalais.",fr
75,LETTER,"De même, la volonté de favoriser le lien piétonnier entre le secteur et les quartiers de part et d’autre de l’axe routier constitue un objectif pertinent et contribuera également à l’animation du milieu.",fr
76,LETTER,"D’autre part, la mise de l’avant des principes de développement durable, en tant qu’élément transversal du projet, est un incontournable à l’heure actuelle.",fr
77,LETTER,"delà des mots et discours, l’application d’une telle volonté constitue un défi de taille, mais un défi qu’il importe de relever avec perspicacité, vision et conviction.",fr
78,LETTER,"Enfin, nous apprécions la détermination de la Société du Havre de mettre en valeur le patrimoine architectural du secteur.",fr
79,LETTER,L’utilisation de l’art public et de l’éclairage pour parvenir à cette fin nous semble d’autant plus pertinente qu’elle fait écho à la volonté de promouvoir Montréal comme métropole culturelle.,fr
80,LETTER,Une opportunité de développement telle que celle visée par le réaménagement de l’autoroute Bonaventure doit selon nous avant tout répondre aux besoins des Montréalais en termes d’accès à des logements et à des espaces commerciaux et publics.,fr
81,LETTER,"Nous avons rappelé à plusieurs reprises, lors de consultations sur des projets où s’appliquent la stratégie d’inclusion, l’ampleur des besoins en logement des ménages à faible et moyen revenu.",fr
82,LETTER,", notre préoccupation demeure quant au type d’habitations à développer.",fr
83,LETTER,"L’accent est mis fortement sur le thème « d’entrée de ville » qui se veut distinctive, prestigieuse.",fr
84,LETTER,"Il nous semble qu’outre l’entrée à proprement parler, il importe de s’assurer d’ouvrir cette axe sur les quartiers avoisinants, donner une impression d’ensemble cohérent et attirant, à la fois pour les visiteurs, mais également pour les résidents et travailleurs du secteur.",fr
85,LETTER,La continuité de la trame de rue et un développement coordonné et planifié de l’ensemble du quartier nous semblent des conditions de succès incontournables pour faire de ce projet une partie intégrante de la ville que nous voulons construire.,fr
86,LETTER,Ce projet stimule donc la réflexion sur l’ancrage du projet dans le milieu.,fr
87,LETTER,L’usage prévu pour ce site jumelle une forte densité d’unités d’habitation et de commerces et l’aménagement d’espaces publics généreux.,fr
88,LETTER,"La configuration même du site, notamment sa largeur limitée et sa localisation au centre d’un axe routier important, rend le développement d’un milieu de vie extrêmement ardu.",fr
89,LETTER,L’usage même identifié pour le réaménagement de ce site soulève donc des questions sur la vivacité potentielle d’un espace aussi restreint et soumis à un flux routier important.,fr
90,LETTER,"De même, la hauteur et la densité prévues ne semblent pas poser problème à proprement parler étant donné que le développement de projets d’habitation denses en milieu urbain est caractéristique de l’activité immobilière actuelle.",fr
91,LETTER,"Ces paramètres entrainent toutefois la nécessité de réfléchir l’impact sur la qualité de vie pour les résidents, réflexion qui doit être étayée de comparatifs pertinents.",fr
92,LETTER,"Le milieu de 6 Mémoire Bâtir son quartier Consultation sur le Quartier Bonaventure (phase 1)l’habitation communautaire a démontré par le passé sa capacité à adapter son développement aux impératifs du marché immobilier (notamment relatifs à la viabilisation) et aux enjeux sociaux, économiques et démographiques.",fr
93,LETTER,Cette adaptation passe par l’ajustement des typologies (par exemple en plaçant les familles aux étages inférieurs) ou en s’assurant d’une offre de services de proximité adaptés (par exemple un centre de la petite enfance) et de l’animation du milieu (notamment en collaboration avec des entreprises d’économie sociale qui viendront stimuler le développement de liens sociaux entre les résidents et leur sentiment d’appartenance au secteur).,fr
94,LETTER,"Nous croyons qu’il est essentiel de réfléchir dès maintenant l’assemblage de commerces et services de proximité qu’il est souhaitable d’offrir afin de s’assurer que ce secteur soit à la fois dynamique, attrayant et vivant.",fr
95,LETTER,C’est également par l’appropriation locale qu’un milieu acquiert une saveur humaine.,fr
96,LETTER,"Dans un autre ordre d’idées, la volonté de la Société du Havre de valoriser l’usage du transport collectif est toute à son honneur.",fr
97,LETTER,Force est toutefois de constater que l’aménagement proposé ne fait pas l’unanimité parmi les citoyens et acteurs du milieu.,fr
98,LETTER,"Notre préoccupation première touchant le développement de milieux de vie sains, nous nous sentons interpelés par les réticences exprimées.",fr
99,LETTER,La priorisation du transport en commun est dorénavant incontournable.,fr
100,LETTER,"Toutefois, la réaffectation des voies qui y sont consacrées doit aussi prendre en compte la qualité de vie des résidents actuels du secteur.",fr
101,LETTER,"Si une telle proximité du passage des autobus avec le secteur résidentiel est évitable, il nous semble pertinent de réviser l’option actuellement priorisée.",fr
102,LETTER,Le corridor Dalhousie apparait de fait comme un enjeu majeur de cette consultation.,fr
103,LETTER,"Enfin, nous croyons que la Ville de Montréal, et plus particulièrement les arrondissements Sud-Ouest et Ville-Marie, considérant leur fort potentiel de redéveloppement dans les années à venir, doivent se donner des outils de réglementation supplémentaires qui s’adaptent davantage à un développement urbain dense en transformation profonde.",fr
104,LETTER,"De fait, nous croyons que le secteur du Quartier Bonaventure ne peut être traité indépendamment de celui de Griffintown et des secteurs à l’est de l’axe routier.",fr
105,LETTER,7 Mémoire Bâtir son quartier Consultation sur le Quartier Bonaventure (phase 1)Conclusion,fr
106,LETTER,"Ce projet, typiquement urbain, soulève donc bien des questions et il est intéressant d’avoir invité les citoyens et acteurs sociaux, politiques et économiques à s’exprimer à un stade du processus qui laisse place à la réorientation sur des aspects fondamentaux.",fr
107,LETTER,"De fait, la philosophie des groupes de ressources techniques repose sur la concertation avec les acteurs sociaux, politiques et économiques et l’adéquation des projets à prioriser avec les besoins exprimés par les collectivités.",fr
108,LETTER,Nous croyons fermement en cette façon de faire et croyons qu’elle est la plus susceptible d’amener à une réelle bonification des projets et interventions.,fr
109,LETTER,"Nous accueillons favorablement la volonté d’appliquer la Stratégie d’inclusion de logements abordables, exprimée par la Ville et la Société du Havre.",fr
110,LETTER,Au nombre de nos souhaits figure l’intégration en amont des acteurs du milieu de l’habitation communautaire dans un processus de discussion et réflexion constructive afin d’étudier les options concernant l’inclusion de logements communautaires dans le contexte plus large du développement du Quartier Bonaventure.,fr
111,LETTER,Nous avons exprimé plus tôt nos craintes concernant le développement à venir des secteurs limitrophes et notre conviction quant à la nécessité de réfléchir le redéploiement du secteur dans un plan plus large.,fr
112,LETTER,"delà d’une entrée de ville, l’axe Bonaventure doit s’inscrire dans un quartier, et d’autant plus : un quartier qui est à réinventer.",fr
113,LETTER,"En considération des craintes des citoyens et acteurs du milieu, nous invitions la Société du Havre à étudier la possibilité de relocaliser le corridor Dalhousie.",fr
114,LETTER,"De façon plus générale, nous tenons en outre à rappeler et souligner la volonté affirmée de la Ville de Montréal, dans sa stratégie de développement économique, de fonder son développement sur les valeurs de solidarité et de développement durable.",fr
115,LETTER,"Il importe alors, dans un développement d’une telle ampleur de mettre de l’avant ces valeurs, comme une vitrine dont pourront être fiers les Montréalais et les Montréalaises.",fr
116,LETTER,"Nous tenons à remercier, en conclusion, la Société du Havre et l’Office de consultation publique de Montréal de nous permettre de nous exprimer sur l’avenir de ce secteur névralgique.",fr
117,LETTER,La seconde phase de consultation sera d’autant plus intéressante que cette première démarche aura permis au promoteur de prendre le pouls de la population.,fr
118,LETTER,8 Mémoire Bâtir son quartier Consultation sur le Quartier Bonaventure (phase 1)ANNEXE A,fr
119,LETTER,"– DES BESOINS IMPORTANTS ET CONNUS Sur l’Ile de Montréal, près de 190 000 ménages montréalais consacrent plus de 30% de leurs revenus à leur loyer, ce qui représente près de 40% des ménages locataires.",fr
120,LETTER,"De ce nombre, un peu plus de 91 000 y consacrent plus de 50% de leurs revenus et près de 43 000 plus de 80% (données de Statistiques Canada",fr
121,LETTER,dans le Dossier noir du FRAPRU),fr
122,LETTER,Ces besoins se reflètent partiellement dans les différentes « listes d’attente » tenues par les acteurs du milieu de l’habitation.,fr
123,LETTER,"D’une part, les comités logements et les quatre groupes de ressources techniques de Montréal tiennent des listes d’attente par quartier qui regroupent environ 15 000 noms.",fr
124,LETTER,"Ces individus désirent avoir accès à un logement dans un projet d’habitation communautaire, de type OBNL ou coopératif.",fr
125,LETTER,"D’autre part, la liste de l’Office municipal d’habitation de Montréal regroupe quelques 22 000 noms d’individus en attente d’un logement public ou d’une subvention de type « supplément au loyer3 » pour les aider à payer leur loyer mensuel.",fr
126,LETTER,"De fait, les groupes de ressources techniques réfèrent régulièrement à l’OMH des ménages qui ont besoin d’une subvention supplément au loyer (50% des locataires des projets communautaires peuvent en bénéficier).",fr
127,LETTER,"Ces listes d’attente, certes révélatrices, demeurent toutefois incomplètes en regard de l’étendue réelle des besoins.",fr
128,LETTER,"Le ménage peut être logé dans le privé, dans un projet d’habitation communautaire ou un immeuble de l’OMH.",fr
129,LETTER,Mémoire Bâtir son quartier Consultation sur le Quartier Bonaventure (phase 1)ANNEXE B,fr
130,LETTER,À MONTRÉAL La distinction entre le logement communautaire et public,fr
131,LETTER,Différentes pistes de solutions sont avancées pour répondre aux besoins des ménages à faible et moyen revenu.,fr
132,LETTER,La grande famille du logement social regroupe le logement communautaire et le logement public.,fr
133,LETTER,"L’habitation communautaire, de par la propriété collective mise de l’avant, se distingue à la fois des tenures privées et publiques en ce sens qu’elle entraine une réelle prise en charge collective des conditions de logement.",fr
134,LETTER,Le Groupe de ressources techniques Bâtir son quartier valorise ce type d’intervention à travers le développement de coopératives et d’organismes sans but lucratif d’habitation.,fr
135,LETTER,"Le schéma suivant synthétise les différentes tenures, les promoteurs et les programmes qui ont permis développer les projets.",fr
136,LETTER,Logement public (surtout HLM),fr
137,LETTER,OSBL Développé par les Groupes de ressources techniques,fr
138,LETTER,AccèsLogis Quelques programmes par le passé : LAQ,fr
139,LETTER,par des Offices municipaux d’habitation (OMH),fr
140,LETTER,Programme principal dans le passé : HLM Depuis peu :,fr
141,LETTER,Le parc immobilier communautaire et public à Montréal,fr
142,LETTER,"En date du 31 décembre 2008, l’Ile de Montréal comptait un parc de 52 881 logements sociaux dont la très grande majorité est située dans la Ville de Montréal.",fr
143,LETTER,"De ce nombre, 25 438 sont des logements communautaires (47% sous forme coopérative et 53% sous forme sans but lucratif) et 27 443, des logements publics (dont plus de 75% de type HLM, développés avant 1994).",fr
144,LETTER,"Depuis 1976, Bâtir son quartier a collaboré à la réalisation de près de 8000 de ces logements communautaires, partout sur l’île de Montréal.",fr
145,LETTER,10 Mémoire Bâtir son quartier Consultation sur le Quartier Bonaventure (phase 1),fr
