,speaker,sentence,lang
44,LETTER,"pour le compte du Service aux collectivités de l’UQAM, le Département d’études urbaines et touristiques de l’UQAM et le Comité logement Centre-Sud (à paraître), selon le recensement de la population 2001.",fr
45,LETTER,"Demeurant à proximité du secteur du projet Bonaventure, la population du territoire de Peter",fr
46,LETTER,"se caractérise par un fort pourcentage de personnes vivant seules,",fr
47,LETTER,soit 55% en 2006.,fr
48,LETTER,"Les jeunes de moins de 15 ans ne représentent que 6% de la population, soit moins de la moitié de la proportion observée à Montréal dans son ensemble (15%).",fr
49,LETTER,Cette donnée s’explique facilement par la rareté des logements assez grands pour accueillir une famille et par le coût élevé des logements sur les marchés locatif et privé.,fr
50,LETTER,"Le territoire se caractérise également par un nombre élevé de ménages locataires, soit 81% des ménages.",fr
51,LETTER,Cette proportion est de 62% à Montréal.,fr
52,LETTER,Il en coûte en moyenne davantage pour se loger dans Peter McGill (899$ par mois) qu’à Montréal (662$).,fr
53,LETTER,"La proportion des ménages locataires ayant consacré au moins 30% de leur revenu pour se loger a augmenté de 7% depuis 2001, passant de 46% à 58%.",fr
54,LETTER,"Si la population de Peter McGill jouit d’un revenu annuel moyen supérieur à celui de l’ensemble des Montréalais (46 801$, comparativement à 32 946$ pour Montréal), il importe de souligner l’écart important entre les revenus annuels moyens de la population de Peter McGill Nord (77 908$) et de Peter McGill Sud (22 665$).",fr
55,LETTER,"En 2005, sur le territoire de Peter McGill, 47% des personnes vivant en ménage privé avaient un faible revenu, comparativement à 29% pour la Ville de Montréal.",fr
56,LETTER,MÉMOIRE QUARTIER BONAVENTURE POUR UNE VUE D’ENSEMBLE 4-2 JANVIER 2010,en
57,LETTER,"Ces brèves données illustrent les enjeux et les besoins importants en termes de logement pour la population vivant au centre-ville, qui présente des revenus contrastés et pour laquelle la hausse significative des coûts associés au logement augmente la difficulté à se loger convenablement.",fr
58,LETTER,"Les besoins pour du logement abordable sont très élevés dans Peter-McGill, tout comme dans l’ensemble de l’arrondissement Ville-Marie, d’où la grande importance de respecter les principes de la Stratégie d’inclusion de logements abordables dans les nouveaux projets résidentiels de la Ville de Montréal.",fr
59,LETTER,"Depuis le début des années 2000, l’arrondissement de Ville-Marie, qui présente un fort potentiel de développement résidentiel, a connu un boom immobilier considérable.",fr
60,LETTER,"Entre les années 2002 et 2008 uniquement, on a assisté à la mise en chantier de plus de 8700 logements sur le territoire de l’arrondissement.",fr
61,LETTER,"Force est de constater, cependant, que la grande majorité de ces nouveaux logements sont des condominiums destinés à des ménages de petite taille et que la part du logement social et communautaire dans ce développement ne correspond pas, loin s’en faut, aux besoins de la population, pas plus d’ailleurs qu’aux cibles que s’est fixée la Ville de Montréal pour ce type de logement sur son territoire.",fr
62,LETTER,"En effet, un bilan de la Stratégie d’inclusion municipale sur l’île de Montréal, depuis son adoption en 2005, révèle que des 30723 unités mises en chantier entre 2005 et 2008, 4576, soit près de 15%, étaient des logements sociaux et communautaires.",fr
63,LETTER,"Toutefois, pour la même période, dans l’arrondissement de Ville-Marie, cette proportion n’est que de 5,2%, soit 1 242 logements sur 4585 unités mises en chantier .",fr
64,LETTER,"On constate parallèlement que le parc de logements locatifs, notamment les maisons de chambres, est soumis à une forte pression et à une érosion rapide.",fr
65,LETTER,"Ainsi, entre 2001 et 2006",fr
66,LETTER,", le nombre de ménages propriétaires augmentait de 44% dans l’arrondissement (contre 11% à Montréal), tandis que le nombre de ménages locataires y diminuait de 3% (contre 0,2% à Montréal), soit une diminution de plus de 1200 ménages locataires.",fr
67,LETTER,"Ces dernières données mettent bien en lumière les enjeux auxquels est confronté l’arrondissement central de Montréal et l’importance de prendre des mesures afin, d’une part, d’assurer la protection du parc existant de logements locatifs et, d’autre part, d’y favoriser le développement de logements sociaux et communautaires permettant de répondre aux besoins des ménages à faible et modeste revenu du territoire.",fr
68,LETTER,"En effet, les développeurs de logement social et communautaire sont confrontés dans l’arrondissement à des défis particuliers qu’il est nécessaire de prendre en compte : notamment, le coût élevé des terrains et de leur décontamination, de même que les coûts de construction reliés à la réalisation de bâtiments en hauteur.",fr
69,LETTER,La Ville de Montréal doit donc prendre ses responsabilités à cet égard et assumer le leadership nécessaire afin que le développement du centre-ville de Montréal respecte les principes de mixité sociale et d’inclusion dont elle se réclame par ailleurs.,fr
70,LETTER,1 Ville de Montréal (2009).,fr
71,LETTER,"Projets sociaux et communautaires, mises en chantier, Service de la mise en valeur du territoire et du patrimoine, Direction de l’habitation",fr
72,LETTER,Division de la gestion des programmes.,fr
73,LETTER,"Nous rappelons que l’un des objectifs de la Stratégie d’inclusion de logements abordables dans les nouveaux projets résidentiels de la Ville de Montréal est d’encourager le développement d’une gamme diversifiée de logements dans les grands sites, afin de répondre aux besoins de citoyens ayant des revenus variés, incluant les ménages les moins nantis vivant avec un revenu annuel inférieur à 35 000 $.",fr
74,LETTER,"À la base du raisonnement tenu par la Ville pour développer sa stratégie : l’importance de la mixité, tant à l’échelle de la Ville que de ses quartiers.",fr
75,LETTER,"On mentionne d’ailleurs dans la stratégie municipale que la mixité sociale est un critère de développement durable, qu’elle permet d’éviter la ségrégation sociale et le cercle vicieux de l’appauvrissement;",fr
76,LETTER,"et, enfin, que la mixité sociale est un moyen pour assurer le maintien des gens dans leur milieu.",fr
77,LETTER,La stratégie vise à ce que 15% des nouvelles unités d’habitation construites sur le territoire de Montréal soient des logements sociaux et communautaires et qu’une autre proportion de 15% des nouvelles habitations soit constituée de logements abordables d’initiative privée.,fr
78,LETTER,"Nous saluons l’intégration au projet d’un objectif de réalisation de logement social et communautaire, mais pensons que la cible est nettement insuffisante.",fr
79,LETTER,"En effet, dans sa conception actuelle, le projet prévoit la construction de 120 unités de logements social et communautaire sur les 800 à 1000 logements qui seront construits sur les terrains appartenant à la Ville de Montréal.",fr
80,LETTER,Il s’agit d’une cible atteignant à peine le 15% prévu dans le secteur d’intervention (entre 12% et 15% dépendamment du nombre total construit).,fr
81,LETTER,À l’échelle des 2800 unités projetées toutefois dans le secteur à l’étude,fr
82,LETTER,", il ne s’agit que d’une proportion que de 4%.",fr
83,LETTER,La Stratégie vise les projets de grande envergure de plus de 200 unités.,fr
84,LETTER,"Nous soutenons que ses principes doivent s’appliquer à l’ensemble du projet (secteur d’intervention et secteur à l’étude), incluant les secteurs où seront développés les projets privés de plein droit.",fr
85,LETTER,"C’est pourquoi nous estimons que la Ville de Montréal doit élargir le secteur d’intervention défini par la SHM afin qu’il englobe la totalité du secteur à l’étude et qu’elle fasse appel aux outils à sa disposition (PPU, acquisition de terrains, etc.) pour en assurer un développement harmonieux et inclusif.",fr
86,LETTER,Nous regrettons par ailleurs que les seuls logements sociaux prévus soient situés dans les îlots centraux et l’îlot de la Commune immédiatement adjacent à l’immense boulevard.,fr
87,LETTER,"Nous souhaitons que cet emplacement fasse l’objet d’une analyse de la qualité de l’air environnant avant la construction des logements et que, de plus, des logements sociaux soient construits également dans des espaces plus favorables, en particulier dans le faubourg des Récollets faisant partie actuellement du secteur à l’étude.",fr
88,LETTER,"Considérant le retard qu’accuse l’arrondissement Ville-Marie dans la réalisation d’une cible de 15% de logements sociaux et communautaires sur son territoire pour la période 2005-2008, de même que les importants besoins en logement de la population de l’arrondissement, nous demandons que le projet intègre 30% de logements sociaux et communautaires pour l’ensemble du projet, soit 840 unités sur les 2800 prévues.",fr
89,LETTER,"Nous rappelons que des projets récents ont intégré des portions supérieures à 15% de logements sociaux et communautaires, notamment le développement du site de Radio-Canada et celui des anciens ateliers municipaux à proximité du métro Rosemont.",fr
90,LETTER,"Une étude récente de la SCHL démontre que le taux d’inoccupation des logements de trois chambres et plus est de 1,7% à Montréal.",fr
91,LETTER,"Ce taux chute à 1% pour les logements de 900$ et moins, ce qui démontre le manque de logements abordables s’adressant aux familles 3 .",fr
92,LETTER,"Dans sa conception actuelle, 65% des 2800 logements projetés dans le projet Bonaventure s’adressent à des personnes seules.",fr
93,LETTER,"Dans son document : Quartier Bonaventure, le nouveau Montréal, la Société du Havre mentionne pourtant que le projet respecte les principales politiques et programmes municipaux, notamment la Politique familiale de Montréal.",fr
94,LETTER,"Or, le projet semble peu tenir compte des éléments de rétention, ou plutôt d’attraction dans le cas présent, des familles.",fr
95,LETTER,"Nous soulignons que le projet intègre certaines notions de la Politique, principalement à l’échelle de la ville 4 , notamment en ce qui a trait à la présence d’un système de transport en commun performant, de même que l’emphase mis sur le caractère international de la ville ainsi que sur son caractère de ville de savoir et de culture.",fr
96,LETTER,"Par contre, on n’y retrouve aucun objectif en matière de logements abordables de trois chambres à coucher et plus, planifié en fonction des besoins d’une famille, pas plus d’ailleurs que d’objectifs en matière de services et d’équipement à l’intention de ces dernières (école, parc, équipement collectif, etc.).",fr
97,LETTER,Le projet insiste constamment sur la création d’une entrée prestigieuse pour la ville mais donne peu de détails sur le milieu de vie que l’on souhaite y créer.,fr
98,LETTER,"En effet, le milieu de vie doit considérer et placer le résidant au centre de son développement.",fr
99,LETTER,"Pour cela, il doit prendre en compte les notions de mixité sociale et de mixité des fonctions.",fr
100,LETTER,"Un véritable milieu de vie doit être planifié en fonction d’un usage constant, soit 24h sur 24, 7 jours par semaine.",fr
101,LETTER,"De nouveaux lieux d’emplois (bureaux, commerces, services) assurent le bouillonnement propre aux jours de semaine, tandis que les résidants modulent le rythme de vie des soirs et des week-ends.",fr
102,LETTER,"Le secteur du Faubourg des Récollets, avec les nombreux terrains vacants qu’il comporte et la Cité du Multimédia qui l’anime, est particulièrement fécond pour ce type de développement et devrait faire l’objet d’une attention particulière.",fr
103,LETTER,"Par sa politique familiale, la Ville de Montréal souhaite retenir et attirer les familles.",fr
104,LETTER,"Or, rien n’est prévu pour ces dernières dans le présent projet.",fr
105,LETTER,"Nous comprenons que, du fait de son emplacement, le secteur ne se prête pas à un développement conçu uniquement en fonction des familles.",fr
106,LETTER,"Néanmoins, la notion de milieu de vie et de mixité sociale devrait prévoir un certain nombre d’unités et de services à leur intention, tant dans la portion de logements sociaux et abordables visés par la Stratégie d’inclusion que dans les unités privées.",fr
107,LETTER,"Plus particulièrement, nous demandons à ce que des unités de trois chambres et plus, situées dans les étages inférieurs des édifices, soient prévus à l’intention des familles, et ce, à prix accessibles pour les familles à moyen et faible revenus.",fr
108,LETTER,"3 4 Journal Métro, 17 décembre, p.3 Les objectifs de la Politique familiale de Montréal sont divisés entre les échelles de la maison, de la rue, du quartier et de la ville.",fr
109,LETTER,Le secteur du Quartier Bonaventure constitue une porte d’entrée majeure pour la ville de Montréal.,fr
110,LETTER,"En effet, on compte dans ce secteur, outre les véhicules automobiles, qui transitent par l’autoroute Bonaventure, un flot important d’autobus y circulant entre la Rive-Sud de Montréal et le Terminus centre-ville (TCV).",fr
111,LETTER,Deux voies d’accès à l’autoroute Ville-Marie y sont également situées.,fr
112,LETTER,Le secteur accueille de plus le viaduc ferroviaire du CN menant à la gare centrale de Montréal.,fr
113,LETTER,"Finalement, le tracé d’un projet de tramway identifié dans le plan de transport de la Ville de Montréal passe également par le secteur.",fr
114,LETTER,"C’est dire que le Quartier Bonaventure, et ce peu importe la forme que prendra le projet de réaménagement de l’autoroute actuelle, demeurera un lieu de transit et une voie d’accès importants pour Montréal dans l’avenir.",fr
115,LETTER,"Néanmoins, la forme que prendra le projet de réaménagement de l’autoroute peut influencer de façon majeure la possibilité d’y aménager un milieu de vie agréable et attrayant pour de nouveaux résidants, tel que le prévoit le projet d’ensemble présenté en consultation publique par la Société du Havre de Montréal.",fr
116,LETTER,"Nous nous questionnons, dans cette perspective, sur la pertinence de diviser le nouveau boulevard urbain, créé suite à l’abaissement de l’autoroute, en deux artères à sens unique de 4 voies de largeur, de part et d’autre de l’îlot central dégagé par la démolition de l’autoroute.",fr
117,LETTER,"La constitution d’un tel îlot, coincé entre deux artères à caractère quasi « autoroutier », ne risque-t-elle pas de créer un milieu de vie peu invitant, où la qualité de vie et la sécurité des résidants risquent d’être sérieusement compromises.",fr
118,LETTER,"Pourquoi la création d’un seul grand boulevard urbain, avec un développement de part et d’autre de ce boulevard, n’a-t-elle pas été privilégiée?",fr
119,LETTER,"Et le transit des autobus ne pourrait-il pas y demeurer, plutôt que d’être déplacé dans un corridor aménagé sur la rue Dalhousie, qui met en péril le redéveloppement de ce secteur ?",fr
120,LETTER,Nous nous questionnons également sur la nécessité de maintenir 8 voies de circulation.,fr
121,LETTER,"Le nombre de voies pourrait selon nous être réduit de 8 à 6 voies, tout en intégrant la circulation des autobus.",fr
122,LETTER,"La constitution d’un tel grand boulevard ne serait pas incompatible avec la création d’une porte d’entrée prestigieuse pour Montréal, bien au contraire.",fr
123,LETTER,"La réalisation du projet, qui vise notamment le désenclavement des deux quartiers en bordure de l’actuelle autoroute, devra cependant assurer que ce désenclavement ne permette pas, par ailleurs, la diffusion de la circulation de transit dans les quartiers adjacents, ce qui nuirait beaucoup, encore une fois, à la qualité de vie des résidants dans ces nouveaux quartiers.",fr
124,LETTER,LE MILIEU DE VIE PAR DES SERVICES DE PROXIMITÉ Nous avons abordé l’importance de la mixité sociale.,fr
125,LETTER,"Afin de créer un véritable milieu de vie, il importe également de renforcer et d’intégrer la mixité des fonctions.",fr
126,LETTER,"Ainsi, aux unités d’habitations doivent se greffer des commerces et services de proximité.",fr
127,LETTER,"On pense bien sûr aux commerces (épiceries, pharmacies, boulangeries, cafés, etc.).",fr
128,LETTER,"Il importe également de planifier l’intégration de services s’adressant aux ménages familiaux: cliniques, soins dentaires, garderies, écoles, équipements sportifs et communautaires, espaces verts et parcs, etc. Dans ce secteur, certains commerces se sont déjà développés le long de certaines rues.",fr
129,LETTER,Une épicerie a déjà pignon sur la rue Notre-Dame et des cafés et des dépanneurs ont ouvert leurs portes sur l’avenue McGill.,fr
130,LETTER,On pourrait envisager de renforcer le caractère commercial de ces rues.,fr
131,LETTER,Les artères commerciales créent des pôles d’attraction et des axes de déplacement.,fr
132,LETTER,Elles contribuent ainsi à créer des jonctions entre les « frontières naturelles » d’un secteur.,fr
133,LETTER,Elles pourraient donc concourir à retisser des liens sur les « cicatrices » laissées par le développement urbain antérieur dans ce secteur.,fr
134,LETTER,"En septembre 2008, la firme Raymond Chabot Grant Thornton, mandatée par la Société du Havre de Montréal, a organisé et animé des rencontres d’information sur le projet de réaménagement de l’autoroute Bonaventure.",fr
135,LETTER,"Des représentants d’Habiter Ville-Marie et de certains de ses membres ont assisté à l’une de ces rencontres, de même qu’une trentaine de représentants du milieu.",fr
136,LETTER,La rencontre avait pour thème «,fr
137,LETTER,Les conditions nécessaires à la création d’un véritable milieu de vie intégré ».,fr
138,LETTER,Bien que le rapport synthèse produit par la firme Raymond,fr
139,LETTER,", nous considérons qu’il s’agissait d’une session d’information, suivie d’une brève période de question.",fr
140,LETTER,"À cette occasion, un représentant de la Direction de l’habitation de la Ville de Montréal avait annoncé que cette rencontre d’information serait suivie de séances de travail ultérieure avec des représentants du milieu.",fr
141,LETTER,"Or, ces séances de travail n’ont jamais eu lieu et auraient, pour les membres d’Habiter Ville-Marie, été un premier pas dans le sens d’une véritable démarche de concertation;",fr
142,LETTER,condition nécessaire à la création d’un véritable milieu de vie intégré.,fr
143,LETTER,"Ce type de démarche a donné d’excellents résultats par le passé, notamment dans le cadre du « projet de développement du site et de modernisation de la Maison Radio-Canada ».",fr
144,LETTER,Habiter Ville-Marie et plusieurs autres acteurs du milieu ont participé activement à cette démarche de consultation qui fut l’un des points forts du projet.,fr
145,LETTER,"En effet, Radio-Canada avait mis en place un processus de consultation, par le biais d’un comité conseil, afin de prendre le pouls des aspirations et des attentes de la communauté.",fr
146,LETTER,"Cette démarche, entreprise dès l’automne 2006, a permis de travailler de concert avec la communauté et de développer des liens de collaboration entre la Société Radio-Canada et les principaux intervenants du milieu.",fr
147,LETTER,"Elle a également permis aux différents membres du comité-conseil d’être à l’affût des préoccupations de l’ensemble des partenaires, que ce soit des différents groupes du milieu ou de la SRC.MÉMOIRE QUARTIER BONAVENTURE POUR UNE VUE D’ENSEMBLE 5-1 JANVIER 2010 5.",fr
148,LETTER,RECOMMANDATIONS R 1 : Que la Ville de Montréal élabore un plan d’ensemble pour les grands projets prévus dans le grand centre-ville.,fr
149,LETTER,Que ce plan d’ensemble soit public et fasse l’objet d’une consultation dans le cadre prévu par l’Office de consultation publique de Montréal.,fr
150,LETTER,"R 2 : Considérant le retard qu’accuse l’arrondissement Ville-Marie dans la réalisation d’une cible de 15% de logements sociaux et communautaires sur son territoire pour la période 2005-2008, de même que les importants besoins de logements de la population de l’arrondissement, que le projet intègre 30% de logements sociaux et communautaires pour l’ensemble du projet, soit 840 unités sur les 2800 prévues.",fr
151,LETTER,"R 3 : Que, pour ce faire, l’îlot de la Commune soit réservé exclusivement au développement de logements sociaux et communautaires.",fr
152,LETTER,"Que, pour ce faire, le secteur d’intervention établi par la Société du Havre de Montréal soit également élargi pour englober l’ensemble du secteur à l’étude et que la Ville de Montréal procède à l’acquisition de terrains, notamment dans le faubourg aux Récollets, afin de favoriser le développement de logements sociaux et communautaires.",fr
153,LETTER,R 5 : Qu’une analyse de la qualité de l’air environnant soit réalisée avant la construction de logement dans le secteur à l’étude.,fr
154,LETTER,"R 6 : Que le projet intègre des unités de trois chambres et plus, situées dans les étages inférieurs des édifices à l’intention des familles, et ce, à prix accessibles pour les familles à moyen et faible revenus, et ce, tant dans la portion de logements sociaux et abordables visés par la Stratégie d’inclusion que dans les unités privées.",fr
155,LETTER,"R 7 : Que le projet privilégie la création d’un grand boulevard urbain au centre de l’îlot, avec un développement immobilier de part et d’autre du boulevard, plutôt que deux artères à sens unique avec un développement immobilier au centre.",fr
156,LETTER,R 8 : Que le projet renforce des axes de développement de services de proximité sur certaines artères et mette de l’avant le caractère commercial de ces dernières.,fr
157,LETTER,"R 9 : Que le projet renforce la mixité des fonctions au sein du secteur par l’intégration de pôles d’emplois (bureaux, commerces, services), particulièrement dans le secteur du Faubourg des Récollets.",fr
158,LETTER,"R 10 : Qu’un processus de consultation auprès des résidants de Griffintown ait lieu rapidement, avant la poursuite de la planification du projet.",fr
159,LETTER,"R 11 : Qu’un comité conseil, composé de représentants de la société civile et acteurs du milieu, de la Ville de Montréal et des deux arrondissements concernés, soit mis sur pied afin de contribuer à l’élaboration de ce plan d’ensemble (qui pourrait prendre la forme d’un PPU) en tenant compte des besoins sociaux, économiques et d’aménagement du territoire, ainsi que de l’ensemble des projets en cours ou à venir qui pourraient avoir un impact sur le développement du grand centre-ville.",fr
160,LETTER,R 11 : Que le comité conseil soit associé dans les phases ultérieures de réalisation du projet.,fr
161,LETTER,"R 12 : Qu’Habiter Ville-Marie soit associé au processus de discussion et de réflexion quant au réaménagement de cette portion de l’autoroute Bonaventure, en ce qui a trait à l’élaboration du programme résidentiel et en particulier aux projets de logement social et communautaire.",fr
162,LETTER,CARTES GRAND CENTRE-VILLE 6-1 JANVIER 2010MÉMOIRE,en
163,LETTER,- INFLUENCES 6-4 JANVIER 2010MÉMOIRE,en
164,LETTER,TRANSPORTS 6-6 JANVIER 2010MÉMOIRE,en
165,LETTER,INVENTAIRE DES PROJETS – GRAND CENTRE-VILLE 8-1 JANVIER 2010MÉMOIRE,en
166,LETTER,POUR UNE VUE D’ENSEMBLE II.,en
167,LETTER,VILLE-MARIE 8-4 JANVIER 2010MÉMOIRE,en
