,speaker,sentence,lang
27,LETTER,"Montréal intervient dans le cadre de cette consultation en sa qualité d’organisme promouvant l’amélioration de la qualité de vie des citoyens, la reconnaissance des artistes et des opérateurs culturels ainsi que le rayonnement culturel de Montréal, le tout s’inscrivant dans une vision de développement durable capable d’intégrer, de concilier et d’équilibrer les préoccupations culturelles, économiques, sociales, patrimoniales, urbanistiques et écologiques.",fr
28,LETTER,Le Sud-Ouest de Montréal fait actuellement l’objet de plusieurs projets de requalification urbaine – dont entre autres le projet «,fr
29,LETTER,Griffintown » et le projet de réaménagement des Bassins du Nouveau,fr
30,LETTER,Montréal s’est prononcé auprès des instances publiques.,fr
31,LETTER,"Quelque peu laissée pour compte et trop longtemps coupée de l’activité du centreville et du Vieux-Montréal, la portion de l’arrondissement du Sud-Ouest visée par ces projets, ainsi que par celui du Quartier Bonaventure, appelle à une revitalisation nécessitant une action ferme, ambitieuse, innovatrice et inspirante de la part de l’administration municipale et de ses divers partenaires publics et privés.",fr
32,LETTER,"Toutefois, l’histoire et l’expérience nous rappellent que la transformation d’un territoire ne peut se faire sans vision cohérente ni précaution.",fr
33,LETTER,"La réalisation de multiples projets, publics et privés, dans l’arrondissement pourrait avoir des conséquences diamétralement opposées.",fr
34,LETTER,"Le Sud-Ouest pourrait devenir le berceau d’une reconfiguration urbaine intelligente, reproduisible à l’échelle métropolitaine et illustrant l’inventivité et le leadership montréalais à la face du monde.",fr
35,LETTER,"Inversement, il pourrait également devenir victime d’une « course aux projets » où, exécutés avec trop d’empressement, les projets prétendant amener de la revitalisation engendrent un sentiment d’aliénation et de désappropriation des lieux chez les citoyens.",fr
36,LETTER,"Seules la qualité exceptionnelle des projets proposés, leur adoption par l’ensemble des groupes et individus touchés, et un plan d’exécution réfléchi sauront garantir le succès à long terme de la requalification du secteur.",fr
37,LETTER,Ces conditions s’appliquent naturellement au projet du Quartier Bonaventure.,fr
38,LETTER,"Montréal croit que les promoteurs du Quartier Bonaventure ont en partie relevé le double défi de « proposer, à la fois, un projet structurant solide pour Montréal et à définir cette entrée de ville de manière imaginative, autant du point de vue architectural qu’urbanistique »1.",fr
39,LETTER,"L’aménagement de cette «nouvelle porte sur le centre-ville» devra s’harmoniser avec le plan d'urbanisme de la Ville de Montréal de 2004, qui identifie une quinzaine d'entrées autoroutières à réaménager sur l’île de Montréal, dont celle du quartier Bonaventure.",fr
40,LETTER,"Les documents présentés en vue de cette consultation témoignent d’un réel souci de répondre efficacement aux enjeux montréalais et de créer un milieu accueillant et vibrant pour les résidants, les travailleurs et les visiteurs futurs.",fr
41,LETTER,Notons que le plan d’urbanisme de la Ville de Montréal mise sur un centre-ville habité et propose même d’accroître la fonction résidentielle dans le Centre des affaires qui est adjacent au quartier Bonaventure2.,fr
42,LETTER,Ainsi la politique d’inclusion en habitation de Montréal devra encadrer le développement résidentiel du quartier 1 2 Quartier Bonaventure : le nouveau Montréal.,fr
43,LETTER,"Synthèse des études de l’avant-projet détaillé, mars 2009,",fr
44,LETTER,"p. 8 Ville de Montréal, Plan d’urbanisme de la Ville de Montréal, partie 1, chapître 2, point 2.3, objectif 6 :",fr
45,LETTER,"accroître le dynamisme résidentiel du Centre, disponible en ligne au http://ville.montreal.qc.ca/portal/page?_pageid=2761,3097442&_dad=portal&_schema=PORTAL (janvier 2010) 3Bonaventure au centre de l’agglomération de Montréal.",fr
46,LETTER,"Le succès de Montréal en Amérique du Nord repose entre autres sur sa capacité d’offrir un des rares centres habités et sécuritaires pour vivre, travailler et se récréer.",fr
47,LETTER,"Nous recevons favorablement le fait que tout au cours de l’élaboration et de la mise en œuvre du projet, les promoteurs s’appuient sur cinq principes épousant la notion de développement durable et faisant écho aux principes directeurs du comité GPAT de Culture Montréal.",fr
48,LETTER,"Il est également indiqué que le projet a été élaboré en tenant compte de plusieurs plans et programmes municipaux, dont la politique de développement culturel.",fr
49,LETTER,"À cet effet, Culture Montréal souhaite rappeler qu’au-delà des objectifs larges cités dans la politique de développement culturel adoptée par la Ville de Montréal en 2005, le Plan d’action 2007-2017 – Montréal, métropole culturelle peut apporter aux promoteurs du Quartier Bonaventure des solutions et des axes d’intervention concrets en ce qui a trait à la dimension culturelle du projet.",fr
50,LETTER,"En conformité avec les principes directeurs du comité GPAT et avec sa mission, Culture",fr
51,LETTER,Montréal désire émettre certaines préoccupations et suggestions portant spécifiquement sur les points suivants :,fr
52,LETTER,- L’amélioration de la qualité du milieu de vie;,fr
53,LETTER,- Le processus de consultation et de concertation entourant le développement et la réalisation du projet;,fr
54,LETTER,- la présence de l’art public sur le territoire visé;,fr
55,LETTER,- la préservation et la valorisation des richesses patrimoniales du secteur;,fr
56,LETTER,- et la qualité du design et de l’architecture.,fr
57,LETTER,"L’amélioration de la qualité du milieu de vie Comme nous l’avons souligné l’an dernier dans un mémoire présenté à l’Office de consultation publique portant sur le projet du 1500, rue Ottawa, la mise en relation des secteurs du SudOuest en «",fr
58,LETTER,"redéploiement » avec les quartiers limitrophes, ou même avec l’ensemble du territoire montréalais",fr
59,LETTER,", est essentielle à l’application des principes de développement durable et ce, dans toutes les sphères d’intervention (urbanisme, transport, services, infrastructures, design, architecture, etc.).",fr
60,LETTER,"Une occasion unique se présente d’influencer la trame urbaine de façon synergique, cohérente et, surtout, inspirée.",fr
61,LETTER,"Ainsi, il faut profiter de la transformation du Quartier Bonaventure pour encourager la réalisation des autres projets de développement dans le secteur (tels que celui de la transformation du 1500, rue Ottawa, l’éventuelle réhabilitation du Silo No 5 et la revitalisation du quartier Griffintown).",fr
62,LETTER,"Montréal s’inquiète du réalisme du projet de créer un milieu de vie fréquenté, habité et dynamique à même le Quartier Bonaventure et sur ses abords advenant, premièrement, la non-réalisation des ambitieux projets immobiliers et commerciaux projetés sur les îlots centraux et, deuxièmement, une stagnation qui semble perdurer en ce qui a trait à la réalisation du projet Griffintown.",fr
63,LETTER,"Montréal souligne également que le projet du Quartier Bonaventure, porteur si réalisé dans son ensemble, risque de se voir appauvri de façon significative si les partenaires interpelés (tels que les promoteurs immobiliers du secteur privé et le CN) ne s’engagent pas activement et concrètement à mettre en œuvre les portions du plan de développement qui les visent.",fr
64,LETTER,"Des garanties et engagements en ce sens, ainsi qu’un calendrier d’exécution des travaux, seraient bienvenus, voire nécessaires pour éviter qu’on hypothèque davantage le secteur en démolissant l’autoroute pour ensuite y laisser le vide.",fr
65,LETTER,"4Un aspect important de l’amélioration de la qualité de vie dans le secteur visé, outre ceux qui seront discutés ci-dessous, tient naturellement aux impacts des modes de transport qui traversent le quartier sur celui-ci.",fr
66,LETTER,Montréal est d’avis que chaque projet de redéveloppement urbain doit être perçu comme l’occasion de cristalliser la vision et les orientations que recèle le Plan de transport de la Ville de Montréal en matière de transport durable.,fr
67,LETTER,"La création d’un boulevard urbain, qui se veut « à échelle humaine », semble satisfaire ces exigences pour autant qu’il s’agisse véritablement d’un boulevard et non de deux voies de services unidirectionnelles séparées par des immeubles.",fr
68,LETTER,"De plus, on ne peut assez insister sur l’importance d’améliorer la desserte des transports en commun dans le secteur et de favoriser une mobilité diversifiée sur un réseau qui rattachera le quartier à l’arrondissement, au Vieux-Montréal et au centre-ville.",fr
69,LETTER,"Toutefois, ceci ne peut se faire au détriment de la qualité de vie des résidants actuels et futurs dans le quartier.",fr
70,LETTER,Montréal se questionne sérieusement sur l’impact que pourra avoir la création du « corridor Dalhousie » sur la vie des personnes dont la résidence sera située aux abords de cette artère.,fr
71,LETTER,"N’étant pas spécialistes en matière de transport, nous désirons simplement rappeler que les familles et individus choisissent un lieu de résidence en fonction des attraits actuels du secteur, culturels ou autres, et des possibilités de développement anticipées dans le quartier.",fr
72,LETTER,"Or, la proposition de créer le « corridor Dalhousie » laisse présager une diminution de la qualité de vie, surtout pour les résidants qui habitent et habiteront le complexe Lowney.",fr
73,LETTER,"En plus de ne pas servir particulièrement les intérêts de la population locale, ce nouveau corridor entraînera l’augmentation exponentielle de la circulation motorisée aux abords de complexes résidentiels, occasionnant ainsi plusieurs désagréments pour les résidants.",fr
74,LETTER,Nous sommes conscients que les promoteurs veulent ici conjuguer plusieurs préoccupations liées à l’efficacité des déplacements interrégionaux et à la fluidité des rapports entre le quartier et son voisinage.,fr
75,LETTER,"Toutefois, repenser un quartier à échelle humaine, c’est aussi respecter la qualité de vie actuelle de sa population et des résidants qui ont choisi d’investir dans sa revitalisation.",fr
76,LETTER,» répond-t-il à cet impératif?,fr
77,LETTER,"Pour Culture Montréal, améliorer la qualité du milieu de vie pour tous consiste entre autres à permettre à des individus et des groupes aux profils diversifiés d’échanger, de se rencontrer, de travailler en synergie… bref, de tisser ensemble la toile identitaire de leur quartier.",fr
78,LETTER,"Ainsi, Culture Montréal est en faveur d’une vie de quartier où les créateurs peuvent évoluer en symbiose avec les résidants, et participer directement au développement social, économique et culturel de la communauté.",fr
79,LETTER,Nous suggérons ainsi qu’une portion des espaces situés dans les bâtiments des îlots centraux soit spécifiquement destinée à des groupes et à des organismes culturels ou issus du secteur créatif.,fr
80,LETTER,"Ceci va pour nous de soi, en regard de la proximité de la Cité du multimédia;",fr
81,LETTER,de la présence dans l’arrondissement de centaines d’artistes et d’artisans;,fr
82,LETTER,et de la construction attendue d’un projet d’ateliers-résidences (La Cité des artistes) dans le secteur des Bassins du Nouveau,fr
83,LETTER,Havre sans oublier le projet artistique entre ce dernier projet et la Darling.,fr
84,LETTER,Le processus de consultation et de concertation entourant le développement et la réalisation du projet Culture,fr
85,LETTER,Montréal est particulièrement sensible aux processus de consultation que choisissent de déployer les promoteurs et porteurs de projets.,fr
86,LETTER,"Nous promouvons une démarche de consultation transparente et participative,",fr
87,LETTER,axée sur l’écoute des citoyens et l’implication de la communauté artistique dès les premières phases de développement d’un projet,fr
88,LETTER,". À cet effet, Culture Montréal souhaite souligner le souci et l’ouverture qui ont marqué le processus de consultation et d’information entourant le projet du Quartier Bonaventure.",fr
89,LETTER,Nous relevons et apprécions l’attitude volontaire de la Société du Havre qui a choisi de présenter ce projet à une 5étape préliminaire de sa planification alors qu’elle n’y était pas obligée sinon par un intérêt avoué de sa part à vérifier et bonifier la proposition.,fr
90,LETTER,"Nous soulignons que la création de comités de travail et comités consultatifs permanents multidisciplinaires, impliquant des artistes, créateurs et autres personnes oeuvrant au sein d’entreprises créatives ou encore en culture ou en promotion du patrimoine, est largement souhaitable pour assurer la qualité du projet du Quartier Bonaventure.",fr
91,LETTER,La présence de l’art public sur le territoire visé Culture,fr
92,LETTER,Montréal reçoit avec enthousiasme la proposition des promoteurs de faire de l’art public une composante centrale et phare du projet de réaménagement de l’autoroute Bonaventure.,fr
93,LETTER,Nous nous permettons ici d’apporter certaines nuances à l’approche des promoteurs concernant cette dimension du projet.,fr
94,LETTER,"Nous notons que les termes de la documentation font souvent référence à l’aspect « monumental et signalétique » des œuvres, et moins ou pas du tout à leur dimension humaine – l’expérience artistique individuelle et l’ancrage des œuvres dans un parcours piétonnier se retrouvent ainsi quasi-inexploités.",fr
95,LETTER,Ceci constitue un oubli important selon Culture Montréal.,fr
96,LETTER,"L’expérience d’une œuvre, au-delà de son effet premier, se développe par la proximité et non seulement par un balayage rapide en automobile.",fr
97,LETTER,Nous souhaitons ainsi que les piétons puissent profiter de toutes les œuvres lors de leurs déambulations.,fr
98,LETTER,proposée dans la synthèse de l’avant-projet détaillé (mars 2009),fr
99,LETTER,"risque de mettre de côté des pratiques plus actuelles, plus infiltrantes et plus à l’image de la production actuelle de notre communauté artistique.",fr
100,LETTER,"Outre les initiatives en art public déjà proposées, Culture",fr
101,LETTER,Montréal recommande que le plan de développement d’art public du Quartier Bonaventure prévoie des interventions en art public dans diverses composantes des services de transport en commun.,fr
102,LETTER,"Il pourrait s’agir entre autres d’œuvres d’art dans les lieux d’attente destinés aux voyageurs (abribus, aires de repos intérieures…) comme dans les autobus ou les wagons de train.",fr
103,LETTER,Le fait que les usagers du transport en commun soient réceptifs à l’expérience artistique et que les lieux d’attente soient propices à la contemplation d’œuvres devrait être pleinement exploité.,fr
104,LETTER,La mise en place d’initiatives d’art public éphémères ou permanentes utilisant les diverses composantes du transport collectif serait en parfait accord avec les objectifs visés par les promoteurs du Quartier Bonaventure;,fr
105,LETTER,viendrait affirmer davantage la dimension culturelle du projet;,fr
106,LETTER,et s’inscrirait dans la continuité des travaux déjà réalisés dans le circuit souterrain montréalais.,fr
107,LETTER,"La participation et la collaboration des divers organismes liés au transport public nous semble une occasion de partenariat et de mise en commun particulière et devrait être l’occasion d’offrir aux citoyens l’art dans leurs déplacements, attirant par surcroit de nouveaux visiteurs-voyageurs culturels.",fr
108,LETTER,"D’autres partenariats avec les organismes artistiques du secteur nous semblent pertinents, entre autres pour soutenir et accompagner la réalisation de certaines composantes d’art public comprises dans le projet de réaménagement de l’autoroute Bonaventure.",fr
109,LETTER,"De plus, les promoteurs pourraient notamment s’inspirer de l’expérience multidisciplinaire autour du réaménagement de l’échangeur Parc-Pins et faire en sorte que des artistes en art public soient partie prenante des équipes de conception du chantier de démolition.",fr
110,LETTER,Nous notons que la réalisation de certaines œuvres dépend de la volonté des promoteurs privés qui seront appelés à développer les îlots centraux.,fr
111,LETTER,"En 2009, au cours de consultations publiques menées par une Commission du conseil municipal sur le futur cadre d’intervention en art public de la Ville de Montréal, dont l’adoption est prévue sous peu, Culture Montréal avait proposé qu’y soit inclus un règlement municipal enjoignant les promoteurs immobiliers privés à intégrer une œuvre d'art public aux projets immobiliers de 10 millions de dollars et plus.",fr
112,LETTER,"Cette exigence 6devrait être appliquée au projet de réaménagement de l’autoroute Bonaventure, non seulement aux promoteurs privés qui viendraient bâtir sur les îlots centraux du Quartier Bonaventure.",fr
113,LETTER,Montréal note également que la sélection des œuvres d’art public situées sur le domaine public se fera par voie de concours.,fr
114,LETTER,"Nous tenons à nous assurer que le Bureau d’art public de la Ville de Montréal, qui détient une expertise inégalée en la matière, se verra attribuer le mandat de mener à bien le processus de sélection des œuvres.",fr
115,LETTER,"De plus, le Bureau d’art public pourrait également être un acteur de premier ordre en ce qui a trait à la sélection et la supervision de la réalisation des œuvres d’art public, permanentes et éphémères, sur les domaines semi-privés.",fr
116,LETTER,"Enfin, il y aurait tout lieu que le Bureau d’art public coordonne son action avec les responsables de la conception des espaces publics et, à cette fin, complète son expertise en s’adjoignant les expertises nécessaires en matière d’aménagement urbain et en architecture du paysage.",fr
117,LETTER,La préservation et la valorisation des richesses patrimoniales du secteur Culture,fr
118,LETTER,Montréal est heureux de constater que la préservation du patrimoine bâti fasse partie des dimensions pour lesquelles les promoteurs du projet du Quartier Bonaventure ont manifesté une certaine sensibilité.,fr
119,LETTER,"Outre les bâtiments cités en page 23 de la synthèse des études de l’avant-projet (mars 2009), Culture Montréal souligne la présence de la New City Gas dans le secteur.",fr
120,LETTER,"D’ailleurs, on se surprend que ce complexe patrimonial témoin de la révolution industrielle et énergétique à Montréal et au Québec n’ait même pas été considéré alors qu’il est directement affecté par le projet, notamment par la proposition du « corridor Dalhousie ».",fr
121,LETTER,"Situé près de la Fonderie Darling, ce complexe de plusieurs bâtiments d’intérêt est l’un des relais importants du corridor culturel qui s’étend le long de la rue Ottawa et qui est appelé à devenir l’un des symboles de la présence artistique et culturelle dans le secteur.",fr
122,LETTER,"Nous soulignons également la présence, en périphérie du projet du Quartier Bonaventure, d’anciennes écuries et de l’ancienne forge Cadieux, deux sites qui pourraient jouer un rôle de premier plan comme lieux porteurs et communicateurs de l’histoire du quartier et de la métropole.",fr
123,LETTER,Montréal ajoute à la notion de patrimoine urbain les éléments du paysage urbain d’importance que constituent les différentes vues et perspectives qu’offre actuellement le quartier et dont on ne saurait priver les citoyens en les obstruant négligemment.,fr
124,LETTER,"Montréal comprend, à la lecture de la documentation, que l’on s’assurera de préserver les perspectives vers le mont Royal (nord) et, vers le sud, donnant sur les silos, sur le sigle lumineux Five Roses et d’autres composantes qui définissent actuellement l’identité du quartier.",fr
125,LETTER,"Culture Montréal aimerait également que soit étudiées les diverses possibilités qui permettraient d’offrir des perspectives intéressantes vers le Vieux-Montréal et vers les territoires s’étendant à l’ouest du Quartier Bonaventure, en prenant compte des projets de développement à venir (1500, rue Ottawa, Griffintown, etc.)",fr
126,LETTER,La qualité du design et de l’architecture Culture,fr
127,LETTER,qu’une architecture de haut calibre et une construction de qualité font partie des promesses miroitantes,fr
128,LETTER,– comme des conditions de succès,fr
129,LETTER,- du projet du Quartier Bonaventure.,fr
130,LETTER,"Toutefois, rien ne permet de garantir, pour l’instant, que les développeurs des projets situés sur les îlots centraux seront en mesure, ou auront la volonté, de respecter les critères architecturaux défendus par la SHM.",fr
131,LETTER,"En effet, l’architecture sera tributaire des budgets des promoteurs.",fr
132,LETTER,"Ainsi, dans un contexte où les parties concernées doivent voir à la réalisation du projet dans les délais impartis;",fr
133,LETTER,"où la Ville de Montréal voudra profiter rapidement des retombées économiques liées au développement des îlots centraux; et où les promoteurs privés doivent veiller à la rentabilité des projets, il est possible que surviennent d’importants écarts 7entre l’idéal de la SHM et la réalité.",fr
134,LETTER,Montréal recommande fortement que chacun des édifices envisagés fasse l’objet d’un concours architectural en bonne et due forme.,fr
135,LETTER,"Enfin, Culture Montréal questionne la forme et la volumétrie proposées pour le bâtiment qui sera situé sur l’îlot de la Commune.",fr
136,LETTER,"En effet, selon les images de synthèse présentées, l’on pourrait croire que l’édifice faisant office de « flèche » à l’entrée autoroutière obstrue de façon importante certaines perspectives – notamment, vers le sud, une magnifique vue sur le sigle lumineux Farine Five Roses.",fr
137,LETTER,"De plus, les usagers des voies maritimes et ceux des installations faisant face au bâtiment se voient privés d’un important accès visuel à leur ville.",fr
138,LETTER,Montréal désire simplement s’assurer que l’édifice envisagé sur l’îlot de la Commune est fidèle aux principes que s’est elle-même donné la SHM en matière de respect du patrimoine urbain et de qualité architecturale.,fr
139,LETTER,"Présidente du GPAT Rose-Marie E. Goulet, artiste en art visuel Les membres du comité GPAT sont : Simon Brault, président de Culture Montréal et directeur général, École nationale de théâtre",fr
140,LETTER,"Dinu Bumbaru, directeur des politiques, Héritage",fr
141,LETTER,"Montréal Philippe Côté, Atelier du patrimoine urbain de Montréal Michel Des Jardins, directeur, Imago André Dudemaine, directeur, Société pour la diffusion de la culture autochtone / Terres en vue Anne-Marie Jean, directrice générale, Culture",fr
142,LETTER,"Architectes Sandra O’Connor, directrice des communications, Culture",fr
143,LETTER,"Michel Sabourin, président du Club Soda et président de la Corporation de développement urbain du Faubourg Saint-Laurent 8Annexe",fr
144,LETTER,Principes directeurs du Comité sur les grands projets et l’aménagement du territoire (GPAT) de Culture,fr
145,LETTER,La contribution réelle du projet au développement culturel de la ville a.,fr
146,LETTER,"une préoccupation authentique à l’égard de la créativité, des arts et des enjeux culturels aux différentes étapes de développement du projet",fr
147,LETTER,"Valorisation d’une approche interdisciplinaire et transdisciplinaire par opposition à une approche trop spécialisée, fermée ou exclusive.",fr
148,LETTER,c. Prise en compte des éléments patrimoniaux et identitaires.,fr
149,LETTER,Vision du développement culturel et artistique à long terme sur le site choisi.,fr
150,LETTER,e. Impacts sur les créateurs et les organismes artistiques et culturels déjà établis sur le territoire choisi.,fr
151,LETTER,L’apport du projet à la réalisation d’objectifs collectifs reconnus a. Prise en compte des objectifs des politiques de développement culturel ou du patrimoine de la ville.,fr
152,LETTER,Contribution à la réalisation des grands objectifs du Plan d’urbanisme de la ville.,fr
153,LETTER,c. Conformité avec les objectifs de la Stratégie montréalaise du développement durable.,fr
154,LETTER,d. Prise en compte de la Charte montréalaise des droits et responsabilités des citoyens.,fr
155,LETTER,Les retombées sociales et économiques du projet,fr
156,LETTER,Inclusion des jeunes et des citoyens de diverses origines ethnoculturelles.,fr
157,LETTER,"Contribution au développement de la créativité, au partage des savoirs et à l’employabilité à l’échelle locale et municipale.",fr
158,LETTER,c. Retombées économiques pour les quartiers environnant le site retenu.,fr
159,LETTER,Connexions entre le projet et la population du quartier.,fr
160,LETTER,Les bénéfices urbains du projet a. Contribution à la réappropriation des lieux et valeur identitaire du projet;,fr
161,LETTER,"Valorisation d’usages quotidiens, saisonniers et permanents des installations;",fr
162,LETTER,c. Amélioration de la qualité des espaces publics;,fr
163,LETTER,d. Relations entre le projet et le développement d’autres espaces de la ville.,fr
164,LETTER,"La contribution du projet au développement durable a. Degré de prise en compte des facteurs environnementaux ( énergie, écologie, eau, transport ).",fr
165,LETTER,Caractère exemplaire du projet et des innovations qu’il comporte.,fr
166,LETTER,c. Obtention des certifications et des témoignages de reconnaissances recherchés.,fr
167,LETTER,La qualité du processus de développement du projet a. Transparence et présence de mécanismes d’évaluation indépendants.,fr
168,LETTER,Qualité de l’accès à l’information.,fr
169,LETTER,c. Prise en compte réelle de la participation des citoyens et des résultats des consultations publiques.,fr
