,speaker,sentence,lang
18,LETTER,L’espace public que l’on veut offrir aux habitants et travailleurs comme parc sera une île de verdure dans une mer de bitume peuplée d’automobiles.,fr
19,LETTER,Et les bâtiments dont on envisage la construction entre ces rues n’offriront pas un cadre de vie attrayant.,fr
20,LETTER,"On voit mal pourquoi des promoteurs seraient attirés par les nouvelles parcelles, alors que des sites bien plus propices au développement résidentiel sont disponibles dans les alentours;",fr
21,LETTER,on comprend mal aussi pourquoi la Ville voudrait promouvoir la construction d’édifices à bureaux à cet endroit alors que le centre des affaires et le Faubourg des Récollets possèdent encore un bon nombre de parcs de stationnement en surface qui devraient être redéveloppés.,fr
22,LETTER,"En même temps, on exige bien trop peu du projet.",fr
23,LETTER,On exige trop peu de lui en termes d’urbanisme.,fr
24,LETTER,"On n’attend pas de lui, en particulier, qu’il fasse partie intégrante d’un PPU ou autre plan d’ensemble pour le sud‐ouest du centre‐ville.",fr
25,LETTER,"Au niveau de la planification urbaine, on agit à une échelle géographique qui n’est pas la bonne.",fr
26,LETTER,"La transformation de l’autoroute Bonaventure en boulevard urbain devrait être pensée à l’échelle du sud‐ouest 2du centre‐ville (Faubourg des Récollets, Griffintown, centre‐ville sud) et ses retombées, fiscales et autres, devraient être évaluées à cette échelle.",fr
27,LETTER,Le programme particulier d’urbanisme de Griffintown devra être revu ;,fr
28,LETTER,son aire de planification devrait être agrandie pour aller de la rue Guy à la rue McGill et du Canal Lachine au Boulevard René‐Lévesque et devrait donc inclure le corridor de l’autoroute Bonaventure.,fr
29,LETTER,"Au niveau des infrastructures, le remplacement de l’autoroute par un boulevard devrait se faire de manière à intégrer le projet dans son environnement et, en même temps, de manière à en minimiser les impacts sur les quartiers avoisinants.",fr
30,LETTER,"Le nouvel axe devrait donc inclure les corridors de service rapide de transport en commun (par autobus de nos jours et par et, peut‐être par système léger sur rail dans le futur) qui desservent la Rive Sud.",fr
31,LETTER,"À ce titre, il convient de remarquer que le coût du corridor d’autobus dans la rue Dalhousie devrait être inclus dans le budget du projet.",fr
32,LETTER,"Surtout, on devrait examiner s’il ne serait pas possible d’allouer cette somme très importante (on parle de quatre‐vingt‐six millions de dollars) à une intervention qui pourrait être bien plus utile: déplacer l’entrée et la sortie de l’autoroute Ville‐Marie, de manière à rendre possible une configuration urbaine bien plus intéressante dans l’axe Bonaventure.",fr
33,LETTER,La première proposition du Groupe Cardinal Hardy (voir son “Étude de caractérisation de la forme urbaine,fr
34,LETTER,visualisation de l’entrée de ville rue,fr
35,LETTER,"montre qu’un boulevard unique, plutôt que deux rues, serait une meilleure solution au niveau urbanistique.",fr
36,LETTER,Cette option devrait être remise sur la table.,fr
37,LETTER,"* * * Dans nos tentatives d’améliorer le Projet Bonaventure, on devrait donner la priorité aux deux efforts suivants : d’une part, essayer d’obtenir de Québec que la rentabilité du projet soit calculée sur une période plus longue et sur une aire plus étendue ;",fr
38,LETTER,"d’autre part, étudier le faisabilité du déplacement de l’entrée et de la sortie de l’autoroute Ville‐Marie.",fr
39,LETTER,"Si on pouvait rentabiliser le projet sur trente ans (ou au minimum sur vingt ans), on pourrait revoir à la baisse les revenus fiscaux qu’il doit produire chaque année, on pourrait donc diminuer la superficie de plancher qu’on doit construire sur les terrains libérés par la démolition de l’autoroute et on pourrait ainsi se donner une bien plus grande flexibilité dans l’aménagement du site et termes de morphologie urbaine et de hauteur des bâtiments.",fr
40,LETTER,"De plus, si on pouvait intégrer le Projet Bonaventure à un programme particulier d’urbanisme de plus ample envergure, on pourrait le soustraire à l’impératif de rentabiliser les travaux par le développement immobilier dans le corridor autoroutier lui‐même.",fr
41,LETTER,"Les effets d’entraînement sur l’immobilier toucheront sûrement une zone plus large que ce corridor et, bien que le lien de causalité entre immobilisations publiques et investissements privés ne soit pas toujours facile à établir, les revenus fiscaux du Projet Bonaventure devraient être calculés de manière moins restrictive que ce n’est le cas à présent.",fr
42,LETTER,"3D’autre part, s’il s’avérait que les liens entre l’autoroute Bonaventure et l’autoroute",fr
43,LETTER,"pouvaient être déplacés et que ce changement ne coûterait pas plus cher que la création un nouveau corridor d’autobus dans la rue Dalhousie, on pourrait se donner une bien plus grande flexibilité dans l’aménagement des diverses voies de circulation.",fr
44,LETTER,Peut‐ être pourrait‐on alors inclure des voies réservées aux transports en commun dans le nouveau boulevard urbain et ainsi éviter que celles‐ci pénètrent dans le quartier à l’ouest (à un coût qui paraît démesuré).,fr
45,LETTER,Peut‐être pourrait‐on même envisager de nouveau la création d’un véritable boulevard urbain en ligne avec la rue University.,fr
46,LETTER,Il est possible que les deux changements espérés ne soient pas possibles en réalité.,fr
47,LETTER,"Dans ce cas, malgré la qualité du design urbain proposé par Cardinal Hardy, le projet pourrait peut‐ être revu à ce niveau‐là.",fr
48,LETTER,"Une piste à explorer serait celle‐ci : pourrait‐on mieux protéger les vues existantes et créer des rues et espaces publics plus attrayants en diminuant le gabarit et la hauteur de la plupart des bâtiments et en autorisant la construction d’une seule tour, particulièrement haute et fine, une sorte de colonne symbolisant l’entrée de Montréal et le seuil de centre‐ville?",fr
49,LETTER,"* * * Dans son état actuel, le Projet",fr
50,LETTER,Bonaventure risque de donner à Montréal un ensemble de rues et de bâtiments qui sont peu adaptés à leur contexte et qui n’offrent pas un milieu de vie attrayant.,fr
51,LETTER,"Cet état de fait est dû à un certain nombre de facteurs qui dépassent de loin les contraintes techniques du site et les choix esthétiques, en particulier les règles comptables imposées par Québec et le découpage des territoires et des responsabilités.",fr
52,LETTER,Il faut essayer de lever ces contraintes.,fr
53,LETTER,"Si cela ne peut être fait, il faut à tout le moins réétudier les questions du corridor de transport en commun et du lien avec l’autoroute Ville‐Marie et revoir la distribution des superficies de plancher entre les divers bâtiments, de manière à donner à Montréal l’entrée de ville qu’elle mérite.",fr
