,speaker,sentence,lang
25,M. YVES BEAUCHAMP,Et l’analyse de notre positionnement physique universitairemontre que l’ÉTS est un catalyseur de cette vision.,fr
26,M. YVES BEAUCHAMP,"Pendant qu’on se développait de manière importante, au cours des dernières années,il s’est créé, dans un voisinage immédiat, une imposante concentration d’entreprises de lanouvelle économie du savoir, des technopôles, notamment, la Cité du multimédia, commercesélectroniques, la Cité du commerce électronique, ainsi que Le Nordelec, et ce que vous devezsavoir, c’est que ces technopôles-là représentent plus de 300 entreprises et, incluant le l’ÉTS,on parle d’environ 20 000 travailleurs du domaine des technologies de l’information.",fr
27,M. YVES BEAUCHAMP,"Et cequ’on ne sait pas, c’est que c’est la plus forte concentration, présentement, de travailleursdans le domaine spécialisé des technologies d’information et du multimédia alentour deMontréal",fr
28,M. YVES BEAUCHAMP,– peu de gens le savent.,fr
29,M. YVES BEAUCHAMP,"Et ce qu’il y a d’intéressant également, c’est que nous avons fait une premièreappréciation des besoins de ces entreprises : ils ont des besoins importants de main-d’œuvrequalifiée, de formation continue, de veille technologique pour les nouvelles tendances quiaffectent le secteur d’activité, ainsi qu’une qualité de vie accrue pour leurs employés.",fr
30,M. YVES BEAUCHAMP,"De même, il y a actuellement un autre constat;",fr
31,M. YVES BEAUCHAMP,c’est que dans un rayon,fr
32,M. YVES BEAUCHAMP,"d’environ 1,5 2 kilomètres autour de l’école se trouve, au cœur d’un potentiel d’investissements ─ je parled’un potentiel, parce qu’il y a des projets qui devront mûrir ─ de 6 milliards, dans desdéveloppements immobiliers et d’infrastructures, que ce soit la Gare Windsor, Planétarium,Bonaventure ─ ce qui nous amène ici ─ Griffintown qui est downsizée, mais qui devrait voircertaines étapes se réaliser, ainsi que le bassin du Nouveau Havre.",fr
33,M. YVES BEAUCHAMP,", finalement,de ces concentrations-là esquisse le portrait d’un nouveau quartier à proximité du centre-villeactuel.",fr
34,M. YVES BEAUCHAMP,"Et afin d’optimiser le pouvoir d’attraction et valoriser l’offre immobilière planifiée, bien,une étude, une attention particulière doit être portée, et surtout une planification particulière, etnous avons fait le benchmark de différentes grandes métropoles innovantes à travers lemonde, et le concept de créer un parc scientifique urbain, intégré autour d’une université,avec ses partenaires d’autres universités et collèges, commence à mûrir et à voir le jour.",fr
35,M. YVES BEAUCHAMP,"Et nous avons su créer, au fil des ans, un véritable écosystème propice auxinteractions entre l’Université et les industries ─ c’est la force de l’École ─ et dans la foulée deson succès et en raison surtout de son emplacement stratégique, notre institution désiredevenir le promoteur d’une nouvelle vision de développement, où nous pourrions animeressentiellement les entreprises qui y sont, ainsi que les nouvelles entreprises qui viendraients’y installer et qui permettraient de créer un écosystème urbain pour permettre aux travailleursde ces nouvelles générations-là d’avoir tous les éléments requis pour pouvoir vivre, travailler,se développer dans un quartier exceptionnel qui est ce quartier présentement.",fr
36,M. YVES BEAUCHAMP,"Donc, on voit ici une esquisse de ce que pourrait représenter notre vision de cequartier d’innovation, où l’idée de l’École est de mobiliser l’ensemble de ses partenairesautour de cette vision commune.",fr
37,M. YVES BEAUCHAMP,"Nos commentaires spécifiques maintenant sur le projet, bien, plus spécifiquement surles éléments que je vais évoquer.",fr
38,M. YVES BEAUCHAMP,"Eh bien, il y a la création du lien naturel entre l’est et l’ouestde l’autoroute Bonaventure, qui permet, en ce qui nous concerne, une synergie entre notrecampus et la Cité du multimédia, Griffintown, Le Quartier international, Vieux-Montréal, etcetera.",fr
39,M. YVES BEAUCHAMP,"Donc, l’autoroute représente, bien sûr, un obstacle à cette circulation, et cette barrière,une fois enlevée, donnera davantage de cohésion au quartier – c’est une première prémisse.",fr
40,M. YVES BEAUCHAMP,"Il y a également la création d’aménagements urbains qui retient notre attention,trottoirs, signalisations, parcs qui sont de grande qualité et que nous souhaiterions voirs’étendre à d’autres parties du quartier;",fr
41,M. YVES BEAUCHAMP,la stratégie de développement durable qui est en ligneavec la stratégie et le développement de l’école – nous avons une politique à cet égard quirespecte en tous points cette vision;,fr
42,M. YVES BEAUCHAMP,la mise en valeur de l’îlot central entre les rues William etOttawa qui créera un lien de grande qualité entre le campus actuel et la Cité du multimédia.,fr
43,M. YVES BEAUCHAMP,"Il y a aussi, l’ÉTS salut la venue d’une zone d’autobus entre les rues William etOttawa, notamment sur la nouvelle rue Dalhousie, à deux pas des résidences, et c’estimportant que vous sachiez que 20 % de notre clientèle, 1 200 étudiants viennent de lacouronne sud, donc de la Rive-Sud, et il faut savoir que notre université, au niveau dubaccalauréat, 80 % sont les premiers de leur famille qui poursuivent des études universitairesen génie.",fr
44,M. YVES BEAUCHAMP,"Beaucoup habitent sur le campus, mais un nombre important habitent également etdépendent, voyagent en autobus, et cetera, et la proposition ici nous intéressait, compte tenude la proximité de cette zone d’arrêt par rapport à notre campus.",fr
45,M. YVES BEAUCHAMP,"Il y a l’approche innovatrice de modernisation des réseaux souterrains qui ouvre lavoie à un véritable laboratoire vivant pour nos étudiants, chercheurs, ingénieurs enconstruction, bien sûr, et innovation urbaine;",fr
46,M. YVES BEAUCHAMP,"le concept novateur également de l’éclairageurbain, ainsi que la stratégie d’art public qui ajoutera une image humaine à une rue plutôtgrise et bruyante actuellement.",fr
47,M. YVES BEAUCHAMP,"Donc, concernant la stratégie globale de transport proposée, l’ÉTS n’a bien sûr pastoutes les données pour se prononcer.",fr
48,M. YVES BEAUCHAMP,"Cependant, une des grandes préoccupations del’École, et sa vision d’un quartier élargi, a trait à la fluidité des déplacements au cœur et autourdu périmètre planifié et, à la suite de plusieurs accidents dont un très grave en décembredernier qui a touché une employée de l’école, l’ÉTS affiche clairement sa volonté de voirlimiter la circulation de véhicules de tous genres au cœur du campus actuel, notamment sur larue Peel et, essentiellement, on souhaite que des mesures d’apaisement soient implantées leplus rapidement possible;",fr
49,M. YVES BEAUCHAMP,"le trafic piétonnier généré par les étudiants, professeurs etpersonnel y est important et la croissance importante de l’école et de toutes les activités feraque ce trafic sera augmenté au cours des prochaines années.",fr
50,M. YVES BEAUCHAMP,"Bien sûr, nous souhaitonsdavantage valoriser la venue d’un tramway sur l’axe Peel, principalement.",fr
51,M. YVES BEAUCHAMP,"Donc, en conclusion, anciennement isolée dans une zone désaffectée, l’ÉTS seretrouve à présent dans un quartier en mutation profonde et en pleine croissance",fr
52,M. YVES BEAUCHAMP,"– on parlede 10 000 nouveaux résidants et plus de 6 milliards potentiels d’investissements d’ici 2025.Demain, ce quartier constituera l’un des plus modernes en Amérique du Nord, symbole etvitrine d’une revitalisation urbaine inspirée des valeurs de développement durable etd’innovation sociale, et le projet de revitalisation de l’autoroute est important pour l’École etpour sa vision d’un quartier développé autour d’un thème de l’innovation, car il constitue le liende fluidité, est-ouest, sur un territoire situé au sud de la rue Notre-Dame, et le quartierconstitue un levier pour cette vision, et nous souhaitons y apporter notre support avecenthousiasme.",fr
53,M. YVES BEAUCHAMP,"Enfin, de plus, le vrai défi est la capacité d’y attirer des talents et entreprises, afin defaire un succès financier sans équivoque de tous ces aménagements immobiliers.",fr
54,M. YVES BEAUCHAMP,sont prêts à relever ce défi et ont la conviction profonde que l’excellencescientifique deviendra un aimant de portée international qui contribuera à accélérer lepositionnement de Montréal comme ville de savoir et de créativité.,fr
55,M. YVES BEAUCHAMP,"Bougie d’allumage depuis96 de la transformation du sud-ouest de Montréal, l’ÉTS est déterminée à devenir, avec laSociété du Havre de Montréal, le moteur d’une vision d’un vaste quartier d’innovation;",fr
56,M. YVES BEAUCHAMP,onpourra ainsi assister à l’émergence d’un quartier pleinement bâti selon les principes dedéveloppement durable au confluent du génie et de la culture.,fr
57,LA PRÉSIDENTE,"Merci, Monsieur Beauchamp, doublement d’être dans les temps.",fr
58,LA PRÉSIDENTE,"Des questions demes collègues, Monsieur Chénard?",fr
59,"M. VIATEUR CHÉNARD, membre","Dans les trajets possibles du corridor d’autobus, il y en avait un qui passait par la ruePeel;",fr
60,"M. VIATEUR CHÉNARD, membre",", est-ce que je dois comprendre que ça serait…",fr
61,M. YVES BEAUCHAMP,"Non, on ne souhaite pas que ça passe, ça va à l’encontre des mesures d’apaisementque nous souhaitons, et ça aurait pour effet de diviser en deux un campus que noussouhaitons de plus en plus intégré.",fr
62,"M. JEAN-CLAUDE BOISVERT, membre",", Monsieur Beauchamp, bonsoir!",fr
63,"M. JEAN-CLAUDE BOISVERT, membre","à maintenant, on a eu plusieurs présentations qui considèrent que le projet,dans sa forme actuelle, et là, je pense au corridor Dalhousie et je pense aussi à l’enfilade debâtiments implantés dans les îlots centraux du projet, donc cette forme-là, ils considèrent quec’est plutôt une barrière entre le quartier à l’est et le quartier à l’ouest;",fr
64,"M. JEAN-CLAUDE BOISVERT, membre","vous pensez lecontraire, est-ce que vous pourriez détailler votre impression là-dessus?",fr
65,M. YVES BEAUCHAMP,"O.K. Donc, l’aménagement de l’autoroute Bonaventure, avec la Cité du multimédia",fr
66,M. YVES BEAUCHAMP,",permettrait une fluidité, donc il n’y aurait pas la barrière de l’autoroute et, bien sûr, la venue decette zone d’arrêt, avec les autobus, et cetera, les commerces qui s’y trouveraient, lespassages, et cetera",fr
67,M. YVES BEAUCHAMP,", créeraient cette fluidité que nous pensons qui serait propice.",fr
68,LA PRÉSIDENTE,J’inviterais madame Sophie Thiébaut et monsieur Étienne,fr
69,LA PRÉSIDENTE,",s’il vous plaît.",fr
70,M. ÉTIENNE COUTU,"Excusez-moi, ça va être Pierre Mainville.",fr
71,LA PRÉSIDENTE,"Madame Thiébaut, Monsieur Mainville, bienvenue.",fr
72,M. PIERRE MAINVILLE,Je vais lire la première partie.,fr
73,M. PIERRE MAINVILLE,"Pierre Mainville, Projet Montréal.",fr
74,M. PIERRE MAINVILLE,Voici la présentation de Projet Montréal.,fr
75,M. PIERRE MAINVILLE,Montréal est un parti municipal qui proposeaux,fr
76,M. PIERRE MAINVILLE,Montréalais et Montréalaises de se réunir autour d’,fr
77,M. PIERRE MAINVILLE,"un projet de développement urbaindurable, équitable et structurant pour l’avenir de la métropole",fr
78,M. PIERRE MAINVILLE,"La place de l’automobile en ville, le développement des transports collectifs font partiedes préoccupations majeures du Parti.",fr
79,M. PIERRE MAINVILLE,Le projet Quartier Bonaventure de la Société du Havrede,fr
80,MME SOPHIE THIÉBAUT,Monsieur Mainville est élu dans VilleMarie et je suis élue dans l’arrondissement du Sud-Ouest.,fr
81,MME SOPHIE THIÉBAUT,"Donc, pour vous faire une analyse – c’est beau?",fr
82,MME SOPHIE THIÉBAUT,"Je ne crie pas trop fort, là?",fr
83,MME SOPHIE THIÉBAUT,"Je ne sais pas c’est quoi la distance, je ne me rends pascompte de la distance qu’il faut que j’aie avec le micro.",fr
84,LA PRÉSIDENTE,"Notre technicien, Jérémi, ajuste, si c’est le cas,",fr
85,LA PRÉSIDENTE,"Donc, pour vous faire une analyse rapide des besoins dedéplacements donc sur l’autoroute Bonaventure actuelle, il est important de rappeler qu’ils’agit seulement d’un flot de véhicules de 58 000 véhicules par jour, ce n’est pas grand-chose,dans le fond, ça représente à peu près la même chose que ce qui passe sur le boulevardHenri-Bourassa ou sur Pie-IX.Il faut savoir aussi que ces besoins de déplacements, c’est essentiellement despersonnes qui résident donc sur la Rive-Sud qui ont besoin de rejoindre le centre-ville, engénéral pour des fins d’emploi et revenir chez eux, et aussi des personnes qui résident sur l’îledes Sœurs, à Verdun.",fr
86,LA PRÉSIDENTE,"Aussi, il faut savoir que ce qu’on appelle le transfert modal, c’est-à-dire la part desdéplacements qui sont passés de l’automobile, souvent solo, au transport collectif, a déjà étéeffectué, il y a déjà 63 % des besoins de déplacements qui se font en autobus, notamment auniveau de la Rive-Sud.",fr
87,LA PRÉSIDENTE,"Or, la Société du Havre, dans son projet, nous propose encore des déplacements enautobus – ils en ajoutent, mais c’est toujours des déplacements en autobus.",fr
88,LA PRÉSIDENTE,"Notre conception,en tant que Projet Montréal, c’est que, à l’heure, en début de ce 21e siècle, où on parled’enjeux environnementaux, où on parle d’une hausse importante du coût du pétrole, onconsidère que le projet de la Société du Havre nous remet toujours dans notre dépendance àl’automobile, malgré le plan de transport, et qu’on est toujours dans les années 60, et c’estpour ça qu’on considère qu’au niveau de la proposition au transport, c’est un piètre projet.",fr
89,M. PIERRE MAINVILLE,"Le coût du projet de la SHM, la phase 1 du projet de la SHM et de l’AMT nécessiterades investissements publics de 260 millions.",fr
90,M. PIERRE MAINVILLE,"La participation de la Ville dans la phase 1 estpassée de 90 millions, en 2007, à 141,7 millions en 2009, soit une hausse de 57 %.",fr
91,M. PIERRE MAINVILLE,"Cettemajoration de 57 % sur les trois phases fait passer le projet de la SHM estimé à 768 millions,en 2007, à 1,2 milliard aujourd’hui.",fr
92,M. PIERRE MAINVILLE,"Uniquement le tunnel sous le viaduc du CN, payé par l’AMT, coûtera de 15 à 20millions;",fr
93,M. PIERRE MAINVILLE,"le projet du corridor sur la rue Dalhousie est passé de 84 à 118 millions – c’est del’improvisation, figurez-vous.",fr
94,M. PIERRE MAINVILLE,"Le coût du projet SHM et AMT, la totalité du projet SHM, c’est-à-dire la complétion destrois phases projetées représente 1,2 milliard.",fr
95,M. PIERRE MAINVILLE,"Le projet, le lien entre SLR, avec la Rive-Sud etde l’",fr
96,M. PIERRE MAINVILLE,"est évalué, au bas mot, à 1,3 milliard.",fr
97,M. PIERRE MAINVILLE,"On parle donc d’un total de 2,5 milliards pourrefaire l’autoroute Bonaventure et ajouter le lien, le SLR.",fr
98,MME SOPHIE THIÉBAUT,"En ce qui concerne le projet de la Société du Havre,",fr
99,MME SOPHIE THIÉBAUT,"dans une phase 1, nousconsidérons qu’il y a des impacts majeurs pour la qualité de vie des résidants montréalais,notamment au niveau du corridor d’autobus projeté sur la rue Dalhousie.",fr
100,MME SOPHIE THIÉBAUT,"J’imagine que vousavez largement entendu des citoyens hier, mais j’aimerais rappeler qu’il y a quand même1 300 autobus prévus qui passeraient par jour sur cette petite rue de l’arrondissement du SudOuest, alors qu’on se trouve dans une zone résidentielle en plein essor avec notamment laLowney qui représente 700 logements.",fr
101,MME SOPHIE THIÉBAUT,"On considère aussi que le patrimoine bâti de l’arrondissement du Sud-Ouest n’est pasrespecté, que ce soit la New City Gas ou le bâtiment Rodier, il y a eu des études qui ont étéélaborées dans le cadre du projet de la Société du Havre, mais il y a eu une étude faite pourla partie est de l’autoroute Bonaventure, mais il n’y a rien qui a été prévu pour la partie ouest.",fr
102,MME SOPHIE THIÉBAUT,"En ce qui concerne l’intégration urbanistique du projet, nous, nous sommes de l’avisque ce qui est proposé par la Société du Havre, c’est un développement sur un axe nord-sud,donc, résidentiel, des espaces de bureaux, et cetera, alors qu’on se trouve sur un quartier quia été largement fracturé sur son axe est-ouest avec la mise en place du viaduc du CN etl’autoroute Bonaventure.",fr
103,MME SOPHIE THIÉBAUT,On considère aussi que le projet de la Société du Havre ne respecte pas l’histoire duquartier.,fr
104,MME SOPHIE THIÉBAUT,"Il s’agit du quartier de Griffintown, il ne s’agit pas du Faubourg des Récolets d’un côtéet de Griffintown de l’autre;",fr
105,MME SOPHIE THIÉBAUT,"historiquement, c’est l’ensemble de ces territoires qui est lequartier",fr
106,MME SOPHIE THIÉBAUT,"Donc, le projet de la Société du Havre avec ce développement résidentiel, lesespaces à bureaux, on considère que ça va d’autant plus couper la trame de cette partie duterritoire.",fr
107,MME SOPHIE THIÉBAUT,"Enfin, en ce qui concerne le type de logement, le développement résidentiel qui estproposé par la Société du Havre, nous nous interrogeons sur le type de résidants qui pourraitaccepter de vivre entre deux bras d’autoroute, notamment au niveau de l’accueil des famillesqui est le type de personnes, de citoyens que nous voulons conserver sur la Ville, sur l’île deMontréal, pour ne pas qu’elles aillent vivre en banlieue.",fr
108,MME SOPHIE THIÉBAUT,"On s’interroge aussi sur toutes lesquestions de sécurité pour traverser, au bout du compte, une autoroute qui passe d’un statutaérien à une autoroute sur le sol.",fr
109,LA PRÉSIDENTE,Il vous reste environ trois minutes.,fr
110,MME SOPHIE THIÉBAUT,Je pense que je suis dans les temps encore.,fr
111,MME SOPHIE THIÉBAUT,"Donc, en ce qui concerne le transport collectif que nous préconisons, il y a donc lapossibilité de créer tout un développement sur la Rive-Sud, de desservir les besoins demobilité des gens qui résident sur la Rive-Sud, mais aussi de créer tout un potentiel dedéveloppement le long de Taschereau, donc c’est le tramway Victoria-Taschereau.",fr
112,MME SOPHIE THIÉBAUT,"D’autrepart, il y aurait aussi un service de tramway qui relirait l’Île-des-Sœurs au centre-ville et quipermettrait également de faire, de desservir des milieux de vie, c’est-à-dire qu’au-delà dedesservir les besoins de déplacements des personnes qui ont besoin de rejoindre le centreville pour travailler, ça pourrait être utilisé par tous les citoyens montréalais, notammentdévelopper l’arrondissement du Sud-Ouest et faire des liens entre Griffintown et Pointe-SaintCharles.",fr
113,MME SOPHIE THIÉBAUT,"J’amène rapidement votre attention sur ce tableau, en bas, à droite.",fr
114,MME SOPHIE THIÉBAUT,"Avec notreproposition, nous pensons que nous sommes capables de passer les déplacements, lesbesoins de déplacements jusqu’à 81 % des personnes, des déplacements qui pourraient sefaire en transport collectif;",fr
115,MME SOPHIE THIÉBAUT,"63 % actuellement, la Société du Havre nous propose un 72 %,nous pensons que nous pouvons arriver à 81 %.",fr
116,M. PIERRE MAINVILLE,C'est de renoncer à l’approche affairiste de la Ville au profit d’un projet urbain.,fr
117,M. PIERRE MAINVILLE,Il fautnoter qu’un tramway équivaut à sept autobus.,fr
118,M. PIERRE MAINVILLE,"Donc, c’est beaucoup moins de trafic à cemoment-là.",fr
119,M. PIERRE MAINVILLE,"L’hôtel, reste le marché…",fr
120,M. PIERRE MAINVILLE,"En ce qui concerne l’hôtel, c’est un marché qui est saturédéjà.",fr
121,M. PIERRE MAINVILLE,"Il n’y a pas de place actuellement, il ne manque pas d’espace.",fr
122,M. PIERRE MAINVILLE,"Pour le développementrésidentiel, honnêtement, qui voudrait vivre entre deux voies d’autoroute?",fr
123,M. PIERRE MAINVILLE,"Ce n’était pasintéressant, ce n’est pas sécuritaire non plus, comme le disait le monsieur... pour la rue Peel.",fr
124,M. PIERRE MAINVILLE,"Et pour les espaces de bureaux, actuellement, il y a trop d’espaces de bureaux, leprix du pied carré a baissé sur le marché actuellement.",fr
125,M. PIERRE MAINVILLE,Puis vous pouvez voir tous lesprojets qui sont… il y a pas loin de 6 milliards de projets actuellement qui ne lèvent pasparce qu’il n’y a pas de demandes actuellement pour le développement.,fr
126,M. PIERRE MAINVILLE,"Pour ces huitprojets approuvés par la Ville, il y a un potentiel de 6 millions de pieds carrés;",fr
127,M. PIERRE MAINVILLE,il s’agit de25 % d’offres de bureaux de classe A dans le centre-ville.,fr
128,MME SOPHIE THIÉBAUT,"Ça fait que, en conclusion, ce qu’on dit, c’est : non à un corridor d’autobus;",fr
129,MME SOPHIE THIÉBAUT,non àune autoroute ramenée au sol;,fr
130,MME SOPHIE THIÉBAUT,non à un corridor d’autobus rétrograde dans un milieurésidentiel;,fr
131,MME SOPHIE THIÉBAUT,"oui à un tramway comme armature principale de développement dans la ville;oui à un quartier Griffintown est-ouest en reconstruction et, enfin, non à une approcheaffairiste et mercantile de la Ville.",fr
132,MME SOPHIE THIÉBAUT,Nous souhaiterions avoir une ville qui s’interroge d’abordsur l’aménagement de son territoire en lien avec la qualité de vie de ses résidants.,fr
133,MME SOPHIE THIÉBAUT,"Pour rêver, sur la fin?",fr
134,LA PRÉSIDENTE,"En relation avec vos trois propositions, notamment les deux portant sur desactions de réaménagement, à savoir la démolition de l’autoroute, la seconde étant uncorridor tramway via le pont Victoria et le boulevard Taschereau, j’aimerais vous entendresur le séquencement du développement de ces interventions-là, en termes de phases.",fr
135,MME SOPHIE THIÉBAUT,"En termes de phasage, bien, ce qui est sûr, c’est qu’il faut commencer à mettre enplace du transport collectif pour que les gens puissent avoir un autre mode de transport, tusais, on va commencer comme ça.",fr
136,MME SOPHIE THIÉBAUT,"Il faudrait voir avec des arrimages avec le plan de transport de Montréal, si jepense notamment, comme je vous l’expliquais tantôt, l’idée, c’est de déplacer despersonnes sur un minimum de rails;",fr
137,MME SOPHIE THIÉBAUT,"on a, dans le plan de transport, le projet de mettre enplace le tramway sur la rue",fr
138,LA PRÉSIDENTE,"Mais est-ce que votre échéancier – mais je comprends que vous n’avez pas faittoutes les études, j’en conviens, là, mais est-ce que votre échéancier pourrait être pluscourt, par exemple, que celui qui est perçu à l’horizon avec l’AMT et tout, là?",fr
139,LA PRÉSIDENTE,"Dans l’avantprojet qu’on a étudié, est-ce que votre solution ou vos recommandations rendraientfaisable un échéancier plus court?",fr
140,M. PIERRE MAINVILLE,"Bien, ça devrait être plus court parce qu’avec l’AMT, il faut, en phases, il fautdémolir une partie, faire la circulation, prévoir de la circulation pour ne pas déranger lesgens.",fr
141,M. PIERRE MAINVILLE,"Tandis que nous, avec qu’est-ce qui est proposé, c’est en faisant le tramway, tout cequi est autoroute n’est plus nécessaire à ce moment-là.",fr
142,LA PRÉSIDENTE,"Donc, ça pourrait, de façon réaliste, être un échéancier relativement plus court.",fr
143,MME SOPHIE THIÉBAUT,"Ce qu’on me souffle aussi, c’est que c’est toujours plus rapide",fr
144,MME SOPHIE THIÉBAUT,"qu’unhypothétique train léger, depuis le temps que l’AMT a dans ses cartons la mise en placed’un train léger.",fr
145,MME SOPHIE THIÉBAUT,"Créer un tramway, ça coûte moins cher, puis c’est plus rapide à fairequ’un train léger",fr
146,MME SOPHIE THIÉBAUT,", qui est quand même un projet vers lequel on est censé aller, puis enattendant, on fait des corridors d’autobus, là.",fr
147,LA PRÉSIDENTE,"Mes collègues, Monsieur Boisvert?",fr
148,"M. JEAN-CLAUDE BOISVERT, membre","Oui, j’aurais une question qui concerne la forme principalement de votreproposition",fr
149,"M. JEAN-CLAUDE BOISVERT, membre","Vous mettez l’accent sur le lien nord-sud, du fleuve vers le centre-ville par leparc linéaire, l’espace vert linéaire;",fr
150,"M. JEAN-CLAUDE BOISVERT, membre","vous mettez en évidence aussi les liens est-ouest,parce que cette épine dorsale là, finalement, permet aussi d’établir des liens est-ouest.",fr
151,"M. JEAN-CLAUDE BOISVERT, membre","Cependant, vous donnez une forme particulière à la rue Wellington du côté de Griffintown,qui prend plutôt l’allure d’un boulevard.",fr
152,"M. JEAN-CLAUDE BOISVERT, membre","Est-ce que je lis bien d’abord votre illustration, et quelle est l’intention qu’il y aderrière cette…?",fr
153,MME SOPHIE THIÉBAUT,"Bien, comme je le disais tout en début, là, le besoin de déplacements, il vient de laRive-Sud, d’une part, puis aussi de l’Île-des-Sœurs, Verdun.",fr
154,MME SOPHIE THIÉBAUT,"Donc, le fait de pouvoirmettre en place la ligne de tramway…",fr
155,"M. JEAN-CLAUDE BOISVERT, membre","Non, ma question ne porte pas là-dessus.",fr
