,speaker,sentence,lang
63,LETTER,"Pour des projets de tramway au lieu de SRB, quels en seraient les coûts pour les divers scénarios ?",fr
64,LETTER,Ceci n’a pas été considéré!,fr
65,LETTER,"En Outaouais, OC TRANSPO a évalué, en 2009, les coûts de conversion de son réseau de SRB au tramway.",fr
66,LETTER,On ajouterait 4G$ au 2G$ déjà encourus pour le SRB.,fr
67,LETTER,Résumé : coûts trop élevés pour apporter cette conversion.,fr
68,LETTER,Dans certains cas (selon certaines configurations) les SRB ne pourraient être convertis qu’à des coûts très importants.,fr
69,LETTER,"Aussi, lors de ces transitions de remplacer des voies SRB par des rails, quelles seraient les mesures de mitigations ?",fr
70,LETTER,Peut-être un autre : ‘’On aurait dont du’ ?,fr
71,LETTER,"Avant d’investir des centaines et des centaines de Millions de $ maintenant pour des SRB, qui seraient possiblement transformés en réseaux de transport lourd pour l’avenir il faudrait étudier les coûts (des SRB et SRB plus les coûts de conversions futures au tramway) versus un réseau de tramway que je vous ai montré (cartes 1 et 2) et vous présente à nouveau pour terminer ma présentation.",fr
72,LETTER,Merci Mémoire de Paul Bourque PABECO Inc.,fr
73,LETTER,Réaménagement de l’autoroute Bonaventure (Phase 1) Mémoire de Paul Bourque PABECO Inc.,fr
74,LETTER,Réaménagement de l’autoroute Bonaventure (,fr
75,LETTER,2 Autoroute déguisé en boulevard urbain,fr
76,LETTER,www.lapointelibertaire.org/node/363 #3 http://www.journalmetro.com/linfo/article/325702--louise-harel-promet-d-annuler-le-corridor-dalhousie #4 From: pabourque@videotron.ca [mailto:pabourque@videotron.ca],en
77,LETTER,Gilles Vézina Subject: Tr: réseau TC MTL projet Bonaventure,fr
78,LETTER,"Vézina, J'ai mentionné hier à Mme Pelletier que je vous transmettrais cette intervention!",fr
79,LETTER,Je m'étais inscris mardi 1er décembre pour faire une intervention!,fr
80,LETTER,"Par contre, vu l'ajournement, je ne peux y participer ce soir, ayant d'autres engagements.",fr
81,LETTER,Donc ce courriel '' question'',fr
82,LETTER,Dans la plateforme électorale d'Union,fr
83,LETTER,", le point 3 du programme est de: CRÉER, INNOVER ET AGIR ENSEMBLE",fr
84,LETTER,"POUR… MONTRÉAL, VILLE D’AVENIR RÉSOLUMENT TOURNÉE VERS LE TRANSPORT EN COMMUN Deux des éléments sont: Faire de Montréal une ville d’avenir en développant le réseau de tramway au centre de l’agglomération;",fr
85,LETTER,"implanter un tram-train de Lachine vers le centre-ville pour favoriser, entre autres, le désengorgement des rues locales durant les travaux dans le secteur Turcot.",fr
86,LETTER,Montréalais et résidant de l'Arrondissement de Lachine je leur proposais en 2007 une étude de faisabilité de corridor pour un retour de tramway moderne vers le centre-ville.,fr
87,LETTER,"Avec l'annonce de la réfection de l'échangeur Turcot, suivi une deuxième étude pour instaurer dans un premier temps une mesure de mitigation de Tram-train réalisable dans de courts délais et à coûts minimes.",fr
88,LETTER,"Cette mesure est un des points du programme d'Union Montréal Avec tous les projets de transport en commun annoncés, nous avons organisé en Août 2008 un déjeunercauserie sur la relance du tramway sur le pont Victoria!",fr
89,LETTER,Voici le lien avec le projet Bonaventure.,fr
90,LETTER,On propose ici d'avoir des bus sur Dalhousie avec un nouveau terminus au centre-ville.,fr
91,LETTER,On mentionne aussi que certaines mesures seraient temporaires avec un futur SLR dans l'axe du pont Champlain.,fr
92,LETTER,"Au lieu de faire un nouveau terminus, de faire passer des milliers de bus sur Dalhousie, et d'espérer le SLR, on a cette alternative d'utiliser le pont Victoria pour avoir un tramway moderne qui ferait parti d'un réseau de Métro de surface ou Tramway.",fr
93,LETTER,Il y a déjà eut des tramways sur le pont Victoria !,fr
94,LETTER,Pourquoi ne pas le réutiliser avec le tramway de la boucle du centre-ville qui le traverserait!,fr
95,LETTER,"Plus besoin de nouveau terminus, de bus sur Dalhousie, mais un tramway faisant parti d'un réseau dans ce quartier revitalisé!",fr
96,LETTER,Pourquoi cette alternative n'a pas fait parti des scénarios envisageables?,fr
97,LETTER,"Une réflexion plus large de réseau de tramway, ou Métro de surface, est essentiel avant que l'on se dire '' On aurait dont du'' Vous trouverez ci-dessous, une carte, produite pour le déjeuner-causerie qui montre un possible réseau qui saurait répondre à plusieurs attentes!",fr
98,LETTER,Je vous remercie M. Vézina pour présenter et\ou déposer cette question à l'assemblée de ce soir!,fr
99,LETTER,#5 http://www.cyberpresse.ca/actualites/regional/montreal/200904/25/01-850242-rue-notre-dame-une-pausejusqua-lautomne.php #6 http://www.journalmetro.com/linfo/article/284320--tramway-a-montreal-un-projet-pertinent-mais-couteux # 7 http://www.montrealexpress.ca/article-414120-PieIX-lautoroute-du-transport-en-commun.html Mémoire de Paul Bourque PABECO Inc.,fr
