,speaker,sentence,lang
16,M. GAËTAN RAINVILLE,"Alors, avant notre présentation formelle, je vous invite à regarder et écouter undocument audiovisuel qui en lui seul en moins de cinq minutes décrit la nature du projet,son ampleur, ses objectifs et ses grandes qualités.(À",fr
17,M. GAËTAN RAINVILLE,", IL Y A VISIONNEMENT D’UNE VIDÉO)",fr
18,M. GAËTAN RAINVILLE,"C’est à faire rêver,",fr
19,M. GAËTAN RAINVILLE,"Maintenant, je vais vous dire d’où on part et vousallez voir l’ampleur dont je parlais tout à l’heure, l’ampleur de ce projet-là.",fr
20,M. GAËTAN RAINVILLE,"Alors, dansquelques instants, vous allez voir des images comme celle-ci, qui est une image de lasituation actuelle des lieux.",fr
21,M. GAËTAN RAINVILLE,"Alors, c’est l’environnement",fr
22,M. GAËTAN RAINVILLE,que constitue l’actuelle autoroute.,fr
23,M. GAËTAN RAINVILLE,"Alors, c’est de ça qu’on part pour bâtir le quartier qu’on veut vous présenter ce soir.",fr
24,M. GAËTAN RAINVILLE,"Voyez-vous, à l’entrée de la ville, entrée qu’on veut faire prestigieuse, qu’on veutfaire percutante, saisissante, ce qu’on retrouve, c’est une cour de voirie qui dessertévidemment l’arrondissement Ville-Marie.",fr
25,M. GAËTAN RAINVILLE,"Vous voyez les dessous du tablier de l’autorouteVille-Marie – et rassurez-vous, continuez de passer par là parce que ça a été colmatédepuis la prise de la photo, mais j’y reviendrai plus tard, c’est une des conditions qui faitqu’on a une opportunité à saisir.",fr
26,M. GAËTAN RAINVILLE,Vous voyez ici un passage sous le viaduc du Canadien National.,fr
27,M. GAËTAN RAINVILLE,C’est ça latransition actuellement entre l’est et l’ouest.,fr
28,M. GAËTAN RAINVILLE,"Alors, c'est humide, c’est trèssouvent mal éclairé, pas invitant.",fr
29,M. GAËTAN RAINVILLE,"Alors, c’est ça qu’on veut transformer en un quartieranimé, convivial.",fr
30,M. GAËTAN RAINVILLE,Le même environnement piéton dans un autre passage sous le viaduc duCanadien National.,fr
31,M. GAËTAN RAINVILLE,"Alors, c’est ça qu’on veut réhabiliter et qu’on veut rendre beaucoupplus invitant.",fr
32,M. GAËTAN RAINVILLE,Et vous avez ici une vue de la rue Dalhousie vers le nord à partir de la rue Ottawa.,fr
33,M. GAËTAN RAINVILLE,"Alors, vous voyez l'actuelle condition de cette rue et la bordure qui est directement àl’ouest du viaduc ferroviaire du Canadien National.",fr
34,M. GAËTAN RAINVILLE,"Et, à nouveau, vous pouvez voir queles dessous du tablier de l'autoroute sont utilisés",fr
35,M. GAËTAN RAINVILLE,", il y a quelques barrières quicachent cette vue au grand public –, mais ça sert à de l’entreposage de matériel en vrac etde composites de toutes sortes pour les besoins de la voirie et de l’arrondissement VilleMarie.",fr
36,M. GAËTAN RAINVILLE,"Alors, on en arrive à la présentation officielle maintenant.",fr
37,M. GAËTAN RAINVILLE,"À propos de la Société duHavre de Montréal, quelques mots.",fr
38,M. GAËTAN RAINVILLE,La Société du Havre deMontréal est un organisme à but non lucratif qui – ça va peut-être en surprendre quelquesuns – est indépendant de la Ville de Montréal.,fr
39,M. GAËTAN RAINVILLE,"Ce n'est pas une société paramunicipale,c'est un organisme qui fut créé à l’issue du Sommet de Montréal en 2002, à l’instigationdes intervenants qui voulaient se donner un outil d’intervention neutre, qui pouvaitregarder l’aménagement, l’état des lieux, et possiblement développer un pland’aménagement et on y arrive.",fr
40,M. GAËTAN RAINVILLE,"La mission de la société était de proposer et est toujours de proposer pour le havreet les terrains qui l’entourent – qui sont très vastes, qui passent du pont Champlainjusqu’au pont Jacques-Cartier et à peu près jusqu’à l’autoroute Ville-Marie au nord – lesgrandes lignes d’un plan de développement et d’aménagement concerté",fr
41,M. GAËTAN RAINVILLE,çaveut dire en accord avec tous les intervenants du milieu – et assorti d’une structure demise en œuvre et une stratégie de financement.,fr
42,M. GAËTAN RAINVILLE,"Maintenant, le mandat Bonaventure.",fr
43,M. GAËTAN RAINVILLE,Le mandat dont jouit présentement la Sociétédu,fr
44,M. GAËTAN RAINVILLE,"Havre de Montréal, c’est de concevoir les plans et devis définitifs et procéder auxtravaux préparatoires.",fr
45,M. GAËTAN RAINVILLE,"Mais avant ça, on a produit un document qui s’appelle QuartierBonaventure, le nouveau Montréal.",fr
46,M. GAËTAN RAINVILLE,"Ce document qu’on a soumis à la Ville de Montréalcomme rapport final d’avant-projet détaillé le 19 juin dernier fait état d’une quarantained’études qui ont été menées dans sept volets différents qui constituaient tous les élémentsdu dossier, que ce soit aménagement, que ce soit transport et circulation, archéologie,infrastructures souterraines, communications.",fr
47,M. GAËTAN RAINVILLE,Et des études ont été faites dans tous cesdomaines-là pour arriver à produire ce document qui se veut une synthèse qu’on aappelée avant-projet détaillé et qui constitue les plans préliminaires avant de procéder auxplans définitifs.,fr
48,M. GAËTAN RAINVILLE,"Alors, ça, c’est le mandat et c’est l’objet de la consultation de ce soir.",fr
49,M. GAËTAN RAINVILLE,"Ce qui estdevant vos yeux, c’est l’avant-projet détaillé avant de procéder d’une façon finale auxplans et devis définitifs.",fr
50,M. GAËTAN RAINVILLE,"Maintenant, depuis le début de sa création, la Société du Havre est animée dedifférents principes et ces principes-là, au nombre de cinq, sont ce qui sous-tendent toutesnos décisions, nos actions quotidiennes dans tous nos dossiers.",fr
51,M. GAËTAN RAINVILLE,"Alors, premièrement, chaque dossier devra assurer une contribution significativeaux objectifs collectifs.",fr
52,M. GAËTAN RAINVILLE,Ça veut dire quoi essentiellement?,fr
53,M. GAËTAN RAINVILLE,"Ça veut dire assurer unemeilleure qualité de vie, ça veut dire de la richesse collective ajoutée;",fr
54,M. GAËTAN RAINVILLE,"maximiser lesretombées économiques et sociales, ça va de soi; fournir une contribution effective enmatière de développement durable, et le projet qu’on vous soumet en est un modèle;multiplier les bénéfices urbains, ça veut dire mettre à contribution les gens du milieu,encore une fois, et s’assurer qu’on a des espaces publics de grande qualité, et cetera;assurer la qualité du processus de développement, c'est faire appel à tous pour qu’ilscontribuent;",fr
55,M. GAËTAN RAINVILLE,et donner accès à l’information en tout temps.,fr
56,M. AURÈLE CARDINAL,"Je vais vous présenter assez succinctement, dans le fond,l’ensemble du projet parce que ça a été montré largement dans le vidéo.",fr
57,M. AURÈLE CARDINAL,Peut-être donnerquelques explications qui ont été à l'amorce du projet.,fr
58,M. AURÈLE CARDINAL,"Dans un premier temps, vouspouvez voir ici le quartier au moment de la construction du viaduc ferroviaire, donc dansles années 30 et les années 40.",fr
59,M. AURÈLE CARDINAL,C’était un quartier continu.,fr
60,M. AURÈLE CARDINAL,"Le quartier des Récollets,c’était un faubourg à l’ouest du Vieux-Montréal qui était un quartier continu.",fr
61,M. AURÈLE CARDINAL,"Et la premièreperturbation, qui était une perturbation quand même minimale parce qu’on voit que lesrues traversaient l’ensemble du viaduc ferroviaire, qui était une œuvre quand mêmerelativement étroite.",fr
62,M. AURÈLE CARDINAL,"Avec le temps, on a construit l’autoroute et le viaduc ferroviaire qui est là est unbien petit élément par rapport à l’ensemble de la barrière que l’on retrouve aujourd'hui.",fr
63,M. AURÈLE CARDINAL,"D’une barrière d’à peu près une quinzaine de mètres, on est rendu à quelque chose de 65mètres d’un côté à l’autre de l’ensemble avec 12 voies de circulation à certains moments,en plus du viaduc ferroviaire.",fr
64,M. AURÈLE CARDINAL,C’est donc à ce moment-là qu’on a vraiment créé deuxquartiers de part et d’autre de l’ensemble de cette infrastructure d’accessibilité de train etd’automobile.,fr
65,M. AURÈLE CARDINAL,"Le concept d’aménagement, c’est un projet pour remplacer l’autoroute par unboulevard urbain avec 2 voies principales de chaque côté dans l'axe des rues qui sontdéjà là, 2 voies d’une largeur quand même importante, on parle de 4 voies de circulationdans chacune des directions, mais un boulevard urbain qui est au sol et qui permet deretisser le quartier avec des rues qui vont traverser l’ensemble pour se rendre de part etd’autre, donc d’est en ouest, comme ça a été le cas historiquement.",fr
66,M. AURÈLE CARDINAL,"Ça permet aussi la création d’îlots urbains à l’intérieur de ce secteur-là, comme onen avait jadis, et comme on en a dans le reste de la ville.",fr
67,M. AURÈLE CARDINAL,uneplace centrale qui est au cœur de l’ensemble de cet espace-là.,fr
68,M. AURÈLE CARDINAL,"Ça permet l’installationd’espaces publics importants, de places publiques importantes, une première ici à ladescente de l’autoroute qui arrive à la rue Brennan, l’autoroute commence à descendre àpartir de la rue de la Commune, donc en bordure du canal et arrive à la rue Brennan au solavec un large espace public à cet endroit-là et une place publique ouverte dans le centreet d’autres espaces ouverts aussi à la sortie vers le centre-ville ou à l’entrée, si on veut,lorsque l’on sort vers le canal de Lachine à partir du centre-ville.",fr
69,M. AURÈLE CARDINAL,Ça permettrait aussi d’avoir un viaduc habité au lieu d’avoir un viaduc qui a étéconstruit pour avoir des choses en dessous – on vous montrera des exemples plus tard –donc un viaduc qui pourrait retrouver certaines activités parce qu’il serait dorénavant àl’intérieur d’un quartier et non pas en bordure de plusieurs voies de circulation.,fr
70,M. AURÈLE CARDINAL,"Troisièmement, ça permet de modifier, ça amène la modification du corridor detransport en commun qui actuellement passe dans le système routier de chaque côté,bifurque, emprunte la rue à cet endroit-ci et longe des bâtiments résidentiels actuellement.",fr
71,M. AURÈLE CARDINAL,"Quatrièmement, les îlots de développement vont permettre un programme dedéveloppement important, mais relativement peu important dans ma tête, c’est un 130 000mètres2.",fr
72,M. AURÈLE CARDINAL,Il faut se rappeler qu’on a un projet de presque 1 kilomètre de long.,fr
73,M. AURÈLE CARDINAL,"Autrefois, onfaisait un projet puis on avait l’ensemble de ce programme-là.",fr
74,M. AURÈLE CARDINAL,"Aujourd'hui, on parle de 20ans pour faire le même programme avec 7 bâtiments différents.",fr
75,M. AURÈLE CARDINAL,C’est l’équivalent ducomplexe de la Place Ville-Marie sur l’ensemble du territoire.,fr
76,M. AURÈLE CARDINAL,"Mais il y aurait du potentielpour des bureaux, pour de l’hôtellerie, pour de l’habitation, pour une certaine quantité decommerces d’appoint dans le projet, donc amener la continuité d’activités urbaines dans lesecteur.",fr
77,M. AURÈLE CARDINAL,"Et, finalement, ça permet aussi de redynamiser les abords de chaque côté, les îlotspériphériques qui sont largement occupés par des stationnements à ciel ouvert.",fr
78,M. AURÈLE CARDINAL,"Une perspective qui a été faite, un modèle qui a été fait pour montrer un peul’implantation d’une volumétrie possible de bâtiments à partir du canal de Lachine, donc lepremier îlot qui est la cour de voirie, l’espace vert entre les deux, le premier bâtiment, laplace publique, une deuxième série de bâtiments et le dernier qu’on voit moins, qui est lapartie dans la pointe de l’hôtel.",fr
79,M. AURÈLE CARDINAL,"C’est un projet qui permettrait une architecture de qualité,un geste construit d’une architecture distinctive tout en étant à l’échelle, à la hauteur debâtiments moyens.",fr
80,M. AURÈLE CARDINAL,"Et on montre ici pour relativiser la perspective qu’on a vue, qui permetde voir des bâtiments qui sont très hauts, mais ce sont des bâtiments qui sont à la moitiédes bâtiments de ce qui est au centre-ville et qui sont à la hauteur du bâtiment de laBanque Royale dans le Vieux-Montréal.",fr
81,M. AURÈLE CARDINAL,"Permet de créer aussi un milieu de vie de qualité, des trottoirs larges, on parle de8 mètres, support d’une activité commerciale périphérique de part et d’autre, une placecentrale que l’on voit ici, que l’on voit sur la diapositive en hiver avec des bâtiments aupourtour qui jouxtent aussi le viaduc qui pourrait être habité et qui pourrait recevoir unegare d’autobus pour le transport en commun local.",fr
82,M. AURÈLE CARDINAL,"Enfin, les îlots centraux permettraient aussi, par le biais du découpage, de créer denombreuses placettes pour amener des terrasses.",fr
83,M. AURÈLE CARDINAL,"Donc, on se retrouverait avec del’activité commerciale de part et d'autre des îlots construits, des espaces publics, le tout telqu’il a été démontré et que Gaëtan va continuer de vous expliquer dans ses grandeslignes.",fr
84,LA PRÉSIDENTE,", j’ai le détestable mandat de vous dire qu’il ne vous reste quequelques minutes.",fr
85,M. GAËTAN RAINVILLE,"Quelques minutes, je vous remercie.",fr
86,M. GAËTAN RAINVILLE,Je vais les utiliser à bon escient.,fr
87,M. GAËTAN RAINVILLE,"Premièrement, quelques mots sur la fonction transport.",fr
88,M. GAËTAN RAINVILLE,"Ça va de soi, l’autorouteBonaventure c'est un axe de transport au premier chef.",fr
89,M. GAËTAN RAINVILLE,"Son importance, 65 000déplacements par jour dans cet axe.",fr
90,M. GAËTAN RAINVILLE,C’est des déplacements de personnes.,fr
91,M. GAËTAN RAINVILLE,Déjà un tauxsupérieur à 60 % des déplacements en transport collectif.,fr
92,M. GAËTAN RAINVILLE,"On s’est donné des objectifs detransport pour travailler dans notre projet qui sont les suivants : évidemment, favoriser letransport actif et collectif; optimiser le nombre de déplacements dans l’axe;",fr
93,M. GAËTAN RAINVILLE,réduire l’utilisation de l’auto;,fr
94,M. GAËTAN RAINVILLE,"et assurer la fonctionnalité et la sécurité duréseau local, c'est-à-dire les rues avoisinantes.",fr
95,M. GAËTAN RAINVILLE,"De là, des objectifs de transport, nous est apparu la nécessité d’avoir une solutionà la réduction de 12 voies de circulation à 8.",fr
96,M. GAËTAN RAINVILLE,"Alors, c’est une diminution importante decapacité de cet axe-là.",fr
97,M. GAËTAN RAINVILLE,"Et on avait aussi le souci de ne pas mettre en conflit lesautomobiles et les autobus, tout en trouvant une solution.",fr
98,M. GAËTAN RAINVILLE,"Alors, on a fait une étude comparative de 7 différents tracés par lesquels on auraitpu donner aux autobus l’exclusivité du corridor et c’est Dalhousie, comme rue, qui estarrivée comme la solution visant à rendre efficaces et rapides les déplacements enautobus.",fr
99,M. GAËTAN RAINVILLE,"Dans la session de mardi prochain le 1er décembre, on va vous donnerbeaucoup plus de détails là-dessus.",fr
100,M. GAËTAN RAINVILLE,"Maintenant, voici quelques images de la rue Dalhousie en question et du corridorferroviaire.",fr
101,M. GAËTAN RAINVILLE,Et voici ce qu’on ambitionne de donner comme image et commeenvironnement dans le futur.,fr
102,M. GAËTAN RAINVILLE,Il s’agit ici d’une station d’autobus en provenance de la RiveSud et de l’Île-des-Sœurs et aussi en direction de l’Île-des-Sœurs et de la Rive-Sud.,fr
103,M. GAËTAN RAINVILLE,"Alors,la même chose du côté nord en regardant vers le nord sur la rue Dalhousie et voici ce queça pourrait devenir une fois aménagée.",fr
104,M. GAËTAN RAINVILLE,"C’est une image qui nous vient de Berlin et c'estun pont ferroviaire pour lequel, vous voyez, il y a des usages au rez-de-chaussée qui sonttrès compatibles avec ce genre de fonction.",fr
105,M. GAËTAN RAINVILLE,"Et, finalement, comme je vous dis, c’estencore en opération et il y a des trains qui passent encore là de façon quotidienne.",fr
106,M. GAËTAN RAINVILLE,"Ça,c'est un autre exemple tiré, celui-là, de New York, le Kingsborough Bridge à New York oùon a justement fait ça.",fr
107,M. GAËTAN RAINVILLE,"pour terminer, c'est un projet structurant.",fr
108,M. GAËTAN RAINVILLE,"Enretombées économiques : 1,5G $",fr
109,M. GAËTAN RAINVILLE,la relance de l’économielocale;,fr
110,M. GAËTAN RAINVILLE,la création de 23 000 emplois/année pendant la réalisation;,fr
111,M. GAËTAN RAINVILLE,des liens avec lecentre-ville et Quartier international;,fr
112,M. GAËTAN RAINVILLE,"un meilleur attrait touristique, ça va de soi; et uneéconomie substantielle des transporteurs publics.",fr
113,MME ISABELLE HUDON,Mesdames et Messieurs de l’Office,fr
114,MME ISABELLE HUDON,", je suis particulièrementheureuse de vous voir en si grand nombre.",fr
115,MME ISABELLE HUDON,On franchit ce soir une étape importante à laSociété du Havre.,fr
116,MME ISABELLE HUDON,"On a mis énormément de temps, d’énergies dans ce projet et noussommes extrêmement fiers de venir vous présenter ce projet.",fr
117,MME ISABELLE HUDON,"Je suis plutôt fière également de vous voir nombreux, intéressés.",fr
118,MME ISABELLE HUDON,"Gaëtan a ditd’emblée en présentation, en début de présentation, et il l’a mis au conditionnel, que peut-être le projet pourrait être bonifié avec votre intérêt.",fr
119,MME ISABELLE HUDON,"Moi, je vais le mettre au présent et aufutur.",fr
120,MME ISABELLE HUDON,"Je souhaite sincèrement – nous vous présentons un immense projet, un projet pourlequel nous sommes très fiers, mais il y a une chose dont je suis convaincue, c'est quevotre contribution, votre opinion comptera pour faire de ce projet un bien meilleur projetencore.",fr
121,MME ISABELLE HUDON,Trois bonnes soirées d’information et nous seronstrès intéressés d’entendre votre opinion en janvier.,fr
122,MME ISABELLE HUDON,... pour remercier les membres de mon équipe et également les professionnelscomme Aurèle qui ont contribué depuis les dernières années à imaginer et rêver ce projet.,fr
123,MME ISABELLE HUDON,"Et je vous dirai que lorsque j’ai accepté de succéder à Lucien Bouchard à la présidence duconseil d'administration de la Société du Havre, je l’ai accepté parce que initialement laSociété du Havre était basée sur des fondements de consultation, de communication et deconcertation et ce sont trois valeurs que nous avons respectées depuis que j’ai pris lachaise de Lucien Bouchard.",fr
124,LA PRÉSIDENTE,"Je vous remercie, Madame Hudon.",fr
125,LA PRÉSIDENTE,"Je remercie également monsieur Rainville,monsieur Cardinal, pour leur présentation.",fr
126,LA PRÉSIDENTE,Nous arrivons donc au moment d’une pausesanté qui va vous permettre de vous inscrire au registre situé à l’arrière.,fr
127,LA PRÉSIDENTE,La pause estd’une durée d’environ 15 minutes.,fr
128,LA PRÉSIDENTE,SUSPENSION DE LA SÉANCE***************REPRISE DE LA SÉANCE,fr
129,LA PRÉSIDENTE,"Nous allons entamer la deuxième partie, à savoir l’audition de vos questions.",fr
130,LA PRÉSIDENTE,"Je rappelle que s’il y a lieu de faire un préambule, merci de le faire court.",fr
131,LA PRÉSIDENTE,Vous aurez droità deux questions et à une réinscription éventuellement.,fr
132,LA PRÉSIDENTE,Le registre sera ouvert jusqu’à 21h 30.,fr
133,LA PRÉSIDENTE,"J’appellerais tout d’abord monsieur Roland Hakim, s'il vous plaît.",fr
134,LA PRÉSIDENTE,"Monsieur Hakim?Alors, j’accueillerai dans l’intervalle monsieur",fr
135,LA PRÉSIDENTE,"Alors, je réinverse l’ordre.",fr
136,M. ROLAND HAKIM,Merci de m’avoir attendu.,fr
137,M. ROLAND HAKIM,Je regardais les budgets qui étaient prévus pour ceprojet-là.,fr
138,M. ROLAND HAKIM,"Alors, on parle de 142 M$, mais on ne parle pas des budgets qui ont étédépensés dans les trois dernières années.",fr
139,M. ROLAND HAKIM,"D’après les calculs que nous avons, on parlede 45 M$ qui ont été officialisés et qui ont été déjà dépensés.",fr
140,M. ROLAND HAKIM,"Donc est-ce qu’on peutcroire que le budget total arrive à 187 M$ aujourd'hui, avant de parler de possiblement desdépassements?",fr
141,LA PRÉSIDENTE,J’adresse votre question à monsieur Rainville,fr
142,LA PRÉSIDENTE,", s'il vous plaît.",fr
143,M. GAËTAN RAINVILLE,"Merci, Madame la Présidente.",fr
144,M. GAËTAN RAINVILLE,"C’est vrai, je dois m’adresser à vous.",fr
145,M. GAËTAN RAINVILLE,J’aimeraissaluer aussi monsieur Hakim.,fr
146,M. GAËTAN RAINVILLE,"Premièrement, au niveau des chiffres que monsieur Hakim a soulevés enparlant des 45 M$, je ne connais pas sa source, mais au moment où on se parle, lesargents qui ont été investis jusqu’à maintenant dans le projet sont des argents qui ont servià faire les études, justement, pour alimenter le rapport qui est soumis ce soir enconsultation.",fr
147,M. GAËTAN RAINVILLE,"Le budget initial qui avait été voté pour procéder à ces études-là en septembre2007 par le comité exécutif et le conseil d'agglomération de la Ville de Montréal était de7,1 M$. En juin 2008, la Ville de Montréal a consenti une enveloppe budgétaireadditionnelle de 5 M$ pour, à l’époque, amorcer les travaux préparatoires.",fr
148,M. GAËTAN RAINVILLE,"Maintenant, deces travaux préparatoires, uniquement un petit tronçon d’une ligne à haute tensiond’Hydro-Québec TransÉnergie a été réalisé dans le tronçon entre les rues précisémentDalhousie et Prince dans l’axe de la rue Wellington.",fr
149,M. GAËTAN RAINVILLE,"Or, jusqu’à maintenant, si j’ajoute à ça les argents antérieurs qui avaient étéinvestis pour les études de préfaisabilité et faisabilité, on arrive à un total qui, au nombredes études qui ont été faites, qui ne dépassent pas 10 M$. Alors, je ne comprends pasl’affirmation de monsieur Hakim, ce 45 M$.Maintenant, pourquoi la Ville a-t-elle passé par une société autre que les servicesmunicipaux pour faire un tel projet?",fr
150,M. GAËTAN RAINVILLE,Je pense que la Ville de Montréal avait trouvé soninspiration dans ce qui a été planifié et réalisé dans le quartier international de Montréalqui était sous l’égide de Quartier international de Montréal et son équipe.,fr
151,M. GAËTAN RAINVILLE,"Soit dit enpassant, l’exemple qui a été donné par monsieur Hakim concernant l’échangeur avenuedu Parc et avenue des Pins est quand même un énorme succès des gens de la Ville deMontréal qui ont procédé à ces travaux-là.",fr
152,M. GAËTAN RAINVILLE,"Maintenant, juste à titre de précision, je suis sûr que non, la Ville de Montréal nepasse pas par une société pour avoir plus de facilité à octroyer les contrats à qui que cesoit.",fr
153,LA PRÉSIDENTE,"Je vous remercie, Monsieur Rainville.",fr
154,M. ROLAND HAKIM,"Je voudrais juste préciser que le 45 M$, c’est des transferts qui ont été effectués etapprouvés par le conseil exécutif de la Ville de Montréal à la Société du Havre.",fr
155,M. ROLAND HAKIM,"Cet argent620là est inscrit dans les minutes de réunions du conseil exécutif et dans deux jours, c'est-àdire jeudi, nous allons apporter la liste de ces transferts-là et nous allons les déposer à lacommission et nous allons laisser sur la table à l’avant des copies pour les journalistes etles participants qui veulent savoir d’où on a apporté ce chiffre de 45 M$.",fr
156,LA PRÉSIDENTE,Je rappelle que toute l’information est de toute façon déposée sur le site web.,fr
157,LA PRÉSIDENTE,"Non, l’information que vous apporterez.",fr
158,M. ROLAND HAKIM,mais la Société du Havre n’a jamais montré ses états financiers.,fr
159,M. ROLAND HAKIM,C’est del’argent du peuple avec lequel il travaille.,fr
160,LA PRÉSIDENTE,Je vous rappelle qu’on est en séance d’information et qu’on doit s’en tenir à desquestions.,fr
161,LA PRÉSIDENTE,"Je vous remercie, Monsieur Hakim.",fr
162,M. GAËTAN RAINVILLE,"Est-ce qu’on peut donner un complément de réponse, Madame la Présidente?",fr
163,LA PRÉSIDENTE,", s'il vous plaît.",fr
164,M. GAËTAN RAINVILLE,"C’est que là, ce qui a été voté par la Ville de Montréal, c’est des règlementsd’emprunt en prévision des travaux qui vont être faits ultérieurement.",fr
165,M. GAËTAN RAINVILLE,"Et là, il y a un20,5 M$ qui a été voté à l’été 2008, mais il ne s’agit d’aucun transfert au moment présent.",fr
166,M. GAËTAN RAINVILLE,"Et même au moment présent où on se parle, la Société du Havre de Montréal a quelquesmillions en banque en réserve sur les argents qui nous ont déjà été consentis par la Villede Montréal.",fr
167,LA PRÉSIDENTE,Je vous remercie de cette précision-là.,fr
168,LA PRÉSIDENTE,"J’appellerais maintenant, monsieur DinuBumbaru, s'il vous plaît.",fr
169,LA PRÉSIDENTE,"J’en profite, en attendant monsieur Bumbaru, pour vous dire qu’ilreste quelques places libres dans le milieu de la salle pour les gens qui sont debout àl’arrière.",fr
170,M. DINU BUMBARU,"On va essayer d’être court sur les préambules, c’est bien clair dans votreintroduction.",fr
171,M. DINU BUMBARU,"Dinu Bumbaru, Héritage Montréal.",fr
172,M. DINU BUMBARU,On s’intéresse au patrimoine et àl’urbanisme.,fr
173,M. DINU BUMBARU,"On s’intéresse aussi à l’efficacité des processus de consultation – c’est uneobservation –, une salle pleine comme ça, il y en avait une pour le projet du quadrilatèreSaint-Laurent et on n’est pas sûr que ça ait eu l’effet donc, on était bien heureuxd’entendre madame Hudon dire que les gens seront entendus, parce que c'est un projetqui le mérite.",fr
174,M. DINU BUMBARU,"Pour nous, on a regardé un peu.",fr
175,M. DINU BUMBARU,On a deux questions à poser.,fr
176,M. DINU BUMBARU,"Je peux vous lesprésenter une après l’autre, mais en général, c’est un projet qu’on va devoir regarder avecbeaucoup d’envergure parce que ce n’est pas qu’un projet d’un quelconque corridor ici etlà, c’est une polarité du centre-ville qui est traitée à travers ça et ce qu’on regarde, c’estaussi bien les impacts locaux que sur le cœur de la métropole.",fr
177,M. DINU BUMBARU,On a vu le cas Griffintownduquel on peut tirer énormément de leçons sur la façon dont on peut abstraire un projet deson contexte urbain.,fr
178,M. DINU BUMBARU,Une première qui touche au patrimoine.,fr
179,M. DINU BUMBARU,"Et il y a dans cesecteur notamment affecté par le projet du corridor d’autobus, l’ensemble de la New CityGas qui est un petit peu l’ancêtre d’Hydro-Québec.",fr
180,M. DINU BUMBARU,"C’est le lieu fondateur de la révolutionde la lumière, comme disait David Hanna.",fr
181,M. DINU BUMBARU,C'est l’usine à gaz qui est à la source un peudes corporations sur l’énergie.,fr
182,M. DINU BUMBARU,"On propose d’installer un passage, un corridor d’autobusdont on nous a vanté le potentiel de revitalisation.",fr
183,M. DINU BUMBARU,"Le thème de la revitalisation est souventemployé, il est très rarement défini, et comme on a posé la même question pour leQuadrilatère Saint-Laurent, on aimerait comprendre comment ce projet va, en fait,contribuer à la revitalisation du patrimoine, notamment de la New City Gas qui est unensemble absolument remarquable.",fr
